ufn,semsp_id,seine_id,species,package_id,fish_time_out,fish_time_dewar,fork_length_field,height_field,weight_field,lice_id_protocol_field,analysis_planned,fish_field_comments,qc_log
U4807,2015-06-14-D09-SO-3,DE183N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4808,2015-06-14-D09-SO-10,DE183N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4809,2015-06-14-D09-SO-24,DE183N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4810,2015-07-14-D09-SO-14,DE240N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4811,2015-07-14-D09-SO-10,DE240N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4752,2015-06-23-J03-SO-13,JE199N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4753,2015-06-23-J03-SO-22,JE199N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4754,2015-06-14-D09-SO-4,DE183N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4755,2015-06-14-D09-SO-1,DE183N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4812,2015-07-14-D09-SO-7,DE240N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4813,2015-07-14-D09-SO-9,DE240N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4814,2015-07-14-D09-SO-6,DE240N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4815,2015-07-14-D09-SO-1,DE240N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4816,2015-07-14-D09-SO-5,DE240N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4817,2015-07-14-D09-SO-22,DE240N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4818,2015-07-14-D09-SO-24,DE240N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4819,2015-07-14-D09-SO-28,DE240N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4741,2015-07-14-D09-SO-23,DE240N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4742,2015-05-20-D09-SO-30,DE112N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4743,2015-05-20-D09-SO-27,DE112N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4744,2015-05-20-D09-SO-28,DE112N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4745,2015-05-20-D09-SO-24,DE112N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4746,2015-06-08-J03-SO-20,JE161N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4747,2015-06-08-J03-SO-19,JE161N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4748,2015-06-08-J03-SO-24,JE161N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4749,2015-06-08-J03-SO-30,JE161N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4820,2015-05-20-D09-SO-21,DE112N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4821,2015-05-20-D09-SO-26,DE112N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4822,2015-05-20-D09-SO-29,DE112N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4823,2015-05-20-D09-SO-25,DE112N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4848,2015-05-20-D09-SO-22,DE112N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4849,2015-05-20-D09-SO-23,DE112N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4850,2015-06-08-J03-SO-26,JE161N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4851,2015-06-08-J03-SO-27,JE161N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4852,2015-06-08-J03-SO-21,JE161N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4853,2015-06-08-J03-SO-23,JE161N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4854,2015-06-08-J03-SO-18,JE161N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4855,2015-06-08-J03-SO-16,JE161N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4856,2015-07-02-D09-SO-5,DE231N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4857,2015-06-15-J03-SO-1,JE177N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4858,2015-06-15-J03-SO-4,JE177N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4859,2015-06-15-J03-SO-11,JE177N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4860,2015-06-15-J03-SO-3,JE177N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4861,2015-06-15-J03-SO-15,JE177N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4828,2015-05-19-D08-SO-24,DE111N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4829,2015-05-19-D08-SO-30,DE111N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4830,2015-05-19-D08-SO-25,DE111N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4831,2015-05-19-D08-SO-23,DE111N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4704,2015-05-19-D08-SO-26,DE111N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4705,2015-05-19-D08-SO-22,DE111N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4706,2015-05-19-D08-SO-28,DE111N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4707,2015-06-05-D07-SO-11,DE163N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4708,2015-06-05-D07-SO-13,DE163N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4709,2015-06-05-D07-SO-12,DE163N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4750,2015-05-19-D08-SO-27,DE111N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4751,2015-05-19-D08-SO-21,DE111N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4862,2015-05-19-D08-SO-29,DE111N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4863,2015-05-31-J03-SO-26,JE133N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4864,2015-05-31-J03-SO-28,JE133N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4865,2015-05-31-J03-SO-19,JE133N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4866,2015-05-31-J09-SO-3,JE134N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4867,2015-05-31-J09-SO-9,JE134N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4868,2015-05-31-J09-SO-2,JE134N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4869,2015-05-31-J09-SO-10,JE134N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4757,2015-05-31-J03-SO-30,JE133N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4794,2015-05-31-J03-SO-20,JE133N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4795,2015-05-31-J03-SO-21,JE133N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4796,2015-05-31-J09-SO-4,JE134N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4797,2015-05-31-J09-SO-1,JE134N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4798,2015-05-31-J03-SO-29,JE133N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4799,2015-05-31-J03-SO-27,JE133N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4870,2015-05-31-J09-SO-16,JE134N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4871,2015-05-31-J03-SO-25,JE133N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4758,2015-05-31-J09-SO-12,JE134N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4759,2015-05-31-J09-SO-5,JE134N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4760,2015-05-31-J09-SO-11,JE134N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4710,2015-06-07-J09-SO-25,JE159N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4711,2015-06-07-J09-SO-29,JE159N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4712,2015-06-07-J09-SO-27,JE159N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4713,2015-06-07-J09-SO-20,JE159N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4714,2015-07-07-J09-SO-4,JE225N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4715,2015-07-07-J09-SO-18,JE225N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4716,2015-07-07-J09-SO-15,JE225N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4717,2015-07-07-J09-SO-28,JE225N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4718,2015-05-16-D06-SO-30,DE106N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4719,2015-05-16-D06-SO-21,DE106N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4875,2015-05-16-D06-SO-29,DE106N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4876,2015-05-16-D06-SO-23,DE106N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4877,2015-07-01-J09-SO-18,JE218N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4878,2015-06-23-J09-SO-30,JE202N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4879,2015-06-23-J09-SO-23,JE202N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4720,2015-06-07-J09-SO-21,JE159N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4721,2015-06-07-J09-SO-23,JE159N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4722,2015-06-07-J09-SO-17,JE159N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4723,2015-06-07-J09-SO-16,JE159N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4724,2015-07-07-J09-SO-7,JE225N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4725,2015-07-07-J09-SO-11,JE225N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4726,2015-07-07-J09-SO-23,JE225N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4727,2015-07-07-J09-SO-27,JE225N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4834,2015-05-16-D06-SO-28,DE106N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4835,2015-05-16-D06-SO-26,DE106N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4836,2015-05-16-D06-SO-27,DE106N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4837,2015-05-16-D06-SO-24,DE106N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4838,2015-05-16-D06-SO-25,DE106N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4839,2015-07-01-J09-SO-28,JE218N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4840,2015-06-23-J09-SO-29,JE202N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4756,2015-06-07-J09-SO-28,JE159N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4761,2015-07-07-J09-SO-17,JE225N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4872,2015-07-07-J09-SO-21,JE225N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4873,2015-06-17-D08-SO-8,DE194N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4874,2015-05-16-D06-SO-22,DE106N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4883,2015-07-01-J09-SO-27,JE218N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4884,2015-06-15-J03-SO-25,JE177N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4885,2015-06-15-J03-SO-27,JE177N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4886,2015-06-15-J03-SO-23,JE177N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4887,2015-06-15-J03-SO-16,JE177N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4888,2015-06-15-J03-SO-26,JE177N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4889,2015-06-15-J03-SO-28,JE177N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4890,2015-06-15-J03-SO-18,JE177N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4891,2015-06-15-J03-SO-30,JE177N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4841,2015-06-23-J09-SO-26,JE202N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4842,2015-07-01-J09-SO-29,JE218N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4843,2015-07-01-J09-SO-30,JE218N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4844,2015-07-01-J09-SO-21,JE218N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4845,2015-07-01-J09-SO-20,JE218N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4846,2015-07-01-J09-SO-23,JE218N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4847,2015-06-15-J03-SO-24,JE177N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4880,2015-06-15-J03-SO-21,JE177N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4881,2015-06-15-J03-SO-22,JE177N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U3908,2016-06-23-J03-PI-7,JE286N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U3909,2016-06-23-J03-PI-4,JE286N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U3850,2016-06-23-J03-PI-1,JE286N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U3851,2016-06-23-J03-PI-3,JE286N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4882,2015-06-15-J03-SO-19,JE177N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4892,2015-06-15-J03-SO-20,JE177N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4893,2015-06-15-J03-SO-29,JE177N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4894,2015-06-15-J03-SO-17,JE177N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4901,2016-06-23-J03-PI-5,JE286N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4902,2016-06-23-J03-PI-2,JE286N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4903,2016-06-04-J03-PI-10,JE261N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4904,2016-06-04-J03-PI-2,JE261N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4905,2016-06-04-J03-PI-7,JE261N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4906,2016-06-04-J03-PI-5,JE261N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U3892,2016-06-23-J03-PI-6,JE286N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U3893,2016-06-23-J03-PI-9,JE286N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U3894,2016-06-23-J03-PI-8,JE286N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U3895,2016-06-23-J03-PI-10,JE286N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U3896,2016-06-04-J03-PI-9,JE261N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U3897,2016-06-04-J03-PI-4,JE261N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U3898,2016-06-04-J03-PI-8,JE261N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U3899,2016-06-04-J03-PI-3,JE261N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U3900,2016-06-04-J03-PI-1,JE261N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U3901,2016-06-04-J03-PI-6,JE261N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U3910,2016-06-10-J03-PI-3,JE266N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U3911,2016-06-10-J03-PI-6,JE266N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U3912,2016-06-10-J03-PI-10,JE266N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U3913,2016-06-10-J03-PI-9,JE266N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4908,2016-06-10-J03-PI-2,JE266N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U3902,2016-06-10-J03-PI-7,JE266N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U3904,2016-06-10-J03-PI-4,JE266N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U3906,2016-06-18-J03-PI-10,JE276N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U3907,2016-06-18-J03-PI-9,JE276N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4027,2016-05-28-J03-CU-1,JE251N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4028,2016-06-23-J03-CU-2,JE286N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4029,2016-06-23-J03-CU-9,JE286N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U3849,2016-06-10-J03-PI-8,JE266N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4909,2016-06-18-J03-PI-1,JE276N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4911,2016-06-18-J03-PI-2,JE276N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4912,2016-06-18-J03-PI-3,JE276N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4913,2016-06-18-J03-PI-4,JE276N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4914,2016-06-18-J03-PI-6,JE276N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U3903,2016-06-10-J03-PI-5,JE266N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U3905,2016-06-10-J03-PI-1,JE266N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4910,2016-06-18-J03-PI-8,JE276N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4037,2016-06-23-J03-CU-3,JE286N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4038,2016-06-23-J03-CU-10,JE286N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4039,2016-06-23-J03-CU-6,JE286N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4040,2016-06-18-J03-CU-5,JE276N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4030,2016-06-23-J03-CU-1,JE286N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4031,2016-06-23-J03-CU-7,JE286N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4032,2016-06-18-J03-CU-7,JE276N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4033,2016-06-18-J03-CU-3,JE276N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4034,2016-06-18-J03-CU-10,JE276N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4035,2016-06-18-J03-CU-4,JE276N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U3731,2016-06-23-J03-CU-5,JE286N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U3732,2016-06-23-J03-CU-4,JE286N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U3733,2016-06-23-J03-CU-8,JE286N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U3734,2016-06-18-J03-CU-1,JE276N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U3735,2016-06-18-J03-CU-6,JE276N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U3736,2016-06-18-J03-CU-8,JE276N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U3737,2016-06-18-J03-CU-9,JE276N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U3738,2016-06-18-J03-CU-2,JE276N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U3739,2016-06-04-J03-CU-4,JE261N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U3740,2016-06-04-J03-CU-3,JE261N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U3741,2016-06-04-J03-CU-6,JE261N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4915,2016-06-18-J03-PI-7,JE276N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4916,2016-06-18-J03-PI-5,JE276N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U3742,2016-06-04-J03-CU-2,JE261N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U3743,2016-06-10-J03-CU-1,JE266N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U3744,2016-06-10-J03-CU-2,JE266N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U3994,2016-06-23-J03-HE-1,JE286N1,HE,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4036,2016-06-04-J03-CU-1,JE261N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4041,2016-06-04-J03-CU-5,JE261N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4950,2016-06-23-J03-HE-2,JE286N1,HE,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4951,2016-06-23-J03-HE-4,JE286N1,HE,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4952,2016-06-18-J03-HE-2,JE276N1,HE,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U3745,2015-06-08-J03-CU-5,JE161N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U3746,2015-06-08-J03-CU-7,JE161N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U3747,2015-06-08-J03-CU-8,JE161N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U3963,2016-06-10-J03-CO-1,JE266N1,CO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4938,2016-06-04-J03-CO-2,JE261N1,CO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4939,2016-06-04-J03-CO-1,JE261N1,CO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4940,2016-06-23-J03-CO-1,JE286N1,CO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4941,2016-06-23-J03-CO-2,JE286N1,CO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U3967,2016-06-23-J03-HE-5,JE286N1,HE,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U3968,2016-06-23-J03-HE-7,JE286N1,HE,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U3969,2016-06-23-J03-HE-3,JE286N1,HE,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4051,2015-06-08-J03-CU-9,JE161N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4052,2015-06-08-J03-CU-2,JE161N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4942,2016-06-23-J03-HE-6,JE286N1,HE,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4943,2016-06-18-J03-HE-1,JE276N1,HE,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4066,2015-06-08-J03-CU-6,JE161N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U3748,2015-05-30-D06-CU-6,DE140N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U3749,2015-05-26-J03-CU-3,JE117N2,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U3750,2015-05-26-J03-CU-1,JE117N2,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4042,2015-05-26-J03-CU-6,JE117N2,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4043,2015-05-26-J03-CO-1,JE117N2,CO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4044,2015-05-23-D08-CU-4,DE116N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4053,2015-06-08-J03-CU-1,JE161N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4054,2015-06-08-J03-CU-10,JE161N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4055,2015-05-30-D06-CU-5,DE140N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4056,2015-05-30-D06-CU-3,DE140N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4057,2015-05-30-D06-CU-2,DE140N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4058,2015-05-30-D06-CU-4,DE140N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4059,2015-05-30-D06-CU-7,DE140N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4060,2015-05-26-J03-CU-10,JE117N2,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4076,2015-05-26-J03-CU-5,JE117N2,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4077,2015-05-26-J03-CU-9,JE117N2,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4078,2015-05-26-J03-CU-8,JE117N2,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4079,2015-05-23-D08-CU-6,DE116N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4067,2015-06-08-J03-CU-4,JE161N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4068,2015-06-08-J03-CU-3,JE161N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4069,2015-05-30-D06-CU-10,DE140N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U4070,2015-05-30-D06-CU-9,DE140N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
