seine_id,survey_id,set_number,set_type,lat,long,set_time,time_searching,set_sliders,set_poppers,set_dimpling,fish_retained,so_taken,so_total,pi_taken,pi_total,cu_taken,cu_total,co_taken,co_total,he_taken,he_total,ck_taken,ck_total,collection_protocol,seine_comments,qc_log
DE279N1,DE279,1,targeted,50.224106,-125.395004,2016-05-23 13:00:00 PDT,45,NA,NA,NA,no,0,0,0,0,0,0,0,0,0,0,NA,NA,SEMSP,First set originally not entered due to no fish in catch. Set surface activity was not recorded for first set.,
DE282N1,DE282,1,targeted,50.392115,-125.374782,2016-05-24 08:44:00 PDT,33,NA,NA,NA,yes,30,500,4,4,4,7,2,3,0,0,NA,NA,SEMSP,NA,
DE284N2,DE284,2,targeted,50.3175,-125.050736,2016-05-26 07:52:00 PDT,42,NA,NA,NA,no,0,2,0,40,0,20,0,2,0,0,NA,NA,SEMSP,NA,
DE284N1,DE284,1,targeted,50.3175,-125.050736,2016-05-26 07:13:00 PDT,42,NA,NA,NA,no,0,3,0,1,0,9,0,1,0,0,NA,NA,SEMSP,NA,
DE287N1,DE287,1,targeted,50.190737,-125.143169,2016-05-26 11:06:00 PDT,5,NA,NA,NA,yes,30,600,10,80,10,80,0,0,0,0,NA,NA,SEMSP,NA,
DE288N1,DE288,1,targeted,50.243773,-125.397476,2016-05-27 07:00:00 PDT,9,NA,NA,NA,yes,30,400,10,40,8,20,0,0,0,1,NA,NA,SEMSP,NA,
DE290N2,DE290,2,targeted,50.304166,-125.333511,2016-05-27 12:32:00 PDT,5,NA,NA,NA,yes,30,200,9,9,10,13,0,0,4,4,NA,NA,SEMSP,NA,
DE290N1,DE290,1,targeted,50.304166,-125.333511,2016-05-27 11:30:00 PDT,5,NA,NA,NA,no,0,0,0,0,0,0,0,0,0,0,NA,NA,SEMSP,"Caught net on bottom, abandoned set to free net.",
DE292N1,DE292,1,targeted,50.308769,-125.326765,2016-06-01 07:47:00 PDT,0,NA,NA,NA,yes,30,200,3,3,10,60,0,0,0,0,NA,NA,SEMSP,NA,
DE293N1,DE293,1,targeted,50.274055,-125.328828,2016-06-01 10:50:00 PDT,0,NA,NA,NA,yes,30,1000,10,100,10,100,1,2,10,13,NA,NA,SEMSP,NA,
DE294N1,DE294,1,targeted,50.24565,-125.396035,2016-06-01 14:35:00 PDT,2,NA,NA,NA,yes,30,50,10,100,10,10,0,0,0,0,NA,NA,SEMSP,First dayaltering search time method. First day with altered set/site-wide surface activity,
DE295N1,DE295,1,targeted,50.347739,-125.45463,2016-06-02 07:17:00 PDT,7,NA,NA,NA,yes,30,400,4,4,10,100,0,0,3,3,NA,NA,SEMSP,Boat/Net pushed around in current while maneuvering boat into ssafe position. Significant scale loss. Fish may not be suitable for sea lice enumeration.,
DE296N1,DE296,1,targeted,50.386065,-125.376067,2016-06-02 10:38:00 PDT,5,NA,NA,NA,yes,30,200,6,6,10,200,0,0,0,0,NA,NA,SEMSP,NA,
DE297N1,DE297,1,targeted,50.462513,-125.368231,2016-06-02 14:39:00 PDT,5,NA,NA,NA,yes,30,300,4,100,3,80,0,0,0,1,NA,NA,SEMSP,NA,
DE299N1,DE299,1,targeted,50.239953,-125.126574,2016-06-03 08:21:00 PDT,3,NA,NA,NA,yes,30,200,10,200,10,200,1,1,0,0,NA,NA,SEMSP,NA,
DE300N1,DE300,1,targeted,50.190887,-125.143416,2016-06-03 12:45:00 PDT,4,NA,NA,NA,yes,30,600,10,100,10,100,1,2,0,0,NA,NA,SEMSP,NA,
DE301N1,DE301,1,targeted,50.30436,-125.332956,2016-06-07 08:25:00 PDT,1,NA,NA,NA,yes,30,80,0,0,10,15,0,0,0,0,NA,NA,SEMSP,"Visual estimate of catch: 80 sockeye, 5 chum, 3 chinook. Census of catch (milk jug scoop): 82 sockeye, 8 chum, 3 chinook.Total abundance estimate: B: 110, L: 80, M: 60",
DE302N1,DE302,1,targeted,50.242671,-125.398265,2016-06-07 13:10:00 PDT,4,NA,NA,NA,yes,30,570,10,36,10,80,1,2,10,16,NA,NA,SEMSP,"Counted fish individually as they swam over the corks during release process for more precise enumeration. Numbers on reverse of data sheet. Enumerated numbers was conducted after sampling and does not include sampled fish. Sockeye: 537, chum: 71, pink: 36, coho: 1, herring: 6",
DE303N1,DE303,1,targeted,50.347862,-125.455554,2016-06-08 06:40:00 PDT,4,NA,NA,NA,yes,30,400,10,100,10,100,0,0,0,0,NA,NA,SEMSP,NA,
DE305N2,DE305,2,targeted,50.461604,-125.368943,2016-06-08 12:00:00 PDT,17,NA,NA,NA,yes,30,100,10,50,10,50,1,1,0,0,NA,NA,SEMSP,NA,
DE305N1,DE305,1,targeted,50.461604,-125.368943,2016-06-08 11:45:00 PDT,17,NA,NA,NA,no,0,0,0,0,0,0,0,0,0,0,NA,NA,SEMSP,No fish in first set.,
DE307N1,DE307,1,targeted,50.31794,-125.050807,2016-06-09 07:00:00 PDT,2,NA,NA,NA,yes,0,0,10,26,10,40,1,1,1,1,NA,NA,SEMSP,NA,
DE308N1,DE308,1,targeted,50.190683,-125.143138,2016-06-09 10:30:00 PDT,1,NA,NA,NA,yes,30,80,10,60,4,100,0,0,0,0,NA,NA,SEMSP,"Fish became unhappy in net, released before able to take all 10 chum samples",
DE310N2,DE310,2,targeted,50.021998,-124.916211,2016-06-11 07:05:00 PDT,0,NA,NA,NA,yes,1,1,8,10,5,6,0,0,0,0,NA,NA,SEMSP,NA,
DE310N1,DE310,1,targeted,50.021998,-124.916211,2016-06-11 06:35:00 PDT,0,NA,NA,NA,no,0,0,0,0,0,10,0,1,0,0,NA,NA,SEMSP,NA,
DE315N1,DE315,1,targeted,50.391225,-125.365332,2016-06-13 09:50:00 PDT,40,NA,NA,NA,yes,15,15,10,100,9,80,0,0,0,0,NA,NA,SEMSP,NA,
DE317N3,DE317,3,random,50.305971,-125.334369,2016-06-14 07:40:00 PDT,NA,NA,NA,NA,no,0,0,0,0,0,0,0,0,0,0,NA,NA,SEMSP,random blind set thus no other data collected,
DE317N2,DE317,2,random,50.305971,-125.334369,2016-06-14 06:59:00 PDT,NA,NA,NA,NA,no,0,0,0,0,0,0,0,0,0,0,NA,NA,SEMSP,random blind set thus no other data collected,
DE317N1,DE317,1,random,50.305971,-125.334369,2016-06-14 06:34:00 PDT,NA,NA,NA,NA,no,0,0,0,0,0,0,0,0,0,0,NA,NA,SEMSP,random blind set thus no other data collected,
DE320N1,DE320,1,targeted,50.235322,-125.39888,2016-06-14 08:47:00 PDT,11,NA,NA,NA,yes,30,200,10,400,10,400,0,0,0,0,NA,NA,SEMSP,mort due to miscount,
DE321N1,DE321,1,targeted,50.275083,-125.381356,2016-06-14 11:58:00 PDT,2,NA,NA,NA,yes,6,6,10,500,10,20,0,0,0,0,NA,NA,SEMSP,mort due to miscount. DS00996 clip removed because it was a pink not a sockeye.,
DE322N1,DE322,1,targeted,50.307203,-125.332605,2016-06-14 14:20:00 PDT,3,NA,NA,NA,yes,30,100,10,100,10,200,0,0,0,0,NA,NA,SEMSP,"3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N, 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed, no fish in net. 3) 07:40 @ western mooring. No surface activity observed, no fish.",
DE323N2,DE323,2,random,50.319224,-125.044219,2016-06-16 07:20:00 PDT,52,NA,NA,NA,no,0,0,0,0,0,0,0,0,0,0,NA,NA,SEMSP,"Sampling with DFO. Chrys Neville/Nordic Queen second set time: 07:00. Zero surface activity and no fish. DFO also reported minimal fish in their catch, almost no sockeye.",
DE323N1,DE323,1,targeted,50.319224,-125.044219,2016-06-16 06:58:00 PDT,52,NA,NA,NA,no,0,0,0,0,0,0,0,0,0,0,NA,NA,SEMSP,"Sampling with DFO. Chrys Neville/Nordic Queen first set time: 06:33. One splash and one dimple ovserved, but not deemed settable school. No other surface activity observed in area. DFO also reported minimal fish in their catch, almost no sockeye.",
DE325N2,DE325,2,targeted,50.238067,-125.1179,2016-06-16 09:22:00 PDT,0,NA,NA,NA,no,0,0,0,0,0,0,0,0,0,0,NA,NA,SEMSP,"Sparse splashing, no fish.",
DE325N1,DE325,1,targeted,50.238067,-125.1179,2016-06-16 08:50:00 PDT,0,NA,NA,NA,no,0,0,0,0,0,0,0,0,0,0,NA,NA,SEMSP,NA,
DE327N2,DE327,2,targeted,50.191383,-125.143884,2016-06-16 14:00:00 PDT,9,NA,NA,NA,yes,30,300,0,100,0,100,0,0,0,0,NA,NA,SEMSP,"Took 30 sockeye to train lab personnel. Set time not taken, but estimated to be 14:00.",
DE327N1,DE327,1,targeted,50.191383,-125.143884,2016-06-16 11:23:00 PDT,9,NA,NA,NA,yes,30,100,10,30,10,30,0,0,0,0,NA,NA,SEMSP,"Released first set, then remembered Bretts request for trainer fish. 10 or more fish escaped from the net through gaps between net and corks.",
DE329N2,DE329,2,targeted,50.30661,-125.335266,2016-06-21 09:36:00 PDT,3,NA,NA,NA,yes,14,14,10,20,10,30,0,0,0,0,NA,NA,SEMSP,"DFO set at 09:30. No fish in our first set but large school observed. 3 CTD drops total: 1 practice, 1 @ oceanography site (65m), 1 @ fish site (10m), catch enumerated (sockeye: 14, chum: 36, pink: 27)",
DE329N1,DE329,1,targeted,50.30661,-125.335266,2016-06-21 09:23:00 PDT,3,NA,NA,NA,no,0,0,0,0,0,0,0,0,0,0,NA,NA,SEMSP,"DFO set at 09:30. No fish in our first set but large school observed. 3 CTD drops total: 1 practice, 1 @ oceanography site (65m), 1 @ fish site (10m)",
DE331N1,DE331,1,targeted,50.236643,-125.39734,2016-06-21 14:37:00 PDT,7,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,3rd set caught approximately 300 fish. Current caused issues and needed to release set.,
DE335N2,DE335,2,targeted,50.382455,-125.373533,2016-06-22 07:00:00 PDT,0,NA,NA,NA,yes,60,100,10,200,10,200,0,0,0,0,NA,NA,SEMSP,2nd set: 0700. 30 sockeye taken as trainer fish.,
DE335N1,DE335,1,targeted,50.382455,-125.373533,2016-06-22 06:33:00 PDT,0,NA,NA,NA,no,0,0,0,0,0,0,0,1,0,0,NA,NA,SEMSP,1st set: 1 coho only,
DE337N1,DE337,1,targeted,50.38992,-125.613237,2016-06-22 10:52:00 PDT,30,NA,NA,NA,no,0,0,0,0,0,0,0,0,0,0,NA,NA,SEMSP,DFO set at 10:44 - Cameron & Julia report zero sockeye in set. 1st set 10:52 on one aggressive slider. Suspect coho,
DE338N1,DE338,1,targeted,50.458706,-125.365059,2016-06-22 13:00:00 PDT,8,NA,NA,NA,yes,30,50,10,100,10,100,0,0,3,3,NA,NA,SEMSP,NA,
DE341N1,DE341,1,targeted,50.24043,-125.119941,2016-06-23 10:20:00 PDT,12,NA,NA,NA,yes,21,21,10,100,10,200,0,0,3,3,NA,NA,SEMSP,NA,
DE342N1,DE342,1,targeted,50.022465,-124.916635,2016-06-24 07:50:00 PDT,23,NA,NA,NA,no,0,0,0,10,0,10,0,0,0,0,NA,NA,SEMSP,NA,
DE344N1,DE344,1,targeted,49.997783,-125.15945,2016-06-24 11:45:00 PDT,21,NA,NA,NA,yes,9,9,10,70,10,70,0,0,3,3,NA,NA,SEMSP,"1st set no fish, interupted oceanography to set. Crafty fish, very skittish. Gone Quickly. Ipad not working and coordinates were taken off phne in degree decimal minutes. 2nd set: after leaving the site.",
DE350N2,DE350,2,targeted,50.307068,-125.329361,2016-06-29 10:02:00 PDT,14,NA,NA,NA,no,0,0,0,0,0,0,0,0,0,0,NA,NA,SEMSP,"Set 2 with DFO. DFO set at 10:00, Sloop Jo set at 10:02. Targeted school seen below the surface. No fish.",
DE350N1,DE350,1,random,50.307068,-125.329361,2016-06-29 09:24:00 PDT,14,NA,NA,NA,no,0,0,0,0,0,0,0,0,0,0,NA,NA,SEMSP,"Set 1 with DFO. DFO set at 09:22, Sloop Jo set at 09:24. Random set, no fish.",
DE352N1,DE352,1,targeted,50.378699,-125.373927,2016-06-30 06:43:00 PDT,0,NA,NA,NA,yes,6,6,10,300,10,300,0,0,2,2,NA,NA,SEMSP,NA,
DE353N1,DE353,1,targeted,50.348081,-125.455923,2016-06-30 09:45:00 PDT,18,NA,NA,NA,yes,22,22,10,200,10,40,0,0,0,0,NA,NA,SEMSP,NA,
DE355N1,DE355,1,targeted,50.462531,-125.359047,2016-06-30 15:15:00 PDT,15,NA,NA,NA,yes,6,6,10,70,10,50,0,0,0,0,NA,NA,SEMSP,"Search paused at 14:51, continued at 15:08.",
DE357N2,DE357,2,targeted,50.240733,-125.12055,2016-07-05 08:50:00 PDT,7,NA,NA,NA,no,0,0,0,8,0,1,0,0,0,0,NA,NA,SEMSP,NA,
DE357N1,DE357,1,targeted,50.240733,-125.12055,2016-07-05 08:30:00 PDT,7,NA,NA,NA,no,0,0,0,1,0,1,0,0,0,0,NA,NA,SEMSP,NA,
DE360N1,DE360,1,targeted,50.275178,-125.378066,2016-07-06 06:40:00 PDT,8,NA,NA,NA,yes,24,24,10,200,10,40,0,0,0,0,NA,NA,SEMSP,NA,
DE361N2,DE361,2,targeted,50.307066,-125.322977,2016-07-06 10:15:00 PDT,NA,NA,NA,NA,yes,8,8,10,100,10,100,1,1,0,0,NA,NA,SEMSP,"DFO set: @ 09:55. Luke thinks they fd (net twist) But SJ and BJ think different. LR probably correct because we heard swearing from DFO boat during their net retrieval. Our catch enumerated: 195 fish. DFO caught chum, coho, no sox. DFO earlier in the day caight ~ 300 fish mostly pink + chum with chinook at Deep Water Bay.",
DE361N1,DE361,1,targeted,50.304502,-125.336639,2016-07-06 09:45:00 PDT,3,NA,NA,NA,no,0,1,0,40,0,20,0,0,0,0,NA,NA,SEMSP,re set because there was lots of surface activity elsewhere,
DE364N1,DE364,1,targeted,50.18049002,-125.330849,2017-05-23 11:12:00 PDT,NA,0,0,10,yes,0,0,4,25,4,15,0,0,0,0,0,0,SEMSP,"1 unknown mort. Non-formal visual survey conducted. Performed a trial run of collection procedure, in which the one set was both for retention and sea licing. Fish were anaesthetized (for sea licing), placed into recovery, and then euthanized for retention. Due to time restraints, we werent able to collect complete packages of 10 fish per species.. Seine ID formerly DN1",
DE365N1,DE365,1,targeted,50.309067,-125.3257,2017-05-25 08:50:00 PDT,NA,1,0,10,yes,30,30,2,2,10,50,4,4,0,0,0,0,SEMSP,9th chum & water poured out of whirl pack by accident. Seine ID formerly DN3,
DE366N1,DE366,1,targeted,50.17999062,-125.0189455,2017-05-26 10:47:00 PDT,NA,1,0,10,yes,30,168,0,0,0,0,5,5,1,1,0,0,SEMSP,Informal site survery; did not have time for a lousing seine. First coho out at 11:26; in dewar at unknown time (in quickly though). Coho # 2 onwards out at 12:36. Seine ID formerly DN5,
DE367N1,DE367,1,targeted,50.309278,-125.320699,2017-05-29 11:43:00 PDT,NA,1,0,10,yes,8,8,1,1,10,105,0,0,1,1,0,0,SEMSP,Seine ID formerly DN7,
DE368N1,DE368,1,targeted,50.301803,-125.03049,2017-05-31 12:00:00 PDT,NA,0,0,0,yes,0,0,3,3,10,56,4,4,0,0,1,1,SEMSP,Set targeted based on visual sighting of fish (not surface activity). No time left (or container) for zoop sample. Seine ID formerly DN9,
DE436N1,DE436,1,NA,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,"One set attempted; did not catch SO and school otherwise too small for worthwhile retention (~20 fish in net). Noticed drastic decrease in surface activity following end of site-wide survey, and almost no activity noticed following oceanographic survey. Schools very elusive, in general.. Seine ID formerly DN123",
DE369N1,DE369,1,targeted,50.305482,-125.024803,2017-06-01 10:10:00 PDT,NA,1,0,0,yes,11,11,0,0,10,100,0,0,1,1,0,0,SEMSP,Seine ID formerly DN11,
DE370N1,DE370,1,targeted,50.274875,-125.376937,2017-06-05 11:15:00 PDT,NA,1,0,1,yes,30,420,10,20,10,50,0,0,3,3,0,0,SEMSP,Time out of water for PI estimated.. Seine ID formerly DN13,
DE371N2,DE371,2,targeted,50.306252,-125.336051,2017-06-07 11:00:00 PDT,NA,1,0,0,no,0,105,0,0,0,70,0,0,0,0,0,0,SEMSP,Seine ID formerly DN16,
DE371N1,DE371,1,targeted,50.307761,-125.325384,2017-06-07 08:00:00 PDT,NA,1,0,10,yes,30,380,5,5,11,160,0,0,3,3,0,0,SEMSP,Hinch set @ 06:30; 100 SO retained by Hinch crew. 1 unhealthy SO released. 1 trainer CU taken.. Seine ID formerly DN15,
DE372N2,DE372,2,targeted,50.307811,-125.329505,2017-06-12 12:40:00 PDT,NA,1,0,0,no,0,30,0,0,0,270,0,0,0,0,0,0,SEMSP,Seine ID formerly DN18,
DE372N1,DE372,1,targeted,50.3041,-125.33841,2017-06-12 10:05:00 PDT,NA,1,0,0,yes,30,85,0,0,10,128,0,0,1,1,0,0,SEMSP,1 chum trainer sample. Seine ID formerly DN17,
DE376N2,DE376,2,targeted,50.274783,-125.377569,2017-06-13 12:25:00 PDT,NA,1,0,0,no,0,21,0,0,0,384,0,0,0,0,0,0,SEMSP,U14004 adipose. Seine ID formerly DN26,
DE376N1,DE376,1,targeted,50.274596,-125.377527,2017-06-13 09:10:00 PDT,NA,1,0,1,yes,30,130,0,0,10,505,0,0,3,3,2,2,SEMSP,U14004 adipose. Seine ID formerly DN25,
DE454AN5,DE454A,5,targeted,NA,NA,NA,NA,NA,NA,NA,yes,10,NA,0,NA,10,NA,0,NA,0,NA,0,NA,DFO,Sam James UBC diet study (fish collected by DFO). Seine ID formerly DN65,
DE454AN4,DE454A,4,targeted,NA,NA,NA,NA,NA,NA,NA,yes,10,NA,0,NA,10,NA,0,NA,0,NA,0,NA,DFO,Sam James UBC diet study (fish collected by DFO). Seine ID formerly DN64,
DE454AN3,DE454A,3,targeted,NA,NA,NA,NA,NA,NA,NA,yes,10,NA,0,NA,10,NA,0,NA,0,NA,0,NA,DFO,Sam James UBC diet study (fish collected by DFO). Seine ID formerly DN63,
DE454AN2,DE454A,2,targeted,NA,NA,NA,NA,NA,NA,NA,yes,0,NA,0,NA,10,NA,0,NA,0,NA,0,NA,DFO,Sam James UBC diet study (fish collected by DFO). Seine ID formerly DN62,
DE454AN1,DE454A,1,targeted,NA,NA,NA,NA,NA,NA,NA,yes,10,NA,0,NA,10,NA,0,NA,0,NA,0,NA,DFO,Sam James UBC diet study (fish collected by DFO). Seine ID formerly DN61,
DE454BN8,DE454B,8,targeted,NA,NA,NA,NA,NA,NA,NA,yes,10,NA,0,NA,10,NA,0,NA,0,NA,0,NA,DFO,Sam James UBC diet study (fish collected by DFO). Seine ID formerly DN71,
DE454BN7,DE454B,7,targeted,NA,NA,NA,NA,NA,NA,NA,yes,10,NA,0,NA,10,NA,0,NA,0,NA,0,NA,DFO,Sam James UBC diet study (fish collected by DFO). Seine ID formerly DN70,
DE454BN6,DE454B,6,targeted,NA,NA,NA,NA,NA,NA,NA,yes,10,NA,0,NA,10,NA,0,NA,0,NA,0,NA,DFO,Sam James UBC diet study (fish collected by DFO). Seine ID formerly DN69,
DE377N1,DE377,1,targeted,50.236254,-125.398402,2017-06-19 08:20:00 PDT,NA,1,0,0,yes,30,40,0,0,12,320,0,0,0,0,0,0,SEMSP,"U11070 touched deck. 2 CU from DN27 retained for Gideon Mordecai (Freezer 3, Shelf 2). Set twice at D09 to collect fish for Tianyi Chen, Sam James, & Hinch lab. First set at 11:15, retained 1 CU for TC (released 100 CU, 1 unhealthy SO). Second set at 12:15, retained 1 CU for GM & 18 CU for TC (released 150 CU). . Seine ID formerly DN27",
DE382N1,DE382,1,targeted,NA,NA,2017-06-19 12:15:00 PDT,NA,NA,NA,NA,yes,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,GM_UBC,Seine conducted to obtain fish for Hinch crew. Fish retained for GM. Seine ID formerly DN37,
DE378N1,DE378,1,targeted,50.304561,-125.337253,2017-06-20 07:20:00 PDT,NA,1,1,0,yes,10,10,0,0,10,240,0,0,0,0,0,0,SEMSP,Seine ID formerly DN29,
DE383N1,DE383,1,targeted,NA,NA,NA,NA,NA,NA,NA,yes,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,GM_UBC,Seine conducted to obtain fish for Hinch crew. Fish retained for GM. Seine ID formerly DN39,
DE373N2,DE373,2,targeted,50.297362,-125.339472,2017-06-26 11:52:00 PDT,NA,1,0,0,yes,8,14,0,0,0,120,0,0,0,0,0,0,SEMSP,Seine ID formerly DN20,
DE373N1,DE373,1,targeted,50.29725,-125.338485,2017-06-26 09:15:00 PDT,NA,1,0,0,yes,23,23,2,3,10,285,0,0,2,2,0,0,SEMSP,"U10762 - some water dumped out of bag. 1 trainer PI retained. 1 SO retained for GM (M7, MP4). Seine ID formerly DN19",
DE384N1,DE384,1,targeted,NA,NA,NA,NA,NA,NA,NA,yes,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,GM_UBC,Seine conducted to obtain fish for Hinch crew. Fish retained for GM. Seine ID formerly DN41,
DE374N1,DE374,1,targeted,50.434701,-125.26607,2017-06-28 07:30:00 PDT,NA,1,10,0,yes,10,10,0,0,10,535,0,0,1,1,0,0,SEMSP,Seine ID formerly DN21,
DE457N3,DE457,3,targeted,50.297141,-125.340397,2017-06-29 06:25:00 PDT,NA,NA,NA,NA,yes,2,2,7,7,0,118,0,0,0,0,0,0,SJ_UBC,Sam James UBC diet study (24-hour). Fish batch euthanized in MS222.. Seine ID formerly DN97C,
DE457N2,DE457,2,targeted,50.297141,-125.340397,2017-06-29 05:30:00 PDT,NA,NA,NA,NA,yes,3,3,0,0,0,200,0,0,0,0,0,0,SJ_UBC,Sam James UBC diet study (24-hour). Fish batch euthanized in MS222.. Seine ID formerly DN97B,
