ufn,sample_id,analyzing_lab,quality_level,quality_flag,quality_log
U16357,BRN61M-H5,NA,Technicianm,,
U16358,BRN61M-G5,NA,Technicianm,,
U16359,BRN61M-F5,NA,Technicianm,,
U16360,BRN61M-E5,NA,Technicianm,,
U16021,BRN61M-D5,NA,Technicianm,,
U16022,BRN61M-C5,NA,Technicianm,,
U16023,BRN61M-B5,NA,Technicianm,,
U16024,BRN61M-A5,NA,Technicianm,,
U16781,BRN61M-H7,NA,Technicianm,,
U16782,BRN61M-G7,NA,Technicianm,,
U16783,BRN61M-F7,NA,Technicianm,,
U17891,BRN61M-E7,NA,Technicianm,,
U17291,BRN61M-D7,NA,Technicianm,,
U16541,BRN61M-C7,NA,Technicianm,,
U16542,BRN61M-B7,NA,Technicianm,,
U16543,BRN61M-A7,NA,Technicianm,,
U17277,BRN61M-B4,NA,Technicianm,,
U17271,BRN61M-A4,NA,Technicianm,,
U17276,BRN61M-G6,NA,Technicianm,,
U17280,BRN61M-F6,NA,Technicianm,,
U17273,BRN61M-E6,NA,Technicianm,,
U17274,BRN61M-D6,NA,Technicianm,,
U17275,BRN61M-C6,NA,Technicianm,,
U17272,BRN61M-B6,NA,Technicianm,,
U17279,BRN61M-A6,NA,Technicianm,,
U17278,BRN61M-H8,NA,Technicianm,,
U17041,BRN61M-G8,NA,Technicianm,,
U17072,BRN61M-F8,NA,Technicianm,,
U17071,BRN61M-E8,NA,Technicianm,,
U16123,BRN61M-D8,NA,Technicianm,,
U16122,BRN61M-C8,NA,Technicianm,,
U16121,BRN61M-B8,NA,Technicianm,,
U16453,BRN61M-A8,NA,Technicianm,,
U16454,BRN61M-H10,NA,Technicianm,,
U16451,BRN61M-G10,NA,Technicianm,,
U16452,BRN61M-F10,NA,Technicianm,,
U16581,BRN61M-E10,NA,Technicianm,,
U16585,BRN61M-D10,NA,Technicianm,,
U16584,BRN61M-C10,NA,Technicianm,,
U16583,BRN61M-B10,NA,Technicianm,,
U16582,BRN61M-A10,NA,Technicianm,,
U16901,BRN61M-C11,NA,Technicianm,,
U17871,BRN61M-B11,NA,Technicianm,,
U17661,BRN61M-A11,NA,Technicianm,,
U17125,BRN64M-F9,NA,Technicianm,,
U17123,BRN64M-E9,NA,Technicianm,,
U17122,BRN64M-D9,NA,Technicianm,,
U17124,BRN64M-C9,NA,Technicianm,,
U16544,BRN61M-H9,NA,Technicianm,,
U16545,BRN61M-G9,NA,Technicianm,,
U16546,BRN61M-F9,NA,Technicianm,,
U16547,BRN61M-E9,NA,Technicianm,,
U16548,BRN61M-D9,NA,Technicianm,,
U16549,BRN61M-C9,NA,Technicianm,,
U16550,BRN61M-B9,NA,Technicianm,,
U16621,BRN61M-A9,NA,Technicianm,,
U16622,BRN61M-H11,NA,Technicianm,,
U16623,BRN61M-G11,NA,Technicianm,,
U16624,BRN61M-F11,NA,Technicianm,,
U16625,BRN61M-E11,NA,Technicianm,,
U16626,BRN61M-D11,NA,Technicianm,,
U16911,BRN64M-H10,NA,Technicianm,,
U16912,BRN64M-G10,NA,Technicianm,,
U16913,BRN64M-F10,NA,Technicianm,,
U16914,BRN64M-E10,NA,Technicianm,,
U16915,BRN64M-D10,NA,Technicianm,,
U16916,BRN64M-C10,NA,Technicianm,,
U16917,BRN64M-B10,NA,Technicianm,,
U16918,BRN64M-A10,NA,Technicianm,,
U16919,BRN64M-H11,NA,Technicianm,,
U16920,BRN64M-G11,NA,Technicianm,,
U17441,BRN64M-F11,NA,Technicianm,,
U17442,BRN64M-E11,NA,Technicianm,,
U17443,BRN64M-D11,NA,Technicianm,,
U17444,BRN64M-C11,NA,Technicianm,,
U17445,BRN64M-B11,NA,Technicianm,,
U17446,BRN64M-A11,NA,Technicianm,,
U17447,BRN69M-H2,NA,Technicianm,,
U17121,BRN64M-B9,NA,Technicianm,,
U17126,BRN64M-A9,NA,Technicianm,,
U16832,BRN64M-G12,NA,Technicianm,,
U16835,BRN64M-F12,NA,Technicianm,,
U16837,BRN64M-E12,NA,Technicianm,,
U16838,BRN64M-D12,NA,Technicianm,,
U16836,BRN64M-C12,NA,Technicianm,,
U16839,BRN64M-B12,NA,Technicianm,,
U16840,BRN64M-A12,NA,Technicianm,,
U16833,BRN69M-H1,NA,Technicianm,,
U16834,BRN69M-G1,NA,Technicianm,,
U16831,BRN69M-F1,NA,Technicianm,,
U16948,BRN69M-E1,NA,Technicianm,,
U16942,BRN69M-D1,NA,Technicianm,,
U16950,BRN69M-C1,NA,Technicianm,,
U16944,BRN69M-B1,NA,Technicianm,,
U16945,BRN69M-A1,NA,Technicianm,,
U16947,BRN69M-H3,NA,Technicianm,,
U16946,BRN69M-G3,NA,Technicianm,,
U16949,BRN69M-F3,NA,Technicianm,,
U16943,BRN69M-E3,NA,Technicianm,,
U16941,BRN69M-D3,NA,Technicianm,,
U17448,BRN69M-G2,NA,Technicianm,,
U17449,BRN69M-F2,NA,Technicianm,,
U17450,BRN69M-E2,NA,Technicianm,,
U16821,BRN69M-D2,NA,Technicianm,,
U16822,BRN69M-C2,NA,Technicianm,,
U16823,BRN69M-B2,NA,Technicianm,,
U16824,BRN69M-A2,NA,Technicianm,,
U16825,BRN69M-H5,NA,Technicianm,,
U16826,BRN69M-G5,NA,Technicianm,,
U16827,BRN69M-F5,NA,Technicianm,,
U16828,BRN69M-E5,NA,Technicianm,,
U16829,BRN69M-D5,NA,Technicianm,,
U16830,BRN69M-C5,NA,Technicianm,,
U17051,BRN69M-B5,NA,Technicianm,,
U17052,BRN69M-A5,NA,Technicianm,,
U17053,BRN69M-H7,NA,Technicianm,,
U17054,BRN69M-G7,NA,Technicianm,,
U17055,BRN69M-F7,NA,Technicianm,,
U17056,BRN69M-E7,NA,Technicianm,,
U17057,BRN69M-D7,NA,Technicianm,,
U17736,BRN69M-C3,NA,Technicianm,,
U17740,BRN69M-B3,NA,Technicianm,,
U17734,BRN69M-A3,NA,Technicianm,,
U17735,BRN69M-H4,NA,Technicianm,,
U17737,BRN69M-G4,NA,Technicianm,,
U17733,BRN69M-F4,NA,Technicianm,,
U17731,BRN69M-E4,NA,Technicianm,,
U17739,BRN69M-D4,NA,Technicianm,,
U17732,BRN69M-C4,NA,Technicianm,,
U17738,BRN69M-B4,NA,Technicianm,,
U16647,BRN69M-A4,NA,Technicianm,,
U16646,BRN69M-G6,NA,Technicianm,,
U16642,BRN69M-F6,NA,Technicianm,,
U16643,BRN69M-E6,NA,Technicianm,,
U16641,BRN69M-D6,NA,Technicianm,,
U16648,BRN69M-C6,NA,Technicianm,,
U16645,BRN69M-B6,NA,Technicianm,,
U16644,BRN69M-A6,NA,Technicianm,,
U16649,BRN69M-H8,NA,Technicianm,,
U16650,BRN69M-G8,NA,Technicianm,,
U17089,BRN69M-F8,NA,Technicianm,,
U17090,BRN69M-E8,NA,Technicianm,,
U17088,BRN69M-D8,NA,Technicianm,,
U17087,BRN69M-C8,NA,Technicianm,,
U17086,BRN69M-B8,NA,Technicianm,,
U17085,BRN69M-A8,NA,Technicianm,,
U17084,BRN69M-H9,NA,Technicianm,,
U17081,BRN69M-G9,NA,Technicianm,,
U17082,BRN69M-F9,NA,Technicianm,,
U17083,BRN69M-E9,NA,Technicianm,,
U17341,BRN69M-D9,NA,Technicianm,,
U17350,BRN69M-C9,NA,Technicianm,,
U17348,BRN69M-B9,NA,Technicianm,,
U17347,BRN69M-A9,NA,Technicianm,,
U17349,BRN69M-H11,NA,Technicianm,,
U17343,BRN69M-G11,NA,Technicianm,,
U17342,BRN69M-F11,NA,Technicianm,,
U17345,BRN69M-E11,NA,Technicianm,,
U17058,BRN69M-C7,NA,Technicianm,,
U17059,BRN69M-B7,NA,Technicianm,,
U17060,BRN69M-A7,NA,Technicianm,,
U16081,BRN69M-H10,NA,Technicianm,,
U16082,BRN69M-G10,NA,Technicianm,,
U16083,BRN69M-F10,NA,Technicianm,,
U16084,BRN69M-E10,NA,Technicianm,,
U16085,BRN69M-D10,NA,Technicianm,,
U16086,BRN69M-C10,NA,Technicianm,,
U16087,BRN69M-B10,NA,Technicianm,,
U16088,BRN69M-A10,NA,Technicianm,,
U16089,BRN69M-G12,NA,Technicianm,,
U16090,BRN69M-F12,NA,Technicianm,,
U17141,BRN69M-E12,NA,Technicianm,,
U17142,BRN69M-D12,NA,Technicianm,,
U17143,BRN69M-C12,NA,Technicianm,,
U17144,BRN69M-B12,NA,Technicianm,,
U17145,BRN69M-A12,NA,Technicianm,,
U17146,BRN70M-H1,NA,Technicianm,,
U17147,BRN70M-G1,NA,Technicianm,,
U17148,BRN70M-F1,NA,Technicianm,,
U17149,BRN70M-E1,NA,Technicianm,,
U17150,BRN70M-D1,NA,Technicianm,,
U17321,BRN70M-C1,NA,Technicianm,,
U17322,BRN70M-B1,NA,Technicianm,,
U17323,BRN70M-A1,NA,Technicianm,,
U17324,BRN70M-H2,NA,Technicianm,,
U17325,BRN70M-G2,NA,Technicianm,,
U17346,BRN69M-D11,NA,Technicianm,,
U17344,BRN69M-C11,NA,Technicianm,,
U17218,BRN69M-B11,NA,Technicianm,,
U17215,BRN69M-A11,NA,Technicianm,,
U17219,BRN70M-H3,NA,Technicianm,,
U17220,BRN70M-G3,NA,Technicianm,,
U17211,BRN70M-F3,NA,Technicianm,,
U17217,BRN70M-E3,NA,Technicianm,,
U17213,BRN70M-D3,NA,Technicianm,,
U17212,BRN70M-C3,NA,Technicianm,,
U17216,BRN70M-B3,NA,Technicianm,,
U17214,BRN70M-A3,NA,Technicianm,,
U17170,BRN70M-H5,NA,Technicianm,,
U17161,BRN70M-G5,NA,Technicianm,,
U17165,BRN70M-F5,NA,Technicianm,,
U17166,BRN70M-E5,NA,Technicianm,,
U17167,BRN70M-D5,NA,Technicianm,,
U17169,BRN70M-C5,NA,Technicianm,,
U17168,BRN70M-B5,NA,Technicianm,,
U17164,BRN70M-A5,NA,Technicianm,,
U17326,BRN70M-F2,NA,Technicianm,,
U17327,BRN70M-E2,NA,Technicianm,,
U17328,BRN70M-D2,NA,Technicianm,,
U17329,BRN70M-C2,NA,Technicianm,,
U17330,BRN70M-B2,NA,Technicianm,,
U17021,BRN70M-A2,NA,Technicianm,,
U17022,BRN70M-H4,NA,Technicianm,,
U17023,BRN70M-G4,NA,Technicianm,,
U17024,BRN70M-F4,NA,Technicianm,,
U17026,BRN70M-E4,NA,Technicianm,,
U17025,BRN70M-D4,NA,Technicianm,,
U17027,BRN70M-C4,NA,Technicianm,,
U17028,BRN70M-B4,NA,Technicianm,,
U17029,BRN70M-A4,NA,Technicianm,,
U17030,BRN70M-G6,NA,Technicianm,,
U16461,BRN70M-F6,NA,Technicianm,,
U16462,BRN70M-E6,NA,Technicianm,,
U16463,BRN70M-D6,NA,Technicianm,,
U16464,BRN70M-C6,NA,Technicianm,,
U16465,BRN70M-B6,NA,Technicianm,,
U17163,BRN70M-H7,NA,Technicianm,,
U17162,BRN70M-G7,NA,Technicianm,,
U16261,BRN70M-F7,NA,Technicianm,,
U16262,BRN70M-E7,NA,Technicianm,,
U16263,BRN70M-D7,NA,Technicianm,,
U16466,BRN70M-A6,NA,Technicianm,,
U16467,BRN70M-H8,NA,Technicianm,,
U16468,BRN70M-G8,NA,Technicianm,,
U16469,BRN70M-F8,NA,Technicianm,,
U16470,BRN70M-E8,NA,Technicianm,,
U16437,BRN70M-D8,NA,Technicianm,,
U16440,BRN70M-C8,NA,Technicianm,,
U16438,BRN70M-B8,NA,Technicianm,,
U16436,BRN70M-A8,NA,Technicianm,,
U16435,BRN70M-H10,NA,Technicianm,,
U16439,BRN70M-G10,NA,Technicianm,,
U16433,BRN70M-F10,NA,Technicianm,,
U16264,BRN70M-C7,NA,Technicianm,,
U16265,BRN70M-B7,NA,Technicianm,,
U16268,BRN70M-A7,NA,Technicianm,,
U16269,BRN70M-H9,NA,Technicianm,,
U16266,BRN70M-G9,NA,Technicianm,,
U16270,BRN70M-F9,NA,Technicianm,,
U16267,BRN70M-E9,NA,Technicianm,,
U17382,BRN70M-D9,NA,Technicianm,,
U17381,BRN70M-C9,NA,Technicianm,,
U17383,BRN70M-B9,NA,Technicianm,,
U17384,BRN70M-A9,NA,Technicianm,,
U17385,BRN70M-H11,NA,Technicianm,,
U17386,BRN70M-G11,NA,Technicianm,,
U17388,BRN70M-F11,NA,Technicianm,,
U17389,BRN70M-E11,NA,Technicianm,,
U17387,BRN70M-D11,NA,Technicianm,,
U17390,BRN70M-C11,NA,Technicianm,,
U17711,BRN70M-B11,NA,Technicianm,,
U17715,BRN70M-A11,NA,Technicianm,,
U17717,BRN71M-H1,NA,Technicianm,,
U17719,BRN71M-G1,NA,Technicianm,,
U17713,BRN71M-F1,NA,Technicianm,,
U17720,BRN71M-E1,NA,Technicianm,,
U17716,BRN71M-D1,NA,Technicianm,,
U17718,BRN71M-C1,NA,Technicianm,,
U17712,BRN71M-B1,NA,Technicianm,,
U16432,BRN70M-E10,NA,Technicianm,,
U16434,BRN70M-D10,NA,Technicianm,,
U16431,BRN70M-C10,NA,Technicianm,,
U17971,BRN70M-B10,NA,Technicianm,,
U17972,BRN70M-A10,NA,Technicianm,,
U17973,BRN70M-G12,NA,Technicianm,,
U17974,BRN70M-F12,NA,Technicianm,,
U17975,BRN70M-E12,NA,Technicianm,,
U17976,BRN70M-D12,NA,Technicianm,,
U17977,BRN70M-C12,NA,Technicianm,,
U17978,BRN70M-B12,NA,Technicianm,,
U17979,BRN70M-A12,NA,Technicianm,,
U17980,BRN71M-H2,NA,Technicianm,,
U17561,BRN71M-G2,NA,Technicianm,,
U17562,BRN71M-F2,NA,Technicianm,,
U17563,BRN71M-E2,NA,Technicianm,,
U17564,BRN71M-D2,NA,Technicianm,,
U17565,BRN71M-C2,NA,Technicianm,,
U17566,BRN71M-B2,NA,Technicianm,,
U17568,BRN71M-A2,NA,Technicianm,,
U17567,BRN71M-H3,NA,Technicianm,,
U17569,BRN71M-G3,NA,Technicianm,,
U16065,BRN61M-G12,NA,Technicianm,,
U16069,BRN61M-F12,NA,Technicianm,,
U16064,BRN61M-E12,NA,Technicianm,,
U16068,BRN61M-D12,NA,Technicianm,,
U16062,BRN61M-C12,NA,Technicianm,,
U16070,BRN61M-B12,NA,Technicianm,,
U16066,BRN61M-A12,NA,Technicianm,,
U16063,BRN72M-H1,NA,Technicianm,,
U16067,BRN72M-G1,NA,Technicianm,,
U16061,BRN72M-F1,NA,Technicianm,,
U17714,BRN71M-A1,NA,Technicianm,,
U17116,BRN71M-H4,NA,Technicianm,,
U17115,BRN71M-G4,NA,Technicianm,,
U17119,BRN71M-F4,NA,Technicianm,,
U17117,BRN71M-E4,NA,Technicianm,,
U17111,BRN71M-D4,NA,Technicianm,,
U17113,BRN71M-C4,NA,Technicianm,,
U17114,BRN71M-B4,NA,Technicianm,,
U17120,BRN71M-A4,NA,Technicianm,,
U17118,BRN71M-G6,NA,Technicianm,,
U17112,BRN71M-F6,NA,Technicianm,,
U17570,BRN71M-F3,NA,Technicianm,,
U17631,BRN71M-E3,NA,Technicianm,,
U17632,BRN71M-D3,NA,Technicianm,,
U17633,BRN71M-C3,NA,Technicianm,,
U17634,BRN71M-B3,NA,Technicianm,,
U17635,BRN71M-A3,NA,Technicianm,,
U17636,BRN71M-H5,NA,Technicianm,,
U17637,BRN71M-G5,NA,Technicianm,,
U17638,BRN71M-F5,NA,Technicianm,,
U17639,BRN71M-E5,NA,Technicianm,,
U17640,BRN71M-D5,NA,Technicianm,,
U17317,BRN71M-E6,NA,Technicianm,,
U17315,BRN71M-D6,NA,Technicianm,,
U17316,BRN71M-C6,NA,Technicianm,,
U17319,BRN71M-B6,NA,Technicianm,,
U17318,BRN71M-A6,NA,Technicianm,,
U17311,BRN71M-C5,NA,Technicianm,,
U17312,BRN71M-B5,NA,Technicianm,,
U17313,BRN71M-A5,NA,Technicianm,,
U17320,BRN71M-H7,NA,Technicianm,,
U17314,BRN71M-G7,NA,Technicianm,,
U16117,BRN71M-F7,NA,Technicianm,,
U16114,BRN71M-E7,NA,Technicianm,,
U16115,BRN71M-D7,NA,Technicianm,,
U16116,BRN71M-C7,NA,Technicianm,,
U16118,BRN71M-B7,NA,Technicianm,,
U16112,BRN71M-A7,NA,Technicianm,,
U16113,BRN71M-H8,NA,Technicianm,,
U16111,BRN71M-G8,NA,Technicianm,,
U16602,BRN71M-F8,NA,Technicianm,,
U16610,BRN71M-E8,NA,Technicianm,,
U16608,BRN71M-D8,NA,Technicianm,,
U16601,BRN71M-C8,NA,Technicianm,,
U16605,BRN71M-B8,NA,Technicianm,,
U16604,BRN71M-A8,NA,Technicianm,,
U16606,BRN71M-H9,NA,Technicianm,,
U16603,BRN71M-G9,NA,Technicianm,,
U16609,BRN71M-F9,NA,Technicianm,,
U16607,BRN71M-E9,NA,Technicianm,,
U16981,BRN71M-D9,NA,Technicianm,,
U16982,BRN71M-C9,NA,Technicianm,,
U16983,BRN71M-B9,NA,Technicianm,,
U16984,BRN71M-A9,NA,Technicianm,,
U16989,BRN71M-H10,NA,Technicianm,,
U16987,BRN71M-G10,NA,Technicianm,,
U16986,BRN71M-F10,NA,Technicianm,,
U16990,BRN71M-E10,NA,Technicianm,,
U16988,BRN71M-D10,NA,Technicianm,,
U16985,BRN71M-C10,NA,Technicianm,,
U16231,BRN71M-B10,NA,Technicianm,,
U16232,BRN71M-A10,NA,Technicianm,,
U16234,BRN71M-H11,NA,Technicianm,,
U16233,BRN71M-G11,NA,Technicianm,,
U16235,BRN71M-F11,NA,Technicianm,,
U16236,BRN71M-E11,NA,Technicianm,,
U16240,BRN71M-D11,NA,Technicianm,,
U16238,BRN71M-C11,NA,Technicianm,,
U16239,BRN71M-B11,NA,Technicianm,,
U16237,BRN71M-A11,NA,Technicianm,,
U16529,BRN71M-G12,NA,Technicianm,,
U16525,BRN71M-F12,NA,Technicianm,,
U16528,BRN71M-E12,NA,Technicianm,,
U16527,BRN71M-D12,NA,Technicianm,,
U16526,BRN71M-C12,NA,Technicianm,,
U16523,BRN71M-B12,NA,Technicianm,,
U16522,BRN71M-A12,NA,Technicianm,,
U16524,BRN73M-H1,NA,Technicianm,,
U16530,BRN73M-G1,NA,Technicianm,,
U16521,BRN73M-F1,NA,Technicianm,,
U16491,BRN73M-E1,NA,Technicianm,,
U16500,BRN73M-D1,NA,Technicianm,,
U16498,BRN73M-C1,NA,Technicianm,,
U16499,BRN73M-B1,NA,Technicianm,,
U16496,BRN73M-A1,NA,Technicianm,,
U5450,BRN73M-H2,NA,Technicianm,,
U5451,BRN73M-G2,NA,Technicianm,,
U5452,BRN73M-F2,NA,Technicianm,,
U5453,BRN73M-E2,NA,Technicianm,,
U5454,BRN73M-D2,NA,Technicianm,,
U5455,BRN73M-C2,NA,Technicianm,,
U5456,BRN73M-B2,NA,Technicianm,,
U5457,BRN73M-A2,NA,Technicianm,,
U5458,BRN73M-H3,NA,Technicianm,,
U5459,BRN73M-G3,NA,Technicianm,,
U5460,BRN65M-C7,NA,Technicianm,,
U5461,BRN65M-B7,NA,Technicianm,,
U16495,BRN73M-H4,NA,Technicianm,,
U16497,BRN73M-G4,NA,Technicianm,,
U16493,BRN73M-F4,NA,Technicianm,,
U16492,BRN73M-E4,NA,Technicianm,,
U16494,BRN73M-D4,NA,Technicianm,,
U16242,BRN73M-C4,NA,Technicianm,,
U16246,BRN73M-B4,NA,Technicianm,,
U16248,BRN73M-A4,NA,Technicianm,,
U16249,BRN73M-H5,NA,Technicianm,,
U16241,BRN73M-G5,NA,Technicianm,,
U16244,BRN73M-F5,NA,Technicianm,,
U16243,BRN73M-E5,NA,Technicianm,,
U16247,BRN73M-D5,NA,Technicianm,,
U16245,BRN73M-C5,NA,Technicianm,,
U16102,BRN73M-B5,NA,Technicianm,,
U16107,BRN73M-A5,NA,Technicianm,,
U16106,BRN73M-G6,NA,Technicianm,,
U16105,BRN73M-F6,NA,Technicianm,,
U16101,BRN73M-E6,NA,Technicianm,,
U16103,BRN73M-D6,NA,Technicianm,,
U16104,BRN73M-C6,NA,Technicianm,,
U16363,BRN73M-B6,NA,Technicianm,,
U16362,BRN73M-A6,NA,Technicianm,,
U16364,BRN73M-E3,NA,Technicianm,,
U16361,BRN73M-D3,NA,Technicianm,,
U17391,BRN73M-C3,NA,Technicianm,,
U16391,BRN73M-B3,NA,Technicianm,,
U17011,BRN73M-A3,NA,Technicianm,,
U16811,BRN65M-G8,NA,Technicianm,,
U16815,BRN65M-F8,NA,Technicianm,,
U16818,BRN65M-E8,NA,Technicianm,,
U16816,BRN65M-D8,NA,Technicianm,,
U16820,BRN65M-C8,NA,Technicianm,,
U16819,BRN65M-B8,NA,Technicianm,,
U16813,BRN65M-A8,NA,Technicianm,,
U16812,BRN65M-H9,NA,Technicianm,,
U16817,BRN65M-G9,NA,Technicianm,,
U16814,BRN65M-F9,NA,Technicianm,,
U17138,BRN65M-E9,NA,Technicianm,,
U17131,BRN65M-D9,NA,Technicianm,,
U17133,BRN65M-C9,NA,Technicianm,,
U17135,BRN65M-B9,NA,Technicianm,,
U17136,BRN65M-A9,NA,Technicianm,,
U17139,BRN65M-H11,NA,Technicianm,,
U17140,BRN65M-G11,NA,Technicianm,,
U17137,BRN65M-F11,NA,Technicianm,,
U17134,BRN65M-E11,NA,Technicianm,,
U17132,BRN65M-D11,NA,Technicianm,,
U17227,BRN65M-A7,NA,Technicianm,,
U17222,BRN65M-H10,NA,Technicianm,,
U17221,BRN65M-G10,NA,Technicianm,,
U17223,BRN65M-F10,NA,Technicianm,,
U17224,BRN65M-E10,NA,Technicianm,,
U17230,BRN65M-D10,NA,Technicianm,,
U17225,BRN65M-C10,NA,Technicianm,,
U17226,BRN65M-B10,NA,Technicianm,,
U17228,BRN65M-A10,NA,Technicianm,,
U16407,BRN65M-C11,NA,Technicianm,,
U16410,BRN65M-B11,NA,Technicianm,,
U16403,BRN65M-A11,NA,Technicianm,,
U16402,BRN74M-H1,NA,Technicianm,,
U16409,BRN74M-G1,NA,Technicianm,,
U16404,BRN74M-F1,NA,Technicianm,,
U16401,BRN74M-E1,NA,Technicianm,,
U16405,BRN74M-D1,NA,Technicianm,,
U16408,BRN74M-C1,NA,Technicianm,,
U16406,BRN74M-B1,NA,Technicianm,,
U17610,BRN74M-A1,NA,Technicianm,,
U17608,BRN74M-H3,NA,Technicianm,,
U17604,BRN74M-G3,NA,Technicianm,,
U17609,BRN74M-F3,NA,Technicianm,,
U17605,BRN74M-E3,NA,Technicianm,,
U17603,BRN74M-D3,NA,Technicianm,,
U17606,BRN74M-C3,NA,Technicianm,,
U17229,BRN65M-G12,NA,Technicianm,,
U16880,BRN65M-F12,NA,Technicianm,,
U16876,BRN65M-E12,NA,Technicianm,,
U16877,BRN65M-D12,NA,Technicianm,,
U16879,BRN65M-C12,NA,Technicianm,,
U16875,BRN65M-B12,NA,Technicianm,,
U16874,BRN65M-A12,NA,Technicianm,,
U16878,BRN74M-H2,NA,Technicianm,,
U16872,BRN74M-G2,NA,Technicianm,,
U16873,BRN74M-F2,NA,Technicianm,,
U16871,BRN74M-E2,NA,Technicianm,,
U17560,BRN74M-D2,NA,Technicianm,,
U17552,BRN74M-C2,NA,Technicianm,,
U17551,BRN74M-B2,NA,Technicianm,,
U17553,BRN74M-A2,NA,Technicianm,,
U17556,BRN74M-H4,NA,Technicianm,,
U17554,BRN74M-G4,NA,Technicianm,,
U17601,BRN74M-B3,NA,Technicianm,,
U17607,BRN74M-A3,NA,Technicianm,,
U17602,BRN74M-G6,NA,Technicianm,,
U16748,BRN74M-F6,NA,Technicianm,,
U16750,BRN74M-E6,NA,Technicianm,,
U16742,BRN74M-D6,NA,Technicianm,,
U16745,BRN74M-C6,NA,Technicianm,,
U16741,BRN74M-B6,NA,Technicianm,,
U16744,BRN74M-A6,NA,Technicianm,,
U16743,BRN74M-H7,NA,Technicianm,,
U16747,BRN74M-G7,NA,Technicianm,,
U16749,BRN74M-F7,NA,Technicianm,,
U16746,BRN74M-E7,NA,Technicianm,,
U16287,BRN74M-D7,NA,Technicianm,,
U16286,BRN74M-C7,NA,Technicianm,,
U16285,BRN74M-B7,NA,Technicianm,,
U16288,BRN74M-A7,NA,Technicianm,,
U16290,BRN74M-H8,NA,Technicianm,,
U16281,BRN74M-G8,NA,Technicianm,,
U16284,BRN74M-F8,NA,Technicianm,,
U16282,BRN74M-E8,NA,Technicianm,,
U16283,BRN74M-D8,NA,Technicianm,,
U16289,BRN74M-C8,NA,Technicianm,,
U16615,BRN74M-B8,NA,Technicianm,,
U16620,BRN74M-A8,NA,Technicianm,,
U16614,BRN74M-H9,NA,Technicianm,,
U16613,BRN74M-G9,NA,Technicianm,,
U16616,BRN74M-F9,NA,Technicianm,,
U16618,BRN74M-E9,NA,Technicianm,,
U16612,BRN74M-D9,NA,Technicianm,,
U16617,BRN74M-C9,NA,Technicianm,,
U16611,BRN74M-B9,NA,Technicianm,,
U16619,BRN74M-A9,NA,Technicianm,,
U16059,BRN74M-H10,NA,Technicianm,,
U16057,BRN74M-G10,NA,Technicianm,,
U16058,BRN74M-F10,NA,Technicianm,,
U16052,BRN74M-E10,NA,Technicianm,,
U16060,BRN74M-D10,NA,Technicianm,,
U16055,BRN74M-C10,NA,Technicianm,,
U16056,BRN74M-B10,NA,Technicianm,,
U16053,BRN74M-A10,NA,Technicianm,,
U16054,BRN75M-H1,NA,Technicianm,,
U16051,BRN75M-G1,NA,Technicianm,,
U16205,BRN75M-F1,NA,Technicianm,,
U16201,BRN75M-E1,NA,Technicianm,,
U16209,BRN75M-D1,NA,Technicianm,,
U16203,BRN75M-C1,NA,Technicianm,,
U17558,BRN74M-F4,NA,Technicianm,,
U17557,BRN74M-E4,NA,Technicianm,,
U17555,BRN74M-D4,NA,Technicianm,,
U17559,BRN74M-C4,NA,Technicianm,,
U17288,BRN74M-B4,NA,Technicianm,,
U17285,BRN74M-A4,NA,Technicianm,,
U17281,BRN74M-H5,NA,Technicianm,,
U17287,BRN74M-G5,NA,Technicianm,,
U17283,BRN74M-F5,NA,Technicianm,,
U17290,BRN74M-E5,NA,Technicianm,,
U17289,BRN74M-D5,NA,Technicianm,,
U17286,BRN74M-C5,NA,Technicianm,,
U17282,BRN74M-B5,NA,Technicianm,,
U17284,BRN74M-A5,NA,Technicianm,,
U17682,BRN74M-H11,NA,Technicianm,,
U17686,BRN74M-G11,NA,Technicianm,,
U17685,BRN74M-F11,NA,Technicianm,,
U17688,BRN74M-E11,NA,Technicianm,,
U17681,BRN74M-D11,NA,Technicianm,,
U17687,BRN74M-C11,NA,Technicianm,,
U17689,BRN74M-B11,NA,Technicianm,,
U17684,BRN74M-A11,NA,Technicianm,,
U17683,BRN74M-H12,NA,Technicianm,,
U17690,BRN74M-F12,NA,Technicianm,,
U16204,BRN75M-B1,NA,Technicianm,,
U16202,BRN75M-A1,NA,Technicianm,,
U16206,BRN75M-H2,NA,Technicianm,,
U16207,BRN75M-G2,NA,Technicianm,,
U16210,BRN75M-F2,NA,Technicianm,,
U16208,BRN75M-E2,NA,Technicianm,,
U17504,BRN75M-D2,NA,Technicianm,,
U17509,BRN75M-C2,NA,Technicianm,,
U17502,BRN75M-B2,NA,Technicianm,,
U17507,BRN75M-A2,NA,Technicianm,,
U17508,BRN75M-H4,NA,Technicianm,,
U17505,BRN75M-G4,NA,Technicianm,,
U17510,BRN75M-F4,NA,Technicianm,,
U17506,BRN75M-E4,NA,Technicianm,,
U17501,BRN75M-D4,NA,Technicianm,,
U17503,BRN75M-C4,NA,Technicianm,,
U17102,BRN75M-B4,NA,Technicianm,,
U17107,BRN75M-A4,NA,Technicianm,,
U17259,BRN74M-E12,NA,Technicianm,,
U17260,BRN74M-D12,NA,Technicianm,,
U17258,BRN74M-C12,NA,Technicianm,,
