eventID,resourceID,relationshipOfResource,relationshipOfResourceID,relatedResourceID
JE258N1,U2415-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2415
JE258N1,U2417-hakai-jsp-sea-louse-Lepeophtheirus salmonis,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2417
JE258N1,U2417-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2417
JE251N1,U2333-hakai-jsp-sea-louse-Lepeophtheirus salmonis,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2333
JE251N1,U2334-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2334
JE251N1,U2337-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2337
DE341N1,U2342-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2342
DE293N1,U2420-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2420
DE293N1,U2421-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2421
DE341N1,U2345-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2345
JE238N1,U2352-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2352
JE238N1,U2355-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2355
DE293N1,U2427-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2427
DE293N1,U2428-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2428
JE234N2,U2261-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2261
JE234N2,U2431-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2431
JE234N2,U2432-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2432
JE234N2,U2436-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2436
JE253N1,U2371-hakai-jsp-sea-louse-Lepeophtheirus salmonis,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2371
JE253N1,U2371-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2371
JE253N1,U2372-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2372
JE253N1,U2374-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2374
JE257N1,U2441-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2441
JE257N1,U2446-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2446
JE257N1,U2450-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2450
DE299N1,U2387-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2387
JE236N1,U2452-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2452
DE299N1,U2459-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2459
JE243N2,U2468-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2468
JE243N2,U2470-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2470
JE243N2,U2721-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2721
JE269N1,U2728-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2728
JE269N1,U2730-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2730
JE263N1,U2733-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2733
JE263N1,U2737-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2737
DE259N1,U2617-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2617
DE259N1,U2618-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2618
JE246N1,U2475-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2475
JE246N1,U2477-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2477
JE246N1,U2479-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2479
DE297N1,U2488-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2488
DE297N1,U2493-hakai-jsp-sea-louse-Lepeophtheirus salmonis,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2493
DE259N1,U2621-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2621
DE282N1,U2266-hakai-jsp-sea-louse-Lepeophtheirus salmonis,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2266
DE282N1,U2268-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2268
DE278N1,U2498-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2498
DE278N1,U2499-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2499
DE278N1,U2500-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2500
DE296N1,U2751-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2751
DE296N1,U2752-hakai-jsp-sea-louse-Lepeophtheirus salmonis,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2752
DE278N1,U2802-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2802
DE275N1,U2807-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2807
DE275N1,U2810-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2810
DE267N1,U2508-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2508
DE258N1,U2389-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2389
DE258N1,U2391-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2391
JE263N1,U2392-hakai-jsp-sea-louse-Lepeophtheirus salmonis,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2392
JE263N1,U2393-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2393
DE267N1,U2816-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2816
DE258N1,U2772-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2772
DE258N1,U2775-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2775
JE263N1,U2776-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2776
JE263N1,U2777-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2777
JE263N1,U2395-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2395
JE263N1,U2397-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2397
DE295N1,U2399-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2399
DE295N1,U2901-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2901
JE263N1,U2779-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2779
DE295N1,U2782-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2782
DE163N1,U2824-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2824
DE115N2,U2626-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2626
JE189N2,U2913-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2913
JE189N2,U2825-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2825
JE136N1,U2826-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2826
DE163N1,U2628-hakai-jsp-sea-louse-Lepeophtheirus salmonis,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2628
DE163N1,U2628-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2628
JE189N2,U2630-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2630
JE189N2,U2631-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2631
JE180N2,U2791-hakai-jsp-sea-louse-Lepeophtheirus salmonis,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2791
JE218N1,U2792-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2792
DE115N2,U2634-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2634
DE107N1,U2635-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2635
JE225N1,U2904-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2904
DE199N1,U2907-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2907
DE107N1,U2827-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2827
DE107N1,U2828-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2828
DE115N2,U2831-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2831
DE199N1,U2796-hakai-jsp-sea-louse-Lepeophtheirus salmonis,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2796
JE218N1,U2799-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2799
JE134N1,U3001-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U3001
JE181N2,U3002-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U3002
JE134N1,U3003-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U3003
DE115N2,U3007-hakai-jsp-sea-louse-Lepeophtheirus salmonis,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U3007
DE214N1,U2514-hakai-jsp-sea-louse-Lepeophtheirus salmonis,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2514
DE214N1,U2515-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2515
DE214N1,U2516-hakai-jsp-sea-louse-Lepeophtheirus salmonis,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2516
DE214N1,U2516-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2516
DE173N1,U2517-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2517
JE202N1,U2518-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2518
JE202N1,U2519-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2519
JE202N1,U2520-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2520
JE134N1,U2916-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2916
JE110N2,U2922-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2922
DE240N1,U2929-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2929
DE240N1,U2930-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2930
DE214N1,U2834-hakai-jsp-sea-louse-Lepeophtheirus salmonis,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2834
DE214N1,U2834-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2834
DE214N1,U2835-hakai-jsp-sea-louse-Lepeophtheirus salmonis,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2835
DE214N1,U2835-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2835
DE214N1,U2836-hakai-jsp-sea-louse-Lepeophtheirus salmonis,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2836
DE214N1,U2836-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2836
DE170N2,U2838-hakai-jsp-sea-louse-Lepeophtheirus salmonis,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2838
DE170N2,U2838-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2838
DE173N1,U2839-hakai-jsp-sea-louse-Lepeophtheirus salmonis,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2839
DE173N1,U2839-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2839
JE202N1,U2840-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2840
JE202N1,U2841-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2841
DE214N1,U3013-hakai-jsp-sea-louse-Lepeophtheirus salmonis,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U3013
DE240N1,U3015-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U3015
DE240N1,U3016-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U3016
DE182N1,U3017-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U3017
JE118N1,U3018-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U3018
DE240N1,U3019-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U3019
DE173N1,U3020-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U3020
DE173N1,U3022-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U3022
JE118N1,U2636-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2636
JE118N1,U2933-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2933
DE169N2,U2934-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2934
JE180N2,U2639-hakai-jsp-sea-louse-Lepeophtheirus salmonis,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2639
JE180N2,U2639-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2639
JE181N2,U2642-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2642
JE181N2,U2643-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2643
JE181N2,U2644-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2644
JE181N2,U2521-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2521
JE181N2,U2522-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2522
JE189N2,U2523-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2523
JE181N2,U2847-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2847
JE189N2,U2852-hakai-jsp-sea-louse-Lepeophtheirus salmonis,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2852
JE189N2,U2852-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2852
JE159N1,U3028-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U3028
DE182N1,U2646-hakai-jsp-sea-louse-Lepeophtheirus salmonis,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2646
JE189N2,U2854-hakai-jsp-sea-louse-Lepeophtheirus salmonis,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2854
JE189N2,U2855-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2855
JE134N1,U3031-hakai-jsp-sea-louse-Lepeophtheirus salmonis,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U3031
JE134N1,U3031-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U3031
JE218N1,U3032-hakai-jsp-sea-louse-Lepeophtheirus salmonis,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U3032
JE218N1,U3033-hakai-jsp-sea-louse-Lepeophtheirus salmonis,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U3033
JE218N1,U3033-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U3033
JE218N1,U3034-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U3034
JE163N1,U3035-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U3035
JE163N1,U3036-hakai-jsp-sea-louse-Lepeophtheirus salmonis,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U3036
JE163N1,U3036-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U3036
JE163N1,U3037-hakai-jsp-sea-louse-Lepeophtheirus salmonis,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U3037
JE189N2,U2524-hakai-jsp-sea-louse-Lepeophtheirus salmonis,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2524
JE189N2,U2524-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2524
DE169N2,U2525-hakai-jsp-sea-louse-Lepeophtheirus salmonis,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2525
DE169N2,U2525-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2525
DE182N1,U2526-hakai-jsp-sea-louse-Lepeophtheirus salmonis,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2526
DE182N1,U2526-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2526
DE115N2,U2528-hakai-jsp-sea-louse-Lepeophtheirus salmonis,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2528
DE115N2,U2528-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2528
DE182N1,U2529-hakai-jsp-sea-louse-Lepeophtheirus salmonis,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2529
DE182N1,U2529-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2529
DE169N2,U2530-hakai-jsp-sea-louse-Lepeophtheirus salmonis,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2530
JE159N1,U2532-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2532
JE159N1,U2533-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2533
JE189N2,U2856-hakai-jsp-sea-louse-Lepeophtheirus salmonis,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2856
JE189N2,U2856-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2856
JE189N2,U2858-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2858
DE115N2,U2859-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2859
DE182N1,U2860-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2860
DE169N2,U2861-hakai-jsp-sea-louse-Lepeophtheirus salmonis,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2861
DE169N2,U2861-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U2861
JE163N1,U3039-hakai-jsp-sea-louse-Lepeophtheirus salmonis,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U3039
JE225N1,U3041-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U3041
DE175N1,U3042-hakai-jsp-sea-louse-Lepeophtheirus salmonis,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U3042
