sample_id,location
S555FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 16 / BFASO7
S556FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 16 / BFASO7
S557FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 16 / BFASO7
S558FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA12
S559FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA12
S560FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 16 / BFASO7
S561FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 16 / BFASO7
S562FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 16 / BFASO7
S563FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 16 / BFASO7
S564FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 16 / BFASO7
S565FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA12
S566FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA12
S567FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 16 / BFASO7
S568FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA12
S570FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 50 / BFASO8
S571FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 16 / BFASO7
S572FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 50 / BFASO8
S573FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 50 / BFASO8
S574FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 50 / BFASO8
S575FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 50 / BFASO8
S576FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA12
S577FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 50 / BFASO8
S578FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 50 / BFASO8
S579FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA12
S580FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 50 / BFASO8
S581FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 16 / BFASO7
S582FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 16 / BFASO7
S583FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 16 / BFASO7
S584FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA12
S586FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA12
S587FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 16 / BFASO7
S588FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 50 / BFASO8
S589FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 50 / BFASO8
S590FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 50 / BFASO8
S591FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA12
S592FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA12
S593FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA12
S594FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 50 / BFASO8
S595FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA12
S596FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA12
S597FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA102
S598FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA102
S599FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA12
S600FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 50 / BFASO8
S601FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 12 / BFASO22
S602FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 12 / BFASO22
S603FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA14
S604FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 61 / BFASO23
S605FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 61 / BFASO23
S606FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 61 / BFASO23
S607FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 61 / BFASO23
S608FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 61 / BFASO23
S609FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 61 / BFASO23
S610FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 61 / BFASO23
S611FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 50 / BFASO8
S613FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA102
S614FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA12
S615FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA12
S616FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA12
S617FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA12
S618FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA12
S619FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 50 / BFASO8
S620FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 35 / BFASO9
S621FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA12
S622FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA12
S623FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 50 / BFASO8
S624FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA12
S625FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA12
S626FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 35 / BFASO9
S627FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 35 / BFASO9
S628FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 35 / BFASO9
S629FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 68 / BFASO10
S630FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 68 / BFASO10
S631FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA12
S632FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA12
S633FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA12
S634FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 50 / BFASO8
S635FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA102
S636FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA102
S637FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA102
S638FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA102
S639FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA102
S640FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA12
S641FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 35 / BFASO9
S642FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA12
S643FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 35 / BFASO9
S644FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 35 / BFASO9
S645FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 35 / BFASO9
S646FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 35 / BFASO9
S647FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA12
S648FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 35 / BFASO9
S649FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA12
S650FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA102
S651FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA12
S652FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 50 / BFASO8
S653FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 35 / BFASO9
S654FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 35 / BFASO9
S655FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA12
S656FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA12
S657FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA12
S658FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA102
S659FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 35 / BFASO9
S660FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA12
S661FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 35 / BFASO9
S662FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA102
S663FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA102
S664FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA12
S665FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA12
S666FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA12
S667FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA102
S668FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 35 / BFASO9
S669FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 35 / BFASO9
S670FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 35 / BFASO9
S671FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA102
S672FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA12
S673FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA12
S674FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA12
S675FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA102
S676FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 35 / BFASO9
S677FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 35 / BFASO9
S678FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 68 / BFASO10
S679FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 68 / BFASO10
S680FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 68 / BFASO10
S681FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA12
S682FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 35 / BFASO9
S683FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA102
S684FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA102
S685FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 35 / BFASO9
S686FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 35 / BFASO9
S687FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 35 / BFASO9
S688FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 35 / BFASO9
S689FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 68 / BFASO10
S690FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 68 / BFASO10
S691FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA14
S692FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA14
S693FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 61 / BFASO23
S694FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA14
S695FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA14
S696FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA14
S697FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA14
S698FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 61 / BFASO23
S699FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 61 / BFASO23
S700FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 61 / BFASO23
S701FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 35 / BFASO9
S702FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 68 / BFASO10
S703FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 68 / BFASO10
S704FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 68 / BFASO10
S705FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 68 / BFASO10
S706FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 68 / BFASO10
S707FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 68 / BFASO10
S708FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 68 / BFASO10
S709FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 68 / BFASO10
S710FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 68 / BFASO10
S711FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 68 / BFASO10
S712FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 68 / BFASO10
S713FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 68 / BFASO10
S714FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 68 / BFASO10
S715FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 68 / BFASO10
S716FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 68 / BFASO10
S717FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 68 / BFASO10
S718FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 68 / BFASO10
S719FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 68 / BFASO10
S720FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 68 / BFASO10
S721FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 68 / BFASO10
S722FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 68 / BFASO10
S723FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 68 / BFASO10
S724FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 68 / BFASO10
S725FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 68 / BFASO10
S726FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 68 / BFASO10
S727FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 68 / BFASO10
S728FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 68 / BFASO10
S729FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 68 / BFASO10
S730FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 68 / BFASO10
S731FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 68 / BFASO10
S732FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 68 / BFASO10
S733FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 68 / BFASO10
S734FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 68 / BFASO10
S735FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA12
S736FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA12
S737FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 14 / BFASO11
S738FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 14 / BFASO11
S739FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 14 / BFASO11
S740FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 14 / BFASO11
S741FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 61 / BFASO23
S742FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 61 / BFASO23
S743FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 61 / BFASO23
S744FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 61 / BFASO23
S745FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 61 / BFASO23
S746FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 61 / BFASO23
S747FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 61 / BFASO23
S748FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 61 / BFASO23
S749FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 61 / BFASO23
S750FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 61 / BFASO23
S751FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 68 / BFASO10
S752FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 68 / BFASO10
S753FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 68 / BFASO10
S754FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 68 / BFASO10
S755FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA105
S756FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 14 / BFASO11
S757FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 44 / BFASO12
S758FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 44 / BFASO12
S759FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA103
S760FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA103
S761FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 68 / BFASO10
S762FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA12
S763FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA12
S764FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA12
S765FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA12
S766FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 14 / BFASO11
S767FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA105
S768FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA105
S769FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA105
S770FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA105
S771FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA105
S772FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA105
S773FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA105
S774FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA105
S775FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA105
S776FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA105
S777FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA105
S778FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 14 / BFASO11
S779FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 14 / BFASO11
S780FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 14 / BFASO11
S781FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 68 / BFASO10
S782FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 68 / BFASO10
S783FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 14 / BFASO11
S784FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 14 / BFASO11
S785FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA12
S786FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 14 / BFASO11
S787FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 14 / BFASO11
S788FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 14 / BFASO11
S789FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 14 / BFASO11
S790FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 14 / BFASO11
S791FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA105
S792FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA105
S793FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA105
S794FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA105
S795FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA105
S796FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA105
S797FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 14 / BFASO11
S798FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 14 / BFASO11
S799FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 44 / BFASO12
S800FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 44 / BFASO12
S801FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA105
S802FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA105
S803FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA105
S804FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 14 / BFASO11
S805FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 14 / BFASO11
S806FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 14 / BFASO11
S807FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 14 / BFASO11
S808FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 14 / BFASO11
S809FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 44 / BFASO12
S810FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 44 / BFASO12
S811FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 14 / BFASO11
S812FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 14 / BFASO11
S813FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 44 / BFASO12
S814FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 44 / BFASO12
S815FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 44 / BFASO12
S816FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 44 / BFASO12
S817FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA103
S818FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA103
S819FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA103
S820FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA103
S821FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 44 / BFASO12
S822FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 44 / BFASO12
S823FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 44 / BFASO12
S824FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA103
S825FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA103
S826FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA13
S827FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA103
S828FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA103
S829FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 44 / BFASO12
S830FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 44 / BFASO12
S831FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 44 / BFASO12
S832FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA103
S833FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA103
S834FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA103
S835FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 44 / BFASO12
S836FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 44 / BFASO12
S837FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 44 / BFASO12
S838FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 44 / BFASO12
S839FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA103
S840FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA13
S841FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 44 / BFASO12
S842FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 44 / BFASO12
S843FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 44 / BFASO12
S844FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA12
S845FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA12
S846FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA12
S847FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA13
S848FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA103
S849FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 44 / BFASO12
S850FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA13
S851FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA105
S852FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA105
S853FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA105
S854FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA13
S855FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA13
S856FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 63 / BFASO14
S857FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 63 / BFASO14
S858FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 63 / BFASO14
S859FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 63 / BFASO14
S860FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 63 / BFASO14
S861FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA13
S862FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA103
S863FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA105
S864FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA13
S865FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 16 / BFASO13
S866FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA13
S867FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA13
S868FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 16 / BFASO13
S869FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 16 / BFASO13
S870FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA13
S871FA1,Prep -80 Freezer #1 / Shelf 2 / Tray 44 / BFASO12
S872FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA105
S874FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA105
S875FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA105
S876FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA13
S877FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA13
S878FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA13
S879FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA13
S880FA1,Prep -80 Freezer #1 / Shelf 3 / Tray 63 / BFASO14
S881FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA13
S882FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA13
S883FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA13
S884FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA13
S885FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA105
S886FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA105
S887FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA105
S888FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA105
S889FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA105
S890FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA105
S891FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 16 / BFASO13
S892FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA105
S893FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA105
S894FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA105
S895FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA105
S896FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA105
S897FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA105
S898FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA105
S899FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA105
S900FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA105
S901FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA105
S902FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA105
S903FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA105
S904FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA105
S905FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA105
S906FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA105
S907FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA13
S908FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA13
S909FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA13
S910FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA13
S911FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA105
