sample_id,container_cell,location
S2117IS1,95,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO38
S2118IS1,97,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO38
S2119IS1,99,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO38
S2089IS1,1,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO39
S2090IS1,3,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO39
S2091IS1,5,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO39
S2092IS1,7,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO39
S2093IS1,9,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO39
S2094IS1,12,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO39
S2095IS1,14,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO39
S2096IS1,16,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO39
S2097IS1,18,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO39
S2098IS1,20,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO39
S2099IS1,21,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO39
S2110IS1,43,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO39
S2161IS1,45,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO39
S2162IS1,47,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO39
S2163IS1,49,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO39
S2164IS1,52,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO39
S2165IS1,54,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO39
S2166IS1,56,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO39
S2167IS1,58,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO39
S2168IS1,60,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO39
S2169IS1,61,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO39
S2170IS1,63,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO39
S2171IS1,65,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO39
S2172IS1,67,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO39
S2173IS1,69,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO39
S2174IS1,72,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO39
S2175IS1,74,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO39
S2176IS1,76,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO39
S2177IS1,78,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO39
S2178IS1,80,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO39
S2179IS1,81,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO39
S2180IS1,83,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO39
S2201IS1,85,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO39
S2202IS1,87,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO39
S2203IS1,89,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO39
S2204IS1,92,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO39
S2205IS1,94,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO39
S2206IS1,96,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO39
S2207IS1,98,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO39
S2208IS1,100,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO39
S189IS1,1,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO4
S180IS1,3,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO4
S192IS1,5,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO4
S193IS1,7,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO4
S201IS1,9,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO4
S202IS1,12,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO4
S194IS1,14,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO4
S203IS1,16,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO4
S197IS1,18,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO4
S207IS1,20,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO4
S127IS1,21,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO4
S200IS1,23,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO4
S213IS1,25,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO4
S208IS1,27,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO4
S214IS1,29,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO4
S231IS1,32,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO4
S209IS1,34,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO4
S215IS1,36,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO4
S232IS1,38,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO4
S210IS1,40,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO4
S233IS1,41,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO4
S216IS1,43,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO4
S241IS1,45,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO4
S234IS1,47,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO4
S217IS1,49,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO4
S235IS1,53,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO4
S236IS1,54,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO4
S128IS1,56,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO4
S242IS1,58,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO4
S218IS1,60,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO4
S237IS1,61,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO4
S219IS1,63,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO4
S243IS1,65,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO4
S238IS1,67,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO4
S244IS1,69,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO4
S220IS1,72,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO4
S221IS1,74,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO4
S239IS1,76,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO4
S240IS1,78,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO4
S245IS1,80,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO4
S222IS1,81,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO4
S223IS1,83,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO4
S246IS1,85,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO4
S251IS1,87,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO4
S247IS1,89,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO4
S252IS1,92,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO4
S248IS1,94,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO4
S253IS1,96,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO4
S249IS1,98,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO4
S254IS1,100,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO4
S2120IS1,1,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO40
S2131IS1,3,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO40
S2132IS1,5,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO40
S2133IS1,7,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO40
S2415IS1,8,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO40
S2134IS1,9,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO40
S2135IS1,12,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO40
S2141IS1,14,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO40
S2142IS1,16,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO40
S2143IS1,18,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO40
S2144IS1,20,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO40
S2145IS1,21,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO40
SIS4609,22,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO40
S2146IS1,23,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO40
SIS4610,24,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO40
S2150IS1,32,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO40
SIS4612,33,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO40
S2181IS1,34,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO40
S2182IS1,36,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO40
S2183IS1,38,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO40
S2184IS1,40,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO40
S2185IS1,41,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO40
S2186IS1,43,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO40
S2187IS1,45,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO40
S2188IS1,47,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO40
S2189IS1,49,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO40
S2271IS1,52,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO40
S2272IS1,54,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO40
S2273IS1,56,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO40
S2274IS1,58,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO40
S2275IS1,60,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO40
S2276IS1,61,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO40
S2277IS1,63,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO40
S2278IS1,65,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO40
S2279IS1,67,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO40
S2280IS1,69,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO40
S2300IS1,72,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO40
S2411IS1,74,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO40
S2412IS1,76,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO40
S2413IS1,78,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO40
S2414IS1,80,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO40
S2416IS1,83,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO40
S2417IS1,85,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO40
S2418IS1,87,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO40
S2419IS1,89,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO40
S2420IS1,91,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO40
S2421IS1,93,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO40
S2422IS1,95,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO40
S2423IS1,98,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO40
S2424IS1,100,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO40
S2209IS1,1,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO41
S2210IS1,3,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO41
S2211IS1,5,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO41
S2212IS1,7,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO41
S2213IS1,9,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO41
S2214IS1,12,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO41
S2215IS1,14,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO41
S2216IS1,16,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO41
S2217IS1,18,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO41
S2218IS1,20,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO41
S2219IS1,21,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO41
S2220IS1,23,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO41
S2241IS1,25,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO41
S2242IS1,27,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO41
S2243IS1,29,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO41
S2244IS1,32,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO41
S2245IS1,34,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO41
S2246IS1,36,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO41
S2247IS1,38,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO41
S2248IS1,40,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO41
S2249IS1,41,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO41
S2250IS1,43,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO41
S2301IS1,65,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO41
S2302IS1,67,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO41
S2303IS1,69,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO41
S2304IS1,72,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO41
S2325IS1,74,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO41
S2326IS1,76,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO41
S2327IS1,78,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO41
S2328IS1,80,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO41
S2329IS1,81,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO41
S2330IS1,83,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO41
S2331IS1,85,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO41
S2332IS1,87,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO41
S2333IS1,89,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO41
S2334IS1,92,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO41
S2335IS1,94,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO41
S2336IS1,96,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO41
S2337IS1,98,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO41
S2338IS1,100,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO41
S2339IS1,1,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO42
S2340IS1,3,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO42
S2341IS1,5,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO42
S2342IS1,7,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO42
S2343IS1,9,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO42
S2344IS1,12,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO42
S2345IS1,14,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO42
S2346IS1,16,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO42
S2347IS1,18,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO42
S2348IS1,20,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO42
S2349IS1,21,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO42
S2350IS1,23,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO42
S2351IS1,25,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO42
S2352IS1,27,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO42
S2353IS1,29,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO42
S2354IS1,32,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO42
S2355IS1,34,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO42
S2356IS1,36,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO42
S2357IS1,38,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO42
S2358IS1,40,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO42
S2359IS1,41,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO42
S2360IS1,43,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO42
S2361IS1,45,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO42
S2362IS1,47,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO42
S2363IS1,49,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO42
S2364IS1,52,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO42
S2365IS1,54,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO42
S2366IS1,56,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO42
S2367IS1,58,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO42
S2368IS1,60,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO42
S2369IS1,61,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO42
S2370IS1,63,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO42
S2371IS1,65,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO42
S2372IS1,67,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO42
S2373IS1,69,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO42
S2374IS1,72,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO42
S2375IS1,74,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO42
S2376IS1,76,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO42
S2377IS1,78,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO42
S2378IS1,80,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO42
S2379IS1,81,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO42
S2380IS1,83,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO42
S2381IS1,85,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO42
S2382IS1,87,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO42
S2383IS1,89,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO42
S2384IS1,92,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO42
S2385IS1,94,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO42
S2386IS1,96,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO42
S2387IS1,98,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO42
S2388IS1,100,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO42
S2601IS1,1,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO43
S2602IS1,3,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO43
S2603IS1,5,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO43
S2604IS1,7,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO43
S2605IS1,9,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO43
S2606IS1,12,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO43
S2607IS1,14,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO43
S2608IS1,16,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO43
S2609IS1,18,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO43
S2610IS1,20,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO43
S2611IS1,21,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO43
S2612IS1,23,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO43
S2613IS1,25,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO43
S2614IS1,27,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO43
S2615IS1,29,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO43
S2616IS1,32,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO43
S2617IS1,34,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO43
S2618IS1,36,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO43
S2619IS1,38,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO43
S2620IS1,40,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO43
S2621IS1,41,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO43
S2622IS1,43,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO43
S2623IS1,45,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO43
S2624IS1,47,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO43
S2903IS1,72,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO43
S2902IS1,74,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO43
S2901IS1,76,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO43
S2400IS1,78,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO43
S2399IS1,80,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO43
S2398IS1,81,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO43
S2397IS1,83,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO43
S2396IS1,85,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO43
S2395IS1,87,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO43
S2394IS1,90,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO43
S2393IS1,92,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO43
S2392IS1,94,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO43
S2391IS1,96,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO43
S2390IS1,98,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO43
S2389IS1,100,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO43
S2425IS1,2,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO44
S2426IS1,4,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO44
S2428IS1,6,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO44
S2429IS1,8,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO44
S2427IS1,10,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO44
S2430IS1,11,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO44
S2431IS1,13,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO44
S2432IS1,15,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO44
S2433IS1,17,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO44
S2434IS1,19,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO44
S2435IS1,22,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO44
S2436IS1,24,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO44
S2437IS1,26,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO44
S2438IS1,28,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO44
S2439IS1,30,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO44
S2451IS1,31,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO44
S2452IS1,33,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO44
S2453IS1,35,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO44
S2454IS1,37,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO44
S2455IS1,39,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO44
S2456IS1,42,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO44
S2457IS1,44,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO44
S2458IS1,46,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO44
S2459IS1,48,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO44
S2460IS1,50,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO44
S2461IS1,51,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO44
S2462IS1,53,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO44
S2463IS1,55,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO44
S2464IS1,57,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO44
S2465IS1,59,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO44
S2466IS1,62,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO44
S2467IS1,64,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO44
S2468IS1,66,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO44
S2469IS1,68,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO44
S2470IS1,70,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO44
S2471IS1,71,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO44
S2472IS1,73,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO44
S2473IS1,75,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO44
S2494IS1,77,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO44
S2495IS1,79,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO44
S2496IS1,82,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO44
S2497IS1,84,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO44
S2498IS1,86,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO44
S2499IS1,88,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO44
S2500IS1,90,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO44
S2801IS1,91,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO44
S2802IS1,93,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO44
S2803IS1,95,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO44
S2804IS1,97,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO44
S2805IS1,99,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO44
S2701IS1,1,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO45
S2702IS1,3,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO45
S2703IS1,5,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO45
S2704IS1,7,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO45
S2705IS1,9,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO45
S2706IS1,12,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO45
S2707IS1,14,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO45
S2708IS1,16,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO45
S2709IS1,18,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO45
S2710IS1,20,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO45
S2711IS1,21,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO45
S2712IS1,23,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO45
S2713IS1,25,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO45
S2714IS1,27,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO45
S2715IS1,29,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO45
S2716IS1,32,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO45
S2717IS1,34,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO45
S2718IS1,36,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO45
S2719IS1,38,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO45
S2720IS1,40,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO45
S2721IS1,41,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO45
S2722IS1,43,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO45
S2723IS1,45,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO45
S2724IS1,47,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO45
S2725IS1,49,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO45
S2726IS1,52,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO45
S2727IS1,54,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO45
S2728IS1,56,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO45
S2729IS1,58,Offsite - UBC Hunt Lab / JSP Isotopes / BISSO45
