ufn,sample_type,sample_id,sample_comments,analyzing_lab
U2338,fatty_acid,S2338FA1,NA,NA
U2339,fatty_acid,S2339FA1,NA,NA
U2340,fatty_acid,S2340FA1,NA,NA
U2341,fatty_acid,S2341FA1,NA,NA
U2342,fatty_acid,S2342FA1,NA,NA
U2343,fatty_acid,S2343FA1,NA,NA
U2344,fatty_acid,S2344FA1,NA,NA
U2345,fatty_acid,S2345FA1,NA,NA
U2346,fatty_acid,S2346FA1,NA,NA
U2347,fatty_acid,S2347FA1,NA,NA
U2348,fatty_acid,S2348FA1,NA,NA
U2349,fatty_acid,S2349FA1,NA,NA
U2350,fatty_acid,S2350FA1,NA,NA
U2351,fatty_acid,S2351FA1,NA,NA
U2352,fatty_acid,S2352FA1,NA,NA
U2353,fatty_acid,S2353FA1,NA,NA
U2354,fatty_acid,S2354FA1,NA,NA
U2355,fatty_acid,S2355FA1,NA,NA
U2356,fatty_acid,S2356FA1,NA,NA
U2357,fatty_acid,S2357FA1,NA,NA
U2358,fatty_acid,S2358FA1,NA,NA
U2359,fatty_acid,S2359FA1,NA,NA
U2360,fatty_acid,S2360FA1,NA,NA
U2361,fatty_acid,S2361FA1,NA,NA
U2362,fatty_acid,S2362FA1,NA,NA
U2363,fatty_acid,S2363FA1,NA,NA
U2364,fatty_acid,S2364FA1,NA,NA
U2365,fatty_acid,S2365FA1,NA,NA
U2366,fatty_acid,S2366FA1,NA,NA
U2367,fatty_acid,S2367FA1,NA,NA
U2368,fatty_acid,S2368FA1,NA,NA
U2369,fatty_acid,S2369FA1,NA,NA
U2370,fatty_acid,S2370FA1,NA,NA
U2371,fatty_acid,S2371FA1,NA,NA
U2372,fatty_acid,S2372FA1,NA,NA
U2373,fatty_acid,S2373FA1,NA,NA
U2374,fatty_acid,S2374FA1,NA,NA
U2375,fatty_acid,S2375FA1,NA,NA
U2376,fatty_acid,S2376FA1,NA,NA
U2377,fatty_acid,S2377FA1,NA,NA
U2378,fatty_acid,S2378FA1,NA,NA
U2379,fatty_acid,S2379FA1,NA,NA
U2380,fatty_acid,S2380FA1,NA,NA
U2381,fatty_acid,S2381FA1,NA,NA
U2382,fatty_acid,S2382FA1,NA,NA
U2383,fatty_acid,S2383FA1,NA,NA
U2384,fatty_acid,S2384FA1,NA,NA
U2385,fatty_acid,S2385FA1,NA,NA
U2386,fatty_acid,S2386FA1,NA,NA
U2387,fatty_acid,S2387FA1,NA,NA
U2388,fatty_acid,S2388FA1,NA,NA
U2389,fatty_acid,S2389FA1,NA,NA
U2390,fatty_acid,S2390FA1,NA,NA
U2391,fatty_acid,S2391FA1,NA,NA
U2392,fatty_acid,S2392FA1,NA,NA
U2393,fatty_acid,S2393FA1,NA,NA
U2394,fatty_acid,S2394FA1,NA,NA
U2395,fatty_acid,S2395FA1,NA,NA
U2396,fatty_acid,S2396FA1,NA,NA
U2397,fatty_acid,S2397FA1,NA,NA
U2398,fatty_acid,S2398FA1,NA,NA
U2399,fatty_acid,S2399FA1,NA,NA
U2400,fatty_acid,S2400FA1,NA,NA
U2411,fatty_acid,S2411FA1,NA,NA
U2412,fatty_acid,S2412FA1,NA,NA
U2413,fatty_acid,S2413FA1,NA,NA
U2414,fatty_acid,S2414FA1,NA,JGarzke_UBC
U2415,fatty_acid,S2415FA1,NA,JGarzke_UBC
U2416,fatty_acid,S2416FA1,NA,NA
U2417,fatty_acid,S2417FA1,NA,JGarzke_UBC
U2418,fatty_acid,S2418FA1,NA,NA
U2419,fatty_acid,S2419FA1,NA,NA
U2420,fatty_acid,S2420FA1,NA,NA
U2421,fatty_acid,S2421FA1,NA,NA
U2422,fatty_acid,S2422FA1,NA,NA
U2423,fatty_acid,S2423FA1,Samples somewhat thawed due to new employee training,NA
U2424,fatty_acid,S2424FA1,NA,NA
U2425,fatty_acid,S2425FA1,NA,NA
U2426,fatty_acid,S2426FA1,NA,NA
U2427,fatty_acid,S2427FA1,NA,NA
U2428,fatty_acid,S2428FA1,NA,NA
U2429,fatty_acid,S2429FA1,NA,NA
U2430,fatty_acid,S2430FA1,NA,JGarzke_UBC
U2431,fatty_acid,S2431FA1,NA,JGarzke_UBC
U2432,fatty_acid,S2432FA1,NA,NA
U2433,fatty_acid,S2433FA1,NA,NA
U2434,fatty_acid,S2434FA1,NA,JGarzke_UBC
U2435,fatty_acid,S2435FA1,NA,JGarzke_UBC
U2436,fatty_acid,S2436FA1,NA,NA
U2437,fatty_acid,S2437FA1,NA,JGarzke_UBC
U2438,fatty_acid,S2438FA1,NA,JGarzke_UBC
U2439,fatty_acid,S2439FA1,NA,JGarzke_UBC
U2451,fatty_acid,S2451FA1,NA,NA
U2452,fatty_acid,S2452FA1,NA,NA
U2453,fatty_acid,S2453FA1,NA,NA
U2454,fatty_acid,S2454FA1,NA,NA
U2455,fatty_acid,S2455FA1,NA,NA
U2456,fatty_acid,S2456FA1,NA,NA
U2457,fatty_acid,S2457FA1,NA,NA
U2458,fatty_acid,S2458FA1,NA,NA
U2459,fatty_acid,S2459FA1,NA,NA
U2460,fatty_acid,S2460FA1,NA,NA
U2461,fatty_acid,S2461FA1,NA,NA
U2462,fatty_acid,S2462FA1,NA,NA
U2463,fatty_acid,S2463FA1,NA,NA
U2464,fatty_acid,S2464FA1,NA,NA
U2465,fatty_acid,S2465FA1,NA,NA
U2466,fatty_acid,S2466FA1,NA,NA
U2467,fatty_acid,S2467FA1,NA,NA
U2468,fatty_acid,S2468FA1,NA,NA
U2469,fatty_acid,S2469FA1,NA,NA
U2470,fatty_acid,S2470FA1,NA,NA
U2471,fatty_acid,S2471FA1,NA,NA
U2472,fatty_acid,S2472FA1,NA,NA
U2473,fatty_acid,S2473FA1,NA,NA
U2494,fatty_acid,S2494FA1,NA,NA
U2495,fatty_acid,S2495FA1,NA,NA
U2496,fatty_acid,S2496FA1,NA,NA
U2497,fatty_acid,S2497FA1,NA,NA
U2498,fatty_acid,S2498FA1,NA,NA
U2499,fatty_acid,S2499FA1,NA,NA
U2500,fatty_acid,S2500FA1,NA,NA
U2501,fatty_acid,S2501FA1,NA,NA
U2502,fatty_acid,S2502FA1,NA,NA
U2503,fatty_acid,S2503FA1,NA,NA
U2504,fatty_acid,S2504FA1,NA,NA
U2505,fatty_acid,S2505FA1,NA,NA
U2506,fatty_acid,S2506FA1,NA,NA
U2507,fatty_acid,S2507FA1,NA,NA
U2508,fatty_acid,S2508FA1,NA,NA
U2509,fatty_acid,S2509FA1,NA,NA
U2510,fatty_acid,S2510FA1,NA,NA
U2511,fatty_acid,S2511FA1,NA,NA
U2512,fatty_acid,S2512FA1,NA,NA
U2513,fatty_acid,S2513FA1,NA,NA
U2514,fatty_acid,S2514FA1,NA,JGarzke_UBC
U2515,fatty_acid,S2515FA1,NA,JGarzke_UBC
U2516,fatty_acid,S2516FA1,NA,JGarzke_UBC
U2517,fatty_acid,S2517FA1,NA,NA
U2518,fatty_acid,S2518FA1,NA,NA
U2519,fatty_acid,S2519FA1,NA,NA
U2520,fatty_acid,S2520FA1,NA,NA
U2521,fatty_acid,S2521FA1,NA,NA
U2522,fatty_acid,S2522FA1,NA,NA
U2523,fatty_acid,S2523FA1,NA,NA
U2524,fatty_acid,S2524FA1,NA,NA
U2525,fatty_acid,S2525FA1,NA,NA
U2526,fatty_acid,S2526FA1,NA,NA
U2527,fatty_acid,S2527FA1,NA,JGarzke_UBC
U2528,fatty_acid,S2528FA1,NA,NA
U2529,fatty_acid,S2529FA1,NA,NA
U2530,fatty_acid,S2530FA1,NA,NA
U2531,fatty_acid,S2531FA1,NA,NA
U2532,fatty_acid,S2532FA1,NA,NA
U2533,fatty_acid,S2533FA1,NA,NA
U2534,fatty_acid,S2534FA1,NA,JGarzke_UBC
U2535,fatty_acid,S2535FA1,NA,JGarzke_UBC
U2537,fatty_acid,S2537FA1,NA,JGarzke_UBC
U2538,fatty_acid,S2538FA1,NA,JGarzke_UBC
U2539,fatty_acid,S2539FA1,NA,JGarzke_UBC
U2540,fatty_acid,S2540FA1,NA,JGarzke_UBC
U2541,fatty_acid,S2541FA1,NA,JGarzke_UBC
U2542,fatty_acid,S2542FA1,NA,JGarzke_UBC
U2543,fatty_acid,S2543FA1,NA,JGarzke_UBC
U2544,fatty_acid,S2544FA1,NA,JGarzke_UBC
U2545,fatty_acid,S2545FA1,NA,JGarzke_UBC
U2546,fatty_acid,S2546FA1,NA,JGarzke_UBC
U2547,fatty_acid,S2547FA1,NA,JGarzke_UBC
U2548,fatty_acid,S2548FA1,NA,NA
U2549,fatty_acid,S2549FA1,NA,JGarzke_UBC
U2550,fatty_acid,S2550FA1,NA,JGarzke_UBC
U2551,fatty_acid,S2551FA1,NA,NA
U2552,fatty_acid,S2552FA1,NA,NA
U2553,fatty_acid,S2553FA1,NA,NA
U2554,fatty_acid,S2554FA1,NA,NA
U2555,fatty_acid,S2555FA1,NA,NA
U2601,fatty_acid,S2601FA1,NA,NA
U2602,fatty_acid,S2602FA1,NA,NA
U2603,fatty_acid,S2603FA1,NA,NA
U2604,fatty_acid,S2604FA1,NA,NA
U2605,fatty_acid,S2605FA1,NA,NA
U2606,fatty_acid,S2606FA1,NA,NA
U2607,fatty_acid,S2607FA1,NA,NA
U2608,fatty_acid,S2608FA1,NA,NA
U2609,fatty_acid,S2609FA1,NA,NA
U2610,fatty_acid,S2610FA1,NA,NA
U2611,fatty_acid,S2611FA1,NA,NA
U2612,fatty_acid,S2612FA1,NA,NA
U2613,fatty_acid,S2613FA1,NA,NA
U2614,fatty_acid,S2614FA1,NA,NA
U2615,fatty_acid,S2615FA1,NA,NA
U2616,fatty_acid,S2616FA1,NA,NA
U2617,fatty_acid,S2617FA1,NA,NA
U2618,fatty_acid,S2618FA1,NA,NA
U2619,fatty_acid,S2619FA1,NA,JGarzke_UBC
U2620,fatty_acid,S2620FA1,NA,NA
U2621,fatty_acid,S2621FA1,NA,NA
U2622,fatty_acid,S2622FA1,NA,NA
U2623,fatty_acid,S2623FA1,NA,NA
U2624,fatty_acid,S2624FA1,NA,NA
U2625,fatty_acid,S2625FA1,NA,NA
U2626,fatty_acid,S2626FA1,NA,NA
U2627,fatty_acid,S2627FA1,NA,NA
U2628,fatty_acid,S2628FA1,NA,NA
U2629,fatty_acid,S2629FA1,NA,NA
U2630,fatty_acid,S2630FA1,NA,NA
U2631,fatty_acid,S2631FA1,NA,NA
U2632,fatty_acid,S2632FA1,NA,NA
U2633,fatty_acid,S2633FA1,NA,NA
U2634,fatty_acid,S2634FA1,NA,NA
U2635,fatty_acid,S2635FA1,NA,NA
U2636,fatty_acid,S2636FA1,NA,NA
U2637,fatty_acid,S2637FA1,NA,NA
U2638,fatty_acid,S2638FA1,NA,NA
U2639,fatty_acid,S2639FA1,NA,NA
U2640,fatty_acid,S2640FA1,Fish fell on floor,NA
U2641,fatty_acid,S2641FA1,NA,NA
U2642,fatty_acid,S2642FA1,NA,NA
U2643,fatty_acid,S2643FA1,NA,NA
U2644,fatty_acid,S2644FA1,NA,NA
U2645,fatty_acid,S2645FA1,NA,NA
U2646,fatty_acid,S2646FA1,NA,NA
U2647,fatty_acid,S2647FA1,NA,NA
U2648,fatty_acid,S2648FA1,NA,NA
U2649,fatty_acid,S2649FA1,NA,NA
U2650,fatty_acid,S2650FA1,NA,NA
U2651,fatty_acid,S2651FA1,NA,NA
U2652,fatty_acid,S2652FA1,NA,NA
U2653,fatty_acid,S2653FA1,NA,NA
U2654,fatty_acid,S2654FA1,NA,NA
U2655,fatty_acid,S2655FA1,NA,NA
U2656,fatty_acid,S2656FA1,NA,NA
U2657,fatty_acid,S2657FA1,NA,NA
U2658,fatty_acid,S2658FA1,NA,NA
U2659,fatty_acid,S2659FA1,NA,NA
U2660,fatty_acid,S2660FA1,NA,JGarzke_UBC
U2661,fatty_acid,S2661FA1,NA,JGarzke_UBC
U2662,fatty_acid,S2662FA1,NA,JGarzke_UBC
U2663,fatty_acid,S2663FA1,NA,JGarzke_UBC
U2664,fatty_acid,S2664FA1,NA,JGarzke_UBC
U2665,fatty_acid,S2665FA1,NA,JGarzke_UBC
U2666,fatty_acid,S2666FA1,NA,JGarzke_UBC
U2667,fatty_acid,S2667FA1,NA,JGarzke_UBC
U2668,fatty_acid,S2668FA1,NA,NA
U2669,fatty_acid,S2669FA1,NA,NA
U2701,fatty_acid,S2701FA1,NA,NA
U2702,fatty_acid,S2702FA1,NA,NA
U2703,fatty_acid,S2703FA1,NA,NA
U2704,fatty_acid,S2704FA1,NA,NA
U2705,fatty_acid,S2705FA1,NA,NA
U2706,fatty_acid,S2706FA1,NA,NA
U2707,fatty_acid,S2707FA1,NA,NA
U2708,fatty_acid,S2708FA1,NA,NA
U2709,fatty_acid,S2709FA1,NA,NA
U2710,fatty_acid,S2710FA1,NA,NA
U2711,fatty_acid,S2711FA1,NA,NA
U2712,fatty_acid,S2712FA1,NA,NA
U2713,fatty_acid,S2713FA1,NA,NA
U2714,fatty_acid,S2714FA1,NA,NA
U2715,fatty_acid,S2715FA1,NA,NA
U2716,fatty_acid,S2716FA1,NA,NA
U2717,fatty_acid,S2717FA1,NA,NA
U2718,fatty_acid,S2718FA1,NA,NA
U2719,fatty_acid,S2719FA1,NA,NA
U2720,fatty_acid,S2720FA1,NA,NA
U2721,fatty_acid,S2721FA1,NA,NA
U2722,fatty_acid,S2722FA1,NA,NA
U2723,fatty_acid,S2723FA1,NA,NA
U2724,fatty_acid,S2724FA1,NA,NA
U2725,fatty_acid,S2725FA1,NA,NA
U2726,fatty_acid,S2726FA1,NA,NA
U2727,fatty_acid,S2727FA1,NA,NA
U2728,fatty_acid,S2728FA1,NA,NA
U2729,fatty_acid,S2729FA1,NA,NA
U2730,fatty_acid,S2730FA1,NA,NA
U2731,fatty_acid,S2731FA1,NA,NA
U2732,fatty_acid,S2732FA1,NA,NA
U2733,fatty_acid,S2733FA1,NA,NA
U2734,fatty_acid,S2734FA1,NA,NA
U2735,fatty_acid,S2735FA1,NA,NA
U2736,fatty_acid,S2736FA1,NA,NA
U2737,fatty_acid,S2737FA1,NA,NA
U2738,fatty_acid,S2738FA1,NA,NA
U2739,fatty_acid,S2739FA1,NA,NA
U2740,fatty_acid,S2740FA1,NA,NA
U2741,fatty_acid,S2741FA1,NA,NA
U2742,fatty_acid,S2742FA1,NA,NA
U2743,fatty_acid,S2743FA1,NA,NA
U2744,fatty_acid,S2744FA1,NA,NA
U2745,fatty_acid,S2745FA1,NA,NA
U2746,fatty_acid,S2746FA1,NA,NA
U2747,fatty_acid,S2747FA1,NA,NA
U2748,fatty_acid,S2748FA1,NA,NA
U2749,fatty_acid,S2749FA1,NA,NA
U2750,fatty_acid,S2750FA1,NA,NA
U2751,fatty_acid,S2751FA1,NA,NA
U2752,fatty_acid,S2752FA1,NA,NA
U2753,fatty_acid,S2753FA1,NA,NA
U2754,fatty_acid,S2754FA1,NA,NA
U2755,fatty_acid,S2755FA1,NA,NA
U2756,fatty_acid,S2756FA1,NA,NA
U2757,fatty_acid,S2757FA1,NA,NA
U2758,fatty_acid,S2758FA1,NA,NA
U2759,fatty_acid,S2759FA1,NA,NA
U2760,fatty_acid,S2760FA1,NA,NA
U2761,fatty_acid,S2761FA1,NA,NA
U2762,fatty_acid,S2762FA1,NA,NA
U2763,fatty_acid,S2763FA1,NA,NA
U2764,fatty_acid,S2764FA1,NA,NA
U2765,fatty_acid,S2765FA1,NA,NA
U2766,fatty_acid,S2766FA1,NA,NA
U2767,fatty_acid,S2767FA1,NA,NA
U2768,fatty_acid,S2768FA1,NA,NA
U2769,fatty_acid,S2769FA1,NA,NA
U2770,fatty_acid,S2770FA1,NA,NA
U2771,fatty_acid,S2771FA1,NA,NA
U2772,fatty_acid,S2772FA1,NA,NA
U2773,fatty_acid,S2773FA1,NA,NA
U2774,fatty_acid,S2774FA1,NA,NA
U2775,fatty_acid,S2775FA1,NA,NA
U2776,fatty_acid,S2776FA1,NA,NA
U2777,fatty_acid,S2777FA1,NA,NA
U2778,fatty_acid,S2778FA1,NA,NA
U2779,fatty_acid,S2779FA1,NA,NA
U2780,fatty_acid,S2780FA1,NA,NA
U2781,fatty_acid,S2781FA1,NA,NA
U2782,fatty_acid,S2782FA1,NA,NA
U2783,fatty_acid,S2783FA1,NA,NA
U2784,fatty_acid,S2784FA1,NA,NA
U2785,fatty_acid,S2785FA1,NA,NA
U2786,fatty_acid,S2786FA1,NA,NA
U2787,fatty_acid,S2787FA1,NA,NA
U2788,fatty_acid,S2788FA1,NA,NA
U2789,fatty_acid,S2789FA1,NA,NA
U2790,fatty_acid,S2790FA1,NA,NA
U2791,fatty_acid,S2791FA1,NA,NA
U2792,fatty_acid,S2792FA1,NA,NA
U2793,fatty_acid,S2793FA1,NA,NA
U2794,fatty_acid,S2794FA1,NA,NA
U2795,fatty_acid,S2795FA1,NA,JGarzke_UBC
U2796,fatty_acid,S2796FA1,NA,JGarzke_UBC
U2797,fatty_acid,S2797FA1,NA,NA
U2798,fatty_acid,S2798FA1,NA,NA
U2799,fatty_acid,S2799FA1,NA,NA
U2800,fatty_acid,S2800FA1,NA,JGarzke_UBC
U2801,fatty_acid,S2801FA1,NA,NA
U2802,fatty_acid,S2802FA1,NA,NA
U2803,fatty_acid,S2803FA1,NA,NA
U2804,fatty_acid,S2804FA1,NA,NA
U2805,fatty_acid,S2805FA1,NA,NA
U2806,fatty_acid,S2806FA1,NA,NA
U2807,fatty_acid,S2807FA1,NA,NA
U2808,fatty_acid,S2808FA1,NA,NA
U2809,fatty_acid,S2809FA1,NA,NA
U2810,fatty_acid,S2810FA1,NA,NA
U2811,fatty_acid,S2811FA1,NA,NA
U2812,fatty_acid,S2812FA1,NA,NA
U2813,fatty_acid,S2813FA1,NA,NA
U2814,fatty_acid,S2814FA1,NA,NA
U2815,fatty_acid,S2815FA1,NA,NA
U2816,fatty_acid,S2816FA1,NA,NA
U2817,fatty_acid,S2817FA1,NA,NA
U2818,fatty_acid,S2818FA1,NA,NA
U2819,fatty_acid,S2819FA1,NA,NA
U2820,fatty_acid,S2820FA1,NA,NA
U2821,fatty_acid,S2821FA1,NA,NA
U2822,fatty_acid,S2822FA1,NA,NA
U2823,fatty_acid,S2823FA1,NA,NA
U2824,fatty_acid,S2824FA1,NA,NA
U2825,fatty_acid,S2825FA1,NA,NA
U2826,fatty_acid,S2826FA1,NA,NA
U2827,fatty_acid,S2827FA1,NA,NA
U2828,fatty_acid,S2828FA1,NA,NA
U2830,fatty_acid,S2830FA1,NA,NA
U2831,fatty_acid,S2831FA1,NA,NA
U2832,fatty_acid,S2832FA1,NA,NA
U2833,fatty_acid,S2833FA1,NA,NA
U2834,fatty_acid,S2834FA1,NA,JGarzke_UBC
U2835,fatty_acid,S2835FA1,NA,JGarzke_UBC
U2836,fatty_acid,S2836FA1,NA,JGarzke_UBC
U2837,fatty_acid,S2837FA1,NA,JGarzke_UBC
U2838,fatty_acid,S2838FA1,NA,JGarzke_UBC
U2839,fatty_acid,S2839FA1,NA,NA
U2840,fatty_acid,S2840FA1,NA,NA
U2841,fatty_acid,S2841FA1,NA,NA
U2842,fatty_acid,S2842FA1,NA,NA
U2843,fatty_acid,S2843FA1,NA,NA
U2844,fatty_acid,S2844FA1,NA,NA
U2845,fatty_acid,S2845FA1,NA,NA
U2846,fatty_acid,S2846FA1,NA,NA
U2847,fatty_acid,S2847FA1,NA,NA
U2848,fatty_acid,S2848FA1,NA,NA
U2849,fatty_acid,S2849FA1,NA,NA
U2850,fatty_acid,S2850FA1,NA,NA
U2851,fatty_acid,S2851FA1,NA,NA
U2852,fatty_acid,S2852FA1,NA,NA
U2853,fatty_acid,S2853FA1,NA,NA
U2854,fatty_acid,S2854FA1,NA,NA
U2855,fatty_acid,S2855FA1,NA,NA
U2856,fatty_acid,S2856FA1,NA,NA
U2857,fatty_acid,S2857FA1,NA,NA
U2858,fatty_acid,S2858FA1,NA,NA
U2859,fatty_acid,S2859FA1,NA,NA
U2860,fatty_acid,S2860FA1,NA,NA
U2861,fatty_acid,S2861FA1,NA,NA
U2862,fatty_acid,S2862FA1,NA,NA
U2863,fatty_acid,S2863FA1,NA,NA
U2864,fatty_acid,S2864FA1,NA,NA
U2865,fatty_acid,S2865FA1,NA,NA
U2866,fatty_acid,S2866FA1,NA,NA
U2867,fatty_acid,S2867FA1,NA,NA
U2868,fatty_acid,S2868FA1,NA,NA
U2869,fatty_acid,S2869FA1,NA,NA
U2870,fatty_acid,S2870FA1,NA,NA
U2871,fatty_acid,S2871FA1,NA,NA
U2872,fatty_acid,S2872FA1,NA,NA
U2873,fatty_acid,S2873FA1,NA,NA
U2874,fatty_acid,S2874FA1,NA,NA
U2875,fatty_acid,S2875FA1,NA,NA
U2876,fatty_acid,S2876FA1,NA,NA
U2877,fatty_acid,S2877FA1,NA,NA
U2878,fatty_acid,S2878FA1,NA,NA
U2879,fatty_acid,S2879FA1,NA,NA
U2880,fatty_acid,S2880FA1,NA,NA
U2881,fatty_acid,S2881FA1,NA,NA
U2882,fatty_acid,S2882FA1,NA,NA
U2883,fatty_acid,S2883FA1,NA,NA
U2884,fatty_acid,S2884FA1,NA,NA
U2885,fatty_acid,S2885FA1,NA,NA
U2886,fatty_acid,S2886FA1,NA,NA
U2887,fatty_acid,S2887FA1,NA,NA
U2888,fatty_acid,S2888FA1,NA,NA
U2889,fatty_acid,S2889FA1,NA,NA
U2890,fatty_acid,S2890FA1,NA,NA
U2891,fatty_acid,S2891FA1,NA,NA
U2892,fatty_acid,S2892FA1,NA,NA
U2893,fatty_acid,S2893FA1,NA,NA
U2894,fatty_acid,S2894FA1,NA,NA
U2895,fatty_acid,S2895FA1,NA,NA
U2896,fatty_acid,S2896FA1,NA,NA
U2897,fatty_acid,S2897FA1,NA,NA
U2898,fatty_acid,S2898FA1,NA,NA
U2899,fatty_acid,S2899FA1,NA,JGarzke_UBC
U2900,fatty_acid,S2900FA1,NA,JGarzke_UBC
U2901,fatty_acid,S2901FA1,NA,NA
U2902,fatty_acid,S2902FA1,NA,NA
U2903,fatty_acid,S2903FA1,NA,NA
U2904,fatty_acid,S2904FA1,NA,NA
U2905,fatty_acid,S2905FA1,NA,NA
U2906,fatty_acid,S2906FA1,NA,JGarzke_UBC
U2907,fatty_acid,S2907FA1,NA,JGarzke_UBC
U2908,fatty_acid,S2908FA1,NA,NA
U2909,fatty_acid,S2909FA1,NA,NA
U2910,fatty_acid,S2910FA1,NA,NA
U2911,fatty_acid,S2911FA1,NA,NA
U2912,fatty_acid,S2912FA1,NA,NA
U2913,fatty_acid,S2913FA1,NA,NA
U2914,fatty_acid,S2914FA1,NA,NA
U2915,fatty_acid,S2915FA1,NA,NA
U2916,fatty_acid,S2916FA1,NA,NA
U2917,fatty_acid,S2917FA1,NA,NA
U2918,fatty_acid,S2918FA1,NA,NA
U2919,fatty_acid,S2919FA1,NA,NA
U2920,fatty_acid,S2920FA1,NA,JGarzke_UBC
U2921,fatty_acid,S2921FA1,NA,NA
U2922,fatty_acid,S2922FA1,NA,NA
U2923,fatty_acid,S2923FA1,NA,NA
U2924,fatty_acid,S2924FA1,NA,JGarzke_UBC
U2925,fatty_acid,S2925FA1,NA,JGarzke_UBC
U2926,fatty_acid,S2926FA1,NA,JGarzke_UBC
U2927,fatty_acid,S2927FA1,NA,NA
U2928,fatty_acid,S2928FA1,NA,NA
U2929,fatty_acid,S2929FA1,NA,JGarzke_UBC
U2930,fatty_acid,S2930FA1,NA,JGarzke_UBC
U2931,fatty_acid,S2931FA1,NA,NA
U2932,fatty_acid,S2932FA1,NA,NA
U2933,fatty_acid,S2933FA1,NA,NA
U2934,fatty_acid,S2934FA1,NA,NA
U2935,fatty_acid,S2935FA1,NA,NA
U2936,fatty_acid,S2936FA1,NA,NA
U2937,fatty_acid,S2937FA1,NA,NA
U2938,fatty_acid,S2938FA1,NA,NA
U2939,fatty_acid,S2939FA1,NA,NA
U2940,fatty_acid,S2940FA1,NA,NA
U2941,fatty_acid,S2941FA1,NA,NA
U2942,fatty_acid,S2942FA1,NA,NA
U2943,fatty_acid,S2943FA1,NA,NA
U2944,fatty_acid,S2944FA1,NA,NA
U2945,fatty_acid,S2945FA1,NA,NA
U2946,fatty_acid,S2946FA1,NA,NA
U2947,fatty_acid,S2947FA1,NA,NA
U2948,fatty_acid,S2948FA1,NA,NA
U2949,fatty_acid,S2949FA1,NA,NA
U2950,fatty_acid,S2950FA1,NA,NA
U2951,fatty_acid,S2951FA1,NA,NA
U2952,fatty_acid,S2952FA1,NA,JGarzke_UBC
U2953,fatty_acid,S2953FA1,NA,JGarzke_UBC
U2954,fatty_acid,S2954FA1,NA,JGarzke_UBC
U2955,fatty_acid,S2955FA1,NA,JGarzke_UBC
U2956,fatty_acid,S2956FA1,NA,JGarzke_UBC
U2957,fatty_acid,S2957FA1,NA,JGarzke_UBC
U2958,fatty_acid,S2958FA1,NA,NA
U2959,fatty_acid,S2959FA1,NA,NA
U2960,fatty_acid,S2960FA1,NA,NA
U2961,fatty_acid,S2961FA1,NA,NA
U2962,fatty_acid,S2962FA1,NA,NA
U2963,fatty_acid,S2963FA1,NA,JGarzke_UBC
U2964,fatty_acid,S2964FA1,NA,JGarzke_UBC
U2965,fatty_acid,S2965FA1,NA,JGarzke_UBC
U2966,fatty_acid,S2966FA1,NA,NA
U2967,fatty_acid,S2967FA1,NA,NA
U2968,fatty_acid,S2968FA1,NA,NA
U2969,fatty_acid,S2969FA1,NA,NA
U2970,fatty_acid,S2970FA1,NA,JGarzke_UBC
U2971,fatty_acid,S2971FA1,NA,JGarzke_UBC
U2972,fatty_acid,S2972FA1,NA,JGarzke_UBC
U2973,fatty_acid,S2973FA1,NA,JGarzke_UBC
U2974,fatty_acid,S2974FA1,NA,JGarzke_UBC
U2975,fatty_acid,S2975FA1,NA,JGarzke_UBC
U2976,fatty_acid,S2976FA1,NA,JGarzke_UBC
U2977,fatty_acid,S2977FA1,NA,JGarzke_UBC
U2978,fatty_acid,S2978FA1,NA,JGarzke_UBC
U2979,fatty_acid,S2979FA1,NA,JGarzke_UBC
U2981,fatty_acid,S2981FA1,NA,JGarzke_UBC
U2982,fatty_acid,S2982FA1,NA,JGarzke_UBC
U2983,fatty_acid,S2983FA1,NA,JGarzke_UBC
U2984,fatty_acid,S2984FA1,NA,JGarzke_UBC
U2985,fatty_acid,S2985FA1,NA,NA
U2986,fatty_acid,S2986FA1,NA,NA
U2987,fatty_acid,S2987FA1,NA,NA
U2988,fatty_acid,S2988FA1,NA,NA
U2989,fatty_acid,S2989FA1,NA,NA
U2990,fatty_acid,S2990FA1,NA,JGarzke_UBC
U2991,fatty_acid,S2991FA1,NA,JGarzke_UBC
U2992,fatty_acid,S2992FA1,NA,JGarzke_UBC
U2993,fatty_acid,S2993FA1,NA,JGarzke_UBC
U2994,fatty_acid,S2994FA1,NA,JGarzke_UBC
U2995,fatty_acid,S2995FA1,NA,JGarzke_UBC
U2996,fatty_acid,S2996FA1,NA,JGarzke_UBC
U2997,fatty_acid,S2997FA1,NA,NA
U2998,fatty_acid,S2998FA1,NA,NA
U2999,fatty_acid,S2999FA1,NA,NA
U3000,fatty_acid,S3000FA1,NA,NA
U3001,fatty_acid,S3001FA1,NA,NA
U3002,fatty_acid,S3002FA1,NA,NA
U3003,fatty_acid,S3003FA1,NA,NA
U3004,fatty_acid,S3004FA1,NA,NA
U3005,fatty_acid,S3005FA1,NA,NA
U3006,fatty_acid,S3006FA1,NA,NA
U3007,fatty_acid,S3007FA1,NA,NA
U3008,fatty_acid,S3008FA1,NA,NA
U3009,fatty_acid,S3009FA1,NA,JGarzke_UBC
U3010,fatty_acid,S3010FA1,NA,JGarzke_UBC
U3011,fatty_acid,S3011FA1,NA,NA
U3012,fatty_acid,S3012FA1,NA,NA
