ufn,sample_type,sample_id,sample_comments,analyzing_lab,sample_quality_flag,sample_quality_log
U5376,RNA_DNA,S5376RD1,NA,NA,AV,NA
U5377,RNA_DNA,S5377RD1,NA,NA,AV,NA
U5378,RNA_DNA,S5378RD1,NA,NA,AV,NA
U5379,RNA_DNA,S5379RD1,NA,NA,AV,NA
U5380,RNA_DNA,S5380RD1,NA,NA,AV,NA
U5381,RNA_DNA,S5381RD1,NA,NA,AV,NA
U5382,RNA_DNA,S5382RD1,NA,NA,AV,NA
U5383,RNA_DNA,S5383RD1,NA,NA,AV,NA
U5384,RNA_DNA,S5384RD1,NA,NA,AV,NA
U5385,RNA_DNA,S5385RD1,NA,NA,AV,NA
U5386,RNA_DNA,S5386RD1,NA,NA,AV,NA
U5387,RNA_DNA,S5387RD1,NA,NA,AV,NA
U5388,RNA_DNA,S5388RD1,NA,NA,AV,NA
U5341,RNA_DNA,S5341RD1,NA,NA,AV,NA
U5342,RNA_DNA,S5342RD1,NA,NA,AV,NA
U5343,RNA_DNA,S5343RD1,NA,NA,AV,NA
U5344,RNA_DNA,S5344RD1,NA,NA,AV,NA
U5345,RNA_DNA,S5345RD1,NA,NA,AV,NA
U5346,RNA_DNA,S5346RD1,NA,NA,AV,NA
U5347,RNA_DNA,S5347RD1,NA,NA,AV,NA
U5348,RNA_DNA,S5348RD1,NA,NA,AV,NA
U5349,RNA_DNA,S5349RD1,NA,NA,AV,NA
U5350,RNA_DNA,S5350RD1,NA,NA,AV,NA
U5351,RNA_DNA,S5351RD1,NA,NA,AV,NA
U5352,RNA_DNA,S5352RD1,NA,NA,AV,NA
U5353,RNA_DNA,S5353RD1,NA,NA,AV,NA
U5354,RNA_DNA,S5354RD1,NA,NA,AV,NA
U5355,RNA_DNA,S5355RD1,NA,NA,AV,NA
U5356,RNA_DNA,S5356RD1,NA,NA,AV,NA
U5302,RNA_DNA,S5302RD1,NA,NA,AV,NA
U5303,RNA_DNA,S5303RD1,NA,NA,AV,NA
U5304,RNA_DNA,S5304RD1,Fish fell on bench,NA,AV,NA
U5305,RNA_DNA,S5305RD1,NA,NA,AV,NA
U5306,RNA_DNA,S5306RD1,NA,NA,AV,NA
U5307,RNA_DNA,S5307RD1,NA,NA,AV,NA
U5308,RNA_DNA,S5308RD1,NA,NA,AV,NA
U5309,RNA_DNA,S5309RD1,NA,NA,AV,NA
U5310,RNA_DNA,S5310RD1,NA,NA,AV,NA
U5311,RNA_DNA,S5311RD1,NA,NA,AV,NA
U5312,RNA_DNA,S5312RD1,NA,NA,AV,NA
U5313,RNA_DNA,S5313RD1,NA,NA,AV,NA
U5314,RNA_DNA,S5314RD1,NA,NA,AV,NA
U5357,RNA_DNA,S5357RD1,NA,NA,AV,NA
U5358,RNA_DNA,S5358RD1,NA,NA,AV,NA
U5359,RNA_DNA,S5359RD1,NA,NA,AV,NA
U5360,RNA_DNA,S5360RD1,NA,NA,AV,NA
U5361,RNA_DNA,S5361RD1,NA,NA,AV,NA
U5412,RNA_DNA,S5412RD1,NA,NA,AV,NA
U5413,RNA_DNA,S5413RD1,NA,NA,AV,NA
U5414,RNA_DNA,S5414RD1,NA,NA,AV,NA
U5415,RNA_DNA,S5415RD1,NA,NA,AV,NA
U5416,RNA_DNA,S5416RD1,NA,NA,AV,NA
U5417,RNA_DNA,S5417RD1,NA,NA,AV,NA
U5418,RNA_DNA,S5418RD1,NA,NA,AV,NA
U5419,RNA_DNA,S5419RD1,NA,NA,AV,NA
U5420,RNA_DNA,S5420RD1,NA,NA,AV,NA
U5421,RNA_DNA,S5421RD1,NA,NA,AV,NA
U5389,RNA_DNA,S5389RD1,NA,NA,AV,NA
U5390,RNA_DNA,S5390RD1,NA,NA,AV,NA
U5391,RNA_DNA,S5391RD1,NA,NA,AV,NA
U5392,RNA_DNA,S5392RD1,NA,NA,AV,NA
U5393,RNA_DNA,S5393RD1,NA,NA,AV,NA
U5394,RNA_DNA,S5394RD1,NA,NA,AV,NA
U5395,RNA_DNA,S5395RD1,NA,NA,AV,NA
U5396,RNA_DNA,S5396RD1,NA,NA,AV,NA
U5397,RNA_DNA,S5397RD1,NA,NA,AV,NA
U5398,RNA_DNA,S5398RD1,NA,NA,AV,NA
U5399,RNA_DNA,S5399RD1,NA,NA,AV,NA
U5400,RNA_DNA,S5400RD1,NA,NA,AV,NA
U5401,RNA_DNA,S5401RD1,NA,NA,AV,NA
U5402,RNA_DNA,S5402RD1,NA,NA,AV,NA
U5403,RNA_DNA,S5403RD1,NA,NA,AV,NA
U5404,RNA_DNA,S5404RD1,NA,NA,AV,NA
U5405,RNA_DNA,S5405RD1,NA,NA,AV,NA
U5315,RNA_DNA,S5315RD1,NA,NA,AV,NA
U5316,RNA_DNA,S5316RD1,NA,NA,AV,NA
U5317,RNA_DNA,S5317RD1,NA,NA,AV,NA
U5318,RNA_DNA,S5318RD1,NA,NA,AV,NA
U5319,RNA_DNA,S5319RD1,Took 2 pieces of tissue,NA,AV,NA
U5320,RNA_DNA,S5320RD1,NA,NA,AV,NA
U5321,RNA_DNA,S5321RD1,NA,NA,AV,NA
U5406,RNA_DNA,S5406RD1,NA,NA,AV,NA
U5407,RNA_DNA,S5407RD1,NA,NA,AV,NA
U5408,RNA_DNA,S5408RD1,NA,NA,AV,NA
U5409,RNA_DNA,S5409RD1,NA,NA,AV,NA
U5410,RNA_DNA,S5410RD1,NA,NA,AV,NA
U5411,RNA_DNA,S5411RD1,NA,NA,AV,NA
U5437,RNA_DNA,S5437RD1,fish fell on bench,NA,AV,NA
U5438,RNA_DNA,S5438RD1,NA,NA,AV,NA
U5439,RNA_DNA,S5439RD1,NA,NA,AV,NA
U5440,RNA_DNA,S5440RD1,NA,NA,AV,NA
U5441,RNA_DNA,S5441RD1,fish fell on bench,NA,AV,NA
U5442,RNA_DNA,S5442RD1,NA,NA,AV,NA
U5443,RNA_DNA,S5443RD1,NA,NA,AV,NA
U5444,RNA_DNA,S5444RD1,NA,NA,AV,NA
U5445,RNA_DNA,S5445RD1,NA,NA,AV,NA
U5446,RNA_DNA,S5446RD1,NA,NA,AV,NA
U5447,RNA_DNA,S5447RD1,NA,NA,AV,NA
U5448,RNA_DNA,S5448RD1,NA,NA,AV,NA
U5449,RNA_DNA,S5449RD1,NA,NA,AV,NA
U16798,RNA_DNA,S16798RD1,NA,NA,AV,NA
U16797,RNA_DNA,S16797RD1,NA,NA,AV,NA
U16800,RNA_DNA,S16800RD1,NA,NA,AV,NA
U16795,RNA_DNA,S16795RD1,NA,NA,AV,NA
U16793,RNA_DNA,S16793RD1,NA,NA,AV,NA
U16796,RNA_DNA,S16796RD1,NA,NA,AV,NA
U16799,RNA_DNA,S16799RD1,NA,NA,AV,NA
U16794,RNA_DNA,S16794RD1,NA,NA,AV,NA
U16792,RNA_DNA,S16792RD1,NA,NA,AV,NA
U16791,RNA_DNA,S16791RD1,NA,NA,AV,NA
U5422,RNA_DNA,S5422RD1,NA,NA,AV,NA
U5423,RNA_DNA,S5423RD1,NA,NA,AV,NA
U5424,RNA_DNA,S5424RD1,NA,NA,AV,NA
U5425,RNA_DNA,S5425RD1,NA,NA,AV,NA
U5426,RNA_DNA,S5426RD1,NA,NA,AV,NA
U5427,RNA_DNA,S5427RD1,NA,NA,AV,NA
U5428,RNA_DNA,S5428RD1,NA,NA,AV,NA
U5429,RNA_DNA,S5429RD1,NA,NA,AV,NA
U5430,RNA_DNA,S5430RD1,fish fell on bench,NA,AV,NA
U5431,RNA_DNA,S5431RD1,NA,NA,AV,NA
U5432,RNA_DNA,S5432RD1,NA,NA,AV,NA
U5433,RNA_DNA,S5433RD1,NA,NA,AV,NA
U5434,RNA_DNA,S5434RD1,NA,NA,AV,NA
U5435,RNA_DNA,S5435RD1,NA,NA,AV,NA
U5436,RNA_DNA,S5436RD1,NA,NA,AV,NA
U5462,RNA_DNA,S5462RD1,NA,NA,AV,NA
U5463,RNA_DNA,S5463RD1,NA,NA,AV,NA
U5464,RNA_DNA,S5464RD1,NA,NA,AV,NA
U5465,RNA_DNA,S5465RD1,NA,NA,AV,NA
U5466,RNA_DNA,S5466RD1,NA,NA,AV,NA
U16753,RNA_DNA,S16753RD1,NA,NA,AV,NA
U16751,RNA_DNA,S16751RD1,NA,NA,AV,NA
U16752,RNA_DNA,S16752RD1,NA,NA,AV,NA
U16756,RNA_DNA,S16756RD1,NA,NA,AV,NA
U16754,RNA_DNA,S16754RD1,NA,NA,AV,NA
U16755,RNA_DNA,S16755RD1,NA,NA,AV,NA
U16757,RNA_DNA,S16757RD1,fell on coolbox,NA,AV,NA
U16758,RNA_DNA,S16758RD1,NA,NA,AV,NA
U16701,RNA_DNA,S16701RD1,NA,NA,AV,NA
U16702,RNA_DNA,S16702RD1,NA,NA,AV,NA
U16703,RNA_DNA,S16703RD1,NA,NA,AV,NA
U16705,RNA_DNA,S16705RD1,NA,NA,AV,NA
U16704,RNA_DNA,S16704RD1,NA,NA,AV,NA
U16706,RNA_DNA,S16706RD1,NA,NA,AV,NA
U16893,RNA_DNA,S16893RD1,NA,NA,AV,NA
U16897,RNA_DNA,S16897RD1,NA,NA,AV,NA
U16891,RNA_DNA,S16891RD1,NA,NA,AV,NA
U16892,RNA_DNA,S16892RD1,NA,NA,AV,NA
U16899,RNA_DNA,S16899RD1,NA,NA,AV,NA
U16900,RNA_DNA,S16900RD1,NA,NA,AV,NA
U16896,RNA_DNA,S16896RD1,NA,NA,AV,NA
U16894,RNA_DNA,S16894RD1,NA,NA,AV,NA
U16895,RNA_DNA,S16895RD1,NA,NA,AV,NA
U16898,RNA_DNA,S16898RD1,NA,NA,AV,NA
U16761,RNA_DNA,S16761RD1,NA,NA,AV,NA
U16766,RNA_DNA,S16766RD1,NA,NA,AV,NA
U16763,RNA_DNA,S16763RD1,NA,NA,AV,NA
U16765,RNA_DNA,S16765RD1,NA,NA,AV,NA
U16767,RNA_DNA,S16767RD1,fell on bench,NA,AV,NA
U16762,RNA_DNA,S16762RD1,NA,NA,AV,NA
U16764,RNA_DNA,S16764RD1,NA,NA,AV,NA
U16707,RNA_DNA,S16707RD1,NA,NA,AV,NA
U16708,RNA_DNA,S16708RD1,NA,NA,AV,NA
U16709,RNA_DNA,S16709RD1,NA,NA,AV,NA
U16710,RNA_DNA,S16710RD1,NA,NA,AV,NA
U16921,RNA_DNA,S16921RD1,NA,NA,AV,NA
U16922,RNA_DNA,S16922RD1,NA,NA,AV,NA
U16923,RNA_DNA,S16923RD1,NA,NA,AV,NA
U17351,RNA_DNA,S17351RD1,NA,NA,AV,NA
U17352,RNA_DNA,S17352RD1,NA,NA,AV,NA
U17353,RNA_DNA,S17353RD1,NA,NA,AV,NA
U17354,RNA_DNA,S17354RD1,NA,NA,AV,NA
U17355,RNA_DNA,S17355RD1,NA,NA,AV,NA
U17356,RNA_DNA,S17356RD1,NA,NA,AV,NA
U17357,RNA_DNA,S17357RD1,NA,NA,AV,NA
U17358,RNA_DNA,S17358RD1,NA,NA,AV,NA
U17359,RNA_DNA,S17359RD1,NA,NA,AV,NA
U17360,RNA_DNA,S17360RD1,NA,NA,AV,NA
U16954,RNA_DNA,S16954RD1,NA,NA,AV,NA
U16953,RNA_DNA,S16953RD1,NA,NA,AV,NA
U16952,RNA_DNA,S16952RD1,NA,NA,AV,NA
U16951,RNA_DNA,S16951RD1,NA,NA,AV,NA
U16955,RNA_DNA,S16955RD1,NA,NA,AV,NA
U17429,RNA_DNA,S17429RD1,NA,Hakai,AV,NA
U17425,RNA_DNA,S17425RD1,NA,Hakai,AV,NA
U17422,RNA_DNA,S17422RD1,NA,Hakai,AV,NA
U17423,RNA_DNA,S17423RD1,NA,Hakai,AV,NA
U17426,RNA_DNA,S17426RD1,NA,Hakai,AV,NA
U17421,RNA_DNA,S17421RD1,NA,Hakai,AV,NA
U17430,RNA_DNA,S17430RD1,NA,Hakai,AV,NA
U17424,RNA_DNA,S17424RD1,NA,Hakai,AV,NA
U17427,RNA_DNA,S17427RD1,NA,Hakai,AV,NA
U17428,RNA_DNA,S17428RD1,NA,Hakai,AV,NA
U17197,RNA_DNA,S17197RD1,NA,Hakai,AV,NA
U17198,RNA_DNA,S17198RD1,NA,Hakai,AV,NA
U17199,RNA_DNA,S17199RD1,NA,Hakai,AV,NA
U17192,RNA_DNA,S17192RD1,NA,Hakai,AV,NA
U17191,RNA_DNA,S17191RD1,NA,Hakai,AV,NA
U17193,RNA_DNA,S17193RD1,NA,Hakai,AV,NA
U17196,RNA_DNA,S17196RD1,NA,Hakai,AV,NA
U17195,RNA_DNA,S17195RD1,NA,Hakai,AV,NA
U17194,RNA_DNA,S17194RD1,NA,Hakai,AV,NA
U17200,RNA_DNA,S17200RD1,NA,Hakai,AV,NA
U16992,RNA_DNA,S16992RD1,NA,NA,AV,NA
U16993,RNA_DNA,S16993RD1,NA,NA,AV,NA
U16998,RNA_DNA,S16998RD1,NA,NA,AV,NA
U17000,RNA_DNA,S17000RD1,NA,NA,AV,NA
U16996,RNA_DNA,S16996RD1,NA,NA,AV,NA
U16994,RNA_DNA,S16994RD1,NA,NA,AV,NA
U16999,RNA_DNA,S16999RD1,NA,NA,AV,NA
U16997,RNA_DNA,S16997RD1,NA,NA,AV,NA
U16991,RNA_DNA,S16991RD1,NA,NA,AV,NA
U16995,RNA_DNA,S16995RD1,NA,NA,AV,NA
U17265,RNA_DNA,S17265RD1,NA,NA,AV,NA
U17264,RNA_DNA,S17264RD1,NA,NA,AV,NA
U17263,RNA_DNA,S17263RD1,NA,NA,AV,NA
U17270,RNA_DNA,S17270RD1,NA,NA,AV,NA
U17262,RNA_DNA,S17262RD1,NA,NA,AV,NA
U17261,RNA_DNA,S17261RD1,NA,NA,AV,NA
U17266,RNA_DNA,S17266RD1,NA,NA,AV,NA
U17267,RNA_DNA,S17267RD1,NA,NA,AV,NA
U17268,RNA_DNA,S17268RD1,NA,NA,AV,NA
U17269,RNA_DNA,S17269RD1,NA,NA,AV,NA
U17233,RNA_DNA,S17233RD1,NA,NA,AV,NA
U16931,RNA_DNA,S16931RD1,NA,NA,AV,NA
U16932,RNA_DNA,S16932RD1,NA,NA,AV,NA
U16933,RNA_DNA,S16933RD1,NA,NA,AV,NA
U16934,RNA_DNA,S16934RD1,NA,NA,AV,NA
U16935,RNA_DNA,S16935RD1,NA,NA,AV,NA
U16936,RNA_DNA,S16936RD1,NA,NA,AV,NA
U16937,RNA_DNA,S16937RD1,NA,NA,AV,NA
U17941,RNA_DNA,S17941RD1,NA,NA,AV,NA
U17942,RNA_DNA,S17942RD1,NA,NA,AV,NA
U17943,RNA_DNA,S17943RD1,NA,NA,AV,NA
U17944,RNA_DNA,S17944RD1,fish fell on bench,NA,AV,NA
U17411,RNA_DNA,S17411RD1,NA,Hakai,AV,NA
U17412,RNA_DNA,S17412RD1,NA,Hakai,AV,NA
U17413,RNA_DNA,S17413RD1,NA,Hakai,AV,NA
U17414,RNA_DNA,S17414RD1,NA,Hakai,AV,NA
U17415,RNA_DNA,S17415RD1,NA,Hakai,AV,NA
U17416,RNA_DNA,S17416RD1,NA,Hakai,AV,NA
U16881,RNA_DNA,S16881RD1,NA,NA,AV,NA
U16882,RNA_DNA,S16882RD1,NA,NA,AV,NA
U16883,RNA_DNA,S16883RD1,NA,NA,AV,NA
U16884,RNA_DNA,S16884RD1,NA,NA,AV,NA
U16885,RNA_DNA,S16885RD1,NA,NA,AV,NA
U16889,RNA_DNA,S16889RD1,NA,NA,AV,NA
U16886,RNA_DNA,S16886RD1,NA,NA,AV,NA
U16887,RNA_DNA,S16887RD1,NA,NA,AV,NA
U16888,RNA_DNA,S16888RD1,NA,NA,AV,NA
U16890,RNA_DNA,S16890RD1,NA,NA,AV,NA
U16291,RNA_DNA,S16291RD1,NA,Hakai,AV,NA
U16292,RNA_DNA,S16292RD1,NA,Hakai,AV,NA
U16293,RNA_DNA,S16293RD1,NA,Hakai,AV,NA
U16294,RNA_DNA,S16294RD1,NA,Hakai,AV,NA
U16295,RNA_DNA,S16295RD1,NA,Hakai,AV,NA
U16296,RNA_DNA,S16296RD1,NA,Hakai,AV,NA
U16297,RNA_DNA,S16297RD1,NA,Hakai,AV,NA
U16298,RNA_DNA,S16298RD1,NA,Hakai,AV,NA
U16511,RNA_DNA,S16511RD1,NA,NA,AV,NA
U16512,RNA_DNA,S16512RD1,NA,NA,AV,NA
U17231,RNA_DNA,S17231RD1,NA,NA,AV,NA
U17235,RNA_DNA,S17235RD1,NA,NA,AV,NA
U17237,RNA_DNA,S17237RD1,NA,NA,AV,NA
U17238,RNA_DNA,S17238RD1,NA,NA,AV,NA
U17234,RNA_DNA,S17234RD1,NA,NA,AV,NA
U17232,RNA_DNA,S17232RD1,NA,NA,AV,NA
U17240,RNA_DNA,S17240RD1,NA,NA,AV,NA
U17239,RNA_DNA,S17239RD1,NA,NA,AV,NA
U17236,RNA_DNA,S17236RD1,NA,NA,AV,NA
U17092,RNA_DNA,S17092RD1,NA,NA,AV,NA
U17099,RNA_DNA,S17099RD1,NA,NA,AV,NA
U17100,RNA_DNA,S17100RD1,NA,NA,AV,NA
U17097,RNA_DNA,S17097RD1,NA,NA,AV,NA
U17098,RNA_DNA,S17098RD1,NA,NA,AV,NA
U17091,RNA_DNA,S17091RD1,NA,NA,AV,NA
U16513,RNA_DNA,S16513RD1,NA,NA,AV,NA
U16514,RNA_DNA,S16514RD1,NA,NA,AV,NA
U16515,RNA_DNA,S16515RD1,NA,NA,AV,NA
U16516,RNA_DNA,S16516RD1,NA,NA,AV,NA
U16517,RNA_DNA,S16517RD1,NA,NA,AV,NA
U16518,RNA_DNA,S16518RD1,NA,NA,AV,NA
U16519,RNA_DNA,S16519RD1,NA,NA,AV,NA
U16520,RNA_DNA,S16520RD1,NA,NA,AV,NA
U16011,RNA_DNA,S16011RD1,NA,NA,AV,NA
U16012,RNA_DNA,S16012RD1,NA,NA,AV,NA
U16013,RNA_DNA,S16013RD1,NA,NA,AV,NA
U16014,RNA_DNA,S16014RD1,NA,NA,AV,NA
U16015,RNA_DNA,S16015RD1,NA,NA,AV,NA
U16016,RNA_DNA,S16016RD1,NA,NA,AV,NA
U16017,RNA_DNA,S16017RD1,NA,NA,AV,NA
U16018,RNA_DNA,S16018RD1,NA,NA,AV,NA
U16019,RNA_DNA,S16019RD1,NA,NA,AV,NA
U16020,RNA_DNA,S16020RD1,NA,NA,AV,NA
U17095,RNA_DNA,S17095RD1,NA,NA,AV,NA
U17096,RNA_DNA,S17096RD1,NA,NA,AV,NA
U17094,RNA_DNA,S17094RD1,NA,NA,AV,NA
U17093,RNA_DNA,S17093RD1,NA,NA,AV,NA
U16151,RNA_DNA,S16151RD1,NA,Hakai,AV,NA
U16157,RNA_DNA,S16157RD1,NA,Hakai,AV,NA
U16158,RNA_DNA,S16158RD1,NA,Hakai,AV,NA
U16159,RNA_DNA,S16159RD1,NA,Hakai,AV,NA
U16152,RNA_DNA,S16152RD1,NA,Hakai,AV,NA
U16160,RNA_DNA,S16160RD1,NA,Hakai,AV,NA
U16153,RNA_DNA,S16153RD1,NA,Hakai,AV,NA
U16156,RNA_DNA,S16156RD1,NA,Hakai,AV,NA
U16155,RNA_DNA,S16155RD1,Fish fell on bench top,Hakai,AV,NA
U16154,RNA_DNA,S16154RD1,NA,Hakai,AV,NA
U16342,RNA_DNA,S16342RD1,NA,Hakai,AV,NA
U16350,RNA_DNA,S16350RD1,NA,Hakai,AV,NA
U16344,RNA_DNA,S16344RD1,NA,Hakai,AV,NA
U16341,RNA_DNA,S16341RD1,NA,Hakai,AV,NA
U16343,RNA_DNA,S16343RD1,NA,Hakai,AV,NA
U16971,RNA_DNA,S16971RD1,NA,NA,AV,NA
U16972,RNA_DNA,S16972RD1,NA,NA,AV,NA
U16973,RNA_DNA,S16973RD1,NA,NA,AV,NA
U16974,RNA_DNA,S16974RD1,NA,NA,AV,NA
U16979,RNA_DNA,S16979RD1,NA,NA,AV,NA
U16975,RNA_DNA,S16975RD1,NA,NA,AV,NA
U16976,RNA_DNA,S16976RD1,NA,NA,AV,NA
U16977,RNA_DNA,S16977RD1,NA,NA,AV,NA
U16980,RNA_DNA,S16980RD1,NA,NA,AV,NA
U16978,RNA_DNA,S16978RD1,NA,NA,AV,NA
U16661,RNA_DNA,S16661RD1,NA,NA,AV,NA
U16662,RNA_DNA,S16662RD1,NA,NA,AV,NA
U16663,RNA_DNA,S16663RD1,NA,NA,AV,NA
U16667,RNA_DNA,S16667RD1,NA,NA,AV,NA
U16664,RNA_DNA,S16664RD1,NA,NA,AV,NA
U16665,RNA_DNA,S16665RD1,NA,NA,AV,NA
U16666,RNA_DNA,S16666RD1,NA,NA,AV,NA
U16669,RNA_DNA,S16669RD1,NA,NA,AV,NA
U16668,RNA_DNA,S16668RD1,NA,NA,AV,NA
U16670,RNA_DNA,S16670RD1,NA,NA,AV,NA
U16345,RNA_DNA,S16345RD1,NA,Hakai,AV,NA
U16346,RNA_DNA,S16346RD1,NA,Hakai,AV,NA
U16349,RNA_DNA,S16349RD1,NA,Hakai,AV,NA
U16348,RNA_DNA,S16348RD1,NA,Hakai,AV,NA
U16347,RNA_DNA,S16347RD1,NA,Hakai,AV,NA
U16717,RNA_DNA,S16717RD1,NA,NA,AV,NA
U16718,RNA_DNA,S16718RD1,NA,NA,AV,NA
U16716,RNA_DNA,S16716RD1,NA,NA,AV,NA
U16719,RNA_DNA,S16719RD1,NA,NA,AV,NA
U16720,RNA_DNA,S16720RD1,NA,NA,AV,NA
U16711,RNA_DNA,S16711RD1,NA,NA,AV,NA
U16714,RNA_DNA,S16714RD1,NA,NA,AV,NA
U16712,RNA_DNA,S16712RD1,NA,NA,AV,NA
U16713,RNA_DNA,S16713RD1,NA,NA,AV,NA
U16715,RNA_DNA,S16715RD1,NA,NA,AV,NA
U16502,RNA_DNA,S16502RD1,NA,NA,AV,NA
U16501,RNA_DNA,S16501RD1,NA,NA,AV,NA
U16504,RNA_DNA,S16504RD1,NA,NA,AV,NA
U16508,RNA_DNA,S16508RD1,NA,NA,AV,NA
U16509,RNA_DNA,S16509RD1,NA,NA,AV,NA
U16167,RNA_DNA,S16167RD1,NA,Hakai,AV,NA
U16169,RNA_DNA,S16169RD1,NA,Hakai,AV,NA
U16170,RNA_DNA,S16170RD1,NA,Hakai,AV,NA
U16166,RNA_DNA,S16166RD1,NA,Hakai,AV,NA
U16164,RNA_DNA,S16164RD1,NA,Hakai,AV,NA
U16162,RNA_DNA,S16162RD1,NA,Hakai,AV,NA
U16168,RNA_DNA,S16168RD1,NA,Hakai,AV,NA
U16163,RNA_DNA,S16163RD1,NA,Hakai,AV,NA
U16161,RNA_DNA,S16161RD1,NA,Hakai,AV,NA
U16165,RNA_DNA,S16165RD1,NA,Hakai,AV,NA
U16194,RNA_DNA,S16194RD1,NA,Hakai,AV,NA
U16191,RNA_DNA,S16191RD1,NA,Hakai,AV,NA
U16192,RNA_DNA,S16192RD1,NA,Hakai,AV,NA
U16193,RNA_DNA,S16193RD1,NA,Hakai,AV,NA
U16195,RNA_DNA,S16195RD1,NA,Hakai,AV,NA
U16196,RNA_DNA,S16196RD1,NA,Hakai,AV,NA
U16197,RNA_DNA,S16197RD1,NA,Hakai,AV,NA
U16506,RNA_DNA,S16506RD1,NA,NA,AV,NA
U16510,RNA_DNA,S16510RD1,NA,NA,AV,NA
U16507,RNA_DNA,S16507RD1,NA,NA,AV,NA
U16503,RNA_DNA,S16503RD1,NA,NA,AV,NA
U16505,RNA_DNA,S16505RD1,NA,NA,AV,NA
U16806,RNA_DNA,S16806RD1,NA,NA,AV,NA
U16810,RNA_DNA,S16810RD1,NA,NA,AV,NA
U16808,RNA_DNA,S16808RD1,NA,NA,AV,NA
U16809,RNA_DNA,S16809RD1,NA,NA,AV,NA
U16803,RNA_DNA,S16803RD1,NA,NA,AV,NA
U16805,RNA_DNA,S16805RD1,NA,NA,AV,NA
U16801,RNA_DNA,S16801RD1,NA,NA,AV,NA
U16807,RNA_DNA,S16807RD1,NA,NA,AV,NA
U16804,RNA_DNA,S16804RD1,NA,NA,AV,NA
U16802,RNA_DNA,S16802RD1,NA,NA,AV,NA
U16198,RNA_DNA,S16198RD1,NA,Hakai,AV,NA
U16199,RNA_DNA,S16199RD1,NA,Hakai,AV,NA
U16200,RNA_DNA,S16200RD1,NA,Hakai,AV,NA
U16141,RNA_DNA,S16141RD1,NA,NA,AV,NA
U16142,RNA_DNA,S16142RD1,NA,NA,AV,NA
U16143,RNA_DNA,S16143RD1,NA,NA,AV,NA
U16144,RNA_DNA,S16144RD1,NA,NA,AV,NA
U16145,RNA_DNA,S16145RD1,NA,NA,AV,NA
U16146,RNA_DNA,S16146RD1,NA,NA,AV,NA
U16147,RNA_DNA,S16147RD1,NA,NA,AV,NA
U16148,RNA_DNA,S16148RD1,NA,NA,AV,NA
U16149,RNA_DNA,S16149RD1,NA,NA,AV,NA
U16150,RNA_DNA,S16150RD1,NA,NA,AV,NA
U16351,RNA_DNA,S16351RD1,NA,NA,AV,NA
U16352,RNA_DNA,S16352RD1,NA,NA,AV,NA
U16353,RNA_DNA,S16353RD1,NA,NA,AV,NA
U16354,RNA_DNA,S16354RD1,NA,NA,AV,NA
U16355,RNA_DNA,S16355RD1,NA,NA,AV,NA
U16356,RNA_DNA,S16356RD1,NA,NA,AV,NA
U16183,RNA_DNA,S16183RD1,NA,NA,AV,NA
U16190,RNA_DNA,S16190RD1,NA,NA,AV,NA
U16187,RNA_DNA,S16187RD1,NA,NA,AV,NA
U16189,RNA_DNA,S16189RD1,NA,NA,AV,NA
U16188,RNA_DNA,S16188RD1,NA,NA,AV,NA
U16186,RNA_DNA,S16186RD1,NA,NA,AV,NA
U16185,RNA_DNA,S16185RD1,NA,NA,AV,NA
U16184,RNA_DNA,S16184RD1,NA,NA,AV,NA
U16181,RNA_DNA,S16181RD1,NA,NA,AV,NA
U16182,RNA_DNA,S16182RD1,NA,NA,AV,NA
U16257,RNA_DNA,S16257RD1,NA,Hakai,AV,NA
U16256,RNA_DNA,S16256RD1,NA,Hakai,AV,NA
U16258,RNA_DNA,S16258RD1,NA,Hakai,AV,NA
U16252,RNA_DNA,S16252RD1,NA,Hakai,AV,NA
U16251,RNA_DNA,S16251RD1,NA,Hakai,AV,NA
U16254,RNA_DNA,S16254RD1,NA,Hakai,AV,NA
U16253,RNA_DNA,S16253RD1,NA,Hakai,AV,NA
U16255,RNA_DNA,S16255RD1,NA,Hakai,AV,NA
U16259,RNA_DNA,S16259RD1,NA,Hakai,AV,NA
U16357,RNA_DNA,S16357RD1,NA,NA,AV,NA
U16358,RNA_DNA,S16358RD1,NA,NA,AV,NA
U16359,RNA_DNA,S16359RD1,NA,NA,AV,NA
U16360,RNA_DNA,S16360RD1,NA,NA,AV,NA
U16021,RNA_DNA,S16021RD1,NA,NA,AV,NA
U16022,RNA_DNA,S16022RD1,NA,NA,AV,NA
U16023,RNA_DNA,S16023RD1,NA,NA,AV,NA
U16024,RNA_DNA,S16024RD1,NA,NA,AV,NA
U16781,RNA_DNA,S16781RD1,NA,NA,AV,NA
U16782,RNA_DNA,S16782RD1,NA,NA,AV,NA
U16783,RNA_DNA,S16783RD1,NA,NA,AV,NA
U17891,RNA_DNA,S17891RD1,NA,NA,AV,NA
U17291,RNA_DNA,S17291RD1,NA,NA,AV,NA
U16541,RNA_DNA,S16541RD1,NA,NA,AV,NA
U16542,RNA_DNA,S16542RD1,NA,NA,AV,NA
U16543,RNA_DNA,S16543RD1,NA,NA,AV,NA
U17277,RNA_DNA,S17277RD1,NA,NA,AV,NA
U17271,RNA_DNA,S17271RD1,NA,NA,AV,NA
U17276,RNA_DNA,S17276RD1,NA,NA,AV,NA
U17280,RNA_DNA,S17280RD1,NA,NA,AV,NA
