sample_type,sample_id,ufn,sample_comments,analyzing_lab,sample_quality_flag,sample_quality_log
RNA_DNA,S3050RD1,U3050,NA,UBC_Hunt,AV,NA
RNA_DNA,S3051RD1,U3051,NA,UBC_Hunt,AV,NA
RNA_DNA,S3052RD1,U3052,NA,UBC_Hunt,AV,NA
RNA_DNA,S3053RD1,U3053,NA,UBC_Hunt,AV,NA
RNA_DNA,S3054RD1,U3054,NA,UBC_Hunt,AV,NA
RNA_DNA,S3055RD1,U3055,NA,UBC_Hunt,AV,NA
RNA_DNA,S3056RD1,U3056,NA,UBC_Hunt,AV,NA
RNA_DNA,S3057RD1,U3057,NA,UBC_Hunt,AV,NA
RNA_DNA,S3058RD1,U3058,NA,UBC_Hunt,AV,NA
RNA_DNA,S3059RD1,U3059,NA,UBC_Hunt,AV,NA
RNA_DNA,S3060RD1,U3060,NA,UBC_Hunt,AV,NA
RNA_DNA,S3061RD1,U3061,NA,UBC_Hunt,AV,NA
RNA_DNA,S3062RD1,U3062,NA,UBC_Hunt,AV,NA
RNA_DNA,S3063RD1,U3063,NA,UBC_Hunt,AV,NA
RNA_DNA,S3064RD1,U3064,NA,UBC_Hunt,AV,NA
RNA_DNA,S3065RD1,U3065,NA,UBC_Hunt,AV,NA
RNA_DNA,S3066RD1,U3066,NA,UBC_Hunt,AV,NA
RNA_DNA,S3067RD1,U3067,NA,UBC_Hunt,AV,NA
RNA_DNA,S3068RD1,U3068,NA,UBC_Hunt,AV,NA
RNA_DNA,S3069RD1,U3069,NA,UBC_Hunt,AV,NA
RNA_DNA,S3070RD1,U3070,NA,UBC_Hunt,AV,NA
RNA_DNA,S2652RD1,U2652,NA,UBC_Hunt,AV,NA
RNA_DNA,S2653RD1,U2653,NA,UBC_Hunt,AV,NA
RNA_DNA,S2654RD1,U2654,NA,UBC_Hunt,AV,NA
RNA_DNA,S2655RD1,U2655,NA,UBC_Hunt,AV,NA
RNA_DNA,S2656RD1,U2656,NA,UBC_Hunt,AV,NA
RNA_DNA,S2657RD1,U2657,NA,UBC_Hunt,AV,NA
RNA_DNA,S2534RD1,U2534,NA,UBC_Hunt,AV,NA
RNA_DNA,S2535RD1,U2535,NA,UBC_Hunt,AV,NA
RNA_DNA,S3071RD1,U3071,NA,UBC_Hunt,AV,NA
RNA_DNA,S3072RD1,U3072,NA,UBC_Hunt,AV,NA
RNA_DNA,S3073RD1,U3073,NA,UBC_Hunt,AV,NA
RNA_DNA,S3074RD1,U3074,NA,UBC_Hunt,AV,NA
RNA_DNA,S3075RD1,U3075,NA,UBC_Hunt,AV,NA
RNA_DNA,S3076RD1,U3076,NA,UBC_Hunt,AV,NA
RNA_DNA,S3077RD1,U3077,NA,UBC_Hunt,AV,NA
RNA_DNA,S3078RD1,U3078,NA,UBC_Hunt,AV,NA
RNA_DNA,S3079RD1,U3079,NA,UBC_Hunt,AV,NA
RNA_DNA,S3080RD1,U3080,NA,UBC_Hunt,AV,NA
RNA_DNA,S3081RD1,U3081,NA,UBC_Hunt,AV,NA
RNA_DNA,S3101RD1,U3101,NA,UBC_Hunt,AV,NA
RNA_DNA,S3102RD1,U3102,NA,UBC_Hunt,AV,NA
RNA_DNA,S3241RD1,U3241,NA,UBC_Hunt,AV,NA
RNA_DNA,S5033RD1,U5033,NA,UBC_Hunt,AV,NA
RNA_DNA,S5034RD1,U5034,NA,UBC_Hunt,AV,NA
RNA_DNA,S5043RD1,U5043,NA,UBC_Hunt,AV,NA
RNA_DNA,S5035RD1,U5035,NA,UBC_Hunt,AV,NA
RNA_DNA,S5042RD1,U5042,NA,UBC_Hunt,AV,NA
RNA_DNA,S5041RD1,U5041,NA,UBC_Hunt,AV,NA
RNA_DNA,S5040RD1,U5040,NA,UBC_Hunt,AV,NA
RNA_DNA,S5038RD1,U5038,NA,UBC_Hunt,AV,NA
RNA_DNA,S5039RD1,U5039,NA,UBC_Hunt,AV,NA
RNA_DNA,S5036RD1,U5036,NA,UBC_Hunt,AV,NA
RNA_DNA,S5037RD1,U5037,NA,UBC_Hunt,AV,NA
RNA_DNA,S2797RD1,U2797,NA,UBC_Hunt,AV,NA
RNA_DNA,S3162RD1,U3162,NA,UBC_Hunt,AV,NA
RNA_DNA,S3163RD1,U3163,NA,UBC_Hunt,AV,NA
RNA_DNA,S3164RD1,U3164,NA,UBC_Hunt,AV,NA
RNA_DNA,S3165RD1,U3165,NA,UBC_Hunt,AV,NA
RNA_DNA,S3166RD1,U3166,NA,UBC_Hunt,AV,NA
RNA_DNA,S3167RD1,U3167,NA,UBC_Hunt,AV,NA
RNA_DNA,S3168RD1,U3168,NA,UBC_Hunt,AV,NA
RNA_DNA,S3242RD1,U3242,NA,UBC_Hunt,AV,NA
RNA_DNA,S3243RD1,U3243,NA,UBC_Hunt,AV,NA
RNA_DNA,S3244RD1,U3244,NA,UBC_Hunt,AV,NA
RNA_DNA,S3245RD1,U3245,NA,UBC_Hunt,AV,NA
RNA_DNA,S3246RD1,U3246,NA,UBC_Hunt,AV,NA
RNA_DNA,S3247RD1,U3247,NA,UBC_Hunt,AV,NA
RNA_DNA,S3248RD1,U3248,NA,UBC_Hunt,AV,NA
RNA_DNA,S3249RD1,U3249,NA,UBC_Hunt,AV,NA
RNA_DNA,S3250RD1,U3250,NA,UBC_Hunt,AV,NA
RNA_DNA,S3251RD1,U3251,NA,UBC_Hunt,AV,NA
RNA_DNA,S3252RD1,U3252,NA,UBC_Hunt,AV,NA
RNA_DNA,S3253RD1,U3253,NA,UBC_Hunt,AV,NA
RNA_DNA,S3254RD1,U3254,NA,UBC_Hunt,AV,NA
RNA_DNA,S3255RD1,U3255,NA,UBC_Hunt,AV,NA
RNA_DNA,S3256RD1,U3256,NA,UBC_Hunt,AV,NA
RNA_DNA,S3257RD1,U3257,NA,UBC_Hunt,AV,NA
RNA_DNA,S3169RD1,U3169,NA,UBC_Hunt,AV,NA
RNA_DNA,S3170RD1,U3170,NA,UBC_Hunt,AV,NA
RNA_DNA,S3171RD1,U3171,NA,UBC_Hunt,AV,NA
RNA_DNA,S3172RD1,U3172,NA,UBC_Hunt,AV,NA
RNA_DNA,S3173RD1,U3173,NA,UBC_Hunt,AV,NA
RNA_DNA,S3174RD1,U3174,NA,UBC_Hunt,AV,NA
RNA_DNA,S3175RD1,U3175,NA,UBC_Hunt,AV,NA
RNA_DNA,S3176RD1,U3176,NA,UBC_Hunt,AV,NA
RNA_DNA,S3177RD1,U3177,NA,UBC_Hunt,AV,NA
RNA_DNA,S3178RD1,U3178,NA,UBC_Hunt,AV,NA
RNA_DNA,S3179RD1,U3179,NA,UBC_Hunt,AV,NA
RNA_DNA,S3180RD1,U3180,NA,UBC_Hunt,AV,NA
RNA_DNA,S3181RD1,U3181,NA,UBC_Hunt,AV,NA
RNA_DNA,S3182RD1,U3182,NA,UBC_Hunt,AV,NA
RNA_DNA,S3183RD1,U3183,NA,UBC_Hunt,AV,NA
RNA_DNA,S3184RD1,U3184,NA,UBC_Hunt,AV,NA
RNA_DNA,S3185RD1,U3185,NA,UBC_Hunt,AV,NA
RNA_DNA,S3186RD1,U3186,NA,UBC_Hunt,AV,NA
RNA_DNA,S3187RD1,U3187,NA,UBC_Hunt,AV,NA
RNA_DNA,S3188RD1,U3188,NA,UBC_Hunt,AV,NA
RNA_DNA,S3189RD1,U3189,NA,UBC_Hunt,AV,NA
RNA_DNA,S3190RD1,U3190,NA,UBC_Hunt,AV,NA
RNA_DNA,S3191RD1,U3191,NA,UBC_Hunt,AV,NA
RNA_DNA,S3192RD1,U3192,NA,UBC_Hunt,AV,NA
RNA_DNA,S2669RD1,U2669,NA,UBC_Hunt,AV,NA
RNA_DNA,S3274RD1,U3274,NA,UBC_Hunt,AV,NA
RNA_DNA,S3275RD1,U3275,NA,UBC_Hunt,AV,NA
RNA_DNA,S3276RD1,U3276,NA,UBC_Hunt,AV,NA
RNA_DNA,S3277RD1,U3277,NA,UBC_Hunt,AV,NA
RNA_DNA,S3278RD1,U3278,NA,UBC_Hunt,AV,NA
RNA_DNA,S3279RD1,U3279,NA,UBC_Hunt,AV,NA
RNA_DNA,S3258RD1,U3258,NA,UBC_Hunt,AV,NA
RNA_DNA,S3259RD1,U3259,NA,UBC_Hunt,AV,NA
RNA_DNA,S3260RD1,U3260,NA,UBC_Hunt,AV,NA
RNA_DNA,S3261RD1,U3261,NA,UBC_Hunt,AV,NA
RNA_DNA,S3262RD1,U3262,NA,UBC_Hunt,AV,NA
RNA_DNA,S3263RD1,U3263,NA,UBC_Hunt,AV,NA
RNA_DNA,S3264RD1,U3264,NA,UBC_Hunt,AV,NA
RNA_DNA,S3265RD1,U3265,NA,UBC_Hunt,AV,NA
RNA_DNA,S3193RD1,U3193,NA,UBC_Hunt,AV,NA
RNA_DNA,S3194RD1,U3194,NA,UBC_Hunt,AV,NA
RNA_DNA,S3195RD1,U3195,NA,UBC_Hunt,AV,NA
RNA_DNA,S2943RD1,U2943,NA,UBC_Hunt,AV,NA
RNA_DNA,S2944RD1,U2944,NA,UBC_Hunt,AV,NA
RNA_DNA,S2945RD1,U2945,NA,UBC_Hunt,AV,NA
RNA_DNA,S2946RD1,U2946,NA,UBC_Hunt,AV,NA
RNA_DNA,S3266RD1,U3266,NA,UBC_Hunt,AV,NA
RNA_DNA,S3267RD1,U3267,NA,UBC_Hunt,AV,NA
RNA_DNA,S3268RD1,U3268,NA,UBC_Hunt,AV,NA
RNA_DNA,S3269RD1,U3269,NA,UBC_Hunt,AV,NA
RNA_DNA,S3270RD1,U3270,NA,UBC_Hunt,AV,NA
RNA_DNA,S3271RD1,U3271,NA,UBC_Hunt,AV,NA
RNA_DNA,S3272RD1,U3272,NA,UBC_Hunt,AV,NA
RNA_DNA,S3273RD1,U3273,NA,UBC_Hunt,AV,NA
RNA_DNA,S2549RD1,U2549,NA,UBC_Hunt,AV,NA
RNA_DNA,S2550RD1,U2550,NA,UBC_Hunt,AV,NA
RNA_DNA,S3280RD1,U3280,NA,UBC_Hunt,AV,NA
RNA_DNA,S3281RD1,U3281,NA,UBC_Hunt,AV,NA
RNA_DNA,S3282RD1,U3282,NA,UBC_Hunt,AV,NA
RNA_DNA,S3283RD1,U3283,NA,UBC_Hunt,AV,NA
RNA_DNA,S3284RD1,U3284,NA,UBC_Hunt,AV,NA
RNA_DNA,S3285RD1,U3285,NA,UBC_Hunt,AV,NA
RNA_DNA,S2935RD1,U2935,NA,UBC_Hunt,AV,NA
RNA_DNA,S2936RD1,U2936,NA,UBC_Hunt,AV,NA
RNA_DNA,S2937RD1,U2937,NA,UBC_Hunt,AV,NA
RNA_DNA,S2938RD1,U2938,NA,UBC_Hunt,AV,NA
RNA_DNA,S2939RD1,U2939,NA,UBC_Hunt,AV,NA
RNA_DNA,S2940RD1,U2940,NA,UBC_Hunt,AV,NA
RNA_DNA,S2941RD1,U2941,NA,UBC_Hunt,AV,NA
RNA_DNA,S2942RD1,U2942,NA,UBC_Hunt,AV,NA
RNA_DNA,S2017RD1,U2017,NA,UBC_Hunt,AV,NA
RNA_DNA,S2018RD1,U2018,NA,UBC_Hunt,AV,NA
RNA_DNA,S2019RD1,U2019,NA,UBC_Hunt,AV,NA
RNA_DNA,S2020RD1,U2020,NA,UBC_Hunt,AV,NA
RNA_DNA,S2031RD1,U2031,NA,UBC_Hunt,AV,NA
RNA_DNA,S2032RD1,U2032,NA,UBC_Hunt,AV,NA
RNA_DNA,S2824RD1,U2824,NA,UBC_Hunt,AV,NA
RNA_DNA,S2825RD1,U2825,NA,UBC_Hunt,AV,NA
RNA_DNA,S2625RD1,U2625,NA,UBC_Hunt,AV,NA
RNA_DNA,S2626RD1,U2626,NA,UBC_Hunt,AV,NA
RNA_DNA,S2627RD1,U2627,NA,UBC_Hunt,AV,NA
RNA_DNA,S2628RD1,U2628,NA,UBC_Hunt,AV,NA
RNA_DNA,S2629RD1,U2629,NA,UBC_Hunt,AV,NA
RNA_DNA,S2630RD1,U2630,NA,UBC_Hunt,AV,NA
RNA_DNA,S2631RD1,U2631,NA,UBC_Hunt,AV,NA
RNA_DNA,S2512RD1,U2512,NA,UBC_Hunt,AV,NA
RNA_DNA,S3001RD1,U3001,NA,UBC_Hunt,AV,NA
RNA_DNA,S3002RD1,U3002,NA,UBC_Hunt,AV,NA
RNA_DNA,S3003RD1,U3003,NA,UBC_Hunt,AV,NA
RNA_DNA,S3004RD1,U3004,NA,UBC_Hunt,AV,NA
RNA_DNA,S3005RD1,U3005,NA,UBC_Hunt,AV,NA
RNA_DNA,S3006RD1,U3006,NA,UBC_Hunt,AV,NA
RNA_DNA,S3007RD1,U3007,NA,UBC_Hunt,AV,NA
RNA_DNA,S3008RD1,U3008,NA,UBC_Hunt,AV,NA
RNA_DNA,S3009RD1,U3009,NA,UBC_Hunt,AV,NA
RNA_DNA,S3010RD1,U3010,NA,UBC_Hunt,AV,NA
RNA_DNA,S3011RD1,U3011,NA,UBC_Hunt,AV,NA
RNA_DNA,S3012RD1,U3012,NA,UBC_Hunt,AV,NA
RNA_DNA,S3013RD1,U3013,Muscle fell on dissection tray,UBC_Hunt,AV,NA
RNA_DNA,S3014RD1,U3014,NA,UBC_Hunt,AV,NA
RNA_DNA,S3015RD1,U3015,NA,UBC_Hunt,AV,NA
RNA_DNA,S3016RD1,U3016,NA,UBC_Hunt,AV,NA
RNA_DNA,S2826RD1,U2826,NA,UBC_Hunt,AV,NA
RNA_DNA,S2632RD1,U2632,NA,UBC_Hunt,AV,NA
RNA_DNA,S2633RD1,U2633,NA,UBC_Hunt,AV,NA
RNA_DNA,S2634RD1,U2634,NA,UBC_Hunt,AV,NA
RNA_DNA,S2635RD1,U2635,NA,UBC_Hunt,AV,NA
RNA_DNA,S2789RD1,U2789,NA,UBC_Hunt,AV,NA
RNA_DNA,S2790RD1,U2790,NA,UBC_Hunt,AV,NA
RNA_DNA,S2791RD1,U2791,NA,UBC_Hunt,AV,NA
RNA_DNA,S2912RD1,U2912,NA,UBC_Hunt,AV,NA
RNA_DNA,S2913RD1,U2913,NA,UBC_Hunt,AV,NA
RNA_DNA,S2914RD1,U2914,NA,UBC_Hunt,AV,NA
RNA_DNA,S2915RD1,U2915,NA,UBC_Hunt,AV,NA
RNA_DNA,S2916RD1,U2916,NA,UBC_Hunt,AV,NA
RNA_DNA,S2917RD1,U2917,NA,UBC_Hunt,AV,NA
RNA_DNA,S2918RD1,U2918,NA,UBC_Hunt,AV,NA
RNA_DNA,S2919RD1,U2919,NA,UBC_Hunt,AV,NA
RNA_DNA,S2793RD1,U2793,NA,UBC_Hunt,AV,NA
RNA_DNA,S2794RD1,U2794,NA,UBC_Hunt,AV,NA
RNA_DNA,S2795RD1,U2795,NA,UBC_Hunt,AV,NA
RNA_DNA,S2796RD1,U2796,NA,UBC_Hunt,AV,NA
RNA_DNA,S2798RD1,U2798,NA,UBC_Hunt,AV,NA
RNA_DNA,S2799RD1,U2799,NA,UBC_Hunt,AV,NA
RNA_DNA,S2800RD1,U2800,NA,UBC_Hunt,AV,NA
RNA_DNA,S2792RD1,U2792,NA,UBC_Hunt,AV,NA
RNA_DNA,S2827RD1,U2827,NA,UBC_Hunt,AV,NA
RNA_DNA,S2828RD1,U2828,NA,UBC_Hunt,AV,NA
RNA_DNA,S2830RD1,U2830,NA,UBC_Hunt,AV,NA
RNA_DNA,S2831RD1,U2831,NA,UBC_Hunt,AV,NA
RNA_DNA,S2832RD1,U2832,NA,UBC_Hunt,AV,NA
RNA_DNA,S2833RD1,U2833,NA,UBC_Hunt,AV,NA
RNA_DNA,S2904RD1,U2904,NA,UBC_Hunt,AV,NA
RNA_DNA,S2905RD1,U2905,NA,UBC_Hunt,AV,NA
RNA_DNA,S2906RD1,U2906,NA,UBC_Hunt,AV,NA
RNA_DNA,S2907RD1,U2907,NA,UBC_Hunt,AV,NA
RNA_DNA,S2908RD1,U2908,NA,UBC_Hunt,AV,NA
RNA_DNA,S2909RD1,U2909,NA,UBC_Hunt,AV,NA
RNA_DNA,S2910RD1,U2910,NA,UBC_Hunt,AV,NA
RNA_DNA,S2911RD1,U2911,NA,UBC_Hunt,AV,NA
RNA_DNA,S2920RD1,U2920,NA,UBC_Hunt,AV,NA
RNA_DNA,S2921RD1,U2921,NA,UBC_Hunt,AV,NA
RNA_DNA,S2922RD1,U2922,NA,UBC_Hunt,AV,NA
RNA_DNA,S2923RD1,U2923,NA,UBC_Hunt,AV,NA
RNA_DNA,S2924RD1,U2924,NA,UBC_Hunt,AV,NA
RNA_DNA,S2925RD1,U2925,NA,UBC_Hunt,AV,NA
RNA_DNA,S2926RD1,U2926,NA,UBC_Hunt,AV,NA
RNA_DNA,S2927RD1,U2927,NA,UBC_Hunt,AV,NA
RNA_DNA,S2928RD1,U2928,NA,UBC_Hunt,AV,NA
RNA_DNA,S2929RD1,U2929,NA,UBC_Hunt,AV,NA
RNA_DNA,S2930RD1,U2930,NA,UBC_Hunt,AV,NA
RNA_DNA,S2636RD1,U2636,NA,UBC_Hunt,AV,NA
RNA_DNA,S2931RD1,U2931,NA,UBC_Hunt,AV,NA
RNA_DNA,S2932RD1,U2932,NA,UBC_Hunt,AV,NA
RNA_DNA,S2933RD1,U2933,NA,UBC_Hunt,AV,NA
RNA_DNA,S2934RD1,U2934,NA,UBC_Hunt,AV,NA
RNA_DNA,S3017RD1,U3017,NA,UBC_Hunt,AV,NA
RNA_DNA,S3018RD1,U3018,NA,UBC_Hunt,AV,NA
RNA_DNA,S3019RD1,U3019,NA,UBC_Hunt,AV,NA
RNA_DNA,S3020RD1,U3020,NA,UBC_Hunt,AV,NA
RNA_DNA,S3021RD1,U3021,NA,UBC_Hunt,AV,NA
RNA_DNA,S3022RD1,U3022,NA,UBC_Hunt,AV,NA
RNA_DNA,S3023RD1,U3023,NA,UBC_Hunt,AV,NA
RNA_DNA,S3024RD1,U3024,NA,UBC_Hunt,AV,NA
RNA_DNA,S2087RD1,U2087,NA,UBC_Hunt,AV,NA
RNA_DNA,S2088RD1,U2088,NA,UBC_Hunt,AV,NA
RNA_DNA,S2089RD1,U2089,NA,UBC_Hunt,AV,NA
RNA_DNA,S2090RD1,U2090,NA,UBC_Hunt,AV,NA
RNA_DNA,S2091RD1,U2091,NA,UBC_Hunt,AV,NA
RNA_DNA,S2092RD1,U2092,NA,UBC_Hunt,AV,NA
RNA_DNA,S2093RD1,U2093,NA,UBC_Hunt,AV,NA
RNA_DNA,S2094RD1,U2094,NA,UBC_Hunt,AV,NA
RNA_DNA,S2116RD1,U2116,NA,UBC_Hunt,AV,NA
RNA_DNA,S2117RD1,U2117,NA,UBC_Hunt,AV,NA
RNA_DNA,S2118RD1,U2118,NA,UBC_Hunt,AV,NA
RNA_DNA,S2119RD1,U2119,NA,UBC_Hunt,AV,NA
RNA_DNA,S2095RD1,U2095,NA,UBC_Hunt,AV,NA
RNA_DNA,S2096RD1,U2096,NA,UBC_Hunt,AV,NA
RNA_DNA,S2097RD1,U2097,NA,UBC_Hunt,AV,NA
RNA_DNA,S2098RD1,U2098,NA,UBC_Hunt,AV,NA
RNA_DNA,S2099RD1,U2099,NA,UBC_Hunt,AV,NA
RNA_DNA,S2110RD1,U2110,NA,UBC_Hunt,AV,NA
RNA_DNA,S2120RD1,U2120,NA,UBC_Hunt,AV,NA
RNA_DNA,S2131RD1,U2131,NA,UBC_Hunt,AV,NA
RNA_DNA,S2132RD1,U2132,NA,UBC_Hunt,AV,NA
RNA_DNA,S2133RD1,U2133,NA,UBC_Hunt,AV,NA
RNA_DNA,S2134RD1,U2134,NA,UBC_Hunt,AV,NA
RNA_DNA,S2135RD1,U2135,NA,UBC_Hunt,AV,NA
RNA_DNA,S2141RD1,U2141,NA,UBC_Hunt,AV,NA
RNA_DNA,S2142RD1,U2142,NA,UBC_Hunt,AV,NA
RNA_DNA,S2030RD1,U2030,NA,UBC_Hunt,AV,NA
RNA_DNA,S2041RD1,U2041,NA,UBC_Hunt,AV,NA
RNA_DNA,S2042RD1,U2042,NA,UBC_Hunt,AV,NA
RNA_DNA,S2043RD1,U2043,NA,UBC_Hunt,AV,NA
RNA_DNA,S2044RD1,U2044,NA,UBC_Hunt,AV,NA
RNA_DNA,S2045RD1,U2045,NA,UBC_Hunt,AV,NA
RNA_DNA,S2046RD1,U2046,NA,UBC_Hunt,AV,NA
RNA_DNA,S2047RD1,U2047,NA,UBC_Hunt,AV,NA
RNA_DNA,S2161RD1,U2161,NA,UBC_Hunt,AV,NA
RNA_DNA,S2162RD1,U2162,NA,UBC_Hunt,AV,NA
RNA_DNA,S2163RD1,U2163,NA,UBC_Hunt,AV,NA
RNA_DNA,S2164RD1,U2164,NA,UBC_Hunt,AV,NA
RNA_DNA,S2165RD1,U2165,NA,UBC_Hunt,AV,NA
RNA_DNA,S2166RD1,U2166,NA,UBC_Hunt,AV,NA
RNA_DNA,S2167RD1,U2167,NA,UBC_Hunt,AV,NA
RNA_DNA,S2168RD1,U2168,NA,UBC_Hunt,AV,NA
RNA_DNA,S2143RD1,U2143,NA,UBC_Hunt,AV,NA
RNA_DNA,S2144RD1,U2144,NA,UBC_Hunt,AV,NA
RNA_DNA,S2145RD1,U2145,NA,UBC_Hunt,AV,NA
RNA_DNA,S2146RD1,U2146,NA,UBC_Hunt,AV,NA
RNA_DNA,S2149RD1,U2149,NA,UBC_Hunt,AV,NA
RNA_DNA,S2150RD1,U2150,NA,UBC_Hunt,AV,NA
RNA_DNA,S2169RD1,U2169,NA,UBC_Hunt,AV,NA
RNA_DNA,S2170RD1,U2170,NA,UBC_Hunt,AV,NA
RNA_DNA,S2171RD1,U2171,NA,UBC_Hunt,AV,NA
RNA_DNA,S2172RD1,U2172,NA,UBC_Hunt,AV,NA
RNA_DNA,S2173RD1,U2173,NA,UBC_Hunt,AV,NA
RNA_DNA,S2174RD1,U2174,NA,UBC_Hunt,AV,NA
RNA_DNA,S2175RD1,U2175,NA,UBC_Hunt,AV,NA
RNA_DNA,S2176RD1,U2176,NA,UBC_Hunt,AV,NA
RNA_DNA,S2177RD1,U2177,NA,UBC_Hunt,AV,NA
RNA_DNA,S2178RD1,U2178,NA,UBC_Hunt,AV,NA
RNA_DNA,S2179RD1,U2179,NA,UBC_Hunt,AV,NA
RNA_DNA,S2180RD1,U2180,NA,UBC_Hunt,AV,NA
RNA_DNA,S2201RD1,U2201,NA,UBC_Hunt,AV,NA
RNA_DNA,S2202RD1,U2202,NA,UBC_Hunt,AV,NA
RNA_DNA,S2203RD1,U2203,NA,UBC_Hunt,AV,NA
RNA_DNA,S2204RD1,U2204,NA,UBC_Hunt,AV,NA
RNA_DNA,S2205RD1,U2205,NA,UBC_Hunt,AV,NA
RNA_DNA,S2206RD1,U2206,NA,UBC_Hunt,AV,NA
RNA_DNA,S2207RD1,U2207,NA,UBC_Hunt,AV,NA
RNA_DNA,S2208RD1,U2208,NA,UBC_Hunt,AV,NA
RNA_DNA,S2209RD1,U2209,NA,UBC_Hunt,AV,NA
RNA_DNA,S2210RD1,U2210,NA,UBC_Hunt,AV,NA
RNA_DNA,S2211RD1,U2211,NA,UBC_Hunt,AV,NA
RNA_DNA,S2212RD1,U2212,NA,UBC_Hunt,AV,NA
RNA_DNA,S2181RD1,U2181,NA,UBC_Hunt,AV,NA
RNA_DNA,S2182RD1,U2182,NA,UBC_Hunt,AV,NA
RNA_DNA,S2183RD1,U2183,NA,UBC_Hunt,AV,NA
RNA_DNA,S2184RD1,U2184,NA,UBC_Hunt,AV,NA
RNA_DNA,S2185RD1,U2185,NA,UBC_Hunt,AV,NA
RNA_DNA,S2186RD1,U2186,NA,UBC_Hunt,AV,NA
RNA_DNA,S2187RD1,U2187,NA,UBC_Hunt,AV,NA
RNA_DNA,S2188RD1,U2188,NA,UBC_Hunt,AV,NA
RNA_DNA,S2213RD1,U2213,NA,UBC_Hunt,AV,NA
RNA_DNA,S2214RD1,U2214,NA,UBC_Hunt,AV,NA
RNA_DNA,S2215RD1,U2215,NA,UBC_Hunt,AV,NA
RNA_DNA,S2216RD1,U2216,NA,UBC_Hunt,AV,NA
RNA_DNA,S2217RD1,U2217,NA,UBC_Hunt,AV,NA
RNA_DNA,S2218RD1,U2218,NA,UBC_Hunt,AV,NA
RNA_DNA,S2219RD1,U2219,NA,UBC_Hunt,AV,NA
RNA_DNA,S2220RD1,U2220,NA,UBC_Hunt,AV,NA
RNA_DNA,S2048RD1,U2048,NA,UBC_Hunt,AV,NA
RNA_DNA,S2049RD1,U2049,NA,UBC_Hunt,AV,NA
RNA_DNA,S2156RD1,U2156,NA,UBC_Hunt,AV,NA
RNA_DNA,S2157RD1,U2157,NA,UBC_Hunt,AV,NA
RNA_DNA,S2158RD1,U2158,NA,UBC_Hunt,AV,NA
RNA_DNA,S2159RD1,U2159,NA,UBC_Hunt,AV,NA
RNA_DNA,S2160RD1,U2160,NA,UBC_Hunt,AV,NA
RNA_DNA,S2261RD1,U2261,NA,UBC_Hunt,AV,NA
RNA_DNA,S2241RD1,U2241,NA,UBC_Hunt,AV,NA
RNA_DNA,S2242RD1,U2242,NA,UBC_Hunt,AV,NA
RNA_DNA,S2243RD1,U2243,NA,UBC_Hunt,AV,NA
RNA_DNA,S2244RD1,U2244,NA,UBC_Hunt,AV,NA
RNA_DNA,S2245RD1,U2245,NA,UBC_Hunt,AV,NA
RNA_DNA,S2246RD1,U2246,NA,UBC_Hunt,AV,NA
RNA_DNA,S2247RD1,U2247,NA,UBC_Hunt,AV,NA
RNA_DNA,S2248RD1,U2248,NA,UBC_Hunt,AV,NA
RNA_DNA,S2249RD1,U2249,NA,UBC_Hunt,AV,NA
RNA_DNA,S2250RD1,U2250,NA,UBC_Hunt,AV,NA
RNA_DNA,S2189RD1,U2189,NA,UBC_Hunt,AV,NA
RNA_DNA,S2271RD1,U2271,NA,UBC_Hunt,AV,NA
RNA_DNA,S2272RD1,U2272,NA,UBC_Hunt,AV,NA
RNA_DNA,S2273RD1,U2273,NA,UBC_Hunt,AV,NA
RNA_DNA,S2274RD1,U2274,NA,UBC_Hunt,AV,NA
RNA_DNA,S2275RD1,U2275,NA,UBC_Hunt,AV,NA
RNA_DNA,S2276RD1,U2276,NA,UBC_Hunt,AV,NA
RNA_DNA,S2277RD1,U2277,NA,UBC_Hunt,AV,NA
RNA_DNA,S2301RD1,U2301,NA,UBC_Hunt,AV,NA
RNA_DNA,S2302RD1,U2302,NA,UBC_Hunt,AV,NA
RNA_DNA,S2303RD1,U2303,NA,UBC_Hunt,AV,NA
RNA_DNA,S2304RD1,U2304,NA,UBC_Hunt,AV,NA
RNA_DNA,S2278RD1,U2278,NA,UBC_Hunt,AV,NA
RNA_DNA,S2279RD1,U2279,NA,UBC_Hunt,AV,NA
RNA_DNA,S2280RD1,U2280,NA,UBC_Hunt,AV,NA
RNA_DNA,S2300RD1,U2300,NA,UBC_Hunt,AV,NA
RNA_DNA,S2411RD1,U2411,NA,UBC_Hunt,AV,NA
RNA_DNA,S2412RD1,U2412,NA,UBC_Hunt,AV,NA
RNA_DNA,S2413RD1,U2413,NA,UBC_Hunt,AV,NA
RNA_DNA,S2414RD1,U2414,NA,UBC_Hunt,AV,NA
RNA_DNA,S2325RD1,U2325,NA,UBC_Hunt,AV,NA
RNA_DNA,S2326RD1,U2326,NA,UBC_Hunt,AV,NA
RNA_DNA,S2327RD1,U2327,NA,UBC_Hunt,AV,NA
RNA_DNA,S2328RD1,U2328,NA,UBC_Hunt,AV,NA
RNA_DNA,S2329RD1,U2329,NA,UBC_Hunt,AV,NA
RNA_DNA,S2330RD1,U2330,NA,UBC_Hunt,AV,NA
RNA_DNA,S2331RD1,U2331,NA,UBC_Hunt,AV,NA
RNA_DNA,S2332RD1,U2332,NA,UBC_Hunt,AV,NA
