sample_id,stock_1,region_1,prob_1,stock_2,region_2,prob_2,stock_3,region_3,prob_3,stock_4,region_4,prob_4,stock_5,region_5,prob_5
S16253FC1,Nadina,2,0.88,Chilko,3,0.05,Stellako,3,0.03,Pinchi_Cr,3,0.02,Kuzkwa_Cr,3,0.02
S16254FC1,Stellako,3,0.47,Pinchi_Cr,3,0.45,Kuzkwa_Cr,3,0.03,Nadina,2,0.02,Tachie,3,0.02
S16255FC1,Nadina,2,0.63,Chilko,3,0.13,Pinchi_Cr,3,0.11,Stellako,3,0.09,Kuzkwa_Cr,3,0.03
S16256FC1,Pinchi_Cr,3,0.62,Kuzkwa_Cr,3,0.26,Stellako,3,0.09,Tachie,3,0.03,DollyVarden_Cr,3,0
S16257FC1,Raft,2,0.67,Thompson_N,2,0.31,Kuzkwa_Cr,3,0.01,Wasko_Cr,3,0,Little,4,0
S16258FC1,Pitt,2,1,Big_Silver,4,0,,,,,,,,,
S16259FC1,Stellako,3,0.63,Pinchi_Cr,3,0.24,Nadina,2,0.1,Tachie,3,0.01,Kuzkwa_Cr,3,0.01
S16063FC1,Cultus_Lake,4,1,,,,,,,,,,,,
S16064FC1,Stellako,3,0.8,Pinchi_Cr,3,0.13,Chilko,3,0.05,Kuzkwa_Cr,3,0.01,Tachie,3,0
S16065FC1,Pinchi_Cr,3,0.73,Kuzkwa_Cr,3,0.2,Tachie,3,0.04,Stellako,3,0.03,,,
S16066FC1,Nadina,2,0.5,Chilko,3,0.44,Stellako,3,0.04,Pinchi_Cr,3,0,Thompson_N,2,0
S16067FC1,Birkenhead,3,0.99,Chilko,3,0,Weaver,4,0,Bowron,2,0,Little,4,0
S16068FC1,Stellako,3,0.65,Chilko,3,0.33,Kuzkwa_Cr,3,0.02,Tachie,3,0,Pinchi_Cr,3,0
S16069FC1,Stellako,3,0.75,MiddleShuswap,4,0.12,Raft,2,0.04,Chilko,3,0.03,L_Adams,4,0.02
S16161FC1,Gates_Cr,2,1,,,,,,,,,,,,
S16162FC1,Birkenhead,3,1,,,,,,,,,,,,
S16163FC1,Birkenhead,3,1,,,,,,,,,,,,
S16164FC1,Chilko,3,0.99,Chilko-North,3,0.01,Bowron,2,0,,,,,,
S16165FC1,Stellako,3,0.43,Nadina,2,0.22,Pinchi_Cr,3,0.2,Kuzkwa_Cr,3,0.13,Tachie,3,0.02
S16166FC1,Nadina,2,0.96,Weaver,4,0.03,Chilko,3,0.01,Pitt,2,0,Chilko-North,3,0
S16167FC1,Stellako,3,0.91,Pinchi_Cr,3,0.03,Nadina,2,0.03,Kuzkwa_Cr,3,0.02,Tachie,3,0
S16168FC1,Chilko,3,0.99,Chilko-North,3,0.01,Thompson_N,2,0,Dust,1,0,Birkenhead,3,0
S16169FC1,Gates_Cr,2,1,,,,,,,,,,,,
S16170FC1,Raft,2,0.79,Thompson_N,2,0.19,Little,4,0.01,Fennell,2,0,L_Adams,4,0
S16341FC1,Chilko,3,0.88,Little,4,0.1,Tachie,3,0.01,Forfar,1,0,Thompson_N,2,0
S16342FC1,Birkenhead,3,0.92,L_Adams,4,0.02,Stellako,3,0.02,Little,4,0.02,MiddleShuswap,4,0.01
S16343FC1,Little,4,0.34,Chilko,3,0.28,L_Adams,4,0.21,Pitt,2,0.07,Eagle_L,4,0.06
S16344FC1,Gates_Cr,2,0.97,Raft,2,0.03,Thompson_N,2,0,,,,,,
S16345FC1,Chilko,3,1,Chilko-North,3,0,,,,,,,,,
S16346FC1,Chilko,3,0.38,Stellako,3,0.28,Pinchi_Cr,3,0.18,Nadina,2,0.07,Kuzkwa_Cr,3,0.07
S16347FC1,Birkenhead,3,1,Stellako,3,0,,,,,,,,,
S16348FC1,Cultus_Lake,4,1,,,,,,,,,,,,
S16349FC1,Raft,2,0.78,Thompson_N,2,0.22,Chilko,3,0.01,,,,,,
S16350FC1,Stellako,3,0.53,Nadina,2,0.41,Pinchi_Cr,3,0.05,Kuzkwa_Cr,3,0.01,Tachie,3,0
S16151FC1,Stellako,3,0.68,Nadina,2,0.29,Pinchi_Cr,3,0.02,Tachie,3,0,Kuzkwa_Cr,3,0
S16152FC1,Chilko,3,1,Nadina,2,0,Chilko-North,3,0,,,,,,
S16153FC1,Pitt,2,0.52,Raft,2,0.23,Kuzkwa_Cr,3,0.15,DollyVarden_Cr,3,0.03,Long_Lake,15,0.03
S16154FC1,Pinchi_Cr,3,0.71,Kuzkwa_Cr,3,0.22,Tachie,3,0.04,Stellako,3,0.02,Nadina,2,0.01
S16155FC1,Pinchi_Cr,3,0.61,Kuzkwa_Cr,3,0.18,Nadina,2,0.09,Tachie,3,0.03,Stellako,3,0.02
S16156FC1,Chilko,3,1,Chilko-North,3,0,,,,,,,,,
S16157FC1,Bowron,2,0.54,Raft,2,0.23,Thompson_N,2,0.22,MiddleShuswap,4,0,Chilko,3,0
S16158FC1,Chilko,3,0.97,L_Adams,4,0.01,Chilko-North,3,0.01,Little,4,0,Thompson_N,2,0
S16159FC1,Chilko,3,0.99,Chilko_south,2,0.01,Nadina,2,0,Kuzkwa_Cr,3,0,Chilko-North,3,0
S16160FC1,Chilko,3,0.76,Pinchi_Cr,3,0.1,Kuzkwa_Cr,3,0.08,Stellako,3,0.03,Tachie,3,0.01
S16291FC1,Stellako,3,0.85,Nadina,2,0.1,Pinchi_Cr,3,0.04,Kuzkwa_Cr,3,0.01,Tachie,3,0
S16292FC1,Nadina,2,1,,,,,,,,,,,,
S16293FC1,Chilko,3,0.54,Raft,2,0.33,Thompson_N,2,0.06,Pinchi_Cr,3,0.03,Stellako,3,0.01
S16294FC1,Chilko,3,0.98,Raft,2,0.01,Nadina,2,0.01,Little,4,0,Pinchi_Cr,3,0
S16295FC1,Chilko,3,0.66,Nadina,2,0.22,Pinchi_Cr,3,0.06,Thompson_N,2,0.04,Raft,2,0.01
S16296FC1,Raft,2,0.78,Thompson_N,2,0.22,,,,,,,,,
S16297FC1,Birkenhead,3,0.44,Chilko,3,0.23,Thompson_N,2,0.12,L_Adams,4,0.08,Pinchi_Cr,3,0.05
S16298FC1,Chilko,3,1,Chilko-North,3,0,,,,,,,,,
S17421FC1,Chilko,3,1,Chilko_south,2,0,Stellako,3,0,Raft,2,0,Tachie,3,0
S17422FC1,Nadina,2,0.92,Pinchi_Cr,3,0.02,MiddleShuswap,4,0.01,Stellako,3,0.01,DollyVarden_Cr,3,0.01
S17423FC1,Chilko,3,0.78,L_Adams,4,0.13,Wasko_Cr,3,0.08,Blue_Lead_Ck,3,0.01,Eagle_L,4,0
S17424FC1,Chilko,3,0.96,Nadina,2,0.03,Birkenhead,3,0.01,Pinchi_Cr,3,0,Chilko-North,3,0
S17425FC1,Pitt,2,1,,,,,,,,,,,,
S17426FC1,Nadina,2,0.99,Chilko,3,0.01,Stellako,3,0,Tachie,3,0,,,
S17427FC1,Chilko,3,0.98,Pinchi_Cr,3,0.01,Raft,2,0,Stellako,3,0,Nadina,2,0
S17428FC1,Stellako,3,0.92,Pinchi_Cr,3,0.07,Tachie,3,0.01,Kuzkwa_Cr,3,0,,,
S17429FC1,Chilko,3,1,Chilko-North,3,0,,,,,,,,,
S17430FC1,Chilko,3,0.94,Raft,2,0.03,Pinchi_Cr,3,0.02,L_Adams,4,0,Chilko_south,2,0
S17191FC1,Nadina,2,0.98,Chilko,3,0.01,Pinchi_Cr,3,0,Kuzkwa_Cr,3,0,Stellako,3,0
S17192FC1,Chilko,3,0.93,Pinchi_Cr,3,0.05,Thompson_N,2,0.01,Raft,2,0.01,L_Adams,4,0
S17193FC1,Chilko,3,0.96,Birkenhead,3,0.02,Pitt,2,0.01,Thompson_N,2,0,Chilko-North,3,0
S17194FC1,Nadina,2,0.99,Pinchi_Cr,3,0.01,Stellako,3,0,,,,,,
S17195FC1,Chilko,3,0.95,Birkenhead,3,0.02,Stellako,3,0.02,Pitt,2,0.01,Chilko_south,2,0
S17196FC1,Birkenhead,3,1,,,,,,,,,,,,
S17197FC1,Chilko,3,1,L_Adams,4,0,Thompson_N,2,0,Tachie,3,0,,,
S17198FC1,Birkenhead,3,0.99,Pitt,2,0.01,,,,,,,,,
S17199FC1,Chilko,3,0.98,Raft,2,0.01,MiddleShuswap,4,0,Chilko-North,3,0,,,
S17200FC1,Stellako,3,0.89,Pinchi_Cr,3,0.05,Kuzkwa_Cr,3,0.05,Tachie,3,0.01,Nadina,2,0
S17411FC1,Chilko,3,0.98,Chilko-North,3,0.01,Nadina,2,0.01,Pinchi_Cr,3,0,Chilko_south,2,0
S17412FC1,Little,4,0.35,L_Adams,4,0.24,MiddleShuswap,4,0.15,Eagle_L,4,0.1,Pinchi_Cr,3,0.09
S17413FC1,Chilko,3,0.98,Pinchi_Cr,3,0.01,Thompson_N,2,0,L_Adams,4,0,Chilko-North,3,0
S17414FC1,Nadina,2,0.98,Stellako,3,0.02,Birkenhead,3,0,Pitt,2,0,Pinchi_Cr,3,0
S17415FC1,Nadina,2,0.99,Stellako,3,0.01,Tachie,3,0,Pinchi_Cr,3,0,,,
S17416FC1,Chilko,3,0.96,Stellako,3,0.03,Pinchi_Cr,3,0.01,Kuzkwa_Cr,3,0,Nadina,2,0
S17071FC1,Baker_Lake,5,1,,,,,,,,,,,,
S17072FC1,Chilko,3,1,Tachie,3,0,,,,,,,,,
S16452FC1,Chilko,3,0.94,Nadina,2,0.05,McKinley,3,0,Chilko-North,3,0,L_Horsefly,3,0
S16453FC1,Chilko,3,1,Chilko-North,3,0,,,,,,,,,
S16454FC1,Chilko,3,0.99,Nadina,2,0,Chilko_south,2,0,Pinchi_Cr,3,0,Portage_Cr,4,0
S17231FC1,Chilko,3,0.99,Forfar,1,0,Felix,1,0,Narrows,1,0,Chilko-North,3,0
S17232FC1,Chilko,3,0.98,Chilko-North,3,0.02,,,,,,,,,
S17233FC1,Chilko,3,1,Dust,1,0,Kynock,1,0,,,,,,
S17234FC1,Nadina,2,1,,,,,,,,,,,,
S17235FC1,DollyVarden_Cr,3,1,,,,,,,,,,,,
S17236FC1,Pitt,2,1,,,,,,,,,,,,
S17237FC1,Pitt,2,1,,,,,,,,,,,,
S17238FC1,Pitt,2,1,Birkenhead,3,0,,,,,,,,,
S17239FC1,Chilko,3,1,,,,,,,,,,,,
S17240FC1,Chilko,3,0.99,Dust,1,0,Pinchi_Cr,3,0,Nadina,2,0,,,
S17261FC1,Chilko,3,1,,,,,,,,,,,,
S17262FC1,Birkenhead,3,1,,,,,,,,,,,,
S17263FC1,Birkenhead,3,1,Narrows,1,0,,,,,,,,,
S17264FC1,Chilko,3,0.99,Chilko-North,3,0.01,,,,,,,,,
S17265FC1,Birkenhead,3,1,Pitt,2,0,,,,,,,,,
S17266FC1,Nadina,2,1,Kynock,1,0,,,,,,,,,
S17267FC1,Nadina,2,1,Chilko,3,0,,,,,,,,,
S17268FC1,Pitt,2,1,,,,,,,,,,,,
S17269FC1,Nadina,2,1,Paula,1,0,,,,,,,,,
S17270FC1,Nadina,2,1,Chilko,3,0,,,,,,,,,
S17271FC1,Swan_Kispox,10,0.49,Chilko,3,0.34,Stephens_Kispox,10,0.16,Dust,1,0,Bivouac,1,0
S17272FC1,Pitt,2,1,,,,,,,,,,,,
S17273FC1,Chilko,3,1,,,,,,,,,,,,
S17274FC1,Chilko,3,1,,,,,,,,,,,,
S17275FC1,Chilko,3,1,,,,,,,,,,,,
S17276FC1,Birkenhead,3,1,Kuzkwa_Cr,3,0,,,,,,,,,
S17277FC1,Chilko,3,0.99,Chilko-North,3,0.01,Pinchi_Cr,3,0,,,,,,
S17278FC1,Chilko,3,1,Chilko_south,2,0,,,,,,,,,
S17279FC1,Birkenhead,3,1,Kynock,1,0,,,,,,,,,
S17280FC1,Nadina,2,0.98,Forfar,1,0.01,Kynock,1,0,Felix,1,0,Pinchi_Cr,3,0
S17351FC1,Forfar,1,0.19,Kuzkwa_Cr,3,0.15,Dust,1,0.13,Kynock,1,0.12,Pinchi_Cr,3,0.1
S17352FC1,Chilko,3,1,Chilko-North,3,0,,,,,,,,,
S17353FC1,Nadina,2,1,Kynock,1,0,Tachie,3,0,Dust,1,0,,,
S17354FC1,Birkenhead,3,0.59,Nadina,2,0.31,Forfar,1,0.03,Felix,1,0.02,Dust,1,0.02
S17355FC1,Chilko,3,1,Pitt,2,0,,,,,,,,,
S17356FC1,Pitt,2,1,,,,,,,,,,,,
S17357FC1,Chilko,3,0.96,Dust,1,0.01,Pitt,2,0,MiddleShuswap,4,0,Tachie,3,0
S17358FC1,Chilko,3,1,Kuzkwa_Cr,3,0,Dust,1,0,,,,,,
S17359FC1,Chilko,3,0.87,Birkenhead,3,0.09,Mitchell,3,0.01,Pitt,2,0.01,Blue_Lead_Ck,3,0
S17360FC1,Chilko,3,1,Chilko-North,3,0,L_Shuswap,4,0,Driftwood,1,0,,,
S16181FC1,Chilko,3,0.97,Chilko_south,2,0.03,,,,,,,,,
S16182FC1,Chilko,3,0.97,Chilko_south,2,0.02,Tachie,3,0.02,Thompson_N,2,0,,,
S16183FC1,Chilko,3,0.89,Thompson_N,2,0.1,Chilko_south,2,0.01,MiddleShuswap,4,0,Pinchi_Cr,3,0
S16184FC1,Chilko,3,1,Chilko_south,2,0,,,,,,,,,
S16185FC1,Chilko,3,0.53,Chilko_south,2,0.47,Pinchi_Cr,3,0,,,,,,
S16186FC1,Chilko,3,0.78,Chilko_south,2,0.21,Dust,1,0,Tachie,3,0,,,
S16187FC1,Chilko,3,0.81,Chilko_south,2,0.07,Pinchi_Cr,3,0.05,Thompson_N,2,0.04,Tachie,3,0.03
S16188FC1,Chilko,3,1,Chilko_south,2,0.01,,,,,,,,,
S16189FC1,Chilko_south,2,0.87,Chilko,3,0.12,Thompson_N,2,0.01,,,,,,
S16190FC1,Chilko,3,0.51,Chilko_south,2,0.49,Pinchi_Cr,3,0,Chilko-North,3,0,,,
S16141FC1,DollyVarden_Cr,3,0.99,Chilliw_lake,2,0.01,,,,,,,,,
S16142FC1,Chilko,3,0.97,Pinchi_Cr,3,0.01,Tachie,3,0.01,Chilko_south,2,0.01,Chilko-North,3,0
S16143FC1,Thompson_N,2,0.68,Chilko,3,0.19,Chilko_south,2,0.12,Middle,3,0.01,Stellako,3,0
S16144FC1,Chilko,3,1,,,,,,,,,,,,
S16145FC1,Chilko,3,0.99,Chilko_south,2,0.01,,,,,,,,,
S16146FC1,Chilko,3,0.93,Chilko_south,2,0.06,Thompson_N,2,0.01,Pitt,2,0.01,,,
S16147FC1,Chilko,3,0.88,Chilko_south,2,0.1,Thompson_N,2,0.02,Tachie,3,0,Pinchi_Cr,3,0
S16148FC1,Chilko,3,0.68,Chilko_south,2,0.32,,,,,,,,,
S16149FC1,Thompson_N,2,0.95,Raft,2,0.05,Chilko_south,2,0,Chilko,3,0,,,
S16150FC1,Chilko,3,0.85,Chilko_south,2,0.15,Pinchi_Cr,3,0,Chilko-North,3,0,,,
S16351FC1,Pitt,2,0.64,Chilko,3,0.2,Tachie,3,0.06,Pinchi_Cr,3,0.03,DollyVarden_Cr,3,0.02
S16352FC1,Chilko,3,0.94,Chilko_south,2,0.04,Raft,2,0.01,Pinchi_Cr,3,0,Middle,3,0
S16353FC1,Chilko,3,0.99,Pinchi_Cr,3,0.01,Tachie,3,0.01,Chilko_south,2,0,,,
S16354FC1,Chilko,3,0.95,Chilko_south,2,0.05,Bowron,2,0,Thompson_N,2,0,,,
S16355FC1,Chilko,3,0.54,Chilko_south,2,0.41,Thompson_N,2,0.03,Tachie,3,0.01,Pinchi_Cr,3,0.01
S16356FC1,Thompson_N,2,0.95,Raft,2,0.04,Chilko,3,0.01,Fennell,2,0,U_Horsefly,3,0
S16357FC1,Chilko,3,0.99,Chilko_south,2,0.01,Pinchi_Cr,3,0.01,Tachie,3,0,Chilko-North,3,0
S16358FC1,Chilko,3,0.9,Thompson_N,2,0.04,Chilko_south,2,0.03,Pinchi_Cr,3,0.02,Tachie,3,0.01
S16359FC1,Chilko,3,0.91,Chilko_south,2,0.07,Thompson_N,2,0.01,Chilko-North,3,0,Kuzkwa_Cr,3,0
S16360FC1,Thompson_N,2,0.99,Raft,2,0,Chilko_south,2,0,Wasko_Cr,3,0,Chilko,3,0
S16121FC1,Thompson_N,2,1,Raft,2,0,,,,,,,,,
S16122FC1,Thompson_N,2,1,Raft,2,0,,,,,,,,,
S16123FC1,Chilko,3,0.98,Chilko_south,2,0.01,Blue_Lead_Ck,3,0,L_Adams,4,0,Scotch,2,0
S17092FC1,Chilko_south,2,0.99,Chilko,3,0.01,Tachie,3,0,Gluskie,1,0,,,
S17093FC1,Pinchi_Cr,3,0.46,Tachie,3,0.38,Kuzkwa_Cr,3,0.06,Chilko,3,0.03,Stellako,3,0.02
S17094FC1,Chilko,3,0.98,Chilko_south,2,0.02,,,,,,,,,
S17095FC1,Chilko,3,0.8,Chilko_south,2,0.19,Chilko-North,3,0.01,,,,,,
S17096FC1,Pinchi_Cr,3,0.47,Tachie,3,0.42,Kuzkwa_Cr,3,0.1,Middle,3,0.01,Stellako,3,0
S17097FC1,Chilko,3,0.58,Chilko_south,2,0.41,Thompson_N,2,0.01,,,,,,
S17098FC1,Thompson_N,2,0.78,Chilko,3,0.18,DollyVarden_Cr,3,0.04,Nadina,2,0.01,Raft,2,0
S17099FC1,Pinchi_Cr,3,0.5,Tachie,3,0.4,Kuzkwa_Cr,3,0.09,Stellako,3,0.01,Chilko_south,2,0
S17100FC1,Chilko_south,2,0.84,Chilko,3,0.14,Tachie,3,0.02,Raft,2,0,Thompson_N,2,0
S16011FC1,Chilko,3,0.91,Chilko_south,2,0.06,Pinchi_Cr,3,0.03,Kuzkwa_Cr,3,0,Dust,1,0
S16012FC1,Thompson_N,2,0.97,Raft,2,0.03,,,,,,,,,
S16013FC1,Chilko,3,0.83,Thompson_N,2,0.12,Tachie,3,0.03,Pinchi_Cr,3,0.01,Nadina,2,0.01
S16014FC1,Chilko,3,0.4,Pinchi_Cr,3,0.34,Tachie,3,0.19,Chilko_south,2,0.04,Kuzkwa_Cr,3,0.02
S16015FC1,Chilko,3,0.71,Thompson_N,2,0.08,Pinchi_Cr,3,0.08,Tachie,3,0.06,Chilko_south,2,0.01
S16016FC1,Chilko,3,0.43,Thompson_N,2,0.39,Chilko_south,2,0.15,Raft,2,0.03,,,
S16017FC1,Chilko,3,0.93,Chilko_south,2,0.06,Thompson_N,2,0,,,,,,
S16018FC1,Chilko,3,0.54,Chilko_south,2,0.43,Chilko-North,3,0.01,Wasko_Cr,3,0.01,Thompson_N,2,0.01
S16019FC1,DollyVarden_Cr,3,0.99,Yonakina,16,0.01,Kitlope,15,0,,,,,,
S16020FC1,Pinchi_Cr,3,0.49,Tachie,3,0.41,Kuzkwa_Cr,3,0.1,Stellako,3,0,,,
S16021FC1,Pitt,2,0.69,DollyVarden_Cr,3,0.13,Harrison,4,0.07,Kalum_lake,10,0.04,Washwash,18,0.01
S16022FC1,Chilko_south,2,0.45,Chilko,3,0.31,Tachie,3,0.12,Pinchi_Cr,3,0.11,Kuzkwa_Cr,3,0.01
S16023FC1,Chilko,3,0.82,Chilko_south,2,0.16,Thompson_N,2,0.02,Chilko-North,3,0,Raft,2,0
S16024FC1,Chilko,3,0.89,Nadina,2,0.04,Pinchi_Cr,3,0.04,Tachie,3,0.01,Thompson_N,2,0.01
S20201FC1,Chilko,3,1,Tachie,3,0,Chilko_south,2,0,Felix,1,0,Chilko-North,3,0
S20210FC1,Tachie,3,0.91,Chilko,3,0.03,Chilko_south,2,0.03,Middle,3,0.01,Thompson_N,2,0
S20221FC1,Chilko,3,1,Chilko-North,3,0,,,,,,,,,
S20222FC1,Tachie,3,0.9,Middle,3,0.06,Forfar,1,0.03,Stellako,3,0,Gluskie,1,0
S20223FC1,Tachie,3,0.95,Stellako,3,0.02,Middle,3,0.02,Chilko,3,0,Pinchi_Cr,3,0
S20224FC1,Chilko,3,0.83,Chilko_south,2,0.09,Portage_Cr,4,0.04,Wasko_Cr,3,0.03,Thompson_N,2,0
S20225FC1,Tachie,3,0.97,FiveMile,1,0.01,Driftwood,1,0.01,Felix,1,0,Stellako,3,0
S20226FC1,Chilko,3,0.99,Chilko_south,2,0,Chilko-North,3,0,,,,,,
S20227FC1,Gates_Cr,2,1,,,,,,,,,,,,
S20228FC1,Chilko,3,0.64,Thompson_N,2,0.35,Chilko_south,2,0,Portage_Cr,4,0,Tachie,3,0
S20229FC1,Thompson_N,2,0.32,Quesnel_Horsef,3,0.29,Roaring,3,0.11,Wasko_Cr,3,0.11,Chilko,3,0.08
S20202FC1,Tachie,3,0.72,FiveMile,1,0.08,Middle,3,0.07,Hudson_Bay,1,0.04,Felix,1,0.03
S20230FC1,Gates_Cr,2,1,,,,,,,,,,,,
S20231FC1,Tachie,3,0.99,Middle,3,0.01,Chilko,3,0,Forfar,1,0,Porter_Cr,1,0
S20232FC1,Weaver,4,1,Tachie,3,0,Birkenhead,3,0,,,,,,
S20233FC1,Tachie,3,0.72,Stellako,3,0.28,Middle,3,0,Nadina,2,0,Chilko,3,0
S20234FC1,Tachie,3,0.63,Quesnel_Horsef,3,0.18,Stellako,3,0.05,Chilko,3,0.05,Horsefly,3,0.03
S20235FC1,Tachie,3,0.91,Weaver,4,0.02,Middle,3,0.02,Birkenhead,3,0.02,FiveMile,1,0.01
S20236FC1,Chilko,3,0.42,Portage_Cr,4,0.3,Tachie,3,0.17,Quesnel_Horsef,3,0.06,Little,4,0.03
S20237FC1,Chilko,3,0.99,Chilko_south,2,0,Chilko-North,3,0,Roaring,3,0,Blue_Lead_Ck,3,0
S20238FC1,Birkenhead,3,0.29,Tachie,3,0.28,Chilko,3,0.18,Portage_Cr,4,0.08,Stellako,3,0.05
S20239FC1,Weaver,4,1,Birkenhead,3,0,,,,,,,,,
S20203FC1,Chilko,3,0.98,Chilko_south,2,0.01,Chilko-North,3,0.01,,,,,,
S20240FC1,Tachie,3,0.99,Forfar,1,0,Middle,3,0,Stellako,3,0,Wasko_Cr,3,0
S20204FC1,Chilko,3,1,Quesnel_Horsef,3,0,Wasko_Cr,3,0,Quesnel_Decept,3,0,Thompson_N,2,0
S20205FC1,Thompson_N,2,0.81,Chilko,3,0.08,Tachie,3,0.06,Little,4,0.02,Quesnel_Horsef,3,0.01
S20206FC1,Weaver,4,1,Little,4,0,,,,,,,,,
S20207FC1,Quesnel_Horsef,3,0.83,Tachie,3,0.08,Horsefly,3,0.03,Chilko,3,0.03,Little,4,0.02
S20208FC1,Tachie,3,0.88,Stellako,3,0.12,Pinchi_Cr,3,0.01,Kuzkwa_Cr,3,0,FiveMile,1,0
S20209FC1,Weaver,4,0.71,Portage_Cr,4,0.17,Chilko,3,0.12,Birkenhead,3,0,,,
S20321FC1,Chilko,3,0.8,Chilko_south,2,0.15,Tachie,3,0.05,Stellako,3,0,Weaver,4,0
S20322FC1,Chilko,3,0.99,Portage_Cr,4,0,Chilko_south,2,0,Chilko-North,3,0,Thompson_N,2,0
S20323FC1,Quesnel_Horsef,3,0.7,Chilko,3,0.18,Horsefly,3,0.05,Tachie,3,0.03,Roaring,3,0.02
S20324FC1,Chilko,3,0.92,Portage_Cr,4,0.05,Little,4,0.01,Chilko_south,2,0.01,Seymour,2,0
S20325FC1,Chilko,3,1,,,,,,,,,,,,
S20326FC1,Chilko,3,0.95,Tachie,3,0.02,Thompson_N,2,0.02,Little,4,0.01,Quesnel_Decept,3,0
S20327FC1,Chilko,3,0.98,Chilko_south,2,0.02,,,,,,,,,
S20328FC1,Thompson_N,2,1,,,,,,,,,,,,
S20329FC1,Chilko,3,0.89,Quesnel_Horsef,3,0.08,Thompson_N,2,0.03,Dust,1,0,Chilko_south,2,0
S20330FC1,Tachie,3,0.99,Pinchi_Cr,3,0.01,Stellako,3,0,Weaver,4,0,Thompson_N,2,0
S20331FC1,Chilko,3,1,Chilko_south,2,0,Middle,3,0,,,,,,
S20332FC1,Tachie,3,0.56,Stellako,3,0.44,Chilko,3,0.01,Kuzkwa_Cr,3,0,,,
S20333FC1,Chilko,3,0.48,Blue_Lead_Ck,3,0.17,Wasko_Cr,3,0.12,Weaver,4,0.07,Quesnel_Decept,3,0.06
S20334FC1,Tachie,3,0.74,Forfar,1,0.07,FiveMile,1,0.05,Middle,3,0.03,Stellako,3,0.02
S20335FC1,Tachie,3,0.56,Chilko,3,0.31,Stellako,3,0.05,FiveMile,1,0.02,Middle,3,0.02
S20336FC1,Tachie,3,0.76,FiveMile,1,0.07,Middle,3,0.03,Felix,1,0.03,Little,4,0.02
S20337FC1,Weaver,4,1,,,,,,,,,,,,
S20338FC1,Chilko,3,0.74,Portage_Cr,4,0.09,Little,4,0.08,Thompson_N,2,0.03,Tachie,3,0.02
S20339FC1,Chilko,3,1,Chilko-North,3,0,Tachie,3,0,,,,,,
S20340FC1,Chilko,3,0.95,Chilko_south,2,0.02,Quesnel_Horsef,3,0.01,Roaring,3,0.01,Tachie,3,0.01
S20342FC1,Chilko,3,0.92,Tachie,3,0.08,Little,4,0,Portage_Cr,4,0,Chilko_south,2,0
S20343FC1,Chilko,3,0.99,Tachie,3,0,Quesnel_Horsef,3,0,Chilko_south,2,0,,,
S20344FC1,Chilko,3,0.7,Tachie,3,0.14,Stellako,3,0.08,Thompson_N,2,0.07,Little,4,0
S20345FC1,Chilko,3,0.82,Tachie,3,0.16,Stellako,3,0.01,FiveMile,1,0,Middle,3,0
S20346FC1,Tachie,3,0.98,Stellako,3,0.02,Thompson_N,2,0,Pinchi_Cr,3,0,,,
S20347FC1,Chilko,3,1,,,,,,,,,,,,
S20348FC1,Chilko,3,0.98,Tachie,3,0.01,Chilko_south,2,0,Kuzkwa_Cr,3,0,Narrows,1,0
S20349FC1,Chilko,3,0.99,Wasko_Cr,3,0,Portage_Cr,4,0,Quesnel_Horsef,3,0,Chilko-North,3,0
S20350FC1,Chilko,3,1,Chilko_south,2,0,Chilko-North,3,0,Quesnel_Horsef,3,0,Horsefly,3,0
S20133FC1,Chilko,3,0.97,Tachie,3,0.03,Stellako,3,0,Chilko_south,2,0,Forfar,1,0
S20134FC1,Chilko,3,1,Chilko_south,2,0,Chilko-North,3,0,,,,,,
S20135FC1,Chilko,3,0.8,Quesnel_Horsef,3,0.08,Tachie,3,0.07,Chilko_south,2,0.02,Quesnel_Decept,3,0.01
S20136FC1,Chilko,3,0.99,Chilko_south,2,0.01,,,,,,,,,
S20137FC1,Quesnel_Mitche,3,0.73,Wasko_Cr,3,0.14,Roaring,3,0.05,Quesnel_Decept,3,0.05,Blue_Lead_Ck,3,0.01
S20138FC1,Chilko,3,0.98,Chilko_south,2,0.01,Thompson_N,2,0,Chilko-North,3,0,Portage_Cr,4,0
S20139FC1,Chilko,3,1,Tachie,3,0,Chilko-North,3,0,Horsefly,3,0,,,
S20140FC1,Chilko,3,0.97,Chilko_south,2,0.01,Quesnel_Horsef,3,0.01,Quesnel_Decept,3,0.01,Portage_Cr,4,0.01
S20101FC1,Tachie,3,0.92,Stellako,3,0.06,Middle,3,0.01,Pinchi_Cr,3,0,Kuzkwa_Cr,3,0
S20102FC1,Chilko,3,0.76,Quesnel_Decept,3,0.12,Quesnel_Horsef,3,0.03,Blue_Lead_Ck,3,0.03,Quesnel_Mitche,3,0.02
S20103FC1,Chilko,3,0.96,Thompson_N,2,0.04,Tachie,3,0,Driftwood,1,0,Little,4,0
S20104FC1,Chilko,3,0.59,Tachie,3,0.29,Chilko_south,2,0.06,Thompson_N,2,0.02,Portage_Cr,4,0.01
S20105FC1,Chilko,3,1,Chilko_south,2,0,Middle,3,0,Tachie,3,0,Chilko-North,3,0
S20106FC1,Chilko,3,1,Portage_Cr,4,0,Driftwood,1,0,Little,4,0,Chilko_south,2,0
S20107FC1,Chilko,3,0.99,Tachie,3,0,Little,4,0,Chilko-North,3,0,Thompson_N,2,0
