ufn,cm_lab,cpaf_lab,caf_lab,cgf_lab,ucal_lab,lpaf_lab,lpam_lab,lam_lab,laf_lab,lgf_lab,ulep_lab,lab_count_motiles,comments,quality_level,quality_log
U2648,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3038,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3036,0,0,0,0,1,0,0,2,0,1,0,4,NA,Raw,NA
U3035,1,0,0,1,0,0,0,0,0,0,0,2,NA,Raw,NA
U3039,0,0,0,0,0,0,0,1,0,1,0,2,NA,Raw,NA
U3259,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U3262,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3263,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2537,0,0,0,0,0,0,0,0,4,1,0,5,NA,Raw,NA
U3226,0,0,0,2,0,0,0,0,0,0,0,2,NA,Raw,NA
U3227,0,1,0,1,0,0,0,0,0,1,0,3,NA,Raw,NA
U3231,0,0,0,0,0,2,0,0,0,0,0,2,NA,Raw,NA
U3095,0,0,0,1,0,0,1,0,0,0,0,2,NA,Raw,NA
U3045,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3047,0,0,0,0,1,0,0,1,0,0,0,2,NA,Raw,NA
U3046,0,1,0,0,1,0,0,1,0,0,0,3,NA,Raw,NA
U3043,0,0,0,0,0,0,0,0,1,0,1,2,NA,Raw,NA
U3044,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3042,0,0,0,0,0,0,0,0,2,0,0,2,NA,Raw,NA
U2651,0,0,0,0,0,0,0,1,0,0,0,1,NA,Raw,NA
U3049,1,0,0,0,1,0,0,2,1,0,0,5,NA,Raw,NA
U2526,1,0,1,0,0,0,0,0,0,1,0,3,NA,Raw,NA
U2860,0,1,0,1,0,0,0,0,0,0,0,2,NA,Raw,NA
U4097,1,0,0,1,0,0,0,0,0,0,0,2,NA,Raw,NA
U2927,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3023,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3021,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4098,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4149,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3017,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U2928,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3056,2,1,0,0,0,0,0,0,0,0,0,3,NA,Raw,NA
U3050,0,0,0,0,0,1,0,0,0,0,0,1,NA,Raw,NA
U4755,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4791,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4807,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4754,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4788,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4735,1,1,1,0,0,0,0,0,0,0,0,3,NA,Raw,NA
U4790,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U4789,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U4734,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4808,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4806,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4736,0,0,1,1,0,0,0,0,0,0,0,2,NA,Raw,NA
U4792,0,0,0,2,0,0,0,0,0,0,0,2,NA,Raw,NA
U4805,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2899,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U3105,0,0,0,1,0,1,0,0,0,0,0,2,NA,Raw,NA
U3104,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U3118,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3114,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3099,0,0,0,0,0,0,1,0,0,0,0,1,NA,Raw,NA
U3112,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U3242,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3249,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4857,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4860,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4858,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U4859,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U4861,2,0,0,0,0,0,0,0,0,0,0,2,NA,Raw,NA
U4887,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U4894,1,0,0,1,0,0,0,0,0,0,0,2,NA,Raw,NA
U4890,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U4882,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4892,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U4880,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4881,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U4886,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4847,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4884,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4888,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4885,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4889,1,0,0,1,0,0,0,0,0,0,0,2,NA,Raw,NA
U4893,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4891,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U4106,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4048,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4107,1,1,0,0,0,0,0,0,0,0,0,2,NA,Raw,NA
U4108,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4046,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U4121,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4047,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4105,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4120,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4122,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U2638,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2641,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2845,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2842,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2844,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2640,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2843,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2639,1,0,0,0,0,0,0,0,1,0,0,2,NA,Raw,NA
U2637,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2846,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2850,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2644,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2642,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2521,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U2847,0,0,0,2,0,0,0,0,0,0,0,2,NA,Raw,NA
U2643,0,0,0,0,1,0,0,0,0,0,0,1,NA,Raw,NA
U2848,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2849,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2522,1,0,1,0,0,0,0,0,0,0,0,2,NA,Raw,NA
U2797,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2909,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2789,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2791,0,0,0,0,0,0,0,1,0,0,0,1,NA,Raw,NA
U2790,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3004,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3002,1,0,0,1,0,0,0,0,0,0,0,2,NA,Raw,NA
U2910,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2911,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2915,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3068,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3067,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2653,0,1,1,0,0,1,0,1,0,0,0,4,NA,Raw,NA
U3072,0,0,2,0,0,0,0,0,0,0,0,2,NA,Raw,NA
U3071,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3073,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2655,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U3069,0,0,0,0,1,0,0,0,0,0,0,1,NA,Raw,NA
U2654,0,0,3,0,1,0,0,0,0,0,0,4,NA,Raw,NA
U3070,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2945,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2944,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2942,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2938,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2941,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2946,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4873,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U5054,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U5052,1,0,0,1,0,0,0,0,0,0,0,2,NA,Raw,NA
U5055,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U5053,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4936,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U4932,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U5056,1,1,0,0,0,0,0,0,0,0,0,2,NA,Raw,NA
U4933,1,0,0,0,0,0,0,0,1,0,0,2,NA,Raw,NA
U4935,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4934,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4023,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4017,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4025,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4021,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4026,0,0,0,1,0,0,0,1,0,0,0,2,NA,Raw,NA
U4022,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4018,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4019,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4024,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4020,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U5042,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U5034,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U5021,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4946,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4957,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4944,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4999,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4949,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4948,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4998,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4945,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U4947,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2796,0,0,0,0,0,0,0,1,0,0,0,1,NA,Raw,NA
U2907,1,0,0,1,0,0,0,0,0,0,0,2,NA,Raw,NA
U2795,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2800,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2906,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3185,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3187,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3180,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3181,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2857,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2524,1,0,0,0,0,0,0,0,0,1,0,2,NA,Raw,NA
U2858,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2856,1,0,0,1,0,0,0,0,1,0,0,3,NA,Raw,NA
U2855,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U2854,0,0,0,0,0,0,0,1,0,0,0,1,NA,Raw,NA
U2852,0,0,0,0,1,0,0,1,0,1,0,3,NA,Raw,NA
U2523,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2891,0,0,1,1,0,0,0,0,0,0,0,2,NA,Raw,NA
U2897,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2896,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2893,0,0,0,0,0,0,0,1,0,0,0,1,NA,Raw,NA
U2892,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2659,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2658,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4103,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U4159,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4164,0,0,0,2,0,0,0,0,0,0,0,2,NA,Raw,NA
U4162,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4160,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4102,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4161,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4104,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U4101,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2632,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2631,1,0,1,1,0,0,0,0,0,0,0,3,NA,Raw,NA
U2825,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2512,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2630,0,0,1,1,0,0,0,0,0,0,0,2,NA,Raw,NA
U2913,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U3084,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3082,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3086,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3083,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2645,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2937,1,0,0,1,0,0,0,0,0,0,0,2,NA,Raw,NA
U3168,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U3174,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3173,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U3092,0,1,0,0,1,0,0,0,0,0,0,2,NA,Raw,NA
U3147,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U3150,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U3089,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U3144,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U2534,2,0,0,1,1,0,0,0,0,0,0,4,NA,Raw,NA
U2535,0,0,0,2,0,0,0,0,0,0,0,2,NA,Raw,NA
U3243,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3244,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3247,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3246,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3245,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2516,0,0,0,1,0,1,0,0,0,1,0,3,NA,Raw,NA
U2515,0,0,0,2,0,0,0,0,0,0,0,2,NA,Raw,NA
U2837,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2514,0,0,0,0,0,0,0,2,1,0,0,3,NA,Raw,NA
U2835,0,1,0,1,0,2,1,0,1,0,0,6,NA,Raw,NA
U2836,0,0,1,0,0,0,0,1,0,1,0,3,NA,Raw,NA
U3009,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3013,0,0,0,0,0,1,0,0,0,0,1,2,NA,Raw,NA
U2924,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2920,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3010,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3275,0,0,1,2,0,0,0,0,0,0,0,3,NA,Raw,NA
U3278,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U3276,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4752,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4786,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4804,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4733,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4731,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4803,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4753,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4730,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U4782,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4785,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4787,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4784,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4732,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4729,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4879,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4841,1,1,0,0,0,0,0,0,0,0,0,2,NA,Raw,NA
U4840,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4878,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4931,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4930,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U5051,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U5050,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4925,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U4926,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U5047,0,0,0,0,0,1,0,0,0,0,0,1,NA,Raw,NA
U4927,0,0,0,0,0,0,1,0,0,0,0,1,NA,Raw,NA
U5048,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U5049,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4929,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U4937,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U5045,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U5046,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2889,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2887,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U2884,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2881,0,0,1,1,0,0,0,0,1,0,0,3,NA,Raw,NA
U2886,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U2890,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2888,0,0,0,3,0,0,0,0,0,0,0,3,NA,Raw,NA
U2885,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U2882,0,0,2,0,0,0,0,0,0,0,0,2,NA,Raw,NA
U2883,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2519,1,0,1,0,0,0,0,0,0,0,0,2,NA,Raw,NA
U2841,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U2520,2,0,2,0,0,0,0,0,0,0,0,4,NA,Raw,NA
U2840,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2518,0,1,0,1,0,0,0,0,0,0,0,2,NA,Raw,NA
U4147,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4138,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4136,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U4135,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U4145,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U4063,0,0,1,1,0,0,0,0,0,0,0,2,NA,Raw,NA
U4064,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U4137,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4146,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U4148,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U4134,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4144,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4050,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U4061,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4049,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4062,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U4109,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4123,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3087,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3093,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U3094,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3088,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2548,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U5033,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3059,2,0,0,0,0,0,0,0,0,0,0,2,NA,Raw,NA
U3062,1,0,0,0,0,0,0,0,0,1,0,2,NA,Raw,NA
U5016,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U5014,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U5015,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U3134,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U3131,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U3133,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3130,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3132,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3102,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U3205,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U3218,0,0,0,0,0,0,0,0,0,1,0,1,NA,Raw,NA
U3204,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U3210,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U3213,0,0,1,0,1,0,0,0,0,0,0,2,NA,Raw,NA
U3208,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3212,0,0,0,1,0,1,1,0,0,0,0,3,NA,Raw,NA
U3211,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3206,0,0,1,1,0,0,0,0,0,0,0,2,NA,Raw,NA
U3209,0,0,0,2,0,0,0,0,0,1,0,3,NA,Raw,NA
U3237,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2541,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U2540,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3240,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3232,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U3228,0,1,0,0,1,0,0,0,0,1,0,3,NA,Raw,NA
U3238,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U3233,0,0,1,0,1,0,0,0,0,0,0,2,NA,Raw,NA
U2539,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2662,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3146,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3091,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3140,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U2660,0,0,1,0,0,0,0,0,0,2,0,3,NA,Raw,NA
U2019,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2017,0,0,0,0,1,0,0,0,0,0,0,1,NA,Raw,NA
U2031,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2020,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2018,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U3169,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U3171,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3170,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2023,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3176,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3192,0,0,2,0,0,0,0,0,0,0,0,2,NA,Raw,NA
U4112,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U4113,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U4111,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U4080,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4110,0,0,1,2,0,0,0,0,0,0,0,3,NA,Raw,NA
U4114,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4095,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4094,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4093,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4115,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
