ufn,survey_date,site_id,species,louse_species,n_lice,year,region
U5045,2015-06-23,J03,PI,all_lice,0,2015,JS
U1149,2015-06-23,J03,SO,all_lice,0,2015,JS
U1166,2015-06-23,J03,SO,all_lice,0,2015,JS
U1192,2015-06-23,J03,SO,all_lice,1,2015,JS
U1167,2015-06-23,J03,SO,all_lice,0,2015,JS
U4752,2015-06-23,J03,SO,all_lice,0,2015,JS
U4786,2015-06-23,J03,SO,all_lice,0,2015,JS
U4804,2015-06-23,J03,SO,all_lice,0,2015,JS
U4733,2015-06-23,J03,SO,all_lice,0,2015,JS
U1172,2015-06-23,J03,SO,all_lice,0,2015,JS
U4731,2015-06-23,J03,SO,all_lice,0,2015,JS
U4803,2015-06-23,J03,SO,all_lice,0,2015,JS
U4753,2015-06-23,J03,SO,all_lice,0,2015,JS
U4730,2015-06-23,J03,SO,all_lice,1,2015,JS
U4782,2015-06-23,J03,SO,all_lice,0,2015,JS
U4785,2015-06-23,J03,SO,all_lice,0,2015,JS
U4787,2015-06-23,J03,SO,all_lice,0,2015,JS
U4784,2015-06-23,J03,SO,all_lice,0,2015,JS
U4732,2015-06-23,J03,SO,all_lice,0,2015,JS
U4729,2015-06-23,J03,SO,all_lice,0,2015,JS
U4783,2015-06-23,J03,SO,all_lice,1,2015,JS
U1329,2015-06-23,J03,SO,all_lice,1,2015,JS
U1297,2015-06-23,J03,SO,all_lice,1,2015,JS
U1158,2015-06-23,J03,SO,all_lice,0,2015,JS
U1150,2015-06-23,J03,SO,all_lice,1,2015,JS
U1159,2015-06-23,J03,SO,all_lice,0,2015,JS
U2548,2015-06-23,J02,CU,all_lice,0,2015,JS
U3087,2015-06-23,J02,CU,all_lice,0,2015,JS
U3093,2015-06-23,J02,CU,all_lice,1,2015,JS
U3094,2015-06-23,J02,CU,all_lice,0,2015,JS
U3088,2015-06-23,J02,CU,all_lice,0,2015,JS
U2889,2015-06-23,J02,PI,all_lice,0,2015,JS
U2883,2015-06-23,J02,PI,all_lice,0,2015,JS
U2887,2015-06-23,J02,PI,all_lice,1,2015,JS
U2884,2015-06-23,J02,PI,all_lice,1,2015,JS
U2881,2015-06-23,J02,PI,all_lice,3,2015,JS
U2886,2015-06-23,J02,PI,all_lice,1,2015,JS
U2890,2015-06-23,J02,PI,all_lice,1,2015,JS
U2888,2015-06-23,J02,PI,all_lice,3,2015,JS
U2885,2015-06-23,J02,PI,all_lice,1,2015,JS
U2882,2015-06-23,J02,PI,all_lice,2,2015,JS
U593,2015-06-23,J02,SO,all_lice,0,2015,JS
U592,2015-06-23,J02,SO,all_lice,0,2015,JS
U591,2015-06-23,J02,SO,all_lice,0,2015,JS
U576,2015-06-23,J02,SO,all_lice,0,2015,JS
U329,2015-06-23,J02,SO,all_lice,0,2015,JS
U621,2015-06-23,J02,SO,all_lice,0,2015,JS
U330,2015-06-23,J02,SO,all_lice,0,2015,JS
U577,2015-06-23,J02,SO,all_lice,0,2015,JS
U578,2015-06-23,J02,SO,all_lice,1,2015,JS
U590,2015-06-23,J02,SO,all_lice,1,2015,JS
U2519,2015-06-23,J09,PI,all_lice,2,2015,JS
U1408,2015-06-23,J09,PI,all_lice,0,2015,JS
U2841,2015-06-23,J09,PI,all_lice,1,2015,JS
U2520,2015-06-23,J09,PI,all_lice,4,2015,JS
U1407,2015-06-23,J09,PI,all_lice,1,2015,JS
U2840,2015-06-23,J09,PI,all_lice,1,2015,JS
U1376,2015-06-23,J09,PI,all_lice,2,2015,JS
U1399,2015-06-23,J09,PI,all_lice,3,2015,JS
U1412,2015-06-23,J09,PI,all_lice,1,2015,JS
U2518,2015-06-23,J09,PI,all_lice,2,2015,JS
U567,2015-06-23,J09,SO,all_lice,0,2015,JS
U557,2015-06-23,J09,SO,all_lice,0,2015,JS
U568,2015-06-23,J09,SO,all_lice,1,2015,JS
U584,2015-06-23,J09,SO,all_lice,0,2015,JS
U559,2015-06-23,J09,SO,all_lice,1,2015,JS
U565,2015-06-23,J09,SO,all_lice,0,2015,JS
U4879,2015-06-23,J09,SO,all_lice,0,2015,JS
U569,2015-06-23,J09,SO,all_lice,5,2015,JS
U558,2015-06-23,J09,SO,all_lice,0,2015,JS
U4841,2015-06-23,J09,SO,all_lice,2,2015,JS
U566,2015-06-23,J09,SO,all_lice,0,2015,JS
U586,2015-06-23,J09,SO,all_lice,2,2015,JS
U4840,2015-06-23,J09,SO,all_lice,0,2015,JS
U4878,2015-06-23,J09,SO,all_lice,0,2015,JS
U2019,2015-06-27,J09,CU,all_lice,1,2015,JS
U2018,2015-06-27,J09,CU,all_lice,1,2015,JS
U2017,2015-06-27,J09,CU,all_lice,1,2015,JS
U2031,2015-06-27,J09,CU,all_lice,0,2015,JS
U2020,2015-06-27,J09,CU,all_lice,1,2015,JS
U3237,2015-06-27,J09,PI,all_lice,1,2015,JS
U2539,2015-06-27,J09,PI,all_lice,1,2015,JS
U2541,2015-06-27,J09,PI,all_lice,1,2015,JS
U2540,2015-06-27,J09,PI,all_lice,0,2015,JS
U3240,2015-06-27,J09,PI,all_lice,0,2015,JS
U3232,2015-06-27,J09,PI,all_lice,1,2015,JS
U3228,2015-06-27,J09,PI,all_lice,3,2015,JS
U3238,2015-06-27,J09,PI,all_lice,1,2015,JS
U3233,2015-06-27,J09,PI,all_lice,2,2015,JS
U4112,2015-06-28,J03,CU,all_lice,1,2015,JS
U4115,2015-06-28,J03,CU,all_lice,0,2015,JS
U4113,2015-06-28,J03,CU,all_lice,1,2015,JS
U4111,2015-06-28,J03,CU,all_lice,1,2015,JS
U4080,2015-06-28,J03,CU,all_lice,0,2015,JS
U4110,2015-06-28,J03,CU,all_lice,3,2015,JS
U4114,2015-06-28,J03,CU,all_lice,0,2015,JS
U4095,2015-06-28,J03,CU,all_lice,0,2015,JS
U4094,2015-06-28,J03,CU,all_lice,0,2015,JS
U4093,2015-06-28,J03,CU,all_lice,0,2015,JS
U5065,2015-07-01,J03,PI,all_lice,0,2015,JS
U5062,2015-07-01,J03,PI,all_lice,1,2015,JS
U5069,2015-07-01,J03,PI,all_lice,1,2015,JS
U5070,2015-07-01,J03,PI,all_lice,1,2015,JS
U5067,2015-07-01,J03,PI,all_lice,0,2015,JS
U5063,2015-07-01,J03,PI,all_lice,0,2015,JS
U5066,2015-07-01,J03,PI,all_lice,0,2015,JS
U5059,2015-07-01,J03,PI,all_lice,0,2015,JS
U5068,2015-07-01,J03,PI,all_lice,1,2015,JS
U5064,2015-07-01,J03,PI,all_lice,0,2015,JS
U1327,2015-07-01,J03,SO,all_lice,5,2015,JS
U1309,2015-07-01,J03,SO,all_lice,0,2015,JS
U2792,2015-07-01,J09,CU,all_lice,2,2015,JS
U2799,2015-07-01,J09,CU,all_lice,1,2015,JS
U3006,2015-07-01,J09,CU,all_lice,0,2015,JS
U2917,2015-07-01,J09,CU,all_lice,0,2015,JS
U2908,2015-07-01,J09,CU,all_lice,0,2015,JS
U618,2015-07-01,J09,SO,all_lice,0,2015,JS
U616,2015-07-01,J09,SO,all_lice,1,2015,JS
U622,2015-07-01,J09,SO,all_lice,0,2015,JS
U614,2015-07-01,J09,SO,all_lice,1,2015,JS
U615,2015-07-01,J09,SO,all_lice,0,2015,JS
U641,2015-07-01,J09,SO,all_lice,1,2015,JS
U4877,2015-07-01,J09,SO,all_lice,1,2015,JS
U599,2015-07-01,J09,SO,all_lice,1,2015,JS
U4845,2015-07-01,J09,SO,all_lice,0,2015,JS
U4844,2015-07-01,J09,SO,all_lice,1,2015,JS
U4846,2015-07-01,J09,SO,all_lice,0,2015,JS
U4883,2015-07-01,J09,SO,all_lice,0,2015,JS
U4839,2015-07-01,J09,SO,all_lice,0,2015,JS
U4842,2015-07-01,J09,SO,all_lice,0,2015,JS
U4843,2015-07-01,J09,SO,all_lice,0,2015,JS
U651,2015-07-01,J09,SO,all_lice,1,2015,JS
U600,2015-07-01,J09,SO,all_lice,0,2015,JS
U642,2015-07-01,J09,SO,all_lice,2,2015,JS
U640,2015-07-01,J09,SO,all_lice,1,2015,JS
U617,2015-07-01,J09,SO,all_lice,0,2015,JS
U2905,2015-07-07,J09,CU,all_lice,0,2015,JS
U2793,2015-07-07,J09,CU,all_lice,0,2015,JS
U2794,2015-07-07,J09,CU,all_lice,0,2015,JS
U2798,2015-07-07,J09,CU,all_lice,0,2015,JS
U2904,2015-07-07,J09,CU,all_lice,3,2015,JS
U2871,2015-07-07,J09,PI,all_lice,2,2015,JS
U2874,2015-07-07,J09,PI,all_lice,0,2015,JS
U2877,2015-07-07,J09,PI,all_lice,0,2015,JS
U2879,2015-07-07,J09,PI,all_lice,1,2015,JS
U2876,2015-07-07,J09,PI,all_lice,1,2015,JS
U2880,2015-07-07,J09,PI,all_lice,2,2015,JS
U2875,2015-07-07,J09,PI,all_lice,2,2015,JS
U2872,2015-07-07,J09,PI,all_lice,0,2015,JS
U2878,2015-07-07,J09,PI,all_lice,2,2015,JS
U2873,2015-07-07,J09,PI,all_lice,4,2015,JS
U527,2015-07-07,J09,SO,all_lice,2,2015,JS
U537,2015-07-07,J09,SO,all_lice,0,2015,JS
U4725,2015-07-07,J09,SO,all_lice,0,2015,JS
U529,2015-07-07,J09,SO,all_lice,0,2015,JS
U4716,2015-07-07,J09,SO,all_lice,1,2015,JS
U538,2015-07-07,J09,SO,all_lice,0,2015,JS
U4761,2015-07-07,J09,SO,all_lice,0,2015,JS
U4715,2015-07-07,J09,SO,all_lice,0,2015,JS
U528,2015-07-07,J09,SO,all_lice,0,2015,JS
U4872,2015-07-07,J09,SO,all_lice,0,2015,JS
U4726,2015-07-07,J09,SO,all_lice,1,2015,JS
U4727,2015-07-07,J09,SO,all_lice,1,2015,JS
U4717,2015-07-07,J09,SO,all_lice,1,2015,JS
U548,2015-07-07,J09,SO,all_lice,0,2015,JS
U4714,2015-07-07,J09,SO,all_lice,1,2015,JS
U549,2015-07-07,J09,SO,all_lice,0,2015,JS
U530,2015-07-07,J09,SO,all_lice,3,2015,JS
U4724,2015-07-07,J09,SO,all_lice,0,2015,JS
U547,2015-07-07,J09,SO,all_lice,0,2015,JS
U536,2015-07-07,J09,SO,all_lice,2,2015,JS
U3663,2016-05-22,J09,CU,all_lice,0,2016,JS
U3667,2016-05-22,J09,CU,all_lice,0,2016,JS
U3668,2016-05-22,J09,CU,all_lice,0,2016,JS
U3671,2016-05-22,J09,CU,all_lice,0,2016,JS
U3664,2016-05-22,J09,CU,all_lice,0,2016,JS
U3670,2016-05-22,J09,CU,all_lice,0,2016,JS
U3665,2016-05-22,J09,CU,all_lice,0,2016,JS
U3669,2016-05-22,J09,CU,all_lice,0,2016,JS
U3666,2016-05-22,J09,CU,all_lice,0,2016,JS
U3874,2016-05-22,J09,PI,all_lice,1,2016,JS
U3823,2016-05-22,J09,PI,all_lice,0,2016,JS
U3873,2016-05-22,J09,PI,all_lice,1,2016,JS
U3866,2016-05-22,J09,PI,all_lice,0,2016,JS
U3822,2016-05-22,J09,PI,all_lice,1,2016,JS
U3869,2016-05-22,J09,PI,all_lice,0,2016,JS
U3871,2016-05-22,J09,PI,all_lice,0,2016,JS
U3870,2016-05-22,J09,PI,all_lice,0,2016,JS
U3875,2016-05-22,J09,PI,all_lice,0,2016,JS
U3872,2016-05-22,J09,PI,all_lice,2,2016,JS
U1891,2016-05-22,J09,SO,all_lice,0,2016,JS
U1688,2016-05-22,J09,SO,all_lice,3,2016,JS
U4584,2016-05-22,J09,SO,all_lice,0,2016,JS
U4583,2016-05-22,J09,SO,all_lice,1,2016,JS
U1958,2016-05-22,J09,SO,all_lice,0,2016,JS
U1867,2016-05-22,J09,SO,all_lice,0,2016,JS
U4582,2016-05-22,J09,SO,all_lice,1,2016,JS
U4353,2016-05-22,J09,SO,all_lice,1,2016,JS
U4326,2016-05-22,J09,SO,all_lice,0,2016,JS
U4216,2016-05-22,J09,SO,all_lice,0,2016,JS
U4321,2016-05-22,J09,SO,all_lice,1,2016,JS
U4651,2016-05-22,J09,SO,all_lice,0,2016,JS
U4325,2016-05-22,J09,SO,all_lice,3,2016,JS
U4323,2016-05-22,J09,SO,all_lice,0,2016,JS
U4322,2016-05-22,J09,SO,all_lice,0,2016,JS
U4320,2016-05-22,J09,SO,all_lice,1,2016,JS
U4319,2016-05-22,J09,SO,all_lice,0,2016,JS
U4215,2016-05-22,J09,SO,all_lice,1,2016,JS
U4352,2016-05-22,J09,SO,all_lice,0,2016,JS
U4324,2016-05-22,J09,SO,all_lice,0,2016,JS
U4351,2016-05-22,J09,SO,all_lice,1,2016,JS
U4318,2016-05-22,J09,SO,all_lice,0,2016,JS
U4649,2016-05-22,J09,SO,all_lice,0,2016,JS
U4354,2016-05-22,J09,SO,all_lice,0,2016,JS
U4650,2016-05-22,J09,SO,all_lice,1,2016,JS
U1869,2016-05-22,J09,SO,all_lice,0,2016,JS
U1858,2016-05-22,J09,SO,all_lice,2,2016,JS
U1690,2016-05-22,J09,SO,all_lice,0,2016,JS
U1689,2016-05-22,J09,SO,all_lice,1,2016,JS
U1868,2016-05-22,J09,SO,all_lice,0,2016,JS
U3706,2016-05-22,J02,CU,all_lice,0,2016,JS
U3704,2016-05-22,J02,CU,all_lice,1,2016,JS
U3707,2016-05-22,J02,CU,all_lice,0,2016,JS
U3703,2016-05-22,J02,CU,all_lice,0,2016,JS
U3710,2016-05-22,J02,CU,all_lice,0,2016,JS
U3705,2016-05-22,J02,CU,all_lice,0,2016,JS
U3709,2016-05-22,J02,CU,all_lice,0,2016,JS
U3708,2016-05-22,J02,CU,all_lice,0,2016,JS
U3814,2016-05-22,J02,PI,all_lice,2,2016,JS
U3853,2016-05-22,J02,PI,all_lice,0,2016,JS
U3817,2016-05-22,J02,PI,all_lice,0,2016,JS
U3854,2016-05-22,J02,PI,all_lice,0,2016,JS
U3815,2016-05-22,J02,PI,all_lice,2,2016,JS
U3855,2016-05-22,J02,PI,all_lice,0,2016,JS
U3852,2016-05-22,J02,PI,all_lice,1,2016,JS
U3818,2016-05-22,J02,PI,all_lice,1,2016,JS
U3856,2016-05-22,J02,PI,all_lice,1,2016,JS
U3816,2016-05-22,J02,PI,all_lice,1,2016,JS
U1863,2016-05-22,J02,SO,all_lice,1,2016,JS
U1864,2016-05-22,J02,SO,all_lice,1,2016,JS
U1855,2016-05-22,J02,SO,all_lice,0,2016,JS
U1862,2016-05-22,J02,SO,all_lice,0,2016,JS
U1866,2016-05-22,J02,SO,all_lice,0,2016,JS
U2010,2016-05-22,J02,SO,all_lice,0,2016,JS
U1856,2016-05-22,J02,SO,all_lice,0,2016,JS
U1865,2016-05-22,J02,SO,all_lice,1,2016,JS
U1854,2016-05-22,J02,SO,all_lice,3,2016,JS
U1857,2016-05-22,J02,SO,all_lice,0,2016,JS
U3682,2016-05-27,J09,CU,all_lice,1,2016,JS
U3842,2016-05-27,J09,PI,all_lice,0,2016,JS
U3841,2016-05-27,J09,PI,all_lice,0,2016,JS
U4521,2016-05-27,J09,SO,all_lice,0,2016,JS
U4543,2016-05-27,J09,SO,all_lice,0,2016,JS
U1787,2016-05-27,J09,SO,all_lice,1,2016,JS
U1780,2016-05-27,J09,SO,all_lice,1,2016,JS
U1789,2016-05-27,J09,SO,all_lice,1,2016,JS
U1790,2016-05-27,J09,SO,all_lice,0,2016,JS
U1775,2016-05-27,J09,SO,all_lice,0,2016,JS
U1776,2016-05-27,J09,SO,all_lice,1,2016,JS
U1777,2016-05-27,J09,SO,all_lice,1,2016,JS
U1778,2016-05-27,J09,SO,all_lice,0,2016,JS
U1788,2016-05-27,J09,SO,all_lice,0,2016,JS
U4522,2016-05-27,J09,SO,all_lice,0,2016,JS
U1779,2016-05-27,J09,SO,all_lice,4,2016,JS
U4548,2016-05-27,J09,SO,all_lice,3,2016,JS
U4523,2016-05-27,J09,SO,all_lice,0,2016,JS
U4545,2016-05-27,J09,SO,all_lice,0,2016,JS
U4544,2016-05-27,J09,SO,all_lice,0,2016,JS
U4520,2016-05-27,J09,SO,all_lice,0,2016,JS
U4546,2016-05-27,J09,SO,all_lice,0,2016,JS
U4547,2016-05-27,J09,SO,all_lice,1,2016,JS
U3672,2016-05-28,J02,CU,all_lice,0,2016,JS
U3676,2016-05-28,J02,CU,all_lice,1,2016,JS
U3673,2016-05-28,J02,CU,all_lice,1,2016,JS
U3681,2016-05-28,J02,CU,all_lice,1,2016,JS
U3679,2016-05-28,J02,CU,all_lice,0,2016,JS
U3678,2016-05-28,J02,CU,all_lice,2,2016,JS
U3674,2016-05-28,J02,CU,all_lice,3,2016,JS
U3680,2016-05-28,J02,CU,all_lice,0,2016,JS
U3675,2016-05-28,J02,CU,all_lice,0,2016,JS
U3677,2016-05-28,J02,CU,all_lice,0,2016,JS
U3808,2016-05-28,J02,PI,all_lice,1,2016,JS
U3811,2016-05-28,J02,PI,all_lice,1,2016,JS
U3809,2016-05-28,J02,PI,all_lice,1,2016,JS
U3813,2016-05-28,J02,PI,all_lice,1,2016,JS
U3810,2016-05-28,J02,PI,all_lice,0,2016,JS
U3812,2016-05-28,J02,PI,all_lice,0,2016,JS
U1763,2016-05-28,J02,SO,all_lice,2,2016,JS
U1770,2016-05-28,J02,SO,all_lice,0,2016,JS
U4428,2016-05-28,J02,SO,all_lice,0,2016,JS
U4427,2016-05-28,J02,SO,all_lice,0,2016,JS
U4396,2016-05-28,J02,SO,all_lice,1,2016,JS
U4398,2016-05-28,J02,SO,all_lice,1,2016,JS
U4397,2016-05-28,J02,SO,all_lice,0,2016,JS
U4399,2016-05-28,J02,SO,all_lice,1,2016,JS
U4426,2016-05-28,J02,SO,all_lice,0,2016,JS
U4425,2016-05-28,J02,SO,all_lice,0,2016,JS
U4442,2016-05-28,J02,SO,all_lice,0,2016,JS
U1765,2016-05-28,J02,SO,all_lice,0,2016,JS
U1764,2016-05-28,J02,SO,all_lice,2,2016,JS
U1767,2016-05-28,J02,SO,all_lice,0,2016,JS
U1768,2016-05-28,J02,SO,all_lice,0,2016,JS
U1766,2016-05-28,J02,SO,all_lice,0,2016,JS
U1769,2016-05-28,J02,SO,all_lice,0,2016,JS
U1762,2016-05-28,J02,SO,all_lice,0,2016,JS
U1761,2016-05-28,J02,SO,all_lice,0,2016,JS
U4027,2016-05-28,J03,CU,all_lice,1,2016,JS
U4283,2016-05-28,J03,SO,all_lice,0,2016,JS
U4233,2016-05-28,J03,SO,all_lice,0,2016,JS
U4348,2016-05-28,J03,SO,all_lice,1,2016,JS
U4346,2016-05-28,J03,SO,all_lice,0,2016,JS
U4368,2016-05-28,J03,SO,all_lice,1,2016,JS
U4343,2016-05-28,J03,SO,all_lice,1,2016,JS
U4349,2016-05-28,J03,SO,all_lice,0,2016,JS
U4347,2016-05-28,J03,SO,all_lice,0,2016,JS
U4213,2016-05-28,J03,SO,all_lice,1,2016,JS
U4350,2016-05-28,J03,SO,all_lice,0,2016,JS
U4367,2016-05-28,J03,SO,all_lice,0,2016,JS
U4236,2016-05-28,J03,SO,all_lice,0,2016,JS
U4214,2016-05-28,J03,SO,all_lice,0,2016,JS
U2333,2016-05-28,J03,SO,all_lice,1,2016,JS
U2335,2016-05-28,J03,SO,all_lice,0,2016,JS
U2332,2016-05-28,J03,SO,all_lice,0,2016,JS
U2330,2016-05-28,J03,SO,all_lice,1,2016,JS
U2331,2016-05-28,J03,SO,all_lice,0,2016,JS
U2336,2016-05-28,J03,SO,all_lice,0,2016,JS
U2334,2016-05-28,J03,SO,all_lice,1,2016,JS
U2337,2016-05-28,J03,SO,all_lice,1,2016,JS
U2338,2016-05-28,J03,SO,all_lice,0,2016,JS
U4231,2016-05-28,J03,SO,all_lice,1,2016,JS
U2329,2016-05-28,J03,SO,all_lice,0,2016,JS
U4238,2016-05-28,J03,SO,all_lice,1,2016,JS
U4284,2016-05-28,J03,SO,all_lice,1,2016,JS
U4234,2016-05-28,J03,SO,all_lice,0,2016,JS
U4232,2016-05-28,J03,SO,all_lice,0,2016,JS
U4237,2016-05-28,J03,SO,all_lice,1,2016,JS
U4235,2016-05-28,J03,SO,all_lice,0,2016,JS
U3653,2016-06-01,J02,CU,all_lice,0,2016,JS
U3655,2016-06-01,J02,CU,all_lice,1,2016,JS
U3660,2016-06-01,J02,CU,all_lice,0,2016,JS
U3658,2016-06-01,J02,CU,all_lice,0,2016,JS
U3661,2016-06-01,J02,CU,all_lice,1,2016,JS
U3657,2016-06-01,J02,CU,all_lice,0,2016,JS
U3656,2016-06-01,J02,CU,all_lice,0,2016,JS
U3659,2016-06-01,J02,CU,all_lice,0,2016,JS
U3662,2016-06-01,J02,CU,all_lice,0,2016,JS
U3654,2016-06-01,J02,CU,all_lice,0,2016,JS
U3802,2016-06-01,J02,PI,all_lice,1,2016,JS
U3819,2016-06-01,J02,PI,all_lice,2,2016,JS
U3803,2016-06-01,J02,PI,all_lice,1,2016,JS
U3820,2016-06-01,J02,PI,all_lice,3,2016,JS
U3821,2016-06-01,J02,PI,all_lice,1,2016,JS
U3805,2016-06-01,J02,PI,all_lice,1,2016,JS
U3804,2016-06-01,J02,PI,all_lice,0,2016,JS
U3801,2016-06-01,J02,PI,all_lice,1,2016,JS
U3806,2016-06-01,J02,PI,all_lice,0,2016,JS
U3807,2016-06-01,J02,PI,all_lice,0,2016,JS
U1898,2016-06-01,J02,SO,all_lice,2,2016,JS
U1901,2016-06-01,J02,SO,all_lice,0,2016,JS
U1893,2016-06-01,J02,SO,all_lice,0,2016,JS
U1892,2016-06-01,J02,SO,all_lice,0,2016,JS
U1899,2016-06-01,J02,SO,all_lice,1,2016,JS
U1900,2016-06-01,J02,SO,all_lice,1,2016,JS
U1897,2016-06-01,J02,SO,all_lice,0,2016,JS
U1896,2016-06-01,J02,SO,all_lice,0,2016,JS
U1894,2016-06-01,J02,SO,all_lice,1,2016,JS
U1895,2016-06-01,J02,SO,all_lice,0,2016,JS
U1860,2016-06-01,J02,SO,all_lice,0,2016,JS
U1889,2016-06-01,J02,SO,all_lice,4,2016,JS
U1890,2016-06-01,J02,SO,all_lice,1,2016,JS
U1870,2016-06-01,J02,SO,all_lice,3,2016,JS
U1886,2016-06-01,J02,SO,all_lice,1,2016,JS
U1888,2016-06-01,J02,SO,all_lice,1,2016,JS
U1876,2016-06-01,J02,SO,all_lice,0,2016,JS
U1887,2016-06-01,J02,SO,all_lice,2,2016,JS
U1877,2016-06-01,J02,SO,all_lice,0,2016,JS
U4532,2016-06-01,J02,SO,all_lice,1,2016,JS
U1859,2016-06-01,J02,SO,all_lice,2,2016,JS
U4559,2016-06-01,J02,SO,all_lice,0,2016,JS
U3648,2016-06-02,J09,CU,all_lice,1,2016,JS
U3651,2016-06-02,J09,CU,all_lice,0,2016,JS
U3643,2016-06-02,J09,CU,all_lice,1,2016,JS
U3647,2016-06-02,J09,CU,all_lice,0,2016,JS
U3646,2016-06-02,J09,CU,all_lice,0,2016,JS
U3652,2016-06-02,J09,CU,all_lice,0,2016,JS
U3645,2016-06-02,J09,CU,all_lice,0,2016,JS
U3649,2016-06-02,J09,CU,all_lice,1,2016,JS
U3650,2016-06-02,J09,CU,all_lice,0,2016,JS
U3644,2016-06-02,J09,CU,all_lice,0,2016,JS
U3880,2016-06-02,J09,PI,all_lice,0,2016,JS
U3881,2016-06-02,J09,PI,all_lice,2,2016,JS
U3879,2016-06-02,J09,PI,all_lice,0,2016,JS
U3878,2016-06-02,J09,PI,all_lice,1,2016,JS
U3867,2016-06-02,J09,PI,all_lice,0,2016,JS
U1756,2016-06-02,J09,SO,all_lice,0,2016,JS
U1751,2016-06-02,J09,SO,all_lice,0,2016,JS
U1753,2016-06-02,J09,SO,all_lice,0,2016,JS
U1806,2016-06-02,J09,SO,all_lice,0,2016,JS
U1808,2016-06-02,J09,SO,all_lice,0,2016,JS
U1822,2016-06-02,J09,SO,all_lice,0,2016,JS
U1818,2016-06-02,J09,SO,all_lice,0,2016,JS
U1809,2016-06-02,J09,SO,all_lice,0,2016,JS
U1807,2016-06-02,J09,SO,all_lice,0,2016,JS
U1816,2016-06-02,J09,SO,all_lice,0,2016,JS
U1810,2016-06-02,J09,SO,all_lice,1,2016,JS
U1817,2016-06-02,J09,SO,all_lice,0,2016,JS
U1752,2016-06-02,J09,SO,all_lice,0,2016,JS
U1821,2016-06-02,J09,SO,all_lice,1,2016,JS
U1754,2016-06-02,J09,SO,all_lice,0,2016,JS
U1755,2016-06-02,J09,SO,all_lice,0,2016,JS
U1757,2016-06-02,J09,SO,all_lice,0,2016,JS
U1759,2016-06-02,J09,SO,all_lice,0,2016,JS
U1760,2016-06-02,J09,SO,all_lice,1,2016,JS
U1758,2016-06-02,J09,SO,all_lice,1,2016,JS
U4036,2016-06-04,J03,CU,all_lice,0,2016,JS
U3742,2016-06-04,J03,CU,all_lice,2,2016,JS
U3740,2016-06-04,J03,CU,all_lice,7,2016,JS
U3739,2016-06-04,J03,CU,all_lice,3,2016,JS
U4041,2016-06-04,J03,CU,all_lice,0,2016,JS
U3741,2016-06-04,J03,CU,all_lice,0,2016,JS
U3900,2016-06-04,J03,PI,all_lice,3,2016,JS
U4903,2016-06-04,J03,PI,all_lice,0,2016,JS
U4904,2016-06-04,J03,PI,all_lice,2,2016,JS
U3899,2016-06-04,J03,PI,all_lice,0,2016,JS
U3897,2016-06-04,J03,PI,all_lice,3,2016,JS
U4906,2016-06-04,J03,PI,all_lice,1,2016,JS
U3901,2016-06-04,J03,PI,all_lice,1,2016,JS
U4905,2016-06-04,J03,PI,all_lice,0,2016,JS
U3898,2016-06-04,J03,PI,all_lice,1,2016,JS
U3896,2016-06-04,J03,PI,all_lice,1,2016,JS
U4251,2016-06-04,J03,SO,all_lice,1,2016,JS
U4257,2016-06-04,J03,SO,all_lice,1,2016,JS
U4533,2016-06-04,J03,SO,all_lice,0,2016,JS
U4536,2016-06-04,J03,SO,all_lice,0,2016,JS
U4534,2016-06-04,J03,SO,all_lice,1,2016,JS
U4535,2016-06-04,J03,SO,all_lice,2,2016,JS
U4560,2016-06-04,J03,SO,all_lice,0,2016,JS
U4622,2016-06-04,J03,SO,all_lice,0,2016,JS
U4623,2016-06-04,J03,SO,all_lice,1,2016,JS
U4625,2016-06-04,J03,SO,all_lice,0,2016,JS
U2188,2016-06-04,J03,SO,all_lice,0,2016,JS
U4252,2016-06-04,J03,SO,all_lice,1,2016,JS
U4561,2016-06-04,J03,SO,all_lice,0,2016,JS
U2156,2016-06-04,J03,SO,all_lice,0,2016,JS
U2157,2016-06-04,J03,SO,all_lice,0,2016,JS
U2158,2016-06-04,J03,SO,all_lice,0,2016,JS
U2185,2016-06-04,J03,SO,all_lice,1,2016,JS
U2183,2016-06-04,J03,SO,all_lice,1,2016,JS
U2187,2016-06-04,J03,SO,all_lice,0,2016,JS
U2184,2016-06-04,J03,SO,all_lice,2,2016,JS
U2189,2016-06-04,J03,SO,all_lice,0,2016,JS
U2186,2016-06-04,J03,SO,all_lice,3,2016,JS
U4250,2016-06-04,J03,SO,all_lice,0,2016,JS
U4249,2016-06-04,J03,SO,all_lice,0,2016,JS
U4255,2016-06-04,J03,SO,all_lice,0,2016,JS
U4254,2016-06-04,J03,SO,all_lice,3,2016,JS
U4253,2016-06-04,J03,SO,all_lice,0,2016,JS
U4256,2016-06-04,J03,SO,all_lice,2,2016,JS
U4258,2016-06-04,J03,SO,all_lice,0,2016,JS
U4624,2016-06-04,J03,SO,all_lice,3,2016,JS
U3720,2016-06-09,J09,CU,all_lice,0,2016,JS
U3716,2016-06-09,J09,CU,all_lice,0,2016,JS
U3718,2016-06-09,J09,CU,all_lice,1,2016,JS
U3717,2016-06-09,J09,CU,all_lice,0,2016,JS
U3719,2016-06-09,J09,CU,all_lice,0,2016,JS
U3712,2016-06-09,J09,CU,all_lice,0,2016,JS
U3714,2016-06-09,J09,CU,all_lice,0,2016,JS
