sample_id,sample_type,ufn,sample_comments,analyzing_lab,quality_level,quality_log
S16059XM1,extra_muscle,U16059,NA,NA,raw,NA
S16057XM1,extra_muscle,U16057,NA,NA,raw,NA
S16058XM1,extra_muscle,U16058,NA,NA,raw,NA
S16052XM1,extra_muscle,U16052,NA,NA,raw,NA
S16060XM1,extra_muscle,U16060,NA,NA,raw,NA
S16055XM1,extra_muscle,U16055,NA,NA,raw,NA
S16056XM1,extra_muscle,U16056,NA,NA,raw,NA
S16053XM1,extra_muscle,U16053,NA,NA,raw,NA
S16054XM1,extra_muscle,U16054,NA,NA,raw,NA
S16051XM1,extra_muscle,U16051,NA,NA,raw,NA
S16205XM1,extra_muscle,U16205,NA,NA,raw,NA
S16201XM1,extra_muscle,U16201,NA,NA,raw,NA
S16209XM1,extra_muscle,U16209,NA,NA,raw,NA
S16203XM1,extra_muscle,U16203,NA,NA,raw,NA
S17558XM1,extra_muscle,U17558,NA,NA,raw,NA
S17557XM1,extra_muscle,U17557,NA,NA,raw,NA
S17555XM1,extra_muscle,U17555,NA,NA,raw,NA
S17559XM1,extra_muscle,U17559,NA,NA,raw,NA
S17288XM1,extra_muscle,U17288,NA,NA,raw,NA
S17285XM1,extra_muscle,U17285,NA,NA,raw,NA
S17281XM1,extra_muscle,U17281,NA,NA,raw,NA
S17287XM1,extra_muscle,U17287,NA,NA,raw,NA
S17283XM1,extra_muscle,U17283,NA,NA,raw,NA
S17290XM1,extra_muscle,U17290,NA,NA,raw,NA
S17289XM1,extra_muscle,U17289,NA,NA,raw,NA
S17286XM1,extra_muscle,U17286,NA,NA,raw,NA
S17282XM1,extra_muscle,U17282,NA,NA,raw,NA
S17284XM1,extra_muscle,U17284,NA,NA,raw,NA
S17682XM1,extra_muscle,U17682,NA,NA,raw,NA
S17686XM1,extra_muscle,U17686,NA,NA,raw,NA
S17685XM1,extra_muscle,U17685,NA,NA,raw,NA
S17688XM1,extra_muscle,U17688,NA,NA,raw,NA
S17681XM1,extra_muscle,U17681,NA,NA,raw,NA
S17687XM1,extra_muscle,U17687,NA,NA,raw,NA
S17689XM1,extra_muscle,U17689,NA,NA,raw,NA
S17684XM1,extra_muscle,U17684,NA,NA,raw,NA
S17683XM1,extra_muscle,U17683,NA,NA,raw,NA
S17690XM1,extra_muscle,U17690,NA,NA,raw,NA
S16204XM1,extra_muscle,U16204,NA,NA,raw,NA
S16202XM1,extra_muscle,U16202,NA,NA,raw,NA
S16206XM1,extra_muscle,U16206,NA,NA,raw,NA
S16207XM1,extra_muscle,U16207,NA,NA,raw,NA
S16210XM1,extra_muscle,U16210,NA,NA,raw,NA
S16208XM1,extra_muscle,U16208,NA,NA,raw,NA
S17504XM1,extra_muscle,U17504,NA,NA,raw,NA
S17509XM1,extra_muscle,U17509,NA,NA,raw,NA
S17502XM1,extra_muscle,U17502,NA,NA,raw,NA
S17507XM1,extra_muscle,U17507,NA,NA,raw,NA
S17508XM1,extra_muscle,U17508,NA,NA,raw,NA
S17505XM1,extra_muscle,U17505,NA,NA,raw,NA
S17510XM1,extra_muscle,U17510,NA,NA,raw,NA
S17506XM1,extra_muscle,U17506,NA,NA,raw,NA
S17501XM1,extra_muscle,U17501,NA,NA,raw,NA
S17503XM1,extra_muscle,U17503,NA,NA,raw,NA
S17102XM1,extra_muscle,U17102,NA,NA,raw,NA
S17107XM1,extra_muscle,U17107,NA,NA,raw,NA
S17259XM1,extra_muscle,U17259,NA,NA,raw,NA
S17260XM1,extra_muscle,U17260,NA,NA,raw,NA
S17258XM1,extra_muscle,U17258,NA,NA,raw,NA
S17256XM1,extra_muscle,U17256,NA,NA,raw,NA
S17253XM1,extra_muscle,U17253,NA,NA,raw,NA
S17257XM1,extra_muscle,U17257,NA,NA,raw,NA
S17252XM1,extra_muscle,U17252,NA,NA,raw,NA
S17255XM1,extra_muscle,U17255,NA,NA,raw,NA
S17251XM1,extra_muscle,U17251,NA,NA,raw,NA
S16675XM1,extra_muscle,U16675,NA,NA,raw,NA
S16677XM1,extra_muscle,U16677,NA,NA,raw,NA
S16673XM1,extra_muscle,U16673,NA,NA,raw,NA
S16671XM1,extra_muscle,U16671,NA,NA,raw,NA
S16679XM1,extra_muscle,U16679,NA,NA,raw,NA
S16680XM1,extra_muscle,U16680,NA,NA,raw,NA
S16674XM1,extra_muscle,U16674,NA,NA,raw,NA
S16676XM1,extra_muscle,U16676,NA,NA,raw,NA
S16678XM1,extra_muscle,U16678,NA,NA,raw,NA
S16672XM1,extra_muscle,U16672,NA,NA,raw,NA
S17254XM1,extra_muscle,U17254,NA,NA,raw,NA
S17103XM1,extra_muscle,U17103,NA,NA,raw,NA
S17101XM1,extra_muscle,U17101,NA,NA,raw,NA
S17106XM1,extra_muscle,U17106,NA,NA,raw,NA
S17104XM1,extra_muscle,U17104,NA,NA,raw,NA
S17105XM1,extra_muscle,U17105,NA,NA,raw,NA
S17109XM1,extra_muscle,U17109,NA,NA,raw,NA
S17110XM1,extra_muscle,U17110,NA,NA,raw,NA
S17108XM1,extra_muscle,U17108,NA,NA,raw,NA
S16415XM1,extra_muscle,U16415,NA,NA,raw,NA
S16418XM1,extra_muscle,U16418,NA,NA,raw,NA
S16414XM1,extra_muscle,U16414,NA,NA,raw,NA
S16412XM1,extra_muscle,U16412,NA,NA,raw,NA
S16413XM1,extra_muscle,U16413,NA,NA,raw,NA
S16411XM1,extra_muscle,U16411,NA,NA,raw,NA
S16417XM1,extra_muscle,U16417,NA,NA,raw,NA
S16419XM1,extra_muscle,U16419,NA,NA,raw,NA
S16416XM1,extra_muscle,U16416,NA,NA,raw,NA
S16420XM1,extra_muscle,U16420,NA,NA,raw,NA
S17380XM1,extra_muscle,U17380,NA,NA,raw,NA
S17375XM1,extra_muscle,U17375,NA,NA,raw,NA
S17376XM1,extra_muscle,U17376,NA,NA,raw,NA
S17377XM1,extra_muscle,U17377,NA,NA,raw,NA
S17374XM1,extra_muscle,U17374,NA,NA,raw,NA
S17378XM1,extra_muscle,U17378,NA,NA,raw,NA
S17379XM1,extra_muscle,U17379,NA,NA,raw,NA
S17371XM1,extra_muscle,U17371,NA,NA,raw,NA
S17372XM1,extra_muscle,U17372,NA,NA,raw,NA
S17373XM1,extra_muscle,U17373,NA,NA,raw,NA
S17157XM1,extra_muscle,U17157,NA,NA,raw,NA
S17160XM1,extra_muscle,U17160,NA,NA,raw,NA
S17159XM1,extra_muscle,U17159,NA,NA,raw,NA
S17155XM1,extra_muscle,U17155,NA,NA,raw,NA
S17156XM1,extra_muscle,U17156,NA,NA,raw,NA
S17154XM1,extra_muscle,U17154,NA,NA,raw,NA
S17152XM1,extra_muscle,U17152,NA,NA,raw,NA
S17158XM1,extra_muscle,U17158,NA,NA,raw,NA
S17151XM1,extra_muscle,U17151,NA,NA,raw,NA
S17153XM1,extra_muscle,U17153,XM thawed; taken from right upper flank,NA,raw,NA
S16575XM1,extra_muscle,U16575,NA,NA,raw,NA
S16573XM1,extra_muscle,U16573,NA,NA,raw,NA
S16571XM1,extra_muscle,U16571,NA,NA,raw,NA
S16580XM1,extra_muscle,U16580,NA,NA,raw,NA
S16574XM1,extra_muscle,U16574,NA,NA,raw,NA
S16577XM1,extra_muscle,U16577,NA,NA,raw,NA
S16579XM1,extra_muscle,U16579,NA,NA,raw,NA
S16576XM1,extra_muscle,U16576,NA,NA,raw,NA
S16578XM1,extra_muscle,U16578,NA,NA,raw,NA
S16572XM1,extra_muscle,U16572,NA,NA,raw,NA
S16486XM1,extra_muscle,U16486,NA,NA,raw,NA
S16490XM1,extra_muscle,U16490,NA,NA,raw,NA
S16487XM1,extra_muscle,U16487,NA,NA,raw,NA
S16488XM1,extra_muscle,U16488,NA,NA,raw,NA
S16489XM1,extra_muscle,U16489,NA,NA,raw,NA
S16484XM1,extra_muscle,U16484,NA,NA,raw,NA
S16483XM1,extra_muscle,U16483,NA,NA,raw,NA
S16482XM1,extra_muscle,U16482,NA,NA,raw,NA
S16485XM1,extra_muscle,U16485,NA,NA,raw,NA
S16481XM1,extra_muscle,U16481,NA,NA,raw,NA
S17190XM1,extra_muscle,U17190,NA,NA,raw,NA
S17189XM1,extra_muscle,U17189,NA,NA,raw,NA
S17188XM1,extra_muscle,U17188,NA,NA,raw,NA
S17187XM1,extra_muscle,U17187,NA,NA,raw,NA
S17186XM1,extra_muscle,U17186,NA,NA,raw,NA
S17185XM1,extra_muscle,U17185,NA,NA,raw,NA
S17184XM1,extra_muscle,U17184,NA,NA,raw,NA
S17181XM1,extra_muscle,U17181,NA,NA,raw,NA
S17182XM1,extra_muscle,U17182,NA,NA,raw,NA
S17183XM1,extra_muscle,U17183,NA,NA,raw,NA
S16655XM1,extra_muscle,U16655,NA,NA,raw,NA
S16652XM1,extra_muscle,U16652,NA,NA,raw,NA
S16653XM1,extra_muscle,U16653,NA,NA,raw,NA
S16658XM1,extra_muscle,U16658,NA,NA,raw,NA
S16659XM1,extra_muscle,U16659,NA,NA,raw,NA
S16656XM1,extra_muscle,U16656,NA,NA,raw,NA
S16660XM1,extra_muscle,U16660,NA,NA,raw,NA
S16657XM1,extra_muscle,U16657,NA,NA,raw,NA
S16654XM1,extra_muscle,U16654,NA,NA,raw,NA
S16651XM1,extra_muscle,U16651,NA,NA,raw,NA
S17470XM1,extra_muscle,U17470,NA,NA,raw,NA
S17469XM1,extra_muscle,U17469,NA,NA,raw,NA
S17468XM1,extra_muscle,U17468,NA,NA,raw,NA
S17467XM1,extra_muscle,U17467,NA,NA,raw,NA
S17454XM1,extra_muscle,U17454,NA,NA,raw,NA
S17458XM1,extra_muscle,U17458,NA,NA,raw,NA
S17459XM1,extra_muscle,U17459,NA,NA,raw,NA
S17456XM1,extra_muscle,U17456,NA,NA,raw,NA
S17460XM1,extra_muscle,U17460,NA,NA,raw,NA
S17455XM1,extra_muscle,U17455,NA,NA,raw,NA
S17451XM1,extra_muscle,U17451,NA,NA,raw,NA
S17452XM1,extra_muscle,U17452,NA,NA,raw,NA
S17457XM1,extra_muscle,U17457,NA,NA,raw,NA
S17453XM1,extra_muscle,U17453,NA,NA,raw,NA
S16031XM1,extra_muscle,U16031,NA,NA,raw,NA
S16037XM1,extra_muscle,U16037,NA,NA,raw,NA
S16038XM1,extra_muscle,U16038,NA,NA,raw,NA
S16034XM1,extra_muscle,U16034,NA,NA,raw,NA
S16039XM1,extra_muscle,U16039,NA,NA,raw,NA
S16035XM1,extra_muscle,U16035,NA,NA,raw,NA
S16032XM1,extra_muscle,U16032,NA,NA,raw,NA
S16040XM1,extra_muscle,U16040,NA,NA,raw,NA
S16033XM1,extra_muscle,U16033,NA,NA,raw,NA
S16036XM1,extra_muscle,U16036,NA,NA,raw,NA
S17466XM1,extra_muscle,U17466,NA,NA,raw,NA
S17465XM1,extra_muscle,U17465,NA,NA,raw,NA
S17464XM1,extra_muscle,U17464,NA,NA,raw,NA
S17463XM1,extra_muscle,U17463,NA,NA,raw,NA
S17462XM1,extra_muscle,U17462,NA,NA,raw,NA
S17461XM1,extra_muscle,U17461,NA,NA,raw,NA
S16736XM1,extra_muscle,U16736,NA,NA,raw,NA
S16738XM1,extra_muscle,U16738,NA,NA,raw,NA
S16740XM1,extra_muscle,U16740,NA,NA,raw,NA
S16735XM1,extra_muscle,U16735,NA,NA,raw,NA
S16737XM1,extra_muscle,U16737,NA,NA,raw,NA
S16733XM1,extra_muscle,U16733,NA,NA,raw,NA
S16734XM1,extra_muscle,U16734,NA,NA,raw,NA
S16731XM1,extra_muscle,U16731,NA,NA,raw,NA
S16739XM1,extra_muscle,U16739,NA,NA,raw,NA
S16732XM1,extra_muscle,U16732,NA,NA,raw,NA
S17939XM1,extra_muscle,U17939,NA,NA,raw,NA
S17936XM1,extra_muscle,U17936,NA,NA,raw,NA
S17940XM1,extra_muscle,U17940,NA,NA,raw,NA
S17932XM1,extra_muscle,U17932,NA,NA,raw,NA
S17931XM1,extra_muscle,U17931,NA,NA,raw,NA
S17934XM1,extra_muscle,U17934,NA,NA,raw,NA
S17935XM1,extra_muscle,U17935,NA,NA,raw,NA
S17937XM1,extra_muscle,U17937,NA,NA,raw,NA
S17933XM1,extra_muscle,U17933,NA,NA,raw,NA
S17938XM1,extra_muscle,U17938,NA,NA,raw,NA
S16047XM1,extra_muscle,U16047,NA,NA,raw,NA
S16043XM1,extra_muscle,U16043,NA,NA,raw,NA
S16049XM1,extra_muscle,U16049,NA,NA,raw,NA
S16050XM1,extra_muscle,U16050,NA,NA,raw,NA
S16044XM1,extra_muscle,U16044,NA,NA,raw,NA
S16045XM1,extra_muscle,U16045,NA,NA,raw,NA
S16046XM1,extra_muscle,U16046,NA,NA,raw,NA
S16048XM1,extra_muscle,U16048,NA,NA,raw,NA
S16041XM1,extra_muscle,U16041,NA,NA,raw,NA
S16042XM1,extra_muscle,U16042,NA,NA,raw,NA
S16004XM1,extra_muscle,U16004,NA,NA,raw,NA
S16002XM1,extra_muscle,U16002,NA,NA,raw,NA
S16001XM1,extra_muscle,U16001,NA,NA,raw,NA
S16005XM1,extra_muscle,U16005,NA,NA,raw,NA
S16010XM1,extra_muscle,U16010,NA,NA,raw,NA
S16006XM1,extra_muscle,U16006,NA,NA,raw,NA
S16009XM1,extra_muscle,U16009,NA,NA,raw,NA
S16008XM1,extra_muscle,U16008,NA,NA,raw,NA
S16007XM1,extra_muscle,U16007,NA,NA,raw,NA
S16003XM1,extra_muscle,U16003,NA,NA,raw,NA
S16441XM1,extra_muscle,U16441,NA,NA,raw,NA
S16442XM1,extra_muscle,U16442,NA,NA,raw,NA
S16444XM1,extra_muscle,U16444,NA,NA,raw,NA
S16443XM1,extra_muscle,U16443,NA,NA,raw,NA
S16445XM1,extra_muscle,U16445,NA,NA,raw,NA
S16450XM1,extra_muscle,U16450,NA,NA,raw,NA
S16446XM1,extra_muscle,U16446,NA,NA,raw,NA
S16447XM1,extra_muscle,U16447,NA,NA,raw,NA
S16448XM1,extra_muscle,U16448,NA,NA,raw,NA
S16449XM1,extra_muscle,U16449,NA,NA,raw,NA
S16478XM1,extra_muscle,U16478,NA,NA,raw,NA
S16477XM1,extra_muscle,U16477,NA,NA,raw,NA
S16476XM1,extra_muscle,U16476,NA,NA,raw,NA
S16475XM1,extra_muscle,U16475,NA,NA,raw,NA
S17305XM1,extra_muscle,U17305,NA,NA,raw,NA
S17308XM1,extra_muscle,U17308,NA,NA,raw,NA
S17309XM1,extra_muscle,U17309,NA,NA,raw,NA
S17310XM1,extra_muscle,U17310,NA,NA,raw,NA
S17302XM1,extra_muscle,U17302,NA,NA,raw,NA
S17301XM1,extra_muscle,U17301,NA,NA,raw,NA
S17307XM1,extra_muscle,U17307,NA,NA,raw,NA
S17303XM1,extra_muscle,U17303,NA,NA,raw,NA
S17306XM1,extra_muscle,U17306,NA,NA,raw,NA
S17304XM1,extra_muscle,U17304,NA,NA,raw,NA
S17471XM1,extra_muscle,U17471,NA,NA,raw,NA
S17480XM1,extra_muscle,U17480,NA,NA,raw,NA
S17472XM1,extra_muscle,U17472,NA,NA,raw,NA
S17479XM1,extra_muscle,U17479,NA,NA,raw,NA
S17478XM1,extra_muscle,U17478,NA,NA,raw,NA
S17475XM1,extra_muscle,U17475,NA,NA,raw,NA
S17473XM1,extra_muscle,U17473,NA,NA,raw,NA
S17474XM1,extra_muscle,U17474,NA,NA,raw,NA
S17477XM1,extra_muscle,U17477,NA,NA,raw,NA
S17476XM1,extra_muscle,U17476,NA,NA,raw,NA
S17209XM1,extra_muscle,U17209,NA,NA,raw,NA
S17207XM1,extra_muscle,U17207,NA,NA,raw,NA
S17208XM1,extra_muscle,U17208,NA,NA,raw,NA
S17205XM1,extra_muscle,U17205,NA,NA,raw,NA
S17206XM1,extra_muscle,U17206,NA,NA,raw,NA
S17202XM1,extra_muscle,U17202,NA,NA,raw,NA
S17201XM1,extra_muscle,U17201,NA,NA,raw,NA
S17203XM1,extra_muscle,U17203,NA,NA,raw,NA
S17204XM1,extra_muscle,U17204,NA,NA,raw,NA
S17210XM1,extra_muscle,U17210,NA,NA,raw,NA
S17491XM1,extra_muscle,U17491,NA,NA,raw,NA
S17496XM1,extra_muscle,U17496,NA,NA,raw,NA
S17494XM1,extra_muscle,U17494,NA,NA,raw,NA
S17495XM1,extra_muscle,U17495,NA,NA,raw,NA
S17492XM1,extra_muscle,U17492,NA,NA,raw,NA
S17493XM1,extra_muscle,U17493,NA,NA,raw,NA
S16225XM1,extra_muscle,U16225,NA,NA,raw,NA
S16223XM1,extra_muscle,U16223,NA,NA,raw,NA
S16224XM1,extra_muscle,U16224,NA,NA,raw,NA
S16221XM1,extra_muscle,U16221,NA,NA,raw,NA
S16222XM1,extra_muscle,U16222,NA,NA,raw,NA
S16474XM1,extra_muscle,U16474,NA,NA,raw,NA
S16471XM1,extra_muscle,U16471,NA,NA,raw,NA
S16473XM1,extra_muscle,U16473,NA,NA,raw,NA
S16472XM1,extra_muscle,U16472,NA,NA,raw,NA
S16841XM1,extra_muscle,U16841,NA,NA,raw,NA
S16845XM1,extra_muscle,U16845,NA,NA,raw,NA
S16844XM1,extra_muscle,U16844,NA,NA,raw,NA
S16849XM1,extra_muscle,U16849,NA,NA,raw,NA
S16847XM1,extra_muscle,U16847,NA,NA,raw,NA
S16848XM1,extra_muscle,U16848,NA,NA,raw,NA
S16850XM1,extra_muscle,U16850,NA,NA,raw,NA
S16843XM1,extra_muscle,U16843,NA,NA,raw,NA
S16846XM1,extra_muscle,U16846,NA,NA,raw,NA
S16842XM1,extra_muscle,U16842,NA,NA,raw,NA
S16771XM1,extra_muscle,U16771,NA,NA,raw,NA
S16779XM1,extra_muscle,U16779,NA,NA,raw,NA
S16776XM1,extra_muscle,U16776,NA,NA,raw,NA
S16780XM1,extra_muscle,U16780,NA,NA,raw,NA
S16774XM1,extra_muscle,U16774,NA,NA,raw,NA
S16773XM1,extra_muscle,U16773,NA,NA,raw,NA
S17179XM1,extra_muscle,U17179,NA,NA,raw,NA
S17178XM1,extra_muscle,U17178,NA,NA,raw,NA
S17171XM1,extra_muscle,U17171,NA,NA,raw,NA
S17175XM1,extra_muscle,U17175,NA,NA,raw,NA
S17174XM1,extra_muscle,U17174,NA,NA,raw,NA
S17177XM1,extra_muscle,U17177,NA,NA,raw,NA
S17176XM1,extra_muscle,U17176,NA,NA,raw,NA
S17172XM1,extra_muscle,U17172,NA,NA,raw,NA
S17173XM1,extra_muscle,U17173,NA,NA,raw,NA
S16595XM1,extra_muscle,U16595,NA,NA,raw,NA
S16591XM1,extra_muscle,U16591,NA,NA,raw,NA
S16593XM1,extra_muscle,U16593,NA,NA,raw,NA
S16594XM1,extra_muscle,U16594,NA,NA,raw,NA
S16592XM1,extra_muscle,U16592,NA,NA,raw,NA
S16635XM1,extra_muscle,U16635,NA,NA,raw,NA
S16640XM1,extra_muscle,U16640,NA,NA,raw,NA
S16639XM1,extra_muscle,U16639,NA,NA,raw,NA
S16634XM1,extra_muscle,U16634,NA,NA,raw,NA
S16631XM1,extra_muscle,U16631,NA,NA,raw,NA
S16636XM1,extra_muscle,U16636,NA,NA,raw,NA
S16632XM1,extra_muscle,U16632,NA,NA,raw,NA
S16638XM1,extra_muscle,U16638,NA,NA,raw,NA
S16775XM1,extra_muscle,U16775,NA,NA,raw,NA
S16772XM1,extra_muscle,U16772,NA,NA,raw,NA
S16778XM1,extra_muscle,U16778,NA,NA,raw,NA
S16777XM1,extra_muscle,U16777,NA,NA,raw,NA
S16091XM1,extra_muscle,U16091,NA,NA,raw,NA
S16097XM1,extra_muscle,U16097,NA,NA,raw,NA
S16093XM1,extra_muscle,U16093,NA,NA,raw,NA
S16092XM1,extra_muscle,U16092,NA,NA,raw,NA
S16095XM1,extra_muscle,U16095,NA,NA,raw,NA
S16098XM1,extra_muscle,U16098,NA,NA,raw,NA
S16100XM1,extra_muscle,U16100,NA,NA,raw,NA
S16096XM1,extra_muscle,U16096,NA,NA,raw,NA
S16099XM1,extra_muscle,U16099,NA,NA,raw,NA
S16094XM1,extra_muscle,U16094,NA,NA,raw,NA
S17921XM1,extra_muscle,U17921,NA,NA,raw,NA
S16691XM1,extra_muscle,U16691,NA,NA,raw,NA
S16421XM1,extra_muscle,U16421,NA,NA,raw,NA
S16422XM1,extra_muscle,U16422,NA,NA,raw,NA
S16862XM1,extra_muscle,U16862,NA,NA,raw,NA
S16863XM1,extra_muscle,U16863,NA,NA,raw,NA
S16861XM1,extra_muscle,U16861,NA,NA,raw,NA
S16721XM1,extra_muscle,U16721,NA,NA,raw,NA
S16131XM1,extra_muscle,U16131,NA,NA,raw,NA
S17841XM1,extra_muscle,U17841,NA,NA,raw,NA
S16331XM1,extra_muscle,U16331,NA,NA,raw,NA
S17481XM1,extra_muscle,U17481,NA,NA,raw,NA
S16071XM1,extra_muscle,U16071,NA,NA,raw,NA
S17031XM1,extra_muscle,U17031,NA,NA,raw,NA
S17061XM1,extra_muscle,U17061,NA,NA,raw,NA
S16381XM1,extra_muscle,U16381,NA,NA,raw,NA
S16311XM1,extra_muscle,U16311,NA,NA,raw,NA
S16312XM1,extra_muscle,U16312,NA,NA,raw,NA
S16371XM1,extra_muscle,U16371,NA,NA,raw,NA
S16372XM1,extra_muscle,U16372,NA,NA,raw,NA
S16171XM1,extra_muscle,U16171,NA,NA,raw,NA
S16172XM1,extra_muscle,U16172,NA,NA,raw,NA
S16216XM1,extra_muscle,U16216,NA,NA,raw,NA
S16211XM1,extra_muscle,U16211,NA,NA,raw,NA
S16212XM1,extra_muscle,U16212,NA,NA,raw,NA
S16213XM1,extra_muscle,U16213,NA,NA,raw,NA
S16215XM1,extra_muscle,U16215,NA,NA,raw,NA
S16214XM1,extra_muscle,U16214,NA,NA,raw,NA
S17641XM1,extra_muscle,U17641,NA,NA,raw,NA
S16531XM1,extra_muscle,U16531,NA,NA,raw,NA
S17431XM1,extra_muscle,U17431,NA,NA,raw,NA
S16633XM1,extra_muscle,U16633,NA,NA,raw,NA
S16637XM1,extra_muscle,U16637,NA,NA,raw,NA
S17250XM1,extra_muscle,U17250,NA,NA,raw,NA
S17249XM1,extra_muscle,U17249,NA,NA,raw,NA
S17247XM1,extra_muscle,U17247,NA,NA,raw,NA
S17248XM1,extra_muscle,U17248,NA,NA,raw,NA
S17245XM1,extra_muscle,U17245,NA,NA,raw,NA
S17246XM1,extra_muscle,U17246,NA,NA,raw,NA
S17243XM1,extra_muscle,U17243,NA,NA,raw,NA
S17244XM1,extra_muscle,U17244,NA,NA,raw,NA
S17242XM1,extra_muscle,U17242,NA,NA,raw,NA
S17241XM1,extra_muscle,U17241,NA,NA,raw,NA
S16851XM1,extra_muscle,U16851,NA,NA,raw,NA
S16855XM1,extra_muscle,U16855,NA,NA,raw,NA
S16852XM1,extra_muscle,U16852,NA,NA,raw,NA
S16854XM1,extra_muscle,U16854,NA,NA,raw,NA
S16853XM1,extra_muscle,U16853,NA,NA,raw,NA
