ufn,sample_id,tissue_type,stock_1,region_1,prob_1,stock_2,region_2,prob_2,stock_3,region_3,prob_3,stock_4,region_4,prob_4,stock_5,region_5,prob_5,analyzing_lab,quality_level,quality_log
U2418,JS00771,finclip,L_ADAMS,4,0.98,L_SHUSWAP,4,0.02,LITTLE,4,0,EAGLE_L,4,0,NA,NA,NA,PBS,provisional,NA
U2419,JS00765,finclip,L_SHUSWAP,4,0.66,L_ADAMS,4,0.33,MIDDLESHUSWAP,4,0.02,QUESNEL_HORSEF,3,0,NA,NA,NA,PBS,provisional,NA
U2420,DS00535,finclip,L_ADAMS,4,0.89,LITTLE,4,0.07,L_SHUSWAP,4,0.03,CHILKO,3,0.01,HORSEFLY,3,0,PBS,provisional,NA
U2421,DS00533,finclip,L_ADAMS,4,0.65,CHILKO,3,0.17,WASKO_CR,3,0.11,LITTLE,4,0.05,PORTAGE_CR,4,0,PBS,provisional,NA
U2422,DS00534,finclip,L_SHUSWAP,4,0.57,LITTLE,4,0.35,L_ADAMS,4,0.04,CHILKO,3,0.02,MIDDLESHUSWAP,4,0.01,PBS,provisional,NA
U2423,DS00537,finclip,CHILKO,3,0.98,HORSEFLY,3,0.01,L_ADAMS,4,0.01,LITTLE,4,0,L_SHUSWAP,4,0,PBS,provisional,NA
U2424,DS00531,finclip,SCOTCH,2,0.97,L_ADAMS,4,0.03,EAGLE,2,0.01,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U2425,DS00532,finclip,L_SHUSWAP,4,1,L_ADAMS,4,0,MIDDLESHUSWAP,4,0,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U2426,DS00540,finclip,L_SHUSWAP,4,0.76,L_ADAMS,4,0.13,SCOTCH,2,0.08,LITTLE,4,0.02,MIDDLESHUSWAP,4,0,PBS,provisional,NA
U2427,DS00538,finclip,CHILKO,3,0.6,L_ADAMS,4,0.27,LITTLE,4,0.05,L_SHUSWAP,4,0.04,HORSEFLY,3,0.02,PBS,provisional,NA
U2428,DS00536,finclip,L_ADAMS,4,0.9,LITTLE,4,0.08,L_SHUSWAP,4,0.02,PORTAGE_CR,4,0,MIDDLESHUSWAP,4,0,PBS,provisional,NA
U2429,DS00539,finclip,L_ADAMS,4,0.91,LITTLE,4,0.05,SCOTCH,2,0.02,L_SHUSWAP,4,0.02,PORTAGE_CR,4,0,PBS,provisional,NA
U2430,JS00064,finclip,SEYMOUR,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U2431,JS00062,finclip,STELLAKO,3,0.94,FORFAR,1,0.03,CHILKO,3,0.01,PAULA,1,0.01,PORTER_CR,1,0,PBS,provisional,NA
U2432,JS00068,finclip,HORSEFLY,3,0.43,CHILKO,3,0.28,U_HORSEFLY,3,0.22,LITTLE,4,0.04,L_SHUSWAP,4,0.03,PBS,provisional,NA
U2433,JS00065,finclip,L_SHUSWAP,4,0.91,LITTLE,4,0.05,STELLAKO,3,0.04,MIDDLESHUSWAP,4,0,NA,NA,NA,PBS,provisional,NA
U2435,JS00067,finclip,BLUE_LEAD_CK,3,0.96,HORSEFLY,3,0.02,ROARING,3,0.01,QUESNEL_DECEPT,3,0,MITCHELL,3,0,PBS,provisional,NA
U2436,JS00061,finclip,STELLAKO,3,1,KUZKWA_CR,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U2437,JS00069,finclip,HORSEFLY,3,0.63,U_HORSEFLY,3,0.37,CHILKO,3,0,BLUE_LEAD_CK,3,0,MCKINLEY,3,0,PBS,provisional,NA
U2439,JS00063,finclip,SEYMOUR,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U2451,JS00099,finclip,PAULA,1,0.57,FORFAR,1,0.32,HUDSON_BAY,1,0.06,PORTER_CR,1,0.05,BLACKWATER,1,0.01,PBS,provisional,NA
U2452,JS00098,finclip,STELLAKO,3,0.99,L_SHUSWAP,4,0.01,KUZKWA_CR,3,0,PINCHI_CR,3,0,NA,NA,NA,PBS,provisional,NA
U2453,JS00102,finclip,CHILKO,3,0.99,NARROWS,1,0,STELLAKO,3,0,HORSEFLY,3,0,PORTER_CR,1,0,PBS,provisional,NA
U2454,JS00104,finclip,L_SHUSWAP,4,1,MIDDLESHUSWAP,4,0,CHILKO,3,0,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U2455,JS00101,finclip,SEYMOUR,2,0.95,PAULA,1,0.02,SCOTCH,2,0.01,STELLAKO,3,0.01,LITTLE,4,0.01,PBS,provisional,NA
U2456,JS00097,finclip,CHILKO,3,0.99,RAFT,2,0,BLUE_LEAD_CK,3,0,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U2457,JS00103,finclip,LITTLE,4,0.54,L_SHUSWAP,4,0.43,HORSEFLY,3,0.02,L_ADAMS,4,0.01,NA,NA,NA,PBS,provisional,NA
U2459,DS00727,finclip,HORSEFLY,3,0.74,L_ADAMS,4,0.21,LITTLE,4,0.04,PORTAGE_CR,4,0,MCKINLEY,3,0,PBS,provisional,NA
U2460,DS00722,finclip,L_SHUSWAP,4,0.88,L_ADAMS,4,0.1,PORTAGE_CR,4,0.01,LITTLE,4,0,MIDDLESHUSWAP,4,0,PBS,provisional,NA
U2461,DS00724,finclip,L_SHUSWAP,4,0.98,L_ADAMS,4,0.01,MIDDLESHUSWAP,4,0.01,PORTAGE_CR,4,0,NA,NA,NA,PBS,provisional,NA
U2462,DS00723,finclip,CHILKO,3,0.99,L_ADAMS,4,0.01,LITTLE,4,0,MIDDLESHUSWAP,4,0,L_SHUSWAP,4,0,PBS,provisional,NA
U2463,DS00728,finclip,SCOTCH,2,0.78,LITTLE,4,0.12,L_ADAMS,4,0.1,L_SHUSWAP,4,0,HORSEFLY,3,0,PBS,provisional,NA
U2464,JS00211,finclip,L_SHUSWAP,4,0.84,LITTLE,4,0.05,MIDDLESHUSWAP,4,0.04,L_ADAMS,4,0.03,CHILKO,3,0.01,PBS,provisional,NA
U2466,JS00212,finclip,L_SHUSWAP,4,0.85,L_ADAMS,4,0.08,LITTLE,4,0.06,EAGLE_L,4,0,PORTAGE_CR,4,0,PBS,provisional,NA
U2467,JS00213,finclip,L_SHUSWAP,4,0.66,LITTLE,4,0.2,L_ADAMS,4,0.05,CHILKO,3,0.05,MIDDLESHUSWAP,4,0.04,PBS,provisional,NA
U2468,JS00214,finclip,L_SHUSWAP,4,0.88,LITTLE,4,0.06,SCOTCH,2,0.05,L_ADAMS,4,0.01,MIDDLESHUSWAP,4,0,PBS,provisional,NA
U2469,JS00217,finclip,QUESNEL_HORSEF,3,0.29,CHILKO,3,0.14,L_SHUSWAP,4,0.12,LITTLE,4,0.08,ROARING,3,0.08,PBS,provisional,NA
U2470,JS00216,finclip,L_SHUSWAP,4,0.97,MIDDLESHUSWAP,4,0.02,L_ADAMS,4,0.01,ROARING,3,0,PINCHI_CR,3,0,PBS,provisional,NA
U2471,JS00485,finclip,CHILKO,3,0.42,L_ADAMS,4,0.21,QUESNEL_HORSEF,3,0.12,L_SHUSWAP,4,0.09,SEYMOUR,2,0.06,PBS,provisional,NA
U2472,DS00901,finclip,QUESNEL_MITCHE,3,0.59,MITCHELL,3,0.39,QUESNEL_DECEPT,3,0.01,QUESNEL_HORSEF,3,0,BLUE_LEAD_CK,3,0,PBS,provisional,NA
U2473,JS00050,finclip,L_SHUSWAP,4,1,LITTLE,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U2494,JS00051,finclip,PAULA,1,0.54,FORFAR,1,0.31,HUDSON_BAY,1,0.06,PORTER_CR,1,0.04,NARROWS,1,0.02,PBS,provisional,NA
U2495,DS00437,finclip,L_ADAMS,4,0.96,L_SHUSWAP,4,0.02,QUESNEL_HORSEF,3,0.01,PORTAGE_CR,4,0.01,HORSEFLY,3,0,PBS,provisional,NA
U2496,DS00416,finclip,L_ADAMS,4,0.77,L_SHUSWAP,4,0.15,MIDDLESHUSWAP,4,0.03,LITTLE,4,0.02,SEYMOUR,2,0.01,PBS,provisional,NA
U2497,DS00403,finclip,L_SHUSWAP,4,0.51,HORSEFLY,3,0.18,L_ADAMS,4,0.13,LITTLE,4,0.1,U_HORSEFLY,3,0.05,PBS,provisional,NA
U2498,DS00396,finclip,L_SHUSWAP,4,0.93,L_ADAMS,4,0.03,MIDDLESHUSWAP,4,0.02,LITTLE,4,0.02,FENNELL,2,0,PBS,provisional,NA
U2499,DS00401,finclip,HORSEFLY,3,0.41,U_HORSEFLY,3,0.28,QUESNEL_HORSEF,3,0.25,ROARING,3,0.03,MCKINLEY,3,0.01,PBS,provisional,NA
U2500,DS00406,finclip,CHILKO,3,0.81,L_ADAMS,4,0.13,L_SHUSWAP,4,0.03,LITTLE,4,0.02,SEYMOUR,2,0.01,PBS,provisional,NA
U2501,DS00430,finclip,MIDDLE,3,0.3,FIVEMILE,1,0.22,CHILKO,3,0.12,KYNOCK,1,0.11,SINTA,1,0.09,PBS,provisional,NA
U2502,DS00438,finclip,L_ADAMS,4,0.43,LITTLE,4,0.3,L_SHUSWAP,4,0.24,MIDDLESHUSWAP,4,0.03,SEYMOUR,2,0,PBS,provisional,NA
U2503,DS00441,finclip,CHILKO,3,0.99,QUESNEL_HORSEF,3,0,CHILKO-NORTH,3,0,L_ADAMS,4,0,LITTLE,4,0,PBS,provisional,NA
U2504,DS00286,finclip,MCKINLEY,3,0.8,CHILKO-NORTH,3,0.09,CHILKO,3,0.05,QUESNEL_HORSEF,3,0.04,BLUE_LEAD_CK,3,0.03,PBS,provisional,NA
U2505,DS00288,finclip,SCOTCH,2,1,L_SHUSWAP,4,0,EAGLE,2,0,SEYMOUR,2,0,NA,NA,NA,PBS,provisional,NA
U2506,DS00291,finclip,L_ADAMS,4,0.53,CHILKO-NORTH,3,0.39,CHILKO,3,0.06,L_SHUSWAP,4,0.03,LITTLE,4,0,PBS,provisional,NA
U2507,DS00290,finclip,SCOTCH,2,0.97,L_ADAMS,4,0.03,L_SHUSWAP,4,0,EAGLE,2,0,DEVON_LAKE,15,0,PBS,provisional,NA
U2508,DS00206,finclip,MCKINLEY,3,0.93,QUESNEL_HORSEF,3,0.06,U_HORSEFLY,3,0,HORSEFLY,3,0,BLUE_LEAD_CK,3,0,PBS,provisional,NA
U2509,DS00201,finclip,CHILKO-NORTH,3,0.66,CHILKO,3,0.19,MCKINLEY,3,0.11,BLUE_LEAD_CK,3,0.02,QUESNEL_HORSEF,3,0.01,PBS,provisional,NA
U2510,DS00204,finclip,CHILKO-NORTH,3,0.74,CHILKO,3,0.26,L_ADAMS,4,0,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U2511,DS00199,finclip,MCKINLEY,3,0.45,L_ADAMS,4,0.34,BLUE_LEAD_CK,3,0.12,QUESNEL_HORSEF,3,0.05,L_SHUSWAP,4,0.02,PBS,provisional,NA
U2607,JS00294,finclip,LITTLE,4,0.73,L_ADAMS,4,0.06,CHILKO,3,0.04,L_SHUSWAP,4,0.02,PINCHI_CR,3,0.02,PBS,provisional,NA
U2608,JS00300,finclip,L_SHUSWAP,4,0.53,SCOTCH,2,0.28,LITTLE,4,0.1,L_ADAMS,4,0.08,QUESNEL_HORSEF,3,0.01,PBS,provisional,NA
U2609,JS00292,finclip,L_SHUSWAP,4,0.78,L_ADAMS,4,0.09,QUESNEL_HORSEF,3,0.06,LITTLE,4,0.05,U_HORSEFLY,3,0.02,PBS,provisional,NA
U2610,JS00001,finclip,HORSEFLY,3,0.39,U_HORSEFLY,3,0.34,BLUE_LEAD_CK,3,0.12,SEYMOUR,2,0.12,QUESNEL_DECEPT,3,0.01,PBS,provisional,NA
U2611,JS00006,finclip,LITTLE,4,0.69,L_SHUSWAP,4,0.27,SEYMOUR,2,0.03,L_ADAMS,4,0.01,RAFT,2,0.01,PBS,provisional,NA
U2612,DS00078,finclip,STELLAKO,3,0.42,TACHIE,3,0.42,DUST,1,0.08,NADINA,2,0.02,KUZKWA_CR,3,0.02,PBS,provisional,NA
U2613,DS00077,finclip,CHILKO,3,1,MIDDLESHUSWAP,4,0,L_ADAMS,4,0,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U2614,DS00080,finclip,TACHIE,3,0.93,STELLAKO,3,0.04,NADINA,2,0.02,KUZKWA_CR,3,0.01,NA,NA,NA,PBS,provisional,NA
U2615,DS00089,finclip,TACHIE,3,0.91,HORSEFLY,3,0.04,KUZKWA_CR,3,0.04,MCKINLEY,3,0.01,QUESNEL_HORSEF,3,0.01,PBS,provisional,NA
U2616,DS00088,finclip,CHILKO,3,1,WEAVER,4,0,L_SHUSWAP,4,0,FENNELL,2,0,NA,NA,NA,PBS,provisional,NA
U2617,DS00081,finclip,TACHIE,3,0.99,STELLAKO,3,0,FORFAR,1,0,DUST,1,0,FIVEMILE,1,0,PBS,provisional,NA
U2618,DS00076,finclip,MITCHELL,3,1,CHILKO,3,0,QUESNEL_MITCHE,3,0,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U2619,DS00090,finclip,STELLAKO,3,0.57,TACHIE,3,0.39,KUZKWA_CR,3,0.02,NADINA,2,0.02,NA,NA,NA,PBS,provisional,NA
U2620,DS00084,finclip,TACHIE,3,0.6,STELLAKO,3,0.37,KUZKWA_CR,3,0.03,CHILKO,3,0,PINCHI_CR,3,0,PBS,provisional,NA
U2621,DS00079,finclip,HORSEFLY,3,0.76,QUESNEL_HORSEF,3,0.15,MCKINLEY,3,0.08,M_HORSEFLY,3,0,NA,NA,NA,PBS,provisional,NA
U2622,DS00022,finclip,L_SHUSWAP,4,0.66,MIDDLESHUSWAP,4,0.15,L_ADAMS,4,0.12,STELLAKO,3,0.02,HORSEFLY,3,0.01,PBS,provisional,NA
U2623,DS00021,finclip,L_SHUSWAP,4,0.22,L_ADAMS,4,0.17,SEYMOUR,2,0.14,MIDDLESHUSWAP,4,0.12,BIRKENHEAD,3,0.08,PBS,provisional,NA
U2624,DS00029,finclip,CHILKO,3,0.45,NADINA,2,0.45,TACHIE,3,0.03,HORSEFLY,3,0.02,STELLAKO,3,0.02,PBS,provisional,NA
U2706,JS00290,finclip,LITTLE,4,0.42,TACHIE,3,0.17,L_ADAMS,4,0.16,QUESNEL_HORSEF,3,0.1,L_SHUSWAP,4,0.04,PBS,provisional,NA
U2707,JS00295,finclip,CHILKO,3,0.95,L_SHUSWAP,4,0.03,QUESNEL_HORSEF,3,0,LITTLE,4,0,CHILKO-NORTH,3,0,PBS,provisional,NA
U2709,JS00299,finclip,CHILKO,3,0.89,QUESNEL_HORSEF,3,0.1,HORSEFLY,3,0.01,U_HORSEFLY,3,0,MCKINLEY,3,0,PBS,provisional,NA
U2710,JS00293,finclip,CHILKO,3,0.92,QUESNEL_HORSEF,3,0.05,L_SHUSWAP,4,0.01,LITTLE,4,0.01,KYNOCK,1,0,PBS,provisional,NA
U2711,JS00297,finclip,QUESNEL_HORSEF,3,0.61,U_HORSEFLY,3,0.11,LITTLE,4,0.09,QUESNEL_DECEPT,3,0.08,L_ADAMS,4,0.04,PBS,provisional,NA
U2712,JS00007,finclip,NADINA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U2713,JS00003,finclip,CHILKO,3,0.5,HORSEFLY,3,0.38,U_HORSEFLY,3,0.06,FORFAR,1,0.03,STELLAKO,3,0.02,PBS,provisional,NA
U2714,JS00005,finclip,L_SHUSWAP,4,0.81,SEYMOUR,2,0.15,LITTLE,4,0.03,SCOTCH,2,0,SMOKEHOUSE_CK,15,0,PBS,provisional,NA
U2715,JS00009,finclip,CHILKO,3,0.98,FORFAR,1,0.01,PAULA,1,0.01,HUDSON_BAY,1,0,PORTER_CR,1,0,PBS,provisional,NA
U2716,JS00004,finclip,HORSEFLY,3,0.53,U_HORSEFLY,3,0.32,SEYMOUR,2,0.06,LITTLE,4,0.04,STELLAKO,3,0.02,PBS,provisional,NA
U2717,JS00010,finclip,CHILKO,3,0.43,FORFAR,1,0.21,NADINA,2,0.16,HUDSON_BAY,1,0.06,PORTER_CR,1,0.04,PBS,provisional,NA
U2718,JS00008,finclip,HORSEFLY,3,0.63,U_HORSEFLY,3,0.35,M_HORSEFLY,3,0.01,CHILKO,3,0,L_HORSEFLY,3,0,PBS,provisional,NA
U2719,JS00002,finclip,HORSEFLY,3,0.63,U_HORSEFLY,3,0.36,M_HORSEFLY,3,0,LITTLE,4,0,MCKINLEY,3,0,PBS,provisional,NA
U2720,JS00220,finclip,CHILKO,3,1,L_ADAMS,4,0,U_HORSEFLY,3,0,HORSEFLY,3,0,MCKINLEY,3,0,PBS,provisional,NA
U2721,JS00219,finclip,CHILKO,3,0.98,QUESNEL_HORSEF,3,0.01,HORSEFLY,3,0.01,U_HORSEFLY,3,0,MCKINLEY,3,0,PBS,provisional,NA
U2723,JS01077,finclip,L_ADAMS,4,0.44,SCOTCH,2,0.39,SEYMOUR,2,0.09,MIDDLESHUSWAP,4,0.07,QUESNEL_HORSEF,3,0.01,PBS,provisional,NA
U2724,JS01073,finclip,L_SHUSWAP,4,0.62,MIDDLESHUSWAP,4,0.38,L_ADAMS,4,0.01,SCOTCH,2,0,NA,NA,NA,PBS,provisional,NA
U2725,JS01074,finclip,CHILKO,3,0.64,L_ADAMS,4,0.29,QUESNEL_HORSEF,3,0.04,MCKINLEY,3,0.01,SCOTCH,2,0.01,PBS,provisional,NA
U2726,JS01075,finclip,L_ADAMS,4,0.65,MIDDLESHUSWAP,4,0.19,SCOTCH,2,0.08,L_SHUSWAP,4,0.06,SEYMOUR,2,0.01,PBS,provisional,NA
U2727,JS01071,finclip,L_ADAMS,4,0.85,L_SHUSWAP,4,0.08,MIDDLESHUSWAP,4,0.05,CHILKO,3,0.01,SCOTCH,2,0.01,PBS,provisional,NA
U2728,JS01078,finclip,SCOTCH,2,0.72,SEYMOUR,2,0.26,MIDDLESHUSWAP,4,0.01,L_ADAMS,4,0.01,L_SHUSWAP,4,0,PBS,provisional,NA
U2729,JS01072,finclip,CHILKO-NORTH,3,0.55,CHILKO,3,0.45,CHILKO_SOUTH,2,0,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U2730,JS01076,finclip,L_SHUSWAP,4,0.51,MIDDLESHUSWAP,4,0.46,L_ADAMS,4,0.03,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U2731,JS01079,finclip,L_ADAMS,4,0.98,MIDDLESHUSWAP,4,0.02,SCOTCH,2,0,L_SHUSWAP,4,0,SEYMOUR,2,0,PBS,provisional,NA
U2732,JS00876,finclip,CHILKO,3,0.57,QUESNEL_HORSEF,3,0.15,L_ADAMS,4,0.14,MCKINLEY,3,0.06,CHILKO-NORTH,3,0.04,PBS,provisional,NA
U2733,JS00875,finclip,MIDDLESHUSWAP,4,0.54,L_SHUSWAP,4,0.43,BIRKENHEAD,3,0.02,CHILKO,3,0.01,L_ADAMS,4,0,PBS,provisional,NA
U2734,JS00874,finclip,MIDDLESHUSWAP,4,0.62,L_ADAMS,4,0.23,SCOTCH,2,0.06,L_SHUSWAP,4,0.06,SEYMOUR,2,0.03,PBS,provisional,NA
U2735,JS00878,finclip,MIDDLESHUSWAP,4,0.88,L_ADAMS,4,0.1,L_SHUSWAP,4,0.02,LITTLE,4,0,PORTAGE_CR,4,0,PBS,provisional,NA
U2736,JS00877,finclip,MIDDLESHUSWAP,4,0.7,L_SHUSWAP,4,0.3,L_ADAMS,4,0,SEYMOUR,2,0,NA,NA,NA,PBS,provisional,NA
U2737,JS00879,finclip,MIDDLESHUSWAP,4,0.57,L_SHUSWAP,4,0.42,BIVOUAC,1,0,SCOTCH,2,0,L_ADAMS,4,0,PBS,provisional,NA
U2738,JS00872,finclip,L_SHUSWAP,4,0.79,MIDDLESHUSWAP,4,0.19,L_ADAMS,4,0.01,PORTAGE_CR,4,0,NA,NA,NA,PBS,provisional,NA
U2739,JS00873,finclip,L_ADAMS,4,0.44,MIDDLESHUSWAP,4,0.44,L_SHUSWAP,4,0.11,PORTAGE_CR,4,0,NA,NA,NA,PBS,provisional,NA
U2740,JS00871,finclip,L_ADAMS,4,0.88,PORTAGE_CR,4,0.06,L_SHUSWAP,4,0.03,MIDDLESHUSWAP,4,0.02,LITTLE,4,0,PBS,provisional,NA
U2741,JS00880,finclip,L_SHUSWAP,4,0.83,MIDDLESHUSWAP,4,0.14,L_ADAMS,4,0.04,HUDSON_BAY,1,0,DUST,1,0,PBS,provisional,NA
U2742,DS00020,finclip,L_SHUSWAP,4,0.85,MIDDLESHUSWAP,4,0.15,DUST,1,0.01,L_ADAMS,4,0,SEYMOUR,2,0,PBS,provisional,NA
U2743,DS00030,finclip,HORSEFLY,3,0.66,FENNELL,2,0.26,QUESNEL_HORSEF,3,0.04,CHILKO,3,0.02,L_ADAMS,4,0.01,PBS,provisional,NA
U2744,DS00018,finclip,CHILKO,3,0.68,TACHIE,3,0.17,STELLAKO,3,0.11,DUST,1,0.02,KUZKWA_CR,3,0.01,PBS,provisional,NA
U2745,DS00028,finclip,L_ADAMS,4,0.45,L_SHUSWAP,4,0.34,PORTAGE_CR,4,0.12,MIDDLESHUSWAP,4,0.06,CHILKO,3,0.01,PBS,provisional,NA
U2746,DS00019,finclip,HORSEFLY,3,0.5,SEYMOUR,2,0.4,EAGLE,2,0.03,STELLAKO,3,0.03,TACHIE,3,0.02,PBS,provisional,NA
U2747,DS00027,finclip,CHILKO,3,0.92,L_SHUSWAP,4,0.04,MIDDLESHUSWAP,4,0.01,HORSEFLY,3,0.01,MCKINLEY,3,0.01,PBS,provisional,NA
U2748,DS00023,finclip,CHILKO,3,1,TACHIE,3,0,MCKINLEY,3,0,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U2749,DS00690,finclip,L_SHUSWAP,4,0.96,L_ADAMS,4,0.03,LITTLE,4,0.01,MIDDLESHUSWAP,4,0,EAGLE_L,4,0,PBS,provisional,NA
U2750,DS00683,finclip,L_ADAMS,4,0.52,L_SHUSWAP,4,0.25,LITTLE,4,0.21,MIDDLESHUSWAP,4,0,PORTAGE_CR,4,0,PBS,provisional,NA
U2751,DS00684,finclip,CHILKO,3,0.51,L_ADAMS,4,0.47,LITTLE,4,0.01,SCOTCH,2,0.01,HORSEFLY,3,0,PBS,provisional,NA
U2752,DS00682,finclip,L_SHUSWAP,4,1,L_ADAMS,4,0,MIDDLESHUSWAP,4,0,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U2753,DS00689,finclip,CHILKO,3,0.97,L_ADAMS,4,0.01,LITTLE,4,0.01,L_SHUSWAP,4,0,QUESNEL_MITCHE,3,0,PBS,provisional,NA
U2754,DS00687,finclip,L_SHUSWAP,4,1,MIDDLESHUSWAP,4,0,LITTLE,4,0,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U2755,DS00688,finclip,L_SHUSWAP,4,0.92,L_ADAMS,4,0.07,MIDDLESHUSWAP,4,0,EAGLE_L,4,0,PORTAGE_CR,4,0,PBS,provisional,NA
U2756,DS00681,finclip,QUESNEL_MITCHE,3,0.49,WASKO_CR,3,0.29,MITCHELL,3,0.22,BLUE_LEAD_CK,3,0,ROARING,3,0,PBS,provisional,NA
U2757,DS00686,finclip,L_SHUSWAP,4,0.93,L_ADAMS,4,0.03,LITTLE,4,0.02,SCOTCH,2,0.01,MIDDLESHUSWAP,4,0.01,PBS,provisional,NA
U2758,DS00685,finclip,HORSEFLY,3,0.93,WASKO_CR,3,0.04,CHILKO,3,0.02,HUDSON_BAY,1,0,MCKINLEY,3,0,PBS,provisional,NA
U2759,DS00244,finclip,MITCHELL,3,0.98,BLUE_LEAD_CK,3,0.02,QUESNEL_MITCHE,3,0.01,WASKO_CR,3,0,NA,NA,NA,PBS,provisional,NA
U2760,DS00250,finclip,MITCHELL,3,0.99,BLUE_LEAD_CK,3,0.01,QUESNEL_MITCHE,3,0.01,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U2761,DS00243,finclip,CHILKO-NORTH,3,0.76,CHILKO,3,0.24,L_ADAMS,4,0,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U2762,DS00242,finclip,SCOTCH,2,0.98,L_ADAMS,4,0.02,SEYMOUR,2,0,ROARING,3,0,NA,NA,NA,PBS,provisional,NA
U2763,DS00253,finclip,CHILKO-NORTH,3,0.78,CHILKO,3,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U2764,DS00245,finclip,L_ADAMS,4,0.99,CHILKO-NORTH,3,0,MCKINLEY,3,0,SCOTCH,2,0,PINCHI_CR,3,0,PBS,provisional,NA
U2765,DS00255,finclip,L_SHUSWAP,4,0.65,L_ADAMS,4,0.28,SCOTCH,2,0.04,EAGLE_L,4,0.01,MIDDLESHUSWAP,4,0.01,PBS,provisional,NA
U2766,DS00247,finclip,L_ADAMS,4,0.78,L_SHUSWAP,4,0.12,MCKINLEY,3,0.04,SCOTCH,2,0.03,EAGLE_L,4,0.01,PBS,provisional,NA
U2767,DS00254,finclip,BLUE_LEAD_CK,3,0.99,ROARING,3,0,WASKO_CR,3,0,QUESNEL_DECEPT,3,0,MITCHELL,3,0,PBS,provisional,NA
U2768,DS00246,finclip,MITCHELL,3,0.7,BLUE_LEAD_CK,3,0.29,WASKO_CR,3,0,QUESNEL_MITCHE,3,0,NA,NA,NA,PBS,provisional,NA
U2769,DS00056,finclip,NADINA,2,0.78,CHILKO,3,0.15,HORSEFLY,3,0.03,TACHIE,3,0.03,SEYMOUR,2,0,PBS,provisional,NA
U2770,DS00053,finclip,CHILKO,3,0.9,L_SHUSWAP,4,0.07,MIDDLESHUSWAP,4,0.02,L_ADAMS,4,0.01,DUST,1,0.01,PBS,provisional,NA
U2771,DS00055,finclip,STELLAKO,3,0.74,TACHIE,3,0.23,NADINA,2,0.03,KUZKWA_CR,3,0,DUST,1,0,PBS,provisional,NA
U2772,DS00046,finclip,L_SHUSWAP,4,0.86,MIDDLESHUSWAP,4,0.13,TACHIE,3,0.01,L_ADAMS,4,0,KUZKWA_CR,3,0,PBS,provisional,NA
U2773,DS00051,finclip,NADINA,2,0.84,STELLAKO,3,0.12,TACHIE,3,0.04,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U2774,DS00047,finclip,HORSEFLY,3,0.75,QUESNEL_HORSEF,3,0.14,MCKINLEY,3,0.11,M_HORSEFLY,3,0,BIVOUAC,1,0,PBS,provisional,NA
U2775,DS00054,finclip,HORSEFLY,3,0.69,QUESNEL_HORSEF,3,0.14,MCKINLEY,3,0.08,CHILKO,3,0.07,NADINA,2,0.01,PBS,provisional,NA
U2785,DS00092,finclip,MITCHELL,3,1,QUESNEL_HORSEF,3,0,ROARING,3,0,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U2786,DS00239,finclip,SCOTCH,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U2787,DS00232,finclip,L_ADAMS,4,0.81,L_SHUSWAP,4,0.12,MCKINLEY,3,0.03,SCOTCH,2,0.03,EAGLE_L,4,0.01,PBS,provisional,NA
U2788,DS00236,finclip,MCKINLEY,3,0.95,CHILKO,3,0.05,BLUE_LEAD_CK,3,0,QUESNEL_HORSEF,3,0,NA,NA,NA,PBS,provisional,NA
U2801,DS00393,finclip,L_ADAMS,4,0.45,L_SHUSWAP,4,0.36,LITTLE,4,0.12,MIDDLESHUSWAP,4,0.06,SEYMOUR,2,0,PBS,provisional,NA
U2802,DS00392,finclip,CHILKO,3,0.99,L_ADAMS,4,0,LITTLE,4,0,CHILKO-NORTH,3,0,FIVEMILE,1,0,PBS,provisional,NA
