ufn,sample_id,sample_comments,analyzing_lab,quality_level,quality_log
U3022,S3022FA1,NA,NA,Raw,
U3023,S3023FA1,NA,NA,Raw,
U3024,S3024FA1,NA,NA,Raw,
U3025,S3025FA1,NA,NA,Raw,
U3026,S3026FA1,NA,NA,Raw,
U3027,S3027FA1,NA,NA,Raw,
U3028,S3028FA1,NA,NA,Raw,
U3029,S3029FA1,NA,NA,Raw,
U3030,S3030FA1,NA,NA,Raw,
U3031,S3031FA1,NA,NA,Raw,
U3032,S3032FA1,NA,NA,Raw,
U3033,S3033FA1,NA,NA,Raw,
U3034,S3034FA1,NA,NA,Raw,
U3035,S3035FA1,NA,NA,Raw,
U3036,S3036FA1,NA,NA,Raw,
U3037,S3037FA1,NA,NA,Raw,
U3038,S3038FA1,NA,NA,Raw,
U3039,S3039FA1,NA,NA,Raw,
U3040,S3040FA1,NA,NA,Raw,
U3041,S3041FA1,NA,NA,Raw,
U3042,S3042FA1,NA,NA,Raw,
U3043,S3043FA1,NA,NA,Raw,
U3044,S3044FA1,NA,NA,Raw,
U3045,S3045FA1,NA,NA,Raw,
U3046,S3046FA1,NA,NA,Raw,
U3047,S3047FA1,NA,NA,Raw,
U3048,S3048FA1,NA,NA,Raw,
U3049,S3049FA1,NA,NA,Raw,
U3050,S3050FA1,NA,NA,Raw,
U3051,S3051FA1,NA,NA,Raw,
U3052,S3052FA1,NA,NA,Raw,
U3053,S3053FA1,NA,NA,Raw,
U3054,S3054FA1,NA,NA,Raw,
U3055,S3055FA1,NA,NA,Raw,
U3056,S3056FA1,NA,NA,Raw,
U3057,S3057FA1,NA,NA,Raw,
U3058,S3058FA1,Slightly thawed,NA,Raw,
U3059,S3059FA1,NA,NA,Raw,
U3060,S3060FA1,NA,NA,Raw,
U3061,S3061FA1,NA,NA,Raw,
U3062,S3062FA1,NA,NA,Raw,
U3063,S3063FA1,NA,NA,Raw,
U3064,S3064FA1,NA,NA,Raw,
U3065,S3065FA1,NA,NA,Raw,
U3066,S3066FA1,NA,NA,Raw,
U3067,S3067FA1,NA,NA,Raw,
U3068,S3068FA1,NA,NA,Raw,
U3069,S3069FA1,NA,NA,Raw,
U3070,S3070FA1,NA,NA,Raw,
U3071,S3071FA1,NA,NA,Raw,
U3072,S3072FA1,NA,NA,Raw,
U3073,S3073FA1,NA,NA,Raw,
U3074,S3074FA1,NA,NA,Raw,
U3075,S3075FA1,NA,NA,Raw,
U3076,S3076FA1,NA,NA,Raw,
U3077,S3077FA1,NA,NA,Raw,
U3078,S3078FA1,NA,NA,Raw,
U3079,S3079FA1,NA,NA,Raw,
U3080,S3080FA1,NA,NA,Raw,
U3081,S3081FA1,NA,NA,Raw,
U3082,S3082FA1,NA,NA,Raw,
U3083,S3083FA1,NA,NA,Raw,
U3084,S3084FA1,NA,NA,Raw,
U3085,S3085FA1,NA,NA,Raw,
U3086,S3086FA1,NA,NA,Raw,
U3087,S3087FA1,NA,NA,Raw,
U3088,S3088FA1,NA,NA,Raw,
U3089,S3089FA1,NA,NA,Raw,
U3090,S3090FA1,NA,NA,Raw,
U3091,S3091FA1,NA,NA,Raw,
U3092,S3092FA1,NA,NA,Raw,
U3093,S3093FA1,NA,NA,Raw,
U3094,S3094FA1,NA,NA,Raw,
U3095,S3095FA1,NA,NA,Raw,
U3096,S3096FA1,NA,NA,Raw,
U3097,S3097FA1,NA,NA,Raw,
U3098,S3098FA1,NA,NA,Raw,
U3099,S3099FA1,NA,NA,Raw,
U3100,S3100FA1,NA,NA,Raw,
U3101,S3101FA1,NA,NA,Raw,
U3102,S3102FA1,NA,NA,Raw,
U3103,S3103FA1,NA,NA,Raw,
U3104,S3104FA1,NA,NA,Raw,
U3108,S3108FA1,NA,NA,Raw,
U3109,S3109FA1,NA,NA,Raw,
U3110,S3110FA1,NA,NA,Raw,
U3111,S3111FA1,NA,NA,Raw,
U3112,S3112FA1,NA,NA,Raw,
U3113,S3113FA1,NA,NA,Raw,
U3114,S3114FA1,NA,NA,Raw,
U3115,S3115FA1,NA,NA,Raw,
U3116,S3116FA1,NA,NA,Raw,
U3117,S3117FA1,NA,NA,Raw,
U3118,S3118FA1,NA,NA,Raw,
U3119,S3119FA1,NA,NA,Raw,
U3120,S3120FA1,NA,NA,Raw,
U3121,S3121FA1,NA,NA,Raw,
U3122,S3122FA1,NA,NA,Raw,
U3123,S3123FA1,NA,NA,Raw,
U3124,S3124FA1,NA,NA,Raw,
U3125,S3125FA1,NA,NA,Raw,
U3126,S3126FA1,NA,NA,Raw,
U3127,S3127FA1,NA,NA,Raw,
U3128,S3128FA1,NA,NA,Raw,
U3129,S3129FA1,NA,NA,Raw,
U3130,S3130FA1,NA,NA,Raw,
U3131,S3131FA1,NA,NA,Raw,
U3132,S3132FA1,NA,NA,Raw,
U3133,S3133FA1,NA,NA,Raw,
U3134,S3134FA1,NA,NA,Raw,
U3135,S3135FA1,NA,NA,Raw,
U3136,S3136FA1,NA,NA,Raw,
U3137,S3137FA1,NA,NA,Raw,
U3138,S3138FA1,NA,NA,Raw,
U3139,S3139FA1,NA,NA,Raw,
U3140,S3140FA1,NA,NA,Raw,
U3141,S3141FA1,NA,NA,Raw,
U3142,S3142FA1,NA,NA,Raw,
U3143,S3143FA1,NA,NA,Raw,
U3144,S3144FA1,NA,NA,Raw,
U3145,S3145FA1,NA,NA,Raw,
U3146,S3146FA1,NA,NA,Raw,
U3147,S3147FA1,NA,NA,Raw,
U3148,S3148FA1,NA,NA,Raw,
U3149,S3149FA1,NA,NA,Raw,
U3150,S3150FA1,NA,NA,Raw,
U3151,S3151FA1,NA,NA,Raw,
U3152,S3152FA1,NA,NA,Raw,
U3153,S3153FA1,NA,NA,Raw,
U3154,S3154FA1,NA,NA,Raw,
U3155,S3155FA1,NA,NA,Raw,
U3156,S3156FA1,NA,NA,Raw,
U3157,S3157FA1,NA,NA,Raw,
U3158,S3158FA1,NA,NA,Raw,
U3159,S3159FA1,NA,NA,Raw,
U3160,S3160FA1,NA,NA,Raw,
U3161,S3161FA1,NA,NA,Raw,
U3162,S3162FA1,NA,NA,Raw,
U3163,S3163FA1,NA,NA,Raw,
U3164,S3164FA1,NA,NA,Raw,
U3165,S3165FA1,NA,NA,Raw,
U3166,S3166FA1,NA,NA,Raw,
U3167,S3167FA1,NA,NA,Raw,
U3168,S3168FA1,NA,NA,Raw,
U3169,S3169FA1,NA,NA,Raw,
U3170,S3170FA1,NA,NA,Raw,
U3171,S3171FA1,NA,NA,Raw,
U3172,S3172FA1,NA,NA,Raw,
U3173,S3173FA1,NA,NA,Raw,
U3174,S3174FA1,Slightly thawed,NA,Raw,
U3175,S3175FA1,NA,NA,Raw,
U3176,S3176FA1,NA,NA,Raw,
U3177,S3177FA1,NA,NA,Raw,
U3178,S3178FA1,NA,NA,Raw,
U3179,S3179FA1,NA,NA,Raw,
U3180,S3180FA1,NA,NA,Raw,
U3181,S3181FA1,NA,NA,Raw,
U3182,S3182FA1,NA,NA,Raw,
U3183,S3183FA1,NA,NA,Raw,
U3184,S3184FA1,NA,NA,Raw,
U3185,S3185FA1,NA,NA,Raw,
U3186,S3186FA1,NA,NA,Raw,
U3187,S3187FA1,NA,NA,Raw,
U3188,S3188FA1,NA,NA,Raw,
U3189,S3189FA1,NA,NA,Raw,
U3190,S3190FA1,NA,NA,Raw,
U3191,S3191FA1,NA,NA,Raw,
U3192,S3192FA1,NA,NA,Raw,
U3193,S3193FA1,NA,NA,Raw,
U3194,S3194FA1,NA,NA,Raw,
U3195,S3195FA1,NA,NA,Raw,
U3196,S3196FA1,NA,NA,Raw,
U3197,S3197FA1,NA,NA,Raw,
U3198,S3198FA1,NA,NA,Raw,
U3199,S3199FA1,NA,NA,Raw,
U3200,S3200FA1,NA,NA,Raw,
U3204,S3204FA1,NA,NA,Raw,
U3205,S3205FA1,NA,NA,Raw,
U3206,S3206FA1,NA,NA,Raw,
U3207,S3207FA1,NA,NA,Raw,
U3208,S3208FA1,NA,NA,Raw,
U3209,S3209FA1,NA,NA,Raw,
U3210,S3210FA1,NA,NA,Raw,
U3211,S3211FA1,NA,NA,Raw,
U3212,S3212FA1,NA,NA,Raw,
U3213,S3213FA1,NA,NA,Raw,
U3214,S3214FA1,NA,NA,Raw,
U3215,S3215FA1,NA,NA,Raw,
U3216,S3216FA1,NA,NA,Raw,
U3217,S3217FA1,NA,NA,Raw,
U3218,S3218FA1,NA,NA,Raw,
U3219,S3219FA1,NA,NA,Raw,
U3220,S3220FA1,NA,NA,Raw,
U3221,S3221FA1,NA,NA,Raw,
U3222,S3222FA1,NA,NA,Raw,
U3223,S3223FA1,NA,NA,Raw,
U3224,S3224FA1,NA,NA,Raw,
U3225,S3225FA1,NA,NA,Raw,
U3226,S3226FA1,NA,NA,Raw,
U3227,S3227FA1,NA,NA,Raw,
U3228,S3228FA1,NA,NA,Raw,
U3229,S3229FA1,NA,NA,Raw,
U3230,S3230FA1,NA,NA,Raw,
U3231,S3231FA1,NA,NA,Raw,
U3232,S3232FA1,NA,NA,Raw,
U3233,S3233FA1,NA,NA,Raw,
U3234,S3234FA1,NA,NA,Raw,
U3235,S3235FA1,NA,NA,Raw,
U3236,S3236FA1,NA,NA,Raw,
U3237,S3237FA1,NA,NA,Raw,
U3238,S3238FA1,NA,NA,Raw,
U3239,S3239FA1,NA,NA,Raw,
U3240,S3240FA1,NA,NA,Raw,
U3241,S3241FA1,NA,NA,Raw,
U3242,S3242FA1,NA,NA,Raw,
U3243,S3243FA1,NA,NA,Raw,
U3244,S3244FA1,NA,NA,Raw,
U3245,S3245FA1,NA,NA,Raw,
U3246,S3246FA1,NA,NA,Raw,
U3247,S3247FA1,NA,NA,Raw,
U3248,S3248FA1,NA,NA,Raw,
U3249,S3249FA1,NA,NA,Raw,
U3250,S3250FA1,NA,NA,Raw,
U3251,S3251FA1,NA,NA,Raw,
U3252,S3252FA1,NA,NA,Raw,
U3253,S3253FA1,NA,NA,Raw,
U3254,S3254FA1,NA,NA,Raw,
U3255,S3255FA1,NA,NA,Raw,
U3256,S3256FA1,NA,NA,Raw,
U3257,S3257FA1,NA,NA,Raw,
U3258,S3258FA1,NA,NA,Raw,
U3259,S3259FA1,NA,NA,Raw,
U3260,S3260FA1,NA,NA,Raw,
U3261,S3261FA1,NA,NA,Raw,
U3262,S3262FA1,NA,NA,Raw,
U3263,S3263FA1,NA,NA,Raw,
U3264,S3264FA1,NA,NA,Raw,
U3265,S3265FA1,NA,NA,Raw,
U3266,S3266FA1,NA,NA,Raw,
U3267,S3267FA1,NA,NA,Raw,
U3268,S3268FA1,NA,NA,Raw,
U3269,S3269FA1,NA,NA,Raw,
U3270,S3270FA1,NA,NA,Raw,
U3271,S3271FA1,NA,NA,Raw,
U3272,S3272FA1,NA,NA,Raw,
U3273,S3273FA1,NA,NA,Raw,
U3274,S3274FA1,NA,NA,Raw,
U3275,S3275FA1,NA,NA,Raw,
U3276,S3276FA1,NA,NA,Raw,
U3277,S3277FA1,NA,NA,Raw,
U3278,S3278FA1,NA,NA,Raw,
U3279,S3279FA1,NA,NA,Raw,
U3280,S3280FA1,NA,NA,Raw,
U3281,S3281FA1,NA,NA,Raw,
U3282,S3282FA1,NA,NA,Raw,
U3283,S3283FA1,NA,NA,Raw,
U3284,S3284FA1,NA,NA,Raw,
U3285,S3285FA1,NA,NA,Raw,
U3286,S3286FA1,NA,NA,Raw,
U3287,S3287FA1,NA,NA,Raw,
U3288,S3288FA1,NA,NA,Raw,
U3289,S3289FA1,NA,NA,Raw,
U3290,S3290FA1,NA,NA,Raw,
U3291,S3291FA1,NA,NA,Raw,
U3292,S3292FA1,NA,NA,Raw,
U3293,S3293FA1,NA,NA,Raw,
U3294,S3294FA1,NA,NA,Raw,
U3295,S3295FA1,NA,NA,Raw,
U3296,S3296FA1,NA,NA,Raw,
U3297,S3297FA1,NA,NA,Raw,
U3298,S3298FA1,NA,NA,Raw,
U3299,S3299FA1,NA,NA,Raw,
U3300,S3300FA1,NA,NA,Raw,
U3301,S3301FA1,NA,NA,Raw,
U3302,S3302FA1,NA,NA,Raw,
U3303,S3303FA1,NA,NA,Raw,
U3304,S3304FA1,NA,NA,Raw,
U3305,S3305FA1,NA,NA,Raw,
U3306,S3306FA1,NA,NA,Raw,
U3307,S3307FA1,NA,NA,Raw,
U3308,S3308FA1,NA,NA,Raw,
U3309,S3309FA1,NA,NA,Raw,
U3310,S3310FA1,NA,NA,Raw,
U3311,S3311FA1,NA,NA,Raw,
U3312,S3312FA1,NA,NA,Raw,
U3313,S3313FA1,NA,NA,Raw,
U3314,S3314FA1,NA,NA,Raw,
U3315,S3315FA1,NA,NA,Raw,
U3316,S3316FA1,NA,NA,Raw,
U3317,S3317FA1,NA,NA,Raw,
U3318,S3318FA1,NA,NA,Raw,
U3319,S3319FA1,NA,NA,Raw,
U3320,S3320FA1,NA,NA,Raw,
U3321,S3321FA1,NA,NA,Raw,
U3322,S3322FA1,NA,NA,Raw,
U3323,S3323FA1,NA,NA,Raw,
U3324,S3324FA1,NA,NA,Raw,
U3325,S3325FA1,NA,NA,Raw,
U3326,S3326FA1,NA,NA,Raw,
U3327,S3327FA1,NA,NA,Raw,
U3328,S3328FA1,NA,NA,Raw,
U3329,S3329FA1,NA,NA,Raw,
U3330,S3330FA1,NA,NA,Raw,
U3331,S3331FA1,NA,NA,Raw,
U3332,S3332FA1,NA,NA,Raw,
U3333,S3333FA1,NA,NA,Raw,
U3334,S3334FA1,NA,NA,Raw,
U3335,S3335FA1,NA,NA,Raw,
U3336,S3336FA1,NA,NA,Raw,
U3337,S3337FA1,NA,NA,Raw,
U3338,S3338FA1,NA,NA,Raw,
U3339,S3339FA1,NA,NA,Raw,
U3340,S3340FA1,NA,NA,Raw,
U3341,S3341FA1,NA,NA,Raw,
U3401,S3401FA1,NA,NA,Raw,
U3402,S3402FA1,NA,NA,Raw,
U3403,S3403FA1,NA,NA,Raw,
U3404,S3404FA1,NA,NA,Raw,
U3405,S3405FA1,NA,NA,Raw,
U3406,S3406FA1,NA,NA,Raw,
U3407,S3407FA1,NA,NA,Raw,
U3408,S3408FA1,NA,NA,Raw,
U3409,S3409FA1,NA,NA,Raw,
U3410,S3410FA1,NA,NA,Raw,
U3411,S3411FA1,NA,NA,Raw,
U3412,S3412FA1,NA,NA,Raw,
U3413,S3413FA1,NA,NA,Raw,
U3414,S3414FA1,NA,NA,Raw,
U3415,S3415FA1,NA,NA,Raw,
U3416,S3416FA1,NA,NA,Raw,
U3417,S3417FA1,NA,NA,Raw,
U3418,S3418FA1,NA,NA,Raw,
U3419,S3419FA1,NA,NA,Raw,
U3420,S3420FA1,NA,NA,Raw,
U3421,S3421FA1,NA,NA,Raw,
U3422,S3422FA1,NA,NA,Raw,
U3423,S3423FA1,NA,NA,Raw,
U3424,S3424FA1,NA,NA,Raw,
U3425,S3425FA1,NA,NA,Raw,
U3426,S3426FA1,NA,NA,Raw,
U3427,S3427FA1,NA,NA,Raw,
U3428,S3428FA1,NA,NA,Raw,
U3429,S3429FA1,NA,NA,Raw,
U3430,S3430FA1,NA,NA,Raw,
U3431,S3431FA1,NA,NA,Raw,
U3908,SFA4308,NA,NA,Raw,
U3432,S3432FA1,NA,NA,Raw,
U3851,SFA4251,NA,NA,Raw,
U3433,S3433FA1,NA,NA,Raw,
U3909,SFA4309,NA,NA,Raw,
U3434,S3434FA1,NA,NA,Raw,
U3850,SFA4250,NA,NA,Raw,
U3435,S3435FA1,NA,NA,Raw,
U3440,S3440FA1,NA,NA,Raw,
U3441,S3441FA1,NA,NA,Raw,
U3442,S3442FA1,NA,NA,Raw,
U3443,S3443FA1,NA,NA,Raw,
U3444,S3444FA1,NA,NA,Raw,
U3445,S3445FA1,NA,NA,Raw,
U3446,S3446FA1,NA,NA,Raw,
U3447,S3447FA1,NA,NA,Raw,
U3448,S3448FA1,NA,NA,Raw,
U3501,S3501FA1,NA,NA,Raw,
U3502,S3502FA1,NA,NA,Raw,
U3503,S3503FA1,NA,NA,Raw,
U3504,S3504FA1,NA,NA,Raw,
U3505,S3505FA1,NA,NA,Raw,
U3506,S3506FA1,NA,NA,Raw,
U3507,S3507FA1,NA,NA,Raw,
U3601,SFA4001,NA,NA,Raw,
U3602,SFA4002,NA,NA,Raw,
U3603,SFA4003,NA,NA,Raw,
U3604,SFA4004,NA,NA,Raw,
U3605,SFA4005,NA,NA,Raw,
U3606,SFA4006,NA,NA,Raw,
U3607,SFA4007,NA,NA,Raw,
U3608,SFA4008,NA,NA,Raw,
U3609,SFA4009,NA,NA,Raw,
U3610,SFA4010,NA,NA,Raw,
U3611,SFA4011,NA,NA,Raw,
U3612,SFA4012,NA,NA,Raw,
U3613,SFA4013,NA,NA,Raw,
U3614,SFA4014,NA,NA,Raw,
U3615,SFA4015,NA,NA,Raw,
U3616,SFA4016,NA,NA,Raw,
U3617,SFA4017,NA,NA,Raw,
U3618,SFA4018,NA,NA,Raw,
U3619,SFA4019,NA,NA,Raw,
U3620,SFA4020,NA,NA,Raw,
U3621,SFA4021,NA,NA,Raw,
U3622,SFA4022,NA,NA,Raw,
U3623,SFA4023,NA,NA,Raw,
U3624,SFA4024,NA,NA,Raw,
U3625,SFA4025,NA,NA,Raw,
U3626,SFA4026,NA,NA,Raw,
U3627,SFA4027,NA,NA,Raw,
U3628,SFA4028,NA,NA,Raw,
U3629,SFA4029,NA,NA,Raw,
U3630,SFA4030,NA,NA,Raw,
U3631,SFA4031,Left in -20 freezer overnight,NA,Raw,
U3632,SFA4032,Left in -20 freezer overnight,NA,Raw,
U3633,SFA4033,Left in -20 freezer overnight,NA,Raw,
U3634,SFA4034,Left in -20 freezer overnight,NA,Raw,
U3635,SFA4035,Left in -20 freezer overnight,NA,Raw,
U3636,SFA4036,Left in -20 freezer overnight,NA,Raw,
U3637,SFA4037,Left in -20 freezer overnight,NA,Raw,
U3638,SFA4038,Left in -20 freezer overnight,NA,Raw,
U3639,SFA4039,NA,NA,Raw,
U3640,SFA4040,NA,NA,Raw,
U3641,SFA4041,NA,NA,Raw,
U3642,SFA4042,NA,NA,Raw,
U3643,SFA4043,NA,NA,Raw,
U3644,SFA4044,NA,NA,Raw,
U3645,SFA4045,NA,NA,Raw,
U3646,SFA4046,NA,NA,Raw,
U3647,SFA4047,NA,NA,Raw,
U3648,SFA4048,NA,NA,Raw,
U3649,SFA4049,NA,NA,Raw,
U3650,SFA4050,NA,NA,Raw,
U3651,SFA4051,NA,NA,Raw,
U3652,SFA4052,NA,NA,Raw,
U3653,SFA4053,NA,NA,Raw,
U3654,SFA4054,NA,NA,Raw,
U3655,SFA4055,NA,NA,Raw,
U3656,SFA4056,NA,NA,Raw,
U3657,SFA4057,NA,NA,Raw,
U3658,SFA4058,NA,NA,Raw,
U3659,SFA4059,NA,NA,Raw,
U3660,SFA4060,NA,NA,Raw,
U3661,SFA4061,NA,NA,Raw,
U3662,SFA4062,NA,NA,Raw,
U3663,SFA4063,NA,NA,Raw,
U3664,SFA4064,NA,NA,Raw,
U3665,SFA4065,NA,NA,Raw,
U3666,SFA4066,NA,NA,Raw,
U3667,SFA4067,NA,NA,Raw,
U3668,SFA4068,NA,NA,Raw,
U3669,SFA4069,NA,NA,Raw,
U3670,SFA4070,NA,NA,Raw,
U3671,SFA4071,NA,NA,Raw,
U3672,SFA4072,NA,NA,Raw,
U3673,SFA4073,NA,NA,Raw,
U3674,SFA4074,NA,NA,Raw,
U3675,SFA4075,NA,NA,Raw,
U3676,SFA4076,NA,NA,Raw,
U3677,SFA4077,NA,NA,Raw,
U3678,SFA4078,NA,NA,Raw,
U3679,SFA4079,NA,NA,Raw,
U3680,SFA4080,NA,NA,Raw,
U3681,SFA4081,NA,NA,Raw,
U3682,SFA4082,NA,NA,Raw,
U3683,SFA4083,NA,NA,Raw,
U3684,SFA4084,NA,NA,Raw,
U3685,SFA4085,NA,NA,Raw,
U3686,SFA4086,NA,NA,Raw,
U3687,SFA4087,NA,NA,Raw,
U3688,SFA4088,NA,NA,Raw,
U3689,SFA4089,NA,NA,Raw,
U3690,SFA4090,NA,NA,Raw,
U3691,SFA4091,NA,NA,Raw,
U3692,SFA4092,NA,NA,Raw,
U3693,SFA4093,NA,NA,Raw,
U3694,SFA4094,NA,NA,Raw,
U3695,SFA4095,NA,NA,Raw,
U3696,SFA4096,NA,NA,Raw,
U3697,SFA4097,NA,NA,Raw,
U3698,SFA4098,NA,NA,Raw,
U3699,SFA4099,NA,NA,Raw,
U3700,SFA4100,NA,NA,Raw,
U3701,SFA4101,NA,NA,Raw,
U3702,SFA4102,NA,NA,Raw,
U3703,SFA4103,NA,NA,Raw,
U3704,SFA4104,NA,NA,Raw,
U3705,SFA4105,NA,NA,Raw,
U3706,SFA4106,NA,NA,Raw,
U3707,SFA4107,NA,NA,Raw,
U3708,SFA4108,NA,NA,Raw,
U3709,SFA4109,NA,NA,Raw,
U3710,SFA4110,NA,NA,Raw,
U3711,SFA4111,NA,NA,Raw,
U3712,SFA4112,NA,NA,Raw,
U3713,SFA4113,NA,NA,Raw,
U3714,SFA4114,NA,NA,Raw,
U3715,SFA4115,NA,NA,Raw,
U3716,SFA4116,NA,NA,Raw,
U3717,SFA4117,NA,NA,Raw,
U3718,SFA4118,NA,NA,Raw,
U3719,SFA4119,NA,NA,Raw,
U3720,SFA4120,NA,NA,Raw,
U3721,SFA4121,NA,NA,Raw,
U3722,SFA4122,NA,NA,Raw,
U3723,SFA4123,NA,NA,Raw,
U3724,SFA4124,NA,NA,Raw,
U3725,SFA4125,NA,NA,Raw,
U3726,SFA4126,NA,NA,Raw,
U3727,SFA4127,NA,NA,Raw,
U3728,SFA4128,NA,NA,Raw,
U3729,SFA4129,NA,NA,Raw,
U3730,SFA4130,NA,NA,Raw,
U3731,SFA4131,NA,NA,Raw,
U3732,SFA4132,NA,NA,Raw,
U3733,SFA4133,NA,NA,Raw,
U3734,SFA4134,NA,NA,Raw,
U3735,SFA4135,NA,NA,Raw,
U3736,SFA4136,NA,NA,Raw,
U3737,SFA4137,NA,NA,Raw,
U3738,SFA4138,NA,NA,Raw,
U3739,SFA4139,NA,NA,Raw,
U3740,SFA4140,NA,NA,Raw,
U3741,SFA4141,NA,NA,Raw,
U3742,SFA4142,NA,NA,Raw,
U3743,SFA4143,Fish slid on to bench,NA,Raw,
U3744,SFA4144,Fish fell on bench,NA,Raw,
U4017,SFA4417,NA,NA,Raw,
U3745,SFA4145,NA,NA,Raw,
U4018,SFA4418,NA,NA,Raw,
U4051,SFA4451,NA,NA,Raw,
U4019,SFA4419,NA,NA,Raw,
U4020,SFA4420,NA,NA,Raw,
U3751,SFA4151,NA,NA,Raw,
U3892,SFA4292,NA,NA,Raw,
U3436,S3436FA1,NA,NA,Raw,
U3893,SFA4293,NA,NA,Raw,
U3437,S3437FA1,NA,NA,Raw,
U3438,S3438FA1,NA,NA,Raw,
U4901,SFA5401,NA,NA,Raw,
U3439,S3439FA1,NA,NA,Raw,
U3894,SFA4294,NA,NA,Raw,
U4902,SFA5402,NA,NA,Raw,
U3895,SFA4295,NA,NA,Raw,
U3762,SFA4162,NA,NA,Raw,
U3763,SFA4163,NA,NA,Raw,
U3764,SFA4164,NA,NA,Raw,
U3765,SFA4165,NA,NA,Raw,
U3766,SFA4166,NA,NA,Raw,
U3767,SFA4167,NA,NA,Raw,
U3768,SFA4168,NA,NA,Raw,
U3769,SFA4169,NA,NA,Raw,
U3770,SFA4170,NA,NA,Raw,
U3771,SFA4171,NA,NA,Raw,
U4903,SFA5403,NA,NA,Raw,
U3896,SFA4296,NA,NA,Raw,
U4904,SFA5404,NA,NA,Raw,
U3897,SFA4297,NA,NA,Raw,
U4905,SFA5405,NA,NA,Raw,
U3898,SFA4298,NA,NA,Raw,
U4906,SFA5406,NA,NA,Raw,
U4908,SFA5408,NA,NA,Raw,
U3752,SFA4152,NA,NA,Raw,
U3753,SFA4153,NA,NA,Raw,
U3899,SFA4299,NA,NA,Raw,
U3783,SFA4183,NA,NA,Raw,
U3784,SFA4184,NA,NA,Raw,
U3785,SFA4185,NA,NA,Raw,
U3786,SFA4186,NA,NA,Raw,
U3787,SFA4187,NA,NA,Raw,
U3788,SFA4188,NA,NA,Raw,
U3789,SFA4189,NA,NA,Raw,
U3790,SFA4190,NA,NA,Raw,
U3791,SFA4191,NA,NA,Raw,
U3792,SFA4192,NA,NA,Raw,
U3793,SFA4193,NA,NA,Raw,
U3794,SFA4194,NA,NA,Raw,
U3795,SFA4195,NA,NA,Raw,
U3796,SFA4196,NA,NA,Raw,
U3797,SFA4197,NA,NA,Raw,
U3798,SFA4198,NA,NA,Raw,
U3799,SFA4199,NA,NA,Raw,
U3800,SFA4200,NA,NA,Raw,
U3801,SFA4201,NA,NA,Raw,
U3802,SFA4202,NA,NA,Raw,
U3803,SFA4203,NA,NA,Raw,
U3804,SFA4204,NA,NA,Raw,
U3805,SFA4205,NA,NA,Raw,
U3806,SFA4206,NA,NA,Raw,
U3807,SFA4207,NA,NA,Raw,
U3808,SFA4208,NA,NA,Raw,
U3809,SFA4209,NA,NA,Raw,
U3810,SFA4210,NA,NA,Raw,
U3811,SFA4211,NA,NA,Raw,
U3812,SFA4212,NA,NA,Raw,
U3813,SFA4213,NA,NA,Raw,
U3814,SFA4214,NA,NA,Raw,
U3815,SFA4215,NA,NA,Raw,
U3816,SFA4216,NA,NA,Raw,
U3817,SFA4217,NA,NA,Raw,
U3818,SFA4218,NA,NA,Raw,
U3819,SFA4219,NA,NA,Raw,
U3820,SFA4220,NA,NA,Raw,
U3821,SFA4221,NA,NA,Raw,
U3822,SFA4222,NA,NA,Raw,
U3823,SFA4223,NA,NA,Raw,
U3824,SFA4224,NA,NA,Raw,
U3825,SFA4225,NA,NA,Raw,
U3826,SFA4226,NA,NA,Raw,
U3827,SFA4227,NA,NA,Raw,
U3828,SFA4228,NA,NA,Raw,
U3829,SFA4229,NA,NA,Raw,
U3830,SFA4230,NA,NA,Raw,
U3831,SFA4231,NA,NA,Raw,
U3832,SFA4232,NA,NA,Raw,
U3833,SFA4233,NA,NA,Raw,
U3834,SFA4234,NA,NA,Raw,
U3835,SFA4235,NA,NA,Raw,
U3836,SFA4236,NA,NA,Raw,
U3837,SFA4237,NA,NA,Raw,
U3838,SFA4238,NA,NA,Raw,
U3839,SFA4239,NA,NA,Raw,
U3840,SFA4240,NA,NA,Raw,
U3841,SFA4241,NA,NA,Raw,
U3842,SFA4242,NA,NA,Raw,
U3843,SFA4243,NA,NA,Raw,
U3844,SFA4244,NA,NA,Raw,
U3845,SFA4245,NA,NA,Raw,
U3846,SFA4246,Fish fell on lab stool,NA,Raw,
U3847,SFA4247,NA,NA,Raw,
U3848,SFA4248,NA,NA,Raw,
U3754,SFA4154,NA,NA,Raw,
U3900,SFA4300,NA,NA,Raw,
U3755,SFA4155,NA,NA,Raw,
U3852,SFA4252,NA,NA,Raw,
U3853,SFA4253,NA,NA,Raw,
U3854,SFA4254,NA,NA,Raw,
U3855,SFA4255,NA,NA,Raw,
U3856,SFA4256,NA,NA,Raw,
U3857,SFA4257,NA,NA,Raw,
U3858,SFA4258,NA,NA,Raw,
U3859,SFA4259,NA,NA,Raw,
U3860,SFA4260,NA,NA,Raw,
U3861,SFA4261,Fish fell on floor,NA,Raw,
U3862,SFA4262,NA,NA,Raw,
U3863,SFA4263,NA,NA,Raw,
U3864,SFA4264,NA,NA,Raw,
U3865,SFA4265,NA,NA,Raw,
U3866,SFA4266,NA,NA,Raw,
U3867,SFA4267,NA,NA,Raw,
U3868,SFA4268,NA,NA,Raw,
U3869,SFA4269,NA,NA,Raw,
U3870,SFA4270,NA,NA,Raw,
U3871,SFA4271,NA,NA,Raw,
U3872,SFA4272,NA,NA,Raw,
