sample_id,sample_type,sample_subtype,ufn,sample_comments
S21715CA1,carcass,whole,U21715,NA
S21713CA1,carcass,whole,U21713,NA
S21712CA1,carcass,whole,U21712,NA
S21711CA1,carcass,whole,U21711,NA
S21716CA1,carcass,whole,U21716,NA
S21717CA1,carcass,whole,U21717,NA
S21719CA1,carcass,whole,U21719,NA
S21718CA1,carcass,whole,U21718,NA
S21735CA1,carcass,whole,U21735,NA
S21734CA1,carcass,whole,U21734,NA
S21733CA1,carcass,whole,U21733,NA
S21732CA1,carcass,whole,U21732,NA
S21731CA1,carcass,whole,U21731,NA
S21736CA1,carcass,whole,U21736,NA
S21740CA1,carcass,whole,U21740,NA
S21739CA1,carcass,whole,U21739,NA
S21737CA1,carcass,whole,U21737,NA
S21738CA1,carcass,whole,U21738,NA
S23500CA1,carcass,whole,U23500,NA
S23496CA1,carcass,whole,U23496,NA
S23499CA1,carcass,whole,U23499,NA
S23495CA1,carcass,whole,U23495,NA
S23491CA1,carcass,whole,U23491,NA
S23493CA1,carcass,whole,U23493,NA
S23497CA1,carcass,whole,U23497,NA
S23492CA1,carcass,whole,U23492,NA
S23498CA1,carcass,whole,U23498,NA
S23494CA1,carcass,whole,U23494,NA
S23071CA1,carcass,whole,U23071,NA
S23060CA1,carcass,whole,U23060,NA
S23059CA1,carcass,whole,U23059,NA
S23056CA1,carcass,whole,U23056,NA
S23055CA1,carcass,whole,U23055,NA
S23058CA1,carcass,whole,U23058,NA
S23057CA1,carcass,whole,U23057,NA
S23053CA1,carcass,whole,U23053,NA
S23054CA1,carcass,whole,U23054,NA
S23051CA1,carcass,whole,U23051,NA
S23052CA1,carcass,whole,U23052,NA
S23077CA1,carcass,whole,U23077,NA
S23078CA1,carcass,whole,U23078,NA
S23079CA1,carcass,whole,U23079,NA
S23080CA1,carcass,whole,U23080,NA
S23076CA1,carcass,whole,U23076,NA
S23074CA1,carcass,whole,U23074,NA
S23073CA1,carcass,whole,U23073,NA
S23072CA1,carcass,whole,U23072,NA
S23075CA1,carcass,whole,U23075,NA
S21730CA1,carcass,whole,U21730,NA
S21729CA1,carcass,whole,U21729,NA
S21727CA1,carcass,whole,U21727,NA
S21726CA1,carcass,whole,U21726,NA
S21724CA1,carcass,whole,U21724,NA
S21723CA1,carcass,whole,U21723,NA
S23161CA1,carcass,whole,U23161,NA
S23253CA1,carcass,whole,U23253,NA
S23251CA1,carcass,whole,U23251,NA
S23252CA1,carcass,whole,U23252,NA
S21772CA1,carcass,whole,U21772,NA
S21774CA1,carcass,whole,U21774,NA
S21771CA1,carcass,whole,U21771,NA
S21773CA1,carcass,whole,U21773,NA
S21775CA1,carcass,whole,U21775,NA
S21600CA1,carcass,whole,U21600,NA
S21599CA1,carcass,whole,U21599,NA
S21728CA1,carcass,whole,U21728,NA
S21721CA1,carcass,whole,U21721,NA
S21722CA1,carcass,whole,U21722,NA
S21725CA1,carcass,whole,U21725,NA
S21595CA1,carcass,whole,U21595,NA
S21593CA1,carcass,whole,U21593,NA
S21594CA1,carcass,whole,U21594,NA
S21592CA1,carcass,whole,U21592,NA
S21591CA1,carcass,whole,U21591,NA
S21596CA1,carcass,whole,U21596,NA
S21597CA1,carcass,whole,U21597,NA
S21598CA1,carcass,whole,U21598,NA
S23220CA1,carcass,whole,U23220,NA
S23216CA1,carcass,whole,U23216,NA
S23219CA1,carcass,whole,U23219,NA
S23211CA1,carcass,whole,U23211,NA
S23212CA1,carcass,whole,U23212,NA
S23213CA1,carcass,whole,U23213,NA
S23218CA1,carcass,whole,U23218,NA
S23217CA1,carcass,whole,U23217,NA
S23215CA1,carcass,whole,U23215,NA
S23214CA1,carcass,whole,U23214,NA
S23135CA1,carcass,whole,U23135,NA
S23139CA1,carcass,whole,U23139,NA
S23138CA1,carcass,whole,U23138,NA
S23140CA1,carcass,whole,U23140,NA
S23137CA1,carcass,whole,U23137,NA
S23132CA1,carcass,whole,U23132,NA
S23131CA1,carcass,whole,U23131,NA
S23133CA1,carcass,whole,U23133,NA
S23136CA1,carcass,whole,U23136,NA
S23134CA1,carcass,whole,U23134,NA
S23328CA1,carcass,whole,U23328,NA
S23327CA1,carcass,whole,U23327,NA
S23323CA1,carcass,whole,U23323,NA
S23322CA1,carcass,whole,U23322,NA
S23197CA1,carcass,whole,U23197,NA
S23196CA1,carcass,whole,U23196,NA
S23191CA1,carcass,whole,U23191,NA
S23193CA1,carcass,whole,U23193,NA
S23194CA1,carcass,whole,U23194,NA
S23324CA1,carcass,whole,U23324,NA
S23321CA1,carcass,whole,U23321,NA
S23325CA1,carcass,whole,U23325,NA
S23326CA1,carcass,whole,U23326,NA
S23329CA1,carcass,whole,U23329,NA
S23330CA1,carcass,whole,U23330,NA
S21471CA1,carcass,whole,U21471,NA
S21472CA1,carcass,whole,U21472,NA
S21473CA1,carcass,whole,U21473,NA
S21474CA1,carcass,whole,U21474,NA
S21475CA1,carcass,whole,U21475,NA
S21476CA1,carcass,whole,U21476,NA
S21477CA1,carcass,whole,U21477,NA
S21478CA1,carcass,whole,U21478,NA
S21479CA1,carcass,whole,U21479,NA
S21480CA1,carcass,whole,U21480,NA
S23198CA1,carcass,whole,U23198,NA
S23195CA1,carcass,whole,U23195,NA
S23192CA1,carcass,whole,U23192,NA
S23200CA1,carcass,whole,U23200,NA
S23199CA1,carcass,whole,U23199,NA
S21786CA1,carcass,whole,U21786,NA
S21784CA1,carcass,whole,U21784,NA
S21783CA1,carcass,whole,U21783,NA
S21781CA1,carcass,whole,U21781,NA
S21788CA1,carcass,whole,U21788,NA
S23355CA1,carcass,whole,U23355,NA
S23354CA1,carcass,whole,U23354,NA
S23352CA1,carcass,whole,U23352,NA
S23351CA1,carcass,whole,U23351,NA
S23353CA1,carcass,whole,U23353,NA
S23360CA1,carcass,whole,U23360,NA
S23359CA1,carcass,whole,U23359,NA
S23358CA1,carcass,whole,U23358,NA
S23357CA1,carcass,whole,U23357,NA
S23356CA1,carcass,whole,U23356,NA
S21782CA1,carcass,whole,U21782,NA
S21785CA1,carcass,whole,U21785,NA
S21790CA1,carcass,whole,U21790,NA
S21789CA1,carcass,whole,U21789,NA
S21787CA1,carcass,whole,U21787,NA
S23471CA1,carcass,whole,U23471,NA
S23472CA1,carcass,whole,U23472,NA
S23473CA1,carcass,whole,U23473,NA
S23478CA1,carcass,whole,U23478,NA
S23477CA1,carcass,whole,U23477,NA
S23476CA1,carcass,whole,U23476,NA
S23475CA1,carcass,whole,U23475,NA
S23474CA1,carcass,whole,U23474,NA
S23480CA1,carcass,whole,U23480,NA
S23479CA1,carcass,whole,U23479,NA
S23274CA1,carcass,whole,U23274,NA
S23275CA1,carcass,whole,U23275,NA
S23120CA1,carcass,whole,U23120,NA
S23119CA1,carcass,whole,U23119,NA
S23113CA1,carcass,whole,U23113,NA
S23117CA1,carcass,whole,U23117,NA
S23118CA1,carcass,whole,U23118,NA
S23114CA1,carcass,whole,U23114,NA
S23115CA1,carcass,whole,U23115,NA
S23111CA1,carcass,whole,U23111,NA
S23116CA1,carcass,whole,U23116,NA
S23112CA1,carcass,whole,U23112,NA
S23009CA1,carcass,whole,U23009,NA
S23010CA1,carcass,whole,U23010,NA
S23065CA1,carcass,whole,U23065,NA
S23064CA1,carcass,whole,U23064,NA
S23066CA1,carcass,whole,U23066,NA
S23067CA1,carcass,whole,U23067,NA
S23068CA1,carcass,whole,U23068,NA
S23069CA1,carcass,whole,U23069,NA
S23070CA1,carcass,whole,U23070,NA
S23063CA1,carcass,whole,U23063,NA
S23062CA1,carcass,whole,U23062,NA
S23061CA1,carcass,whole,U23061,NA
S23001CA1,carcass,whole,U23001,NA
S23008CA1,carcass,whole,U23008,NA
S23007CA1,carcass,whole,U23007,NA
S23006CA1,carcass,whole,U23006,NA
S23005CA1,carcass,whole,U23005,NA
S23002CA1,carcass,whole,U23002,NA
S23004CA1,carcass,whole,U23004,NA
S23003CA1,carcass,whole,U23003,NA
S21531CA1,carcass,whole,U21531,NA
S21532CA1,carcass,whole,U21532,NA
S21533CA1,carcass,whole,U21533,NA
S21534CA1,carcass,whole,U21534,NA
S21535CA1,carcass,whole,U21535,NA
S21536CA1,carcass,whole,U21536,NA
S23273CA1,carcass,whole,U23273,NA
S23277CA1,carcass,whole,U23277,NA
S23272CA1,carcass,whole,U23272,NA
S23276CA1,carcass,whole,U23276,NA
S23278CA1,carcass,whole,U23278,NA
S23280CA1,carcass,whole,U23280,NA
S23271CA1,carcass,whole,U23271,NA
S23279CA1,carcass,whole,U23279,NA
S21469CA1,carcass,whole,U21469,NA
S21470CA1,carcass,whole,U21470,NA
S21468CA1,carcass,whole,U21468,NA
S21467CA1,carcass,whole,U21467,NA
S23093CA1,carcass,whole,U23093,NA
S23091CA1,carcass,whole,U23091,NA
S23092CA1,carcass,whole,U23092,NA
S21576CA1,carcass,whole,U21576,NA
S21579CA1,carcass,whole,U21579,NA
S21578CA1,carcass,whole,U21578,NA
S21577CA1,carcass,whole,U21577,NA
S21574CA1,carcass,whole,U21574,NA
S23369CA1,carcass,whole,U23369,NA
S23361CA1,carcass,whole,U23361,NA
S23362CA1,carcass,whole,U23362,NA
S23363CA1,carcass,whole,U23363,NA
S23364CA1,carcass,whole,U23364,NA
S23368CA1,carcass,whole,U23368,NA
S23367CA1,carcass,whole,U23367,NA
S23366CA1,carcass,whole,U23366,NA
S23365CA1,carcass,whole,U23365,NA
S23020CA1,carcass,whole,U23020,NA
S23018CA1,carcass,whole,U23018,NA
S23019CA1,carcass,whole,U23019,NA
S23017CA1,carcass,whole,U23017,NA
S23016CA1,carcass,whole,U23016,NA
S23011CA1,carcass,whole,U23011,NA
S23012CA1,carcass,whole,U23012,NA
S23013CA1,carcass,whole,U23013,NA
S23014CA1,carcass,whole,U23014,NA
S23015CA1,carcass,whole,U23015,NA
S23130CA1,carcass,whole,U23130,NA
S23128CA1,carcass,whole,U23128,NA
S23121CA1,carcass,whole,U23121,NA
S23122CA1,carcass,whole,U23122,NA
S23129CA1,carcass,whole,U23129,NA
S23123CA1,carcass,whole,U23123,NA
S23127CA1,carcass,whole,U23127,NA
S23126CA1,carcass,whole,U23126,NA
S23125CA1,carcass,whole,U23125,NA
S23124CA1,carcass,whole,U23124,NA
S21463CA1,carcass,whole,U21463,NA
S21462CA1,carcass,whole,U21462,NA
S21461CA1,carcass,whole,U21461,NA
S21465CA1,carcass,whole,U21465,NA
S21466CA1,carcass,whole,U21466,NA
S21464CA1,carcass,whole,U21464,NA
S21571CA1,carcass,whole,U21571,NA
S21580CA1,carcass,whole,U21580,NA
S21575CA1,carcass,whole,U21575,NA
S21573CA1,carcass,whole,U21573,NA
S21572CA1,carcass,whole,U21572,NA
S21793CA1,carcass,whole,U21793,NA
S21792CA1,carcass,whole,U21792,NA
S23470CA1,carcass,whole,U23470,NA
S23469CA1,carcass,whole,U23469,NA
S23461CA1,carcass,whole,U23461,NA
S23466CA1,carcass,whole,U23466,NA
S23464CA1,carcass,whole,U23464,NA
S23468CA1,carcass,whole,U23468,NA
S23467CA1,carcass,whole,U23467,NA
S23465CA1,carcass,whole,U23465,NA
S23463CA1,carcass,whole,U23463,NA
S23462CA1,carcass,whole,U23462,NA
S21791CA1,carcass,whole,U21791,NA
S23313CA1,carcass,whole,U23313,NA
S23311CA1,carcass,whole,U23311,NA
S23312CA1,carcass,whole,U23312,NA
S23101CA1,carcass,whole,U23101,NA
S23282CA1,carcass,whole,U23282,NA
S23281CA1,carcass,whole,U23281,NA
S23284CA1,carcass,whole,U23284,NA
S23283CA1,carcass,whole,U23283,NA
S23292CA1,carcass,whole,U23292,NA
S23293CA1,carcass,whole,U23293,NA
S23291CA1,carcass,whole,U23291,NA
S23041CA1,carcass,whole,U23041,NA
S23043CA1,carcass,whole,U23043,NA
S23042CA1,carcass,whole,U23042,NA
S23152CA1,carcass,whole,U23152,NA
S23151CA1,carcass,whole,U23151,NA
S23391CA1,carcass,whole,U23391,NA
S23392CA1,carcass,whole,U23392,NA
S23393CA1,carcass,whole,U23393,NA
S23394CA1,carcass,whole,U23394,NA
S21701CA1,carcass,whole,U21701,NA
S23381CA1,carcass,whole,U23381,NA
S21541CA1,carcass,whole,U21541,NA
S21545CA1,carcass,whole,U21545,NA
S21542CA1,carcass,whole,U21542,NA
S23261CA1,carcass,whole,U23261,NA
S23262CA1,carcass,whole,U23262,NA
S23263CA1,carcass,whole,U23263,NA
S23264CA1,carcass,whole,U23264,NA
S23241CA1,carcass,whole,U23241,NA
S23242CA1,carcass,whole,U23242,NA
S23201CA1,carcass,whole,U23201,NA
S23202CA1,carcass,whole,U23202,NA
S23081CA1,carcass,whole,U23081,NA
S21543CA1,carcass,whole,U21543,NA
S21544CA1,carcass,whole,U21544,NA
S23422CA1,carcass,whole,U23422,NA
S23421CA1,carcass,whole,U23421,NA
S23769CA1,carcass,whole,U23769,NA
S23770CA1,carcass,whole,U23770,NA
S23767CA1,carcass,whole,U23767,NA
S23768CA1,carcass,whole,U23768,NA
S23765CA1,carcass,whole,U23765,NA
S23764CA1,carcass,whole,U23764,NA
S23762CA1,carcass,whole,U23762,NA
S23761CA1,carcass,whole,U23761,NA
S23763CA1,carcass,whole,U23763,NA
S23766CA1,carcass,whole,U23766,NA
S23420CA1,carcass,whole,U23420,NA
S23413CA1,carcass,whole,U23413,NA
S23412CA1,carcass,whole,U23412,NA
S23418CA1,carcass,whole,U23418,NA
S23419CA1,carcass,whole,U23419,NA
S23417CA1,carcass,whole,U23417,NA
S23414CA1,carcass,whole,U23414,NA
S23415CA1,carcass,whole,U23415,NA
S23416CA1,carcass,whole,U23416,NA
S23411CA1,carcass,whole,U23411,NA
S23632CA1,carcass,whole,U23632,NA
S23631CA1,carcass,whole,U23631,NA
S23858CA1,carcass,whole,U23858,NA
S23855CA1,carcass,whole,U23855,NA
S23856CA1,carcass,whole,U23856,NA
S23857CA1,carcass,whole,U23857,NA
S23854CA1,carcass,whole,U23854,NA
S23859CA1,carcass,whole,U23859,NA
S23853CA1,carcass,whole,U23853,NA
S23851CA1,carcass,whole,U23851,NA
S23852CA1,carcass,whole,U23852,NA
S23860CA1,carcass,whole,U23860,NA
S23823CA1,carcass,whole,U23823,NA
S23822CA1,carcass,whole,U23822,NA
S23826CA1,carcass,whole,U23826,NA
S23821CA1,carcass,whole,U23821,NA
S23827CA1,carcass,whole,U23827,NA
S23825CA1,carcass,whole,U23825,NA
S23824CA1,carcass,whole,U23824,NA
S23569CA1,carcass,whole,U23569,NA
S23567CA1,carcass,whole,U23567,NA
S23566CA1,carcass,whole,U23566,NA
S23565CA1,carcass,whole,U23565,NA
S23564CA1,carcass,whole,U23564,NA
S23570CA1,carcass,whole,U23570,NA
S23568CA1,carcass,whole,U23568,NA
S23561CA1,carcass,whole,U23561,NA
S23562CA1,carcass,whole,U23562,NA
S23563CA1,carcass,whole,U23563,NA
S23600CA1,carcass,whole,U23600,NA
S23599CA1,carcass,whole,U23599,NA
S23596CA1,carcass,whole,U23596,NA
S23598CA1,carcass,whole,U23598,NA
S23597CA1,carcass,whole,U23597,NA
S23591CA1,carcass,whole,U23591,NA
S23592CA1,carcass,whole,U23592,NA
S23593CA1,carcass,whole,U23593,NA
S23594CA1,carcass,whole,U23594,NA
S23595CA1,carcass,whole,U23595,NA
S23991CA1,carcass,whole,U23991,NA
S23996CA1,carcass,whole,U23996,NA
S23995CA1,carcass,whole,U23995,NA
S23999CA1,carcass,whole,U23999,NA
S24000CA1,carcass,whole,U24000,NA
S23998CA1,carcass,whole,U23998,NA
S23997CA1,carcass,whole,U23997,NA
S23993CA1,carcass,whole,U23993,NA
S23994CA1,carcass,whole,U23994,NA
S23992CA1,carcass,whole,U23992,NA
S23602CA1,carcass,whole,U23602,NA
S23605CA1,carcass,whole,U23605,NA
S23604CA1,carcass,whole,U23604,NA
S23606CA1,carcass,whole,U23606,NA
S23608CA1,carcass,whole,U23608,NA
S23610CA1,carcass,whole,U23610,NA
S23601CA1,carcass,whole,U23601,NA
S23607CA1,carcass,whole,U23607,NA
S23603CA1,carcass,whole,U23603,NA
S23609CA1,carcass,whole,U23609,NA
S23717CA1,carcass,whole,U23717,NA
S23712CA1,carcass,whole,U23712,NA
S23720CA1,carcass,whole,U23720,NA
S23719CA1,carcass,whole,U23719,NA
S23715CA1,carcass,whole,U23715,NA
S23716CA1,carcass,whole,U23716,NA
S23713CA1,carcass,whole,U23713,NA
S23714CA1,carcass,whole,U23714,NA
S23718CA1,carcass,whole,U23718,NA
S23711CA1,carcass,whole,U23711,NA
S23757CA1,carcass,whole,U23757,NA
S23759CA1,carcass,whole,U23759,NA
S23758CA1,carcass,whole,U23758,NA
S23760CA1,carcass,whole,U23760,NA
S23756CA1,carcass,whole,U23756,NA
S23754CA1,carcass,whole,U23754,NA
S23755CA1,carcass,whole,U23755,NA
S23751CA1,carcass,whole,U23751,NA
S23753CA1,carcass,whole,U23753,NA
S23752CA1,carcass,whole,U23752,NA
S23661CA1,carcass,whole,U23661,NA
S23662CA1,carcass,whole,U23662,NA
S23663CA1,carcass,whole,U23663,NA
S23520CA1,carcass,whole,U23520,NA
S23519CA1,carcass,whole,U23519,NA
S23512CA1,carcass,whole,U23512,NA
S23518CA1,carcass,whole,U23518,NA
S23511CA1,carcass,whole,U23511,NA
S23514CA1,carcass,whole,U23514,NA
S23517CA1,carcass,whole,U23517,NA
S23513CA1,carcass,whole,U23513,NA
S23516CA1,carcass,whole,U23516,NA
S23515CA1,carcass,whole,U23515,NA
S23707CA1,carcass,whole,U23707,NA
S23708CA1,carcass,whole,U23708,NA
S23701CA1,carcass,whole,U23701,NA
S23702CA1,carcass,whole,U23702,NA
S23703CA1,carcass,whole,U23703,NA
S23704CA1,carcass,whole,U23704,NA
S23705CA1,carcass,whole,U23705,NA
S23706CA1,carcass,whole,U23706,NA
S23710CA1,carcass,whole,U23710,NA
S23709CA1,carcass,whole,U23709,NA
S23700CA1,carcass,whole,U23700,NA
S23699CA1,carcass,whole,U23699,NA
S23698CA1,carcass,whole,U23698,NA
S23697CA1,carcass,whole,U23697,NA
S23696CA1,carcass,whole,U23696,NA
S23695CA1,carcass,whole,U23695,NA
S23694CA1,carcass,whole,U23694,NA
S23693CA1,carcass,whole,U23693,NA
S23692CA1,carcass,whole,U23692,NA
S23691CA1,carcass,whole,U23691,NA
S24070CA1,carcass,whole,U24070,NA
S24069CA1,carcass,whole,U24069,NA
S24068CA1,carcass,whole,U24068,NA
S24067CA1,carcass,whole,U24067,NA
S24066CA1,carcass,whole,U24066,NA
S24065CA1,carcass,whole,U24065,NA
S24064CA1,carcass,whole,U24064,NA
S24063CA1,carcass,whole,U24063,NA
S24062CA1,carcass,whole,U24062,NA
S24061CA1,carcass,whole,U24061,NA
S23749CA1,carcass,whole,U23749,NA
S23746CA1,carcass,whole,U23746,NA
S23748CA1,carcass,whole,U23748,NA
S23747CA1,carcass,whole,U23747,NA
S23750CA1,carcass,whole,U23750,NA
S23743CA1,carcass,whole,U23743,NA
S23744CA1,carcass,whole,U23744,NA
S23741CA1,carcass,whole,U23741,NA
S23742CA1,carcass,whole,U23742,NA
S23745CA1,carcass,whole,U23745,NA
S23660CA1,carcass,whole,U23660,NA
S23656CA1,carcass,whole,U23656,NA
S23659CA1,carcass,whole,U23659,NA
S23611CA1,carcass,whole,U23611,NA
S23612CA1,carcass,whole,U23612,NA
S23613CA1,carcass,whole,U23613,NA
S23614CA1,carcass,whole,U23614,NA
S23616CA1,carcass,whole,U23616,NA
S23617CA1,carcass,whole,U23617,NA
S23618CA1,carcass,whole,U23618,NA
S23619CA1,carcass,whole,U23619,NA
S23620CA1,carcass,whole,U23620,NA
S23615CA1,carcass,whole,U23615,NA
S23657CA1,carcass,whole,U23657,NA
S23655CA1,carcass,whole,U23655,NA
S23658CA1,carcass,whole,U23658,NA
S23654CA1,carcass,whole,U23654,NA
S23653CA1,carcass,whole,U23653,NA
S23652CA1,carcass,whole,U23652,NA
S23651CA1,carcass,whole,U23651,NA
S23988CA1,carcass,whole,U23988,NA
S23987CA1,carcass,whole,U23987,NA
S23990CA1,carcass,whole,U23990,NA
S23989CA1,carcass,whole,U23989,NA
S23981CA1,carcass,whole,U23981,NA
S23982CA1,carcass,whole,U23982,NA
S23983CA1,carcass,whole,U23983,NA
S23984CA1,carcass,whole,U23984,NA
S23985CA1,carcass,whole,U23985,NA
S23986CA1,carcass,whole,U23986,NA
S23447CA1,carcass,whole,U23447,NA
S23450CA1,carcass,whole,U23450,NA
S23449CA1,carcass,whole,U23449,NA
S23448CA1,carcass,whole,U23448,NA
S23446CA1,carcass,whole,U23446,NA
S23445CA1,carcass,whole,U23445,NA
S23441CA1,carcass,whole,U23441,NA
S23442CA1,carcass,whole,U23442,NA
S23443CA1,carcass,whole,U23443,NA
S23444CA1,carcass,whole,U23444,NA
S23796CA1,carcass,whole,U23796,NA
S23795CA1,carcass,whole,U23795,NA
S23793CA1,carcass,whole,U23793,NA
S23791CA1,carcass,whole,U23791,NA
S23792CA1,carcass,whole,U23792,NA
S23794CA1,carcass,whole,U23794,NA
S23580CA1,carcass,whole,U23580,NA
S23578CA1,carcass,whole,U23578,NA
S23577CA1,carcass,whole,U23577,NA
S23871CA1,carcass,whole,U23871,NA
S23873CA1,carcass,whole,U23873,NA
S23872CA1,carcass,whole,U23872,NA
S23874CA1,carcass,whole,U23874,NA
S23875CA1,carcass,whole,U23875,NA
S23877CA1,carcass,whole,U23877,NA
S23876CA1,carcass,whole,U23876,NA
S23879CA1,carcass,whole,U23879,NA
S23878CA1,carcass,whole,U23878,NA
S23880CA1,carcass,whole,U23880,NA
S23840CA1,carcass,whole,U23840,NA
S23839CA1,carcass,whole,U23839,NA
S23833CA1,carcass,whole,U23833,NA
S23832CA1,carcass,whole,U23832,NA
S23831CA1,carcass,whole,U23831,NA
S23836CA1,carcass,whole,U23836,NA
S23838CA1,carcass,whole,U23838,NA
S23837CA1,carcass,whole,U23837,NA
S23834CA1,carcass,whole,U23834,NA
S23835CA1,carcass,whole,U23835,NA
S23409CA1,carcass,whole,U23409,NA
S23406CA1,carcass,whole,U23406,NA
S23407CA1,carcass,whole,U23407,NA
S23401CA1,carcass,whole,U23401,NA
S23402CA1,carcass,whole,U23402,NA
S23403CA1,carcass,whole,U23403,NA
S23405CA1,carcass,whole,U23405,NA
S23404CA1,carcass,whole,U23404,NA
S23408CA1,carcass,whole,U23408,NA
S23410CA1,carcass,whole,U23410,NA
S23572CA1,carcass,whole,U23572,NA
S23573CA1,carcass,whole,U23573,NA
S23574CA1,carcass,whole,U23574,NA
S23575CA1,carcass,whole,U23575,NA
S23576CA1,carcass,whole,U23576,NA
S23571CA1,carcass,whole,U23571,NA
S23579CA1,carcass,whole,U23579,NA
S23881CA1,carcass,whole,U23881,NA
S23890CA1,carcass,whole,U23890,NA
S23889CA1,carcass,whole,U23889,NA
S23882CA1,carcass,whole,U23882,NA
S23883CA1,carcass,whole,U23883,NA
S23884CA1,carcass,whole,U23884,NA
S23885CA1,carcass,whole,U23885,NA
S23886CA1,carcass,whole,U23886,NA
S23887CA1,carcass,whole,U23887,NA
S23888CA1,carcass,whole,U23888,NA
S23966CA1,carcass,whole,U23966,NA
S23970CA1,carcass,whole,U23970,NA
S23969CA1,carcass,whole,U23969,NA
S23968CA1,carcass,whole,U23968,NA
S23967CA1,carcass,whole,U23967,NA
S23961CA1,carcass,whole,U23961,NA
S23962CA1,carcass,whole,U23962,NA
S23963CA1,carcass,whole,U23963,NA
S23964CA1,carcass,whole,U23964,NA
S23965CA1,carcass,whole,U23965,NA
S23870CA1,carcass,whole,U23870,NA
S23869CA1,carcass,whole,U23869,NA
S23868CA1,carcass,whole,U23868,NA
S23867CA1,carcass,whole,U23867,NA
S23866CA1,carcass,whole,U23866,NA
S23865CA1,carcass,whole,U23865,NA
S23864CA1,carcass,whole,U23864,NA
S23863CA1,carcass,whole,U23863,NA
S23862CA1,carcass,whole,U23862,NA
S23861CA1,carcass,whole,U23861,NA
S23820CA1,carcass,whole,U23820,NA
S23819CA1,carcass,whole,U23819,NA
S23818CA1,carcass,whole,U23818,NA
S23817CA1,carcass,whole,U23817,NA
S23816CA1,carcass,whole,U23816,NA
S23815CA1,carcass,whole,U23815,NA
S23814CA1,carcass,whole,U23814,NA
S23813CA1,carcass,whole,U23813,NA
S23812CA1,carcass,whole,U23812,NA
S23811CA1,carcass,whole,U23811,NA
S23647CA1,carcass,whole,U23647,NA
S23648CA1,carcass,whole,U23648,NA
S23649CA1,carcass,whole,U23649,NA
S23650CA1,carcass,whole,U23650,NA
S23646CA1,carcass,whole,U23646,NA
S23644CA1,carcass,whole,U23644,NA
S23645CA1,carcass,whole,U23645,NA
S23641CA1,carcass,whole,U23641,NA
S23642CA1,carcass,whole,U23642,NA
S23643CA1,carcass,whole,U23643,NA
S23525CA1,carcass,whole,U23525,NA
S23526CA1,carcass,whole,U23526,NA
S23527CA1,carcass,whole,U23527,NA
S23528CA1,carcass,whole,U23528,NA
S23529CA1,carcass,whole,U23529,NA
S23530CA1,carcass,whole,U23530,NA
S23524CA1,carcass,whole,U23524,NA
S23523CA1,carcass,whole,U23523,NA
S23522CA1,carcass,whole,U23522,NA
S23521CA1,carcass,whole,U23521,NA
S24060CA1,carcass,whole,U24060,NA
S24059CA1,carcass,whole,U24059,NA
S24058CA1,carcass,whole,U24058,NA
S24057CA1,carcass,whole,U24057,NA
S24052CA1,carcass,whole,U24052,NA
S24056CA1,carcass,whole,U24056,NA
S24055CA1,carcass,whole,U24055,NA
S24054CA1,carcass,whole,U24054,NA
S24053CA1,carcass,whole,U24053,NA
S24051CA1,carcass,whole,U24051,NA
S23590CA1,carcass,whole,U23590,NA
S23589CA1,carcass,whole,U23589,NA
S23588CA1,carcass,whole,U23588,NA
S23587CA1,carcass,whole,U23587,NA
S23586CA1,carcass,whole,U23586,NA
S23585CA1,carcass,whole,U23585,NA
S23584CA1,carcass,whole,U23584,NA
S23583CA1,carcass,whole,U23583,NA
S23582CA1,carcass,whole,U23582,NA
S23581CA1,carcass,whole,U23581,NA
S23690CA1,carcass,whole,U23690,NA
S23689CA1,carcass,whole,U23689,NA
S23688CA1,carcass,whole,U23688,NA
S23687CA1,carcass,whole,U23687,NA
S23686CA1,carcass,whole,U23686,NA
S23684CA1,carcass,whole,U23684,NA
S23685CA1,carcass,whole,U23685,NA
S23682CA1,carcass,whole,U23682,NA
S23683CA1,carcass,whole,U23683,NA
S23681CA1,carcass,whole,U23681,NA
S23723CA1,carcass,whole,U23723,NA
S23727CA1,carcass,whole,U23727,NA
S23721CA1,carcass,whole,U23721,NA
S23722CA1,carcass,whole,U23722,NA
S23726CA1,carcass,whole,U23726,NA
S23729CA1,carcass,whole,U23729,NA
S23730CA1,carcass,whole,U23730,NA
S23725CA1,carcass,whole,U23725,NA
S23724CA1,carcass,whole,U23724,NA
S23728CA1,carcass,whole,U23728,NA
S23433CA1,carcass,whole,U23433,NA
S23432CA1,carcass,whole,U23432,NA
S23431CA1,carcass,whole,U23431,NA
S23621CA1,carcass,whole,U23621,NA
S23787CA1,carcass,whole,U23787,NA
S23786CA1,carcass,whole,U23786,NA
S23790CA1,carcass,whole,U23790,NA
S23789CA1,carcass,whole,U23789,NA
S23788CA1,carcass,whole,U23788,NA
S23781CA1,carcass,whole,U23781,NA
S23782CA1,carcass,whole,U23782,NA
S23783CA1,carcass,whole,U23783,NA
S23785CA1,carcass,whole,U23785,NA
S23784CA1,carcass,whole,U23784,NA
S23806CA1,carcass,whole,U23806,NA
S23801CA1,carcass,whole,U23801,NA
S23802CA1,carcass,whole,U23802,NA
S23803CA1,carcass,whole,U23803,NA
S23804CA1,carcass,whole,U23804,NA
S23805CA1,carcass,whole,U23805,NA
S23841CA1,carcass,whole,U23841,NA
